File,G652D_40_1000_2.csv,
Date/Time,23-10-20/13:01,

Trace,A
Center Wavelength,1525,nm
Span Wavelength,250,nm
Start Wavelength,1400,nm
Stop Wavelength,1650,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.03,nm
Actual Resolution,0.028,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,7,pt
Sampling Points,2001,pt
Trace Type,Fix,
Trace Storage Mode,Off,
Trace Calculate Trace 1,B,
Trace Calculate Trace 2,C,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1400,nm
Stop,1650,nm
Trace,B
Center Wavelength,1525,nm
Span Wavelength,250,nm
Start Wavelength,1400,nm
Stop Wavelength,1650,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.03,nm
Actual Resolution,0.028,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,7,pt
Sampling Points,2001,pt
Trace Type,Fix,
Trace Storage Mode,Off,
Trace Calculate Trace 1,C,
Trace Calculate Trace 2,D,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1400,nm
Stop,1650,nm
Trace,C
Center Wavelength,1525,nm
Span Wavelength,250,nm
Start Wavelength,1400,nm
Stop Wavelength,1650,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.03,nm
Actual Resolution,0.028,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,7,pt
Sampling Points,2001,pt
Trace Type,Calculate,
Trace Storage Mode,Off,
Trace Calculate Trace 1,A,
Trace Calculate Trace 2,B,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1400,nm
Stop,1650,nm

Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C)
1402.750000,-3.3470E-008,1402.750000,-1.0150E-007,1402.750000,1.0000E000
1402.875000,-8.5500E-010,1402.875000,-5.4310E-008,1402.875000,1.0000E000
1403.000000,3.6740E-009,1403.000000,-4.5000E-008,1403.000000,3.6740E003
1403.125000,-1.1450E-008,1403.125000,-3.9520E-008,1403.125000,1.0000E000
1403.250000,-3.2020E-008,1403.250000,-4.4330E-008,1403.250000,1.0000E000
1403.375000,-4.1390E-008,1403.375000,-6.1330E-008,1403.375000,1.0000E000
1403.500000,-1.0080E-008,1403.500000,-6.9060E-008,1403.500000,1.0000E000
1403.625000,-1.2610E-009,1403.625000,-8.1180E-008,1403.625000,1.0000E000
1403.750000,-1.8420E-008,1403.750000,-8.3220E-008,1403.750000,1.0000E000
1403.875000,1.0680E-009,1403.875000,-4.1540E-008,1403.875000,1.0680E003
1404.000000,-1.5500E-008,1404.000000,-7.4830E-008,1404.000000,1.0000E000
1404.125000,-2.1050E-008,1404.125000,-6.7850E-008,1404.125000,1.0000E000
1404.250000,-1.1530E-008,1404.250000,-8.9140E-008,1404.250000,1.0000E000
1404.375000,-2.2640E-009,1404.375000,-4.3050E-008,1404.375000,1.0000E000
1404.500000,-2.0940E-008,1404.500000,-7.4770E-008,1404.500000,1.0000E000
1404.625000,-5.2170E-008,1404.625000,-3.7070E-008,1404.625000,1.0000E000
1404.750000,-2.3750E-008,1404.750000,-4.5060E-008,1404.750000,1.0000E000
1404.875000,-7.1120E-009,1404.875000,-1.2320E-007,1404.875000,1.0000E000
1405.000000,-3.3090E-008,1405.000000,-4.9470E-008,1405.000000,1.0000E000
1405.125000,-2.0820E-008,1405.125000,-7.1280E-008,1405.125000,1.0000E000
1405.250000,-1.5250E-008,1405.250000,-6.6420E-008,1405.250000,1.0000E000
1405.375000,-5.9450E-008,1405.375000,-4.3030E-008,1405.375000,1.0000E000
1405.500000,8.6740E-009,1405.500000,-1.0100E-007,1405.500000,8.6740E003
1405.625000,-2.5320E-008,1405.625000,-3.7220E-008,1405.625000,1.0000E000
1405.750000,5.8090E-009,1405.750000,-7.9760E-008,1405.750000,5.8090E003
1405.875000,1.1470E-008,1405.875000,-4.7140E-008,1405.875000,1.1470E004
1406.000000,-1.4090E-009,1406.000000,-2.4990E-008,1406.000000,1.0000E000
1406.125000,8.1590E-009,1406.125000,-3.1010E-008,1406.125000,8.1590E003
1406.250000,-1.1040E-008,1406.250000,-3.3460E-008,1406.250000,1.0000E000
1406.375000,-5.6330E-008,1406.375000,-1.0400E-008,1406.375000,1.0000E000
1406.500000,-2.7760E-010,1406.500000,-4.7900E-008,1406.500000,1.0000E000
1406.625000,2.9690E-009,1406.625000,-8.0260E-008,1406.625000,2.9690E003
1406.750000,-4.4610E-008,1406.750000,-6.5830E-008,1406.750000,1.0000E000
1406.875000,1.7990E-008,1406.875000,-9.8360E-008,1406.875000,1.7990E004
1407.000000,-4.2230E-008,1407.000000,-6.4380E-008,1407.000000,1.0000E000
1407.125000,-6.6830E-009,1407.125000,-5.3820E-008,1407.125000,1.0000E000
1407.250000,-1.8150E-009,1407.250000,-2.5230E-008,1407.250000,1.0000E000
1407.375000,-2.7120E-008,1407.375000,-4.9350E-008,1407.375000,1.0000E000
1407.500000,-2.2840E-008,1407.500000,-9.0010E-008,1407.500000,1.0000E000
1407.625000,-4.2650E-008,1407.625000,-3.9840E-008,1407.625000,1.0000E000
1407.750000,1.7590E-008,1407.750000,-6.0270E-008,1407.750000,1.7590E004
1407.875000,-1.3430E-008,1407.875000,-9.6130E-008,1407.875000,1.0000E000
1408.000000,-1.8360E-009,1408.000000,-5.9050E-008,1408.000000,1.0000E000
1408.125000,1.6010E-008,1408.125000,-2.3280E-008,1408.125000,1.6010E004
1408.250000,-2.6720E-008,1408.250000,-1.0010E-008,1408.250000,1.0000E000
1408.375000,-2.2360E-008,1408.375000,-6.8850E-008,1408.375000,1.0000E000
1408.500000,3.5640E-008,1408.500000,-6.5490E-008,1408.500000,3.5640E004
1408.625000,4.2780E-008,1408.625000,-6.4270E-008,1408.625000,4.2780E004
1408.750000,-1.4850E-008,1408.750000,-3.0810E-008,1408.750000,1.0000E000
1408.875000,2.5380E-009,1408.875000,-6.6810E-008,1408.875000,2.5380E003
1409.000000,2.1340E-008,1409.000000,-5.0640E-008,1409.000000,2.1340E004
1409.125000,-1.4980E-008,1409.125000,-2.2180E-008,1409.125000,1.0000E000
1409.250000,1.3230E-008,1409.250000,-6.0740E-008,1409.250000,1.3230E004
1409.375000,5.3350E-010,1409.375000,-2.8400E-008,1409.375000,5.3350E002
1409.500000,-4.3100E-009,1409.500000,-8.1550E-008,1409.500000,1.0000E000
1409.625000,-2.9850E-008,1409.625000,-7.0210E-008,1409.625000,1.0000E000
1409.750000,1.2500E-008,1409.750000,-7.6390E-008,1409.750000,1.2500E004
1409.875000,-3.3480E-008,1409.875000,-6.5590E-008,1409.875000,1.0000E000
1410.000000,-3.6090E-008,1410.000000,-5.0600E-008,1410.000000,1.0000E000
1410.125000,9.9010E-009,1410.125000,-7.0650E-008,1410.125000,9.9010E003
1410.250000,2.4260E-008,1410.250000,-4.0040E-008,1410.250000,2.4260E004
1410.375000,-1.2090E-008,1410.375000,-6.9270E-008,1410.375000,1.0000E000
1410.500000,3.2640E-008,1410.500000,-4.6000E-008,1410.500000,3.2640E004
1410.625000,-1.5520E-008,1410.625000,-7.4620E-008,1410.625000,1.0000E000
1410.750000,1.8050E-008,1410.750000,-3.9510E-008,1410.750000,1.8050E004
1410.875000,3.4090E-009,1410.875000,-1.5960E-008,1410.875000,3.4090E003
1411.000000,2.3870E-009,1411.000000,-5.5770E-008,1411.000000,2.3870E003
1411.125000,4.8240E-008,1411.125000,-7.5150E-008,1411.125000,4.8240E004
1411.250000,4.6160E-008,1411.250000,-3.1790E-008,1411.250000,4.6160E004
1411.375000,-1.0070E-008,1411.375000,-4.4630E-008,1411.375000,1.0000E000
1411.500000,1.0880E-008,1411.500000,-4.9940E-008,1411.500000,1.0880E004
1411.625000,1.1620E-008,1411.625000,-4.5370E-008,1411.625000,1.1620E004
1411.750000,5.1370E-008,1411.750000,-2.8400E-008,1411.750000,5.1370E004
1411.875000,-1.0360E-008,1411.875000,-2.0810E-008,1411.875000,1.0000E000
1412.000000,1.1380E-008,1412.000000,-2.4290E-008,1412.000000,1.1380E004
1412.125000,2.5150E-008,1412.125000,-5.1420E-008,1412.125000,2.5150E004
1412.250000,-1.0780E-008,1412.250000,-4.5480E-008,1412.250000,1.0000E000
1412.375000,7.4670E-009,1412.375000,-2.8240E-008,1412.375000,7.4670E003
1412.500000,2.6070E-008,1412.500000,-1.9920E-008,1412.500000,2.6070E004
1412.625000,1.2750E-010,1412.625000,-6.9380E-008,1412.625000,1.2750E002
1412.750000,-1.9590E-008,1412.750000,-5.8330E-008,1412.750000,1.0000E000
1412.875000,6.1600E-008,1412.875000,-4.6920E-008,1412.875000,6.1600E004
1413.000000,3.5680E-008,1413.000000,-1.4530E-008,1413.000000,3.5680E004
1413.125000,2.3530E-008,1413.125000,-6.5960E-008,1413.125000,2.3530E004
1413.250000,2.4730E-008,1413.250000,-1.5570E-008,1413.250000,2.4730E004
1413.375000,3.3890E-008,1413.375000,-4.9360E-008,1413.375000,3.3890E004
1413.500000,-1.6260E-008,1413.500000,-1.3740E-008,1413.500000,1.0000E000
1413.625000,1.4570E-008,1413.625000,-2.4200E-008,1413.625000,1.4570E004
1413.750000,5.3720E-008,1413.750000,-2.4760E-008,1413.750000,5.3720E004
1413.875000,4.7510E-008,1413.875000,-3.3740E-008,1413.875000,4.7510E004
1414.000000,2.6280E-008,1414.000000,-5.2200E-008,1414.000000,2.6280E004
1414.125000,1.0180E-008,1414.125000,-3.2390E-008,1414.125000,1.0180E004
1414.250000,1.8450E-009,1414.250000,-5.0940E-008,1414.250000,1.8450E003
1414.375000,3.4180E-008,1414.375000,-4.8340E-008,1414.375000,3.4180E004
1414.500000,3.1880E-008,1414.500000,-7.6940E-008,1414.500000,3.1880E004
1414.625000,2.3040E-008,1414.625000,-6.8060E-008,1414.625000,2.3040E004
1414.750000,7.0370E-008,1414.750000,-5.4780E-008,1414.750000,7.0370E004
1414.875000,9.1140E-009,1414.875000,-2.3490E-008,1414.875000,9.1140E003
1415.000000,3.5940E-008,1415.000000,-4.3110E-008,1415.000000,3.5940E004
1415.125000,3.6780E-008,1415.125000,-3.6590E-008,1415.125000,3.6780E004
1415.250000,3.4770E-008,1415.250000,-4.6140E-008,1415.250000,3.4770E004
1415.375000,4.2940E-008,1415.375000,-6.0620E-008,1415.375000,4.2940E004
1415.500000,4.4130E-008,1415.500000,-1.0590E-008,1415.500000,4.4130E004
1415.625000,2.8650E-008,1415.625000,-5.2540E-008,1415.625000,2.8650E004
1415.750000,1.9510E-008,1415.750000,-4.8560E-008,1415.750000,1.9510E004
1415.875000,7.8140E-008,1415.875000,-5.5610E-008,1415.875000,7.8140E004
1416.000000,4.9810E-008,1416.000000,-1.7170E-008,1416.000000,4.9810E004
1416.125000,1.6260E-008,1416.125000,-4.8120E-008,1416.125000,1.6260E004
1416.250000,4.0620E-008,1416.250000,-2.7870E-008,1416.250000,4.0620E004
1416.375000,5.7910E-008,1416.375000,-4.2210E-008,1416.375000,5.7910E004
1416.500000,7.2420E-008,1416.500000,-2.5090E-008,1416.500000,7.2420E004
1416.625000,1.7100E-008,1416.625000,-3.9370E-008,1416.625000,1.7100E004
1416.750000,5.4050E-008,1416.750000,-5.8690E-008,1416.750000,5.4050E004
1416.875000,9.3160E-010,1416.875000,-3.8140E-008,1416.875000,9.3160E002
1417.000000,7.7400E-008,1417.000000,-1.1340E-008,1417.000000,7.7400E004
1417.125000,2.2980E-008,1417.125000,-4.1190E-008,1417.125000,2.2980E004
1417.250000,4.8490E-008,1417.250000,-1.2140E-008,1417.250000,4.8490E004
1417.375000,5.4610E-008,1417.375000,-4.6470E-008,1417.375000,5.4610E004
1417.500000,7.9270E-008,1417.500000,-4.1750E-008,1417.500000,7.9270E004
1417.625000,2.6990E-008,1417.625000,-2.4660E-008,1417.625000,2.6990E004
1417.750000,6.7290E-008,1417.750000,-1.8490E-008,1417.750000,6.7290E004
1417.875000,7.3390E-008,1417.875000,-7.1300E-008,1417.875000,7.3390E004
1418.000000,2.2290E-008,1418.000000,-4.9080E-008,1418.000000,2.2290E004
1418.125000,6.5380E-008,1418.125000,-1.9270E-008,1418.125000,6.5380E004
1418.250000,5.3820E-008,1418.250000,-5.0970E-008,1418.250000,5.3820E004
1418.375000,4.5420E-008,1418.375000,-3.1840E-008,1418.375000,4.5420E004
1418.500000,5.2970E-008,1418.500000,-3.4680E-008,1418.500000,5.2970E004
1418.625000,6.8790E-008,1418.625000,-4.1640E-008,1418.625000,6.8790E004
1418.750000,9.2060E-008,1418.750000,-8.6710E-009,1418.750000,9.2060E004
1418.875000,5.0380E-008,1418.875000,-2.0090E-008,1418.875000,5.0380E004
1419.000000,7.2060E-008,1419.000000,-3.0850E-008,1419.000000,7.2060E004
1419.125000,6.7960E-008,1419.125000,-4.5080E-008,1419.125000,6.7960E004
1419.250000,3.4150E-008,1419.250000,-5.6630E-008,1419.250000,3.4150E004
1419.375000,8.8150E-008,1419.375000,-4.2730E-008,1419.375000,8.8150E004
1419.500000,6.3850E-008,1419.500000,-5.7770E-008,1419.500000,6.3850E004
1419.625000,7.4440E-008,1419.625000,-2.6490E-008,1419.625000,7.4440E004
1419.750000,1.0480E-007,1419.750000,-4.3220E-008,1419.750000,1.0480E005
1419.875000,8.0680E-008,1419.875000,6.1930E-009,1419.875000,1.3028E001
1420.000000,8.6220E-008,1420.000000,-3.3350E-008,1420.000000,8.6220E004
1420.125000,7.9640E-008,1420.125000,-4.8220E-008,1420.125000,7.9640E004
1420.250000,6.5220E-008,1420.250000,-1.3380E-008,1420.250000,6.5220E004
1420.375000,7.7720E-008,1420.375000,-3.0820E-008,1420.375000,7.7720E004
1420.500000,1.0460E-007,1420.500000,-4.0010E-008,1420.500000,1.0460E005
1420.625000,8.7180E-008,1420.625000,-1.8040E-008,1420.625000,8.7180E004
1420.750000,9.5400E-008,1420.750000,-2.2260E-008,1420.750000,9.5400E004
1420.875000,7.2700E-008,1420.875000,2.5760E-009,1420.875000,2.8222E001
1421.000000,1.2350E-007,1421.000000,-2.3920E-008,1421.000000,1.2350E005
1421.125000,6.9410E-008,1421.125000,-8.3020E-009,1421.125000,6.9410E004
1421.250000,9.0800E-008,1421.250000,-2.0740E-008,1421.250000,9.0800E004
1421.375000,6.7560E-008,1421.375000,-1.3980E-008,1421.375000,6.7560E004
1421.500000,5.5150E-008,1421.500000,-2.6370E-008,1421.500000,5.5150E004
1421.625000,1.4060E-007,1421.625000,-3.2260E-008,1421.625000,1.4060E005
1421.750000,9.3370E-008,1421.750000,1.9570E-008,1421.750000,4.7711E000
1421.875000,1.0350E-007,1421.875000,1.3740E-008,1421.875000,7.5328E000
1422.000000,1.2100E-007,1422.000000,-4.8840E-008,1422.000000,1.2100E005
1422.125000,1.1950E-007,1422.125000,-6.0770E-009,1422.125000,1.1950E005
1422.250000,9.3850E-008,1422.250000,-1.7490E-008,1422.250000,9.3850E004
1422.375000,1.0310E-007,1422.375000,5.6130E-009,1422.375000,1.8368E001
1422.500000,8.0650E-008,1422.500000,-1.4750E-008,1422.500000,8.0650E004
1422.625000,1.6340E-007,1422.625000,-7.5760E-009,1422.625000,1.6340E005
1422.750000,1.3050E-007,1422.750000,-1.0270E-008,1422.750000,1.3050E005
1422.875000,1.3570E-007,1422.875000,1.8770E-008,1422.875000,7.2296E000
1423.000000,1.2030E-007,1423.000000,-2.0810E-008,1423.000000,1.2030E005
1423.125000,1.3180E-007,1423.125000,-1.6790E-008,1423.125000,1.3180E005
1423.250000,1.3700E-007,1423.250000,-1.1320E-008,1423.250000,1.3700E005
1423.375000,1.0590E-007,1423.375000,2.1080E-011,1423.375000,5.0237E003
1423.500000,1.3940E-007,1423.500000,-1.9800E-009,1423.500000,1.3940E005
1423.625000,1.2530E-007,1423.625000,-2.1080E-011,1423.625000,1.2530E005
1423.750000,1.1390E-007,1423.750000,-5.1860E-009,1423.750000,1.1390E005
1423.875000,1.3190E-007,1423.875000,1.7470E-008,1423.875000,7.5501E000
1424.000000,1.1760E-007,1424.000000,6.5780E-009,1424.000000,1.7878E001
1424.125000,1.5440E-007,1424.125000,-3.7110E-008,1424.125000,1.5440E005
1424.250000,1.2500E-007,1424.250000,2.4220E-009,1424.250000,5.1610E001
1424.375000,1.3780E-007,1424.375000,2.0200E-008,1424.375000,6.8218E000
1424.500000,1.6820E-007,1424.500000,3.3850E-008,1424.500000,4.9690E000
1424.625000,1.4920E-007,1424.625000,4.9140E-008,1424.625000,3.0362E000
1424.750000,1.5390E-007,1424.750000,-1.6430E-009,1424.750000,1.5390E005
1424.875000,1.5230E-007,1424.875000,2.0490E-008,1424.875000,7.4329E000
1425.000000,1.8760E-007,1425.000000,-1.6170E-008,1425.000000,1.8760E005
1425.125000,1.5150E-007,1425.125000,-3.7370E-008,1425.125000,1.5150E005
1425.250000,1.8620E-007,1425.250000,4.3500E-008,1425.250000,4.2805E000
1425.375000,2.0000E-007,1425.375000,2.8140E-008,1425.375000,7.1073E000
1425.500000,1.8230E-007,1425.500000,7.4340E-009,1425.500000,2.4522E001
1425.625000,1.3350E-007,1425.625000,2.3080E-008,1425.625000,5.7842E000
1425.750000,1.7710E-007,1425.750000,6.2920E-009,1425.750000,2.8147E001
1425.875000,1.9650E-007,1425.875000,1.1210E-008,1425.875000,1.7529E001
1426.000000,2.0390E-007,1426.000000,1.0270E-008,1426.000000,1.9854E001
1426.125000,1.9630E-007,1426.125000,2.5020E-008,1426.125000,7.8457E000
1426.250000,2.2950E-007,1426.250000,-3.2610E-009,1426.250000,2.2950E005
1426.375000,2.1840E-007,1426.375000,3.2610E-008,1426.375000,6.6973E000
1426.500000,1.8110E-007,1426.500000,1.6600E-008,1426.500000,1.0910E001
1426.625000,2.5400E-007,1426.625000,5.3270E-008,1426.625000,4.7682E000
1426.750000,1.6870E-007,1426.750000,3.3060E-008,1426.750000,5.1028E000
1426.875000,2.2220E-007,1426.875000,2.5440E-008,1426.875000,8.7343E000
1427.000000,2.2050E-007,1427.000000,1.4490E-008,1427.000000,1.5217E001
1427.125000,2.2730E-007,1427.125000,3.6390E-008,1427.125000,6.2462E000
1427.250000,2.3820E-007,1427.250000,7.4350E-008,1427.250000,3.2038E000
1427.375000,2.3970E-007,1427.375000,2.0980E-008,1427.375000,1.1425E001
1427.500000,2.4450E-007,1427.500000,5.0580E-008,1427.500000,4.8339E000
1427.625000,2.0760E-007,1427.625000,3.8180E-008,1427.625000,5.4374E000
1427.750000,2.5800E-007,1427.750000,4.1230E-008,1427.750000,6.2576E000
1427.875000,2.6420E-007,1427.875000,2.5070E-008,1427.875000,1.0538E001
1428.000000,2.6570E-007,1428.000000,6.6060E-008,1428.000000,4.0221E000
1428.125000,2.5540E-007,1428.125000,5.5010E-008,1428.125000,4.6428E000
1428.250000,2.8060E-007,1428.250000,5.7330E-008,1428.250000,4.8945E000
1428.375000,2.8170E-007,1428.375000,5.1930E-008,1428.375000,5.4246E000
1428.500000,2.6390E-007,1428.500000,3.1540E-008,1428.500000,8.3672E000
1428.625000,2.6150E-007,1428.625000,1.0300E-007,1428.625000,2.5388E000
1428.750000,2.8160E-007,1428.750000,4.0190E-008,1428.750000,7.0067E000
1428.875000,2.8700E-007,1428.875000,3.8480E-008,1428.875000,7.4584E000
1429.000000,2.7860E-007,1429.000000,1.0190E-007,1429.000000,2.7341E000
1429.125000,3.1110E-007,1429.125000,4.8540E-008,1429.125000,6.4091E000
1429.250000,3.6600E-007,1429.250000,5.7620E-008,1429.250000,6.3520E000
1429.375000,2.9550E-007,1429.375000,6.6100E-008,1429.375000,4.4705E000
1429.500000,3.2460E-007,1429.500000,7.8840E-008,1429.500000,4.1172E000
1429.625000,3.5960E-007,1429.625000,1.0980E-007,1429.625000,3.2750E000
1429.750000,3.7910E-007,1429.750000,9.9280E-008,1429.750000,3.8185E000
1429.875000,3.6920E-007,1429.875000,8.5710E-008,1429.875000,4.3075E000
1430.000000,3.8200E-007,1430.000000,1.0610E-007,1430.000000,3.6004E000
1430.125000,3.5900E-007,1430.125000,8.2670E-008,1430.125000,4.3426E000
1430.250000,4.1090E-007,1430.250000,6.0270E-008,1430.250000,6.8177E000
1430.375000,3.9400E-007,1430.375000,1.0530E-007,1430.375000,3.7417E000
1430.500000,3.7870E-007,1430.500000,8.7750E-008,1430.500000,4.3157E000
1430.625000,4.8280E-007,1430.625000,1.1040E-007,1430.625000,4.3732E000
1430.750000,4.0000E-007,1430.750000,1.1730E-007,1430.750000,3.4101E000
1430.875000,4.4630E-007,1430.875000,6.3420E-008,1430.875000,7.0372E000
1431.000000,4.7500E-007,1431.000000,1.1580E-007,1431.000000,4.1019E000
1431.125000,4.4950E-007,1431.125000,9.7200E-008,1431.125000,4.6245E000
1431.250000,4.9040E-007,1431.250000,1.1210E-007,1431.250000,4.3747E000
1431.375000,4.5380E-007,1431.375000,1.3920E-007,1431.375000,3.2601E000
1431.500000,4.7050E-007,1431.500000,8.8260E-008,1431.500000,5.3308E000
1431.625000,4.7360E-007,1431.625000,9.8020E-008,1431.625000,4.8317E000
1431.750000,5.0950E-007,1431.750000,1.9090E-007,1431.750000,2.6689E000
1431.875000,4.6010E-007,1431.875000,1.0580E-007,1431.875000,4.3488E000
1432.000000,4.4860E-007,1432.000000,1.6730E-007,1432.000000,2.6814E000
1432.125000,5.1480E-007,1432.125000,1.3490E-007,1432.125000,3.8162E000
1432.250000,5.0490E-007,1432.250000,2.0000E-007,1432.250000,2.5245E000
1432.375000,5.5480E-007,1432.375000,1.3030E-007,1432.375000,4.2579E000
1432.500000,5.3540E-007,1432.500000,1.6020E-007,1432.500000,3.3421E000
1432.625000,5.8820E-007,1432.625000,2.0070E-007,1432.625000,2.9307E000
1432.750000,5.0820E-007,1432.750000,1.6570E-007,1432.750000,3.0670E000
1432.875000,5.1740E-007,1432.875000,1.3350E-007,1432.875000,3.8757E000
1433.000000,6.6390E-007,1433.000000,1.6310E-007,1433.000000,4.0705E000
1433.125000,6.6110E-007,1433.125000,2.1290E-007,1433.125000,3.1052E000
1433.250000,6.6690E-007,1433.250000,1.8970E-007,1433.250000,3.5156E000
1433.375000,6.9410E-007,1433.375000,2.2430E-007,1433.375000,3.0945E000
1433.500000,6.8750E-007,1433.500000,2.2410E-007,1433.500000,3.0678E000
1433.625000,6.9990E-007,1433.625000,2.2850E-007,1433.625000,3.0630E000
1433.750000,6.5420E-007,1433.750000,2.1640E-007,1433.750000,3.0231E000
1433.875000,7.1920E-007,1433.875000,2.1950E-007,1433.875000,3.2765E000
1434.000000,6.9580E-007,1434.000000,1.8860E-007,1434.000000,3.6893E000
1434.125000,7.8130E-007,1434.125000,2.1920E-007,1434.125000,3.5643E000
1434.250000,7.6780E-007,1434.250000,2.6770E-007,1434.250000,2.8681E000
1434.375000,7.7720E-007,1434.375000,2.3980E-007,1434.375000,3.2410E000
1434.500000,8.5950E-007,1434.500000,2.6430E-007,1434.500000,3.2520E000
1434.625000,8.2360E-007,1434.625000,2.5420E-007,1434.625000,3.2400E000
1434.750000,7.9730E-007,1434.750000,2.7500E-007,1434.750000,2.8993E000
1434.875000,8.6350E-007,1434.875000,2.6190E-007,1434.875000,3.2971E000
1435.000000,8.6180E-007,1435.000000,3.0050E-007,1435.000000,2.8679E000
1435.125000,9.0860E-007,1435.125000,2.9320E-007,1435.125000,3.0989E000
1435.250000,1.0350E-006,1435.250000,2.9710E-007,1435.250000,3.4837E000
1435.375000,9.1050E-007,1435.375000,3.2480E-007,1435.375000,2.8033E000
1435.500000,1.0070E-006,1435.500000,3.4100E-007,1435.500000,2.9531E000
1435.625000,1.0220E-006,1435.625000,3.5750E-007,1435.625000,2.8587E000
1435.750000,1.0340E-006,1435.750000,3.6610E-007,1435.750000,2.8244E000
1435.875000,1.1180E-006,1435.875000,4.2400E-007,1435.875000,2.6368E000
