File,G652D_40_500_2.csv,
Date/Time,23-10-20/12:31,

Trace,A
Center Wavelength,1525,nm
Span Wavelength,250,nm
Start Wavelength,1400,nm
Stop Wavelength,1650,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.03,nm
Actual Resolution,0.028,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,7,pt
Sampling Points,2001,pt
Trace Type,Fix,
Trace Storage Mode,Off,
Trace Calculate Trace 1,B,
Trace Calculate Trace 2,C,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1400,nm
Stop,1650,nm
Trace,B
Center Wavelength,1525,nm
Span Wavelength,250,nm
Start Wavelength,1400,nm
Stop Wavelength,1650,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.03,nm
Actual Resolution,0.028,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,7,pt
Sampling Points,2001,pt
Trace Type,Fix,
Trace Storage Mode,Off,
Trace Calculate Trace 1,C,
Trace Calculate Trace 2,D,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1400,nm
Stop,1650,nm
Trace,C
Center Wavelength,1525,nm
Span Wavelength,250,nm
Start Wavelength,1400,nm
Stop Wavelength,1650,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.03,nm
Actual Resolution,0.028,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,7,pt
Sampling Points,2001,pt
Trace Type,Calculate,
Trace Storage Mode,Off,
Trace Calculate Trace 1,A,
Trace Calculate Trace 2,B,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1400,nm
Stop,1650,nm

Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C)
1412.000000,3.7240E-009,1412.000000,2.7470E-008,1412.000000,1.3557E-001
1412.125000,3.9270E-008,1412.125000,6.5970E-010,1412.125000,5.9527E001
1412.250000,2.9780E-008,1412.250000,3.4710E-008,1412.250000,8.5797E-001
1412.375000,5.9810E-008,1412.375000,3.7030E-008,1412.375000,1.6152E000
1412.500000,3.0140E-008,1412.500000,-1.3800E-008,1412.500000,3.0140E004
1412.625000,3.0790E-008,1412.625000,-4.8040E-009,1412.625000,3.0790E004
1412.750000,5.0610E-008,1412.750000,6.2360E-008,1412.750000,8.1158E-001
1412.875000,2.7670E-008,1412.875000,7.6320E-009,1412.875000,3.6255E000
1413.000000,2.7880E-008,1413.000000,4.2750E-008,1413.000000,6.5216E-001
1413.125000,2.0770E-008,1413.125000,1.8230E-008,1413.125000,1.1393E000
1413.250000,1.0050E-008,1413.250000,1.1710E-008,1413.250000,8.5824E-001
1413.375000,1.8390E-008,1413.375000,2.9160E-008,1413.375000,6.3066E-001
1413.500000,2.3520E-008,1413.500000,-8.8780E-009,1413.500000,2.3520E004
1413.625000,3.0490E-008,1413.625000,1.5900E-008,1413.625000,1.9176E000
1413.750000,7.5080E-008,1413.750000,7.0130E-008,1413.750000,1.0706E000
1413.875000,9.0010E-009,1413.875000,1.5300E-008,1413.875000,5.8830E-001
1414.000000,3.8540E-008,1414.000000,3.7980E-008,1414.000000,1.0147E000
1414.125000,6.6290E-008,1414.125000,-1.6930E-008,1414.125000,6.6290E004
1414.250000,5.0250E-008,1414.250000,3.0460E-008,1414.250000,1.6497E000
1414.375000,4.9860E-008,1414.375000,2.2300E-008,1414.375000,2.2359E000
1414.500000,2.3420E-008,1414.500000,-1.1360E-008,1414.500000,2.3420E004
1414.625000,2.2950E-008,1414.625000,1.3080E-008,1414.625000,1.7546E000
1414.750000,2.6060E-008,1414.750000,-5.1950E-009,1414.750000,2.6060E004
1414.875000,4.3510E-008,1414.875000,7.6500E-009,1414.875000,5.6876E000
1415.000000,5.8700E-008,1415.000000,1.6590E-008,1415.000000,3.5383E000
1415.125000,3.5070E-008,1415.125000,2.8610E-009,1415.125000,1.2258E001
1415.250000,1.5370E-008,1415.250000,2.7340E-008,1415.250000,5.6218E-001
1415.375000,2.8100E-008,1415.375000,3.2820E-008,1415.375000,8.5619E-001
1415.500000,4.0590E-008,1415.500000,3.3670E-008,1415.500000,1.2055E000
1415.625000,5.2660E-008,1415.625000,2.3950E-008,1415.625000,2.1987E000
1415.750000,3.9430E-008,1415.750000,2.2190E-008,1415.750000,1.7769E000
1415.875000,3.6450E-008,1415.875000,2.0540E-008,1415.875000,1.7746E000
1416.000000,2.9260E-008,1416.000000,3.4520E-008,1416.000000,8.4762E-001
1416.125000,5.5530E-008,1416.125000,2.3390E-008,1416.125000,2.3741E000
1416.250000,2.4640E-008,1416.250000,1.7150E-008,1416.250000,1.4367E000
1416.375000,5.4030E-008,1416.375000,3.0050E-008,1416.375000,1.7980E000
1416.500000,2.2020E-008,1416.500000,6.6300E-008,1416.500000,3.3213E-001
1416.625000,7.9960E-008,1416.625000,2.7510E-008,1416.625000,2.9066E000
1416.750000,6.9660E-008,1416.750000,1.1220E-008,1416.750000,6.2086E000
1416.875000,5.2420E-008,1416.875000,3.7380E-008,1416.875000,1.4024E000
1417.000000,6.0890E-008,1417.000000,3.9370E-008,1417.000000,1.5466E000
1417.125000,7.2310E-008,1417.125000,2.6570E-008,1417.125000,2.7215E000
1417.250000,5.4340E-008,1417.250000,3.3370E-008,1417.250000,1.6284E000
1417.375000,8.2360E-008,1417.375000,2.5650E-008,1417.375000,3.2109E000
1417.500000,5.8680E-008,1417.500000,4.5070E-008,1417.500000,1.3020E000
1417.625000,3.0420E-008,1417.625000,4.0370E-008,1417.625000,7.5353E-001
1417.750000,8.7360E-008,1417.750000,7.7630E-008,1417.750000,1.1253E000
1417.875000,5.4460E-008,1417.875000,5.0080E-008,1417.875000,1.0875E000
1418.000000,5.7580E-008,1418.000000,1.8490E-008,1418.000000,3.1141E000
1418.125000,8.5500E-008,1418.125000,3.4490E-008,1418.125000,2.4790E000
1418.250000,7.1990E-008,1418.250000,2.8030E-008,1418.250000,2.5683E000
1418.375000,7.1820E-008,1418.375000,4.5570E-008,1418.375000,1.5760E000
1418.500000,6.4230E-008,1418.500000,3.0130E-008,1418.500000,2.1318E000
1418.625000,7.5320E-008,1418.625000,4.9580E-008,1418.625000,1.5192E000
1418.750000,7.9880E-008,1418.750000,6.9920E-008,1418.750000,1.1424E000
1418.875000,8.5930E-008,1418.875000,6.9150E-008,1418.875000,1.2427E000
1419.000000,7.7910E-008,1419.000000,6.7050E-008,1419.000000,1.1620E000
1419.125000,3.2310E-008,1419.125000,6.6610E-008,1419.125000,4.8506E-001
1419.250000,6.5970E-008,1419.250000,7.0810E-008,1419.250000,9.3165E-001
1419.375000,3.0930E-008,1419.375000,5.7030E-008,1419.375000,5.4235E-001
1419.500000,8.5880E-008,1419.500000,2.8760E-008,1419.500000,2.9861E000
1419.625000,5.5000E-008,1419.625000,5.3530E-008,1419.625000,1.0275E000
1419.750000,8.8190E-008,1419.750000,1.9170E-008,1419.750000,4.6004E000
1419.875000,1.2970E-007,1419.875000,6.7310E-008,1419.875000,1.9269E000
1420.000000,3.0520E-008,1420.000000,2.7960E-008,1420.000000,1.0916E000
1420.125000,1.0860E-007,1420.125000,4.4360E-008,1420.125000,2.4482E000
1420.250000,8.1740E-008,1420.250000,6.6560E-008,1420.250000,1.2281E000
1420.375000,1.0730E-007,1420.375000,7.3010E-008,1420.375000,1.4697E000
1420.500000,8.6270E-008,1420.500000,5.1230E-008,1420.500000,1.6840E000
1420.625000,5.4670E-008,1420.625000,6.9770E-008,1420.625000,7.8357E-001
1420.750000,7.2650E-008,1420.750000,7.1360E-008,1420.750000,1.0181E000
1420.875000,9.9160E-008,1420.875000,6.0720E-008,1420.875000,1.6331E000
1421.000000,1.2590E-007,1421.000000,5.3200E-008,1421.000000,2.3665E000
1421.125000,7.0740E-008,1421.125000,8.9860E-008,1421.125000,7.8722E-001
1421.250000,9.6670E-008,1421.250000,8.8530E-008,1421.250000,1.0919E000
1421.375000,1.0040E-007,1421.375000,9.7430E-008,1421.375000,1.0305E000
1421.500000,7.9880E-008,1421.500000,9.3480E-008,1421.500000,8.5451E-001
1421.625000,1.1140E-007,1421.625000,1.0370E-007,1421.625000,1.0743E000
1421.750000,1.0830E-007,1421.750000,1.0550E-007,1421.750000,1.0265E000
1421.875000,1.3280E-007,1421.875000,6.3860E-008,1421.875000,2.0795E000
1422.000000,9.6470E-008,1422.000000,1.0750E-007,1422.000000,8.9740E-001
1422.125000,1.0890E-007,1422.125000,7.1510E-008,1422.125000,1.5229E000
1422.250000,1.5260E-007,1422.250000,1.1780E-007,1422.250000,1.2954E000
1422.375000,9.2680E-008,1422.375000,7.6040E-008,1422.375000,1.2188E000
1422.500000,1.4730E-007,1422.500000,1.0700E-007,1422.500000,1.3766E000
1422.625000,1.4750E-007,1422.625000,9.2150E-008,1422.625000,1.6007E000
1422.750000,1.1770E-007,1422.750000,9.6650E-008,1422.750000,1.2178E000
1422.875000,9.1930E-008,1422.875000,9.3020E-008,1422.875000,9.8828E-001
1423.000000,1.4280E-007,1423.000000,1.4370E-007,1423.000000,9.9374E-001
1423.125000,1.0310E-007,1423.125000,1.2690E-007,1423.125000,8.1245E-001
1423.250000,1.5520E-007,1423.250000,1.0730E-007,1423.250000,1.4464E000
1423.375000,1.0140E-007,1423.375000,9.6450E-008,1423.375000,1.0513E000
1423.500000,1.3730E-007,1423.500000,8.0660E-008,1423.500000,1.7022E000
1423.625000,1.3250E-007,1423.625000,1.3710E-007,1423.625000,9.6645E-001
1423.750000,1.6390E-007,1423.750000,8.7660E-008,1423.750000,1.8697E000
1423.875000,1.5610E-007,1423.875000,9.7610E-008,1423.875000,1.5992E000
1424.000000,1.7090E-007,1424.000000,1.3300E-007,1424.000000,1.2850E000
1424.125000,1.4650E-007,1424.125000,1.4160E-007,1424.125000,1.0346E000
1424.250000,1.5100E-007,1424.250000,1.0150E-007,1424.250000,1.4877E000
1424.375000,1.2900E-007,1424.375000,1.3790E-007,1424.375000,9.3546E-001
1424.500000,1.8050E-007,1424.500000,1.4080E-007,1424.500000,1.2820E000
1424.625000,1.9240E-007,1424.625000,1.2090E-007,1424.625000,1.5914E000
1424.750000,1.7780E-007,1424.750000,1.3130E-007,1424.750000,1.3542E000
1424.875000,1.9310E-007,1424.875000,1.5340E-007,1424.875000,1.2588E000
1425.000000,1.3610E-007,1425.000000,1.3900E-007,1425.000000,9.7914E-001
1425.125000,1.7430E-007,1425.125000,1.1190E-007,1425.125000,1.5576E000
1425.250000,1.9740E-007,1425.250000,1.3760E-007,1425.250000,1.4346E000
1425.375000,1.8490E-007,1425.375000,1.4140E-007,1425.375000,1.3076E000
1425.500000,2.1430E-007,1425.500000,1.2690E-007,1425.500000,1.6887E000
1425.625000,1.8190E-007,1425.625000,1.3290E-007,1425.625000,1.3687E000
1425.750000,2.1100E-007,1425.750000,1.3660E-007,1425.750000,1.5447E000
1425.875000,1.5010E-007,1425.875000,1.4850E-007,1425.875000,1.0108E000
1426.000000,2.2210E-007,1426.000000,1.7370E-007,1426.000000,1.2786E000
1426.125000,1.9950E-007,1426.125000,1.5920E-007,1426.125000,1.2531E000
1426.250000,1.9330E-007,1426.250000,1.6560E-007,1426.250000,1.1673E000
1426.375000,2.0800E-007,1426.375000,2.1270E-007,1426.375000,9.7790E-001
1426.500000,1.9960E-007,1426.500000,2.0150E-007,1426.500000,9.9057E-001
1426.625000,2.5060E-007,1426.625000,1.8020E-007,1426.625000,1.3907E000
1426.750000,2.4440E-007,1426.750000,1.4730E-007,1426.750000,1.6592E000
1426.875000,2.4930E-007,1426.875000,1.8120E-007,1426.875000,1.3758E000
1427.000000,2.2900E-007,1427.000000,2.0410E-007,1427.000000,1.1220E000
1427.125000,2.3780E-007,1427.125000,1.9570E-007,1427.125000,1.2151E000
1427.250000,2.4390E-007,1427.250000,1.9300E-007,1427.250000,1.2637E000
1427.375000,2.2200E-007,1427.375000,2.0510E-007,1427.375000,1.0824E000
1427.500000,2.3130E-007,1427.500000,1.8940E-007,1427.500000,1.2212E000
1427.625000,2.4600E-007,1427.625000,2.3730E-007,1427.625000,1.0367E000
1427.750000,2.7630E-007,1427.750000,2.2230E-007,1427.750000,1.2429E000
1427.875000,2.6330E-007,1427.875000,2.1120E-007,1427.875000,1.2467E000
1428.000000,2.5600E-007,1428.000000,2.3090E-007,1428.000000,1.1087E000
1428.125000,2.7480E-007,1428.125000,2.2660E-007,1428.125000,1.2127E000
1428.250000,2.6570E-007,1428.250000,2.1160E-007,1428.250000,1.2557E000
1428.375000,3.0920E-007,1428.375000,2.4130E-007,1428.375000,1.2814E000
1428.500000,2.5560E-007,1428.500000,2.3270E-007,1428.500000,1.0984E000
1428.625000,3.0640E-007,1428.625000,2.2890E-007,1428.625000,1.3386E000
1428.750000,2.7220E-007,1428.750000,2.6970E-007,1428.750000,1.0093E000
1428.875000,3.0390E-007,1428.875000,2.7010E-007,1428.875000,1.1251E000
1429.000000,3.7500E-007,1429.000000,2.8780E-007,1429.000000,1.3030E000
1429.125000,2.7890E-007,1429.125000,2.9470E-007,1429.125000,9.4639E-001
1429.250000,3.3530E-007,1429.250000,2.4190E-007,1429.250000,1.3861E000
1429.375000,3.4420E-007,1429.375000,2.5260E-007,1429.375000,1.3626E000
1429.500000,3.5980E-007,1429.500000,2.9100E-007,1429.500000,1.2364E000
1429.625000,3.6990E-007,1429.625000,2.9630E-007,1429.625000,1.2484E000
1429.750000,3.4360E-007,1429.750000,2.8840E-007,1429.750000,1.1914E000
1429.875000,3.2450E-007,1429.875000,3.0920E-007,1429.875000,1.0495E000
1430.000000,3.7760E-007,1430.000000,3.4340E-007,1430.000000,1.0996E000
1430.125000,3.9750E-007,1430.125000,2.6750E-007,1430.125000,1.4860E000
1430.250000,3.7010E-007,1430.250000,2.8740E-007,1430.250000,1.2878E000
1430.375000,3.9000E-007,1430.375000,3.1920E-007,1430.375000,1.2218E000
1430.500000,3.4890E-007,1430.500000,3.6690E-007,1430.500000,9.5094E-001
1430.625000,4.3410E-007,1430.625000,3.5730E-007,1430.625000,1.2149E000
1430.750000,4.1250E-007,1430.750000,3.5110E-007,1430.750000,1.1749E000
1430.875000,4.4650E-007,1430.875000,3.3240E-007,1430.875000,1.3433E000
1431.000000,3.9690E-007,1431.000000,3.8450E-007,1431.000000,1.0322E000
1431.125000,3.8420E-007,1431.125000,3.7120E-007,1431.125000,1.0350E000
1431.250000,4.4420E-007,1431.250000,4.5040E-007,1431.250000,9.8623E-001
1431.375000,4.6060E-007,1431.375000,3.7330E-007,1431.375000,1.2339E000
1431.500000,5.2070E-007,1431.500000,3.8810E-007,1431.500000,1.3417E000
1431.625000,4.8320E-007,1431.625000,3.5980E-007,1431.625000,1.3430E000
1431.750000,5.5000E-007,1431.750000,4.3780E-007,1431.750000,1.2563E000
1431.875000,5.0610E-007,1431.875000,4.6950E-007,1431.875000,1.0780E000
1432.000000,5.3400E-007,1432.000000,4.4750E-007,1432.000000,1.1933E000
1432.125000,5.5030E-007,1432.125000,4.4110E-007,1432.125000,1.2476E000
1432.250000,5.3060E-007,1432.250000,4.5460E-007,1432.250000,1.1672E000
1432.375000,5.8800E-007,1432.375000,4.7040E-007,1432.375000,1.2500E000
1432.500000,6.2680E-007,1432.500000,4.5290E-007,1432.500000,1.3840E000
1432.625000,6.2100E-007,1432.625000,4.7180E-007,1432.625000,1.3162E000
1432.750000,5.5430E-007,1432.750000,4.7930E-007,1432.750000,1.1565E000
1432.875000,5.8330E-007,1432.875000,5.4570E-007,1432.875000,1.0689E000
1433.000000,6.5120E-007,1433.000000,5.3490E-007,1433.000000,1.2174E000
1433.125000,6.2160E-007,1433.125000,5.4220E-007,1433.125000,1.1464E000
1433.250000,6.4910E-007,1433.250000,5.4630E-007,1433.250000,1.1882E000
1433.375000,6.4710E-007,1433.375000,5.9480E-007,1433.375000,1.0879E000
1433.500000,7.0570E-007,1433.500000,5.9140E-007,1433.500000,1.1933E000
1433.625000,7.1820E-007,1433.625000,6.3080E-007,1433.625000,1.1386E000
1433.750000,8.0730E-007,1433.750000,6.5080E-007,1433.750000,1.2405E000
1433.875000,7.9110E-007,1433.875000,6.3550E-007,1433.875000,1.2448E000
1434.000000,7.4160E-007,1434.000000,6.4880E-007,1434.000000,1.1430E000
1434.125000,7.6430E-007,1434.125000,6.3980E-007,1434.125000,1.1946E000
1434.250000,7.8820E-007,1434.250000,7.2800E-007,1434.250000,1.0827E000
1434.375000,8.1550E-007,1434.375000,7.1970E-007,1434.375000,1.1331E000
1434.500000,8.5220E-007,1434.500000,7.0850E-007,1434.500000,1.2028E000
1434.625000,8.8790E-007,1434.625000,7.0720E-007,1434.625000,1.2555E000
1434.750000,8.2690E-007,1434.750000,7.4550E-007,1434.750000,1.1092E000
1434.875000,8.7420E-007,1434.875000,7.4050E-007,1434.875000,1.1806E000
1435.000000,9.1100E-007,1435.000000,8.1320E-007,1435.000000,1.1203E000
1435.125000,9.8130E-007,1435.125000,8.7290E-007,1435.125000,1.1242E000
1435.250000,9.6680E-007,1435.250000,8.6880E-007,1435.250000,1.1128E000
1435.375000,1.0290E-006,1435.375000,8.4830E-007,1435.375000,1.2130E000
1435.500000,9.8880E-007,1435.500000,8.8010E-007,1435.500000,1.1235E000
1435.625000,1.0920E-006,1435.625000,8.9860E-007,1435.625000,1.2152E000
1435.750000,1.0450E-006,1435.750000,9.5990E-007,1435.750000,1.0887E000
1435.875000,1.0880E-006,1435.875000,9.7050E-007,1435.875000,1.1211E000
1436.000000,1.0760E-006,1436.000000,9.2700E-007,1436.000000,1.1607E000
1436.125000,1.1320E-006,1436.125000,9.9500E-007,1436.125000,1.1377E000
