File,G652D_40_1500_3.csv,
Date/Time,23-10-20/13:55,

Trace,A
Center Wavelength,1525,nm
Span Wavelength,250,nm
Start Wavelength,1400,nm
Stop Wavelength,1650,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.03,nm
Actual Resolution,0.028,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,7,pt
Sampling Points,2001,pt
Trace Type,Fix,
Trace Storage Mode,Off,
Trace Calculate Trace 1,B,
Trace Calculate Trace 2,C,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1400,nm
Stop,1650,nm
Trace,B
Center Wavelength,1525,nm
Span Wavelength,250,nm
Start Wavelength,1400,nm
Stop Wavelength,1650,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.03,nm
Actual Resolution,0.028,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,7,pt
Sampling Points,2001,pt
Trace Type,Fix,
Trace Storage Mode,Off,
Trace Calculate Trace 1,C,
Trace Calculate Trace 2,D,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1400,nm
Stop,1650,nm
Trace,C
Center Wavelength,1525,nm
Span Wavelength,250,nm
Start Wavelength,1400,nm
Stop Wavelength,1650,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.03,nm
Actual Resolution,0.028,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,7,pt
Sampling Points,2001,pt
Trace Type,Calculate,
Trace Storage Mode,Off,
Trace Calculate Trace 1,A,
Trace Calculate Trace 2,B,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1400,nm
Stop,1650,nm

Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C)
1402.750000,-2.8140E-008,1402.750000,-5.4010E-008,1402.750000,1.0000E000
1402.875000,-3.2880E-008,1402.875000,-3.2270E-008,1402.875000,1.0000E000
1403.000000,-1.1540E-008,1403.000000,-8.8730E-008,1403.000000,1.0000E000
1403.125000,-2.0850E-008,1403.125000,-3.8430E-008,1403.125000,1.0000E000
1403.250000,-3.8060E-008,1403.250000,-3.3570E-008,1403.250000,1.0000E000
1403.375000,-3.3890E-008,1403.375000,-5.7760E-008,1403.375000,1.0000E000
1403.500000,1.4960E-009,1403.500000,-4.9360E-008,1403.500000,1.4960E003
1403.625000,-3.0910E-008,1403.625000,-2.5860E-008,1403.625000,1.0000E000
1403.750000,2.9710E-009,1403.750000,-6.6510E-008,1403.750000,2.9710E003
1403.875000,4.4450E-009,1403.875000,-3.9210E-008,1403.875000,4.4450E003
1404.000000,-1.5700E-008,1404.000000,-1.0550E-008,1404.000000,1.0000E000
1404.125000,-8.5020E-009,1404.125000,-6.5080E-008,1404.125000,1.0000E000
1404.250000,-2.0160E-008,1404.250000,-6.6330E-008,1404.250000,1.0000E000
1404.375000,-3.2250E-008,1404.375000,-4.3110E-008,1404.375000,1.0000E000
1404.500000,-4.7660E-008,1404.500000,-6.7380E-008,1404.500000,1.0000E000
1404.625000,-3.6230E-008,1404.625000,-5.8200E-008,1404.625000,1.0000E000
1404.750000,-3.3130E-008,1404.750000,-6.8520E-008,1404.750000,1.0000E000
1404.875000,1.6170E-008,1404.875000,-5.2780E-008,1404.875000,1.6170E004
1405.000000,-4.2080E-009,1405.000000,-6.6340E-008,1405.000000,1.0000E000
1405.125000,-4.4220E-009,1405.125000,-6.5180E-008,1405.125000,1.0000E000
1405.250000,-4.5670E-008,1405.250000,-5.2070E-008,1405.250000,1.0000E000
1405.375000,-3.2500E-008,1405.375000,-8.5530E-008,1405.375000,1.0000E000
1405.500000,-1.5650E-008,1405.500000,-5.7840E-008,1405.500000,1.0000E000
1405.625000,7.1770E-009,1405.625000,-5.4360E-008,1405.625000,7.1770E003
1405.750000,-3.6440E-008,1405.750000,-4.1850E-008,1405.750000,1.0000E000
1405.875000,-2.0330E-008,1405.875000,-4.4430E-008,1405.875000,1.0000E000
1406.000000,-1.9370E-008,1406.000000,-7.5080E-008,1406.000000,1.0000E000
1406.125000,-7.7100E-009,1406.125000,-5.0540E-008,1406.125000,1.0000E000
1406.250000,-7.2190E-009,1406.250000,-5.2570E-008,1406.250000,1.0000E000
1406.375000,-2.7840E-008,1406.375000,-7.5540E-008,1406.375000,1.0000E000
1406.500000,-2.4470E-008,1406.500000,-2.7300E-008,1406.500000,1.0000E000
1406.625000,-1.4480E-008,1406.625000,-7.7280E-008,1406.625000,1.0000E000
1406.750000,-1.4940E-009,1406.750000,-3.6550E-008,1406.750000,1.0000E000
1406.875000,-2.5420E-008,1406.875000,-4.5740E-008,1406.875000,1.0000E000
1407.000000,7.9410E-009,1407.000000,-6.3310E-008,1407.000000,7.9410E003
1407.125000,-1.1950E-009,1407.125000,-6.1060E-008,1407.125000,1.0000E000
1407.250000,-5.9130E-009,1407.250000,-4.7420E-008,1407.250000,1.0000E000
1407.375000,2.3010E-008,1407.375000,-2.7960E-008,1407.375000,2.3010E004
1407.500000,-1.2830E-008,1407.500000,-8.0580E-008,1407.500000,1.0000E000
1407.625000,2.6680E-009,1407.625000,-3.3730E-008,1407.625000,2.6680E003
1407.750000,-1.0690E-008,1407.750000,-3.8750E-008,1407.750000,1.0000E000
1407.875000,-4.3750E-008,1407.875000,-1.8340E-008,1407.875000,1.0000E000
1408.000000,-1.7650E-008,1408.000000,-4.2930E-008,1408.000000,1.0000E000
1408.125000,-9.8000E-009,1408.125000,-5.4790E-008,1408.125000,1.0000E000
1408.250000,3.6590E-008,1408.250000,-2.8300E-008,1408.250000,3.6590E004
1408.375000,-5.5290E-009,1408.375000,-3.6610E-008,1408.375000,1.0000E000
1408.500000,-1.8920E-008,1408.500000,-4.4680E-008,1408.500000,1.0000E000
1408.625000,-3.0960E-008,1408.625000,-3.6230E-008,1408.625000,1.0000E000
1408.750000,1.9580E-008,1408.750000,-8.2160E-008,1408.750000,1.9580E004
1408.875000,7.0630E-009,1408.875000,-4.2830E-008,1408.875000,7.0630E003
1409.000000,-5.1210E-010,1409.000000,-5.1100E-008,1409.000000,1.0000E000
1409.125000,1.7670E-008,1409.125000,-7.2080E-008,1409.125000,1.7670E004
1409.250000,-8.2370E-009,1409.250000,-6.4480E-008,1409.250000,1.0000E000
1409.375000,4.7130E-008,1409.375000,-5.8470E-008,1409.375000,4.7130E004
1409.500000,4.2790E-008,1409.500000,-5.4670E-008,1409.500000,4.2790E004
1409.625000,-3.0980E-008,1409.625000,-5.0390E-008,1409.625000,1.0000E000
1409.750000,1.9450E-008,1409.750000,-4.4040E-008,1409.750000,1.9450E004
1409.875000,-1.2370E-008,1409.875000,-9.3060E-008,1409.875000,1.0000E000
1410.000000,-4.0560E-008,1410.000000,-5.8240E-008,1410.000000,1.0000E000
1410.125000,-4.0830E-008,1410.125000,-3.9320E-008,1410.125000,1.0000E000
1410.250000,2.9300E-008,1410.250000,-3.1110E-008,1410.250000,2.9300E004
1410.375000,1.0510E-008,1410.375000,-2.4610E-008,1410.375000,1.0510E004
1410.500000,4.4570E-009,1410.500000,-2.5490E-008,1410.500000,4.4570E003
1410.625000,2.8790E-008,1410.625000,-2.0890E-008,1410.625000,2.8790E004
1410.750000,2.6640E-009,1410.750000,-2.2460E-008,1410.750000,2.6640E003
1410.875000,2.2960E-008,1410.875000,-1.5000E-008,1410.875000,2.2960E004
1411.000000,-4.9880E-009,1411.000000,-6.3690E-008,1411.000000,1.0000E000
1411.125000,1.2820E-008,1411.125000,-1.9550E-008,1411.125000,1.2820E004
1411.250000,5.0580E-008,1411.250000,-6.0420E-008,1411.250000,5.0580E004
1411.375000,-1.4510E-008,1411.375000,-3.0550E-008,1411.375000,1.0000E000
1411.500000,1.3200E-009,1411.500000,-4.1520E-008,1411.500000,1.3200E003
1411.625000,1.2640E-008,1411.625000,-5.6800E-008,1411.625000,1.2640E004
1411.750000,8.1990E-009,1411.750000,-4.9870E-008,1411.750000,8.1990E003
1411.875000,3.3560E-008,1411.875000,-6.8500E-008,1411.875000,3.3560E004
1412.000000,4.8660E-008,1412.000000,-3.3450E-008,1412.000000,4.8660E004
1412.125000,3.2690E-008,1412.125000,-1.4640E-008,1412.125000,3.2690E004
1412.250000,7.8700E-010,1412.250000,-2.8330E-008,1412.250000,7.8700E002
1412.375000,1.4120E-008,1412.375000,-1.9520E-008,1412.375000,1.4120E004
1412.500000,1.2910E-008,1412.500000,-9.1890E-009,1412.500000,1.2910E004
1412.625000,3.2480E-008,1412.625000,-1.2620E-008,1412.625000,3.2480E004
1412.750000,1.6110E-008,1412.750000,-2.7940E-008,1412.750000,1.6110E004
1412.875000,3.1320E-008,1412.875000,-8.4610E-009,1412.875000,3.1320E004
1413.000000,3.4540E-008,1413.000000,1.1680E-009,1413.000000,2.9572E001
1413.125000,1.9230E-008,1413.125000,-4.2060E-008,1413.125000,1.9230E004
1413.250000,-1.3960E-008,1413.250000,-3.3400E-008,1413.250000,1.0000E000
1413.375000,3.0760E-008,1413.375000,-1.1570E-008,1413.375000,3.0760E004
1413.500000,1.8500E-008,1413.500000,-3.0260E-008,1413.500000,1.8500E004
1413.625000,2.4070E-008,1413.625000,-5.4370E-009,1413.625000,2.4070E004
1413.750000,2.9730E-008,1413.750000,-4.1300E-008,1413.750000,2.9730E004
1413.875000,4.4200E-008,1413.875000,-2.6750E-008,1413.875000,4.4200E004
1414.000000,3.5720E-008,1414.000000,-2.7550E-008,1414.000000,3.5720E004
1414.125000,2.2540E-008,1414.125000,-1.5020E-008,1414.125000,2.2540E004
1414.250000,3.3780E-008,1414.250000,-2.5180E-008,1414.250000,3.3780E004
1414.375000,-1.5700E-009,1414.375000,8.4870E-010,1414.375000,1.1783E-003
1414.500000,5.1860E-008,1414.500000,-3.5090E-008,1414.500000,5.1860E004
1414.625000,2.8830E-009,1414.625000,-1.6790E-008,1414.625000,2.8830E003
1414.750000,4.2450E-008,1414.750000,-4.2910E-008,1414.750000,4.2450E004
1414.875000,2.4000E-008,1414.875000,-3.9920E-008,1414.875000,2.4000E004
1415.000000,3.5090E-008,1415.000000,-3.3880E-008,1415.000000,3.5090E004
1415.125000,8.0950E-009,1415.125000,-2.1190E-009,1415.125000,8.0950E003
1415.250000,1.9080E-008,1415.250000,1.4400E-008,1415.250000,1.3250E000
1415.375000,2.0040E-008,1415.375000,-2.5730E-008,1415.375000,2.0040E004
1415.500000,2.0670E-008,1415.500000,-5.7750E-008,1415.500000,2.0670E004
1415.625000,2.0860E-008,1415.625000,-2.2050E-008,1415.625000,2.0860E004
1415.750000,3.6660E-008,1415.750000,1.9040E-008,1415.750000,1.9254E000
1415.875000,6.6930E-009,1415.875000,-6.6300E-009,1415.875000,6.6930E003
1416.000000,4.9130E-008,1416.000000,-2.4410E-008,1416.000000,4.9130E004
1416.125000,5.5850E-008,1416.125000,1.6890E-008,1416.125000,3.3067E000
1416.250000,2.2330E-008,1416.250000,-4.7880E-008,1416.250000,2.2330E004
1416.375000,3.4470E-008,1416.375000,-2.6590E-008,1416.375000,3.4470E004
1416.500000,4.5320E-008,1416.500000,-2.9370E-008,1416.500000,4.5320E004
1416.625000,1.4690E-008,1416.625000,-2.7170E-008,1416.625000,1.4690E004
1416.750000,1.9390E-008,1416.750000,-6.0750E-009,1416.750000,1.9390E004
1416.875000,4.0150E-008,1416.875000,-1.0790E-009,1416.875000,4.0150E004
1417.000000,1.8460E-008,1417.000000,3.8310E-009,1417.000000,4.8186E000
1417.125000,4.1850E-008,1417.125000,-3.2160E-008,1417.125000,4.1850E004
1417.250000,3.9290E-008,1417.250000,-2.7520E-008,1417.250000,3.9290E004
1417.375000,4.4080E-008,1417.375000,-2.0760E-008,1417.375000,4.4080E004
1417.500000,6.1560E-008,1417.500000,-1.9380E-008,1417.500000,6.1560E004
1417.625000,3.2190E-008,1417.625000,4.0200E-009,1417.625000,8.0075E000
1417.750000,1.9230E-008,1417.750000,-2.6190E-008,1417.750000,1.9230E004
1417.875000,5.4820E-008,1417.875000,-1.6560E-008,1417.875000,5.4820E004
1418.000000,5.7640E-008,1418.000000,-1.3540E-009,1418.000000,5.7640E004
1418.125000,6.5640E-008,1418.125000,1.7650E-008,1418.125000,3.7190E000
1418.250000,8.3090E-008,1418.250000,-1.3410E-008,1418.250000,8.3090E004
1418.375000,7.6430E-008,1418.375000,-1.8180E-009,1418.375000,7.6430E004
1418.500000,4.7650E-008,1418.500000,-5.2900E-008,1418.500000,4.7650E004
1418.625000,3.8670E-008,1418.625000,2.4990E-008,1418.625000,1.5474E000
1418.750000,5.7550E-008,1418.750000,-2.8220E-008,1418.750000,5.7550E004
1418.875000,9.5980E-008,1418.875000,2.3250E-010,1418.875000,4.1282E002
1419.000000,4.5800E-008,1419.000000,3.2860E-008,1419.000000,1.3938E000
1419.125000,8.3640E-008,1419.125000,-1.1650E-008,1419.125000,8.3640E004
1419.250000,5.5800E-008,1419.250000,-1.1130E-008,1419.250000,5.5800E004
1419.375000,4.9770E-008,1419.375000,-1.1730E-008,1419.375000,4.9770E004
1419.500000,6.1190E-008,1419.500000,1.2470E-008,1419.500000,4.9070E000
1419.625000,7.3420E-008,1419.625000,-1.9490E-008,1419.625000,7.3420E004
1419.750000,8.2520E-008,1419.750000,-6.8280E-009,1419.750000,8.2520E004
1419.875000,8.9950E-008,1419.875000,-1.4920E-008,1419.875000,8.9950E004
1420.000000,8.9190E-008,1420.000000,-3.3180E-009,1420.000000,8.9190E004
1420.125000,5.6290E-008,1420.125000,-4.0370E-009,1420.125000,5.6290E004
1420.250000,3.3300E-008,1420.250000,-1.1350E-008,1420.250000,3.3300E004
1420.375000,6.0150E-008,1420.375000,2.8150E-008,1420.375000,2.1368E000
1420.500000,9.1810E-008,1420.500000,-5.7450E-008,1420.500000,9.1810E004
1420.625000,6.8730E-008,1420.625000,-1.1360E-008,1420.625000,6.8730E004
1420.750000,8.0890E-008,1420.750000,-2.5680E-008,1420.750000,8.0890E004
1420.875000,5.5070E-008,1420.875000,-4.4790E-009,1420.875000,5.5070E004
1421.000000,7.4400E-008,1421.000000,2.2880E-008,1421.000000,3.2517E000
1421.125000,6.3050E-008,1421.125000,8.4080E-009,1421.125000,7.4988E000
1421.250000,7.0870E-008,1421.250000,3.8910E-008,1421.250000,1.8214E000
1421.375000,1.2410E-007,1421.375000,2.0470E-008,1421.375000,6.0625E000
1421.500000,7.1420E-008,1421.500000,-4.7090E-009,1421.500000,7.1420E004
1421.625000,9.6410E-008,1421.625000,2.2640E-008,1421.625000,4.2584E000
1421.750000,9.2570E-008,1421.750000,2.0720E-008,1421.750000,4.4677E000
1421.875000,1.3350E-007,1421.875000,1.2240E-008,1421.875000,1.0907E001
1422.000000,9.6360E-008,1422.000000,3.8760E-008,1422.000000,2.4861E000
1422.125000,8.2690E-008,1422.125000,2.4580E-008,1422.125000,3.3641E000
1422.250000,1.0080E-007,1422.250000,-6.5850E-009,1422.250000,1.0080E005
1422.375000,1.0210E-007,1422.375000,9.4550E-009,1422.375000,1.0799E001
1422.500000,1.0950E-007,1422.500000,1.9950E-008,1422.500000,5.4887E000
1422.625000,1.4710E-007,1422.625000,2.2950E-008,1422.625000,6.4096E000
1422.750000,8.1610E-008,1422.750000,3.5680E-008,1422.750000,2.2873E000
1422.875000,1.4240E-007,1422.875000,2.4770E-008,1422.875000,5.7489E000
1423.000000,9.1800E-008,1423.000000,1.3660E-008,1423.000000,6.7204E000
1423.125000,9.6160E-008,1423.125000,7.4660E-009,1423.125000,1.2880E001
1423.250000,1.1610E-007,1423.250000,2.6280E-008,1423.250000,4.4178E000
1423.375000,1.3920E-007,1423.375000,6.8930E-009,1423.375000,2.0194E001
1423.500000,9.4820E-008,1423.500000,2.7550E-008,1423.500000,3.4417E000
1423.625000,1.5210E-007,1423.625000,3.7940E-009,1423.625000,4.0090E001
1423.750000,1.0680E-007,1423.750000,5.0900E-008,1423.750000,2.0982E000
1423.875000,1.1500E-007,1423.875000,4.1960E-008,1423.875000,2.7407E000
1424.000000,1.3590E-007,1424.000000,1.8630E-008,1424.000000,7.2947E000
1424.125000,1.7050E-007,1424.125000,6.0300E-008,1424.125000,2.8275E000
1424.250000,1.0590E-007,1424.250000,-1.7490E-009,1424.250000,1.0590E005
1424.375000,1.1380E-007,1424.375000,2.2090E-008,1424.375000,5.1517E000
1424.500000,1.6240E-007,1424.500000,5.7220E-008,1424.500000,2.8382E000
1424.625000,1.5470E-007,1424.625000,3.9540E-008,1424.625000,3.9125E000
1424.750000,1.6350E-007,1424.750000,2.8970E-008,1424.750000,5.6438E000
1424.875000,1.3300E-007,1424.875000,5.8380E-008,1424.875000,2.2782E000
1425.000000,1.6450E-007,1425.000000,4.5570E-008,1425.000000,3.6098E000
1425.125000,1.6930E-007,1425.125000,4.9020E-008,1425.125000,3.4537E000
1425.250000,1.8260E-007,1425.250000,7.7390E-008,1425.250000,2.3595E000
1425.375000,1.5690E-007,1425.375000,5.9810E-008,1425.375000,2.6233E000
1425.500000,1.7990E-007,1425.500000,2.4030E-008,1425.500000,7.4865E000
1425.625000,1.7450E-007,1425.625000,6.1910E-008,1425.625000,2.8186E000
1425.750000,1.8770E-007,1425.750000,7.9180E-008,1425.750000,2.3705E000
1425.875000,1.9500E-007,1425.875000,4.6050E-008,1425.875000,4.2345E000
1426.000000,1.9070E-007,1426.000000,7.4640E-008,1426.000000,2.5549E000
1426.125000,2.1880E-007,1426.125000,4.6560E-008,1426.125000,4.6993E000
1426.250000,1.9920E-007,1426.250000,5.0700E-008,1426.250000,3.9290E000
1426.375000,1.8980E-007,1426.375000,7.1640E-008,1426.375000,2.6494E000
1426.500000,2.2350E-007,1426.500000,7.3860E-008,1426.500000,3.0260E000
1426.625000,2.2820E-007,1426.625000,5.7730E-008,1426.625000,3.9529E000
1426.750000,2.2600E-007,1426.750000,1.1060E-007,1426.750000,2.0434E000
1426.875000,2.3950E-007,1426.875000,7.6540E-008,1426.875000,3.1291E000
1427.000000,2.0130E-007,1427.000000,1.2530E-007,1427.000000,1.6065E000
1427.125000,2.0700E-007,1427.125000,4.7080E-008,1427.125000,4.3968E000
1427.250000,2.1900E-007,1427.250000,9.7750E-008,1427.250000,2.2404E000
1427.375000,2.1000E-007,1427.375000,7.5460E-008,1427.375000,2.7829E000
1427.500000,2.2450E-007,1427.500000,1.0180E-007,1427.500000,2.2053E000
1427.625000,2.3130E-007,1427.625000,8.6630E-008,1427.625000,2.6700E000
1427.750000,2.3490E-007,1427.750000,1.1720E-007,1427.750000,2.0043E000
1427.875000,2.4540E-007,1427.875000,1.3190E-007,1427.875000,1.8605E000
1428.000000,2.6120E-007,1428.000000,8.8040E-008,1428.000000,2.9668E000
1428.125000,2.6840E-007,1428.125000,7.3620E-008,1428.125000,3.6457E000
1428.250000,2.5900E-007,1428.250000,9.4160E-008,1428.250000,2.7506E000
1428.375000,2.5840E-007,1428.375000,1.1430E-007,1428.375000,2.2607E000
1428.500000,2.7570E-007,1428.500000,1.1420E-007,1428.500000,2.4142E000
1428.625000,2.7990E-007,1428.625000,9.7680E-008,1428.625000,2.8655E000
1428.750000,2.9790E-007,1428.750000,8.5500E-008,1428.750000,3.4842E000
1428.875000,2.8550E-007,1428.875000,1.3530E-007,1428.875000,2.1101E000
1429.000000,2.7800E-007,1429.000000,1.2790E-007,1429.000000,2.1736E000
1429.125000,2.8290E-007,1429.125000,1.0430E-007,1429.125000,2.7124E000
1429.250000,3.0530E-007,1429.250000,1.4920E-007,1429.250000,2.0462E000
1429.375000,2.7390E-007,1429.375000,1.2730E-007,1429.375000,2.1516E000
1429.500000,3.3630E-007,1429.500000,1.4280E-007,1429.500000,2.3550E000
1429.625000,3.5020E-007,1429.625000,1.4970E-007,1429.625000,2.3393E000
1429.750000,3.3160E-007,1429.750000,1.0390E-007,1429.750000,3.1915E000
1429.875000,3.7070E-007,1429.875000,1.5690E-007,1429.875000,2.3627E000
1430.000000,3.8740E-007,1430.000000,1.4440E-007,1430.000000,2.6828E000
1430.125000,3.7420E-007,1430.125000,1.7760E-007,1430.125000,2.1070E000
1430.250000,3.7290E-007,1430.250000,1.8630E-007,1430.250000,2.0016E000
1430.375000,3.8740E-007,1430.375000,1.7810E-007,1430.375000,2.1752E000
1430.500000,3.6280E-007,1430.500000,1.7280E-007,1430.500000,2.0995E000
1430.625000,4.1120E-007,1430.625000,1.4790E-007,1430.625000,2.7803E000
1430.750000,3.9260E-007,1430.750000,1.8450E-007,1430.750000,2.1279E000
1430.875000,4.0840E-007,1430.875000,2.0420E-007,1430.875000,2.0000E000
1431.000000,4.1850E-007,1431.000000,1.7750E-007,1431.000000,2.3577E000
1431.125000,4.6920E-007,1431.125000,2.2310E-007,1431.125000,2.1031E000
1431.250000,4.0010E-007,1431.250000,2.1920E-007,1431.250000,1.8253E000
1431.375000,4.9510E-007,1431.375000,2.0150E-007,1431.375000,2.4571E000
1431.500000,4.8260E-007,1431.500000,1.6360E-007,1431.500000,2.9499E000
1431.625000,4.4510E-007,1431.625000,1.9410E-007,1431.625000,2.2931E000
1431.750000,4.3760E-007,1431.750000,1.8960E-007,1431.750000,2.3080E000
1431.875000,5.4470E-007,1431.875000,2.2880E-007,1431.875000,2.3807E000
1432.000000,4.8480E-007,1432.000000,2.1930E-007,1432.000000,2.2107E000
1432.125000,5.0280E-007,1432.125000,2.5980E-007,1432.125000,1.9353E000
1432.250000,5.1180E-007,1432.250000,2.5950E-007,1432.250000,1.9723E000
1432.375000,5.5570E-007,1432.375000,2.5720E-007,1432.375000,2.1606E000
1432.500000,5.0570E-007,1432.500000,2.6830E-007,1432.500000,1.8848E000
1432.625000,5.4340E-007,1432.625000,2.8330E-007,1432.625000,1.9181E000
1432.750000,5.1270E-007,1432.750000,2.9490E-007,1432.750000,1.7386E000
1432.875000,6.2270E-007,1432.875000,2.5950E-007,1432.875000,2.3996E000
1433.000000,6.3850E-007,1433.000000,2.9310E-007,1433.000000,2.1784E000
1433.125000,6.0530E-007,1433.125000,3.0840E-007,1433.125000,1.9627E000
1433.250000,6.1170E-007,1433.250000,3.0090E-007,1433.250000,2.0329E000
1433.375000,6.0040E-007,1433.375000,3.0600E-007,1433.375000,1.9621E000
1433.500000,6.6820E-007,1433.500000,3.6710E-007,1433.500000,1.8202E000
1433.625000,6.5680E-007,1433.625000,3.5150E-007,1433.625000,1.8686E000
1433.750000,7.2010E-007,1433.750000,3.8030E-007,1433.750000,1.8935E000
1433.875000,7.3080E-007,1433.875000,3.1350E-007,1433.875000,2.3311E000
1434.000000,7.2800E-007,1434.000000,3.4500E-007,1434.000000,2.1101E000
1434.125000,7.5830E-007,1434.125000,4.2210E-007,1434.125000,1.7965E000
1434.250000,7.6710E-007,1434.250000,3.5750E-007,1434.250000,2.1457E000
1434.375000,7.9040E-007,1434.375000,3.8590E-007,1434.375000,2.0482E000
1434.500000,8.1330E-007,1434.500000,4.0840E-007,1434.500000,1.9914E000
1434.625000,8.0620E-007,1434.625000,4.0240E-007,1434.625000,2.0035E000
1434.750000,8.0970E-007,1434.750000,3.8950E-007,1434.750000,2.0788E000
1434.875000,8.3580E-007,1434.875000,4.8410E-007,1434.875000,1.7265E000
1435.000000,8.0720E-007,1435.000000,5.1920E-007,1435.000000,1.5547E000
1435.125000,9.2320E-007,1435.125000,4.7960E-007,1435.125000,1.9249E000
1435.250000,8.9280E-007,1435.250000,4.6940E-007,1435.250000,1.9020E000
1435.375000,9.4060E-007,1435.375000,4.7370E-007,1435.375000,1.9856E000
1435.500000,1.0610E-006,1435.500000,4.7240E-007,1435.500000,2.2460E000
1435.625000,9.7740E-007,1435.625000,5.5750E-007,1435.625000,1.7532E000
1435.750000,1.0710E-006,1435.750000,5.3150E-007,1435.750000,2.0151E000
1435.875000,1.0490E-006,1435.875000,5.3280E-007,1435.875000,1.9688E000
