
Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C),Wavelength(D),Level(D),Wavelength(E),Level(E)
1460.610500,8.8750E-005,1460.610500,4.1840E-005,1460.610500,1.8820E-005,1460.610500,7.4850E-006,1460.610500,1.1857E001
1460.627000,8.8940E-005,1460.627000,4.1860E-005,1460.627000,1.8930E-005,1460.627000,7.4660E-006,1460.627000,1.1913E001
1460.643500,8.8870E-005,1460.643500,4.1860E-005,1460.643500,1.8850E-005,1460.643500,7.4040E-006,1460.643500,1.2003E001
1460.660000,8.9330E-005,1460.660000,4.1840E-005,1460.660000,1.8890E-005,1460.660000,7.5150E-006,1460.660000,1.1887E001
1460.676500,8.9160E-005,1460.676500,4.1940E-005,1460.676500,1.8950E-005,1460.676500,7.4550E-006,1460.676500,1.1960E001
1460.693000,8.9220E-005,1460.693000,4.2030E-005,1460.693000,1.9060E-005,1460.693000,7.5070E-006,1460.693000,1.1885E001
1460.709500,8.9500E-005,1460.709500,4.2080E-005,1460.709500,1.9060E-005,1460.709500,7.5750E-006,1460.709500,1.1815E001
1460.726000,8.9650E-005,1460.726000,4.2160E-005,1460.726000,1.9020E-005,1460.726000,7.5880E-006,1460.726000,1.1815E001
1460.742500,8.9800E-005,1460.742500,4.2230E-005,1460.742500,1.9110E-005,1460.742500,7.5200E-006,1460.742500,1.1941E001
1460.759000,8.9970E-005,1460.759000,4.2290E-005,1460.759000,1.9060E-005,1460.759000,7.5330E-006,1460.759000,1.1943E001
1460.775500,9.0080E-005,1460.775500,4.2400E-005,1460.775500,1.9130E-005,1460.775500,7.6180E-006,1460.775500,1.1825E001
1460.792000,9.0160E-005,1460.792000,4.2370E-005,1460.792000,1.9190E-005,1460.792000,7.5630E-006,1460.792000,1.1921E001
1460.808500,9.0100E-005,1460.808500,4.2500E-005,1460.808500,1.9250E-005,1460.808500,7.5800E-006,1460.808500,1.1887E001
1460.825000,9.0230E-005,1460.825000,4.2460E-005,1460.825000,1.9170E-005,1460.825000,7.5930E-006,1460.825000,1.1883E001
1460.841500,9.0490E-005,1460.841500,4.2570E-005,1460.841500,1.9210E-005,1460.841500,7.5950E-006,1460.841500,1.1914E001
1460.858000,9.0450E-005,1460.858000,4.2570E-005,1460.858000,1.9280E-005,1460.858000,7.6250E-006,1460.858000,1.1862E001
1460.874500,9.0600E-005,1460.874500,4.2590E-005,1460.874500,1.9320E-005,1460.874500,7.6140E-006,1460.874500,1.1899E001
1460.891000,9.0870E-005,1460.891000,4.2630E-005,1460.891000,1.9320E-005,1460.891000,7.7020E-006,1460.891000,1.1798E001
1460.907500,9.1090E-005,1460.907500,4.2780E-005,1460.907500,1.9340E-005,1460.907500,7.6790E-006,1460.907500,1.1862E001
1460.924000,9.1240E-005,1460.924000,4.2890E-005,1460.924000,1.9380E-005,1460.924000,7.6680E-006,1460.924000,1.1899E001
1460.940500,9.1280E-005,1460.940500,4.3040E-005,1460.940500,1.9430E-005,1460.940500,7.7430E-006,1460.940500,1.1789E001
1460.957000,9.1560E-005,1460.957000,4.2980E-005,1460.957000,1.9580E-005,1460.957000,7.6980E-006,1460.957000,1.1894E001
1460.973500,9.1460E-005,1460.973500,4.3080E-005,1460.973500,1.9580E-005,1460.973500,7.7280E-006,1460.973500,1.1835E001
1460.990000,9.1650E-005,1460.990000,4.3090E-005,1460.990000,1.9410E-005,1460.990000,7.6250E-006,1460.990000,1.2020E001
1461.006500,9.1890E-005,1461.006500,4.3130E-005,1461.006500,1.9560E-005,1461.006500,7.7390E-006,1461.006500,1.1874E001
1461.023000,9.1930E-005,1461.023000,4.3300E-005,1461.023000,1.9580E-005,1461.023000,7.7170E-006,1461.023000,1.1913E001
1461.039500,9.1890E-005,1461.039500,4.3320E-005,1461.039500,1.9600E-005,1461.039500,7.7990E-006,1461.039500,1.1782E001
1461.056000,9.2190E-005,1461.056000,4.3340E-005,1461.056000,1.9600E-005,1461.056000,7.7650E-006,1461.056000,1.1873E001
1461.072500,9.2170E-005,1461.072500,4.3340E-005,1461.072500,1.9650E-005,1461.072500,7.7470E-006,1461.072500,1.1898E001
1461.089000,9.2240E-005,1461.089000,4.3340E-005,1461.089000,1.9560E-005,1461.089000,7.7750E-006,1461.089000,1.1864E001
1461.105500,9.2300E-005,1461.105500,4.3300E-005,1461.105500,1.9670E-005,1461.105500,7.7170E-006,1461.105500,1.1961E001
1461.122000,9.2280E-005,1461.122000,4.3320E-005,1461.122000,1.9560E-005,1461.122000,7.7660E-006,1461.122000,1.1883E001
1461.138500,9.1630E-005,1461.138500,4.3150E-005,1461.138500,1.9540E-005,1461.138500,7.7920E-006,1461.138500,1.1759E001
1461.155000,9.0840E-005,1461.155000,4.2840E-005,1461.155000,1.9370E-005,1461.155000,7.6800E-006,1461.155000,1.1828E001
1461.171500,9.1190E-005,1461.171500,4.2800E-005,1461.171500,1.9350E-005,1461.171500,7.6180E-006,1461.171500,1.1970E001
1461.188000,9.2110E-005,1461.188000,4.3230E-005,1461.188000,1.9500E-005,1461.188000,7.8250E-006,1461.188000,1.1771E001
1461.204500,9.2930E-005,1461.204500,4.3700E-005,1461.204500,1.9780E-005,1461.204500,7.7540E-006,1461.204500,1.1985E001
1461.221000,9.3460E-005,1461.221000,4.3980E-005,1461.221000,1.9950E-005,1461.221000,7.8970E-006,1461.221000,1.1835E001
1461.237500,9.3780E-005,1461.237500,4.4150E-005,1461.237500,1.9970E-005,1461.237500,7.8870E-006,1461.237500,1.1890E001
1461.254000,9.3980E-005,1461.254000,4.4220E-005,1461.254000,2.0040E-005,1461.254000,7.8140E-006,1461.254000,1.2027E001
1461.270500,9.4130E-005,1461.270500,4.4240E-005,1461.270500,2.0060E-005,1461.270500,7.9130E-006,1461.270500,1.1896E001
1461.287000,9.4360E-005,1461.287000,4.4440E-005,1461.287000,2.0130E-005,1461.287000,7.9110E-006,1461.287000,1.1928E001
1461.303500,9.4770E-005,1461.303500,4.4540E-005,1461.303500,2.0080E-005,1461.303500,8.0220E-006,1461.303500,1.1814E001
1461.320000,9.4640E-005,1461.320000,4.4670E-005,1461.320000,2.0020E-005,1461.320000,8.0070E-006,1461.320000,1.1820E001
1461.336500,9.4950E-005,1461.336500,4.4650E-005,1461.336500,2.0150E-005,1461.336500,8.0570E-006,1461.336500,1.1785E001
1461.353000,9.5100E-005,1461.353000,4.4670E-005,1461.353000,2.0170E-005,1461.353000,8.0740E-006,1461.353000,1.1779E001
1461.369500,9.5140E-005,1461.369500,4.4800E-005,1461.369500,2.0270E-005,1461.369500,7.9680E-006,1461.369500,1.1940E001
1461.386000,9.5510E-005,1461.386000,4.4880E-005,1461.386000,2.0280E-005,1461.386000,7.9920E-006,1461.386000,1.1951E001
1461.402500,9.5700E-005,1461.402500,4.4890E-005,1461.402500,2.0470E-005,1461.402500,7.9810E-006,1461.402500,1.1991E001
1461.419000,9.5780E-005,1461.419000,4.5100E-005,1461.419000,2.0340E-005,1461.419000,8.0220E-006,1461.419000,1.1940E001
1461.435500,9.6230E-005,1461.435500,4.5250E-005,1461.435500,2.0490E-005,1461.435500,8.0410E-006,1461.435500,1.1967E001
1461.452000,9.6300E-005,1461.452000,4.5340E-005,1461.452000,2.0510E-005,1461.452000,8.0780E-006,1461.452000,1.1921E001
1461.468500,9.6390E-005,1461.468500,4.5420E-005,1461.468500,2.0530E-005,1461.468500,8.0840E-006,1461.468500,1.1924E001
1461.485000,9.6620E-005,1461.485000,4.5400E-005,1461.485000,2.0620E-005,1461.485000,8.1710E-006,1461.485000,1.1825E001
1461.501500,9.6900E-005,1461.501500,4.5490E-005,1461.501500,2.0580E-005,1461.501500,8.1660E-006,1461.501500,1.1866E001
1461.518000,9.6730E-005,1461.518000,4.5530E-005,1461.518000,2.0600E-005,1461.518000,8.1340E-006,1461.518000,1.1892E001
1461.534500,9.6900E-005,1461.534500,4.5620E-005,1461.534500,2.0530E-005,1461.534500,8.1560E-006,1461.534500,1.1881E001
1461.551000,9.7200E-005,1461.551000,4.5770E-005,1461.551000,2.0570E-005,1461.551000,8.1810E-006,1461.551000,1.1881E001
1461.567500,9.7250E-005,1461.567500,4.5700E-005,1461.567500,2.0660E-005,1461.567500,8.1340E-006,1461.567500,1.1956E001
1461.584000,9.7350E-005,1461.584000,4.5700E-005,1461.584000,2.0570E-005,1461.584000,8.1560E-006,1461.584000,1.1936E001
1461.600500,9.7630E-005,1461.600500,4.5810E-005,1461.600500,2.0700E-005,1461.600500,8.1270E-006,1461.600500,1.2013E001
1461.617000,9.7670E-005,1461.617000,4.5920E-005,1461.617000,2.0790E-005,1461.617000,8.2260E-006,1461.617000,1.1873E001
1461.633500,9.8060E-005,1461.633500,4.6090E-005,1461.633500,2.0960E-005,1461.633500,8.2410E-006,1461.633500,1.1899E001
1461.650000,9.8110E-005,1461.650000,4.6150E-005,1461.650000,2.0900E-005,1461.650000,8.2500E-006,1461.650000,1.1892E001
1461.666500,9.7940E-005,1461.666500,4.6150E-005,1461.666500,2.0890E-005,1461.666500,8.1910E-006,1461.666500,1.1957E001
1461.683000,9.8280E-005,1461.683000,4.6170E-005,1461.683000,2.0930E-005,1461.683000,8.2670E-006,1461.683000,1.1888E001
1461.699500,9.8410E-005,1461.699500,4.6210E-005,1461.699500,2.0930E-005,1461.699500,8.2660E-006,1461.699500,1.1905E001
1461.716000,9.8350E-005,1461.716000,4.6400E-005,1461.716000,2.1060E-005,1461.716000,8.2130E-006,1461.716000,1.1975E001
1461.732500,9.8600E-005,1461.732500,4.6530E-005,1461.732500,2.0950E-005,1461.732500,8.3350E-006,1461.732500,1.1830E001
1461.749000,9.8970E-005,1461.749000,4.6490E-005,1461.749000,2.1080E-005,1461.749000,8.2730E-006,1461.749000,1.1963E001
1461.765500,9.9060E-005,1461.765500,4.6510E-005,1461.765500,2.0970E-005,1461.765500,8.3400E-006,1461.765500,1.1878E001
1461.782000,9.9180E-005,1461.782000,4.6580E-005,1461.782000,2.1040E-005,1461.782000,8.3350E-006,1461.782000,1.1899E001
1461.798500,9.9100E-005,1461.798500,4.6550E-005,1461.798500,2.1080E-005,1461.798500,8.3010E-006,1461.798500,1.1938E001
1461.815000,9.9380E-005,1461.815000,4.6700E-005,1461.815000,2.1060E-005,1461.815000,8.2960E-006,1461.815000,1.1979E001
1461.831500,9.9720E-005,1461.831500,4.6840E-005,1461.831500,2.1270E-005,1461.831500,8.3290E-006,1461.831500,1.1973E001
1461.848000,9.9550E-005,1461.848000,4.6830E-005,1461.848000,2.1250E-005,1461.848000,8.3820E-006,1461.848000,1.1877E001
1461.864500,9.9640E-005,1461.864500,4.7010E-005,1461.864500,2.1290E-005,1461.864500,8.4400E-006,1461.864500,1.1806E001
1461.881000,9.9830E-005,1461.881000,4.6990E-005,1461.881000,2.1290E-005,1461.881000,8.4490E-006,1461.881000,1.1816E001
1461.897500,9.9980E-005,1461.897500,4.7070E-005,1461.897500,2.1340E-005,1461.897500,8.4230E-006,1461.897500,1.1870E001
1461.914000,1.0000E-004,1461.914000,4.7180E-005,1461.914000,2.1320E-005,1461.914000,8.4840E-006,1461.914000,1.1787E001
1461.930500,1.0020E-004,1461.930500,4.7140E-005,1461.930500,2.1320E-005,1461.930500,8.3720E-006,1461.930500,1.1968E001
1461.947000,1.0010E-004,1461.947000,4.7130E-005,1461.947000,2.1380E-005,1461.947000,8.3030E-006,1461.947000,1.2056E001
1461.963500,1.0030E-004,1461.963500,4.7200E-005,1461.963500,2.1340E-005,1461.963500,8.3700E-006,1461.963500,1.1983E001
1461.980000,1.0050E-004,1461.980000,4.7330E-005,1461.980000,2.1420E-005,1461.980000,8.3910E-006,1461.980000,1.1977E001
1461.996500,1.0060E-004,1461.996500,4.7370E-005,1461.996500,2.1460E-005,1461.996500,8.4900E-006,1461.996500,1.1849E001
1462.013000,1.0090E-004,1462.013000,4.7410E-005,1462.013000,2.1510E-005,1462.013000,8.4860E-006,1462.013000,1.1890E001
1462.029500,1.0090E-004,1462.029500,4.7370E-005,1462.029500,2.1470E-005,1462.029500,8.4380E-006,1462.029500,1.1958E001
1462.046000,1.0110E-004,1462.046000,4.7420E-005,1462.046000,2.1510E-005,1462.046000,8.5390E-006,1462.046000,1.1840E001
1462.062500,1.0110E-004,1462.062500,4.7610E-005,1462.062500,2.1550E-005,1462.062500,8.5670E-006,1462.062500,1.1801E001
1462.079000,1.0130E-004,1462.079000,4.7630E-005,1462.079000,2.1470E-005,1462.079000,8.4840E-006,1462.079000,1.1940E001
1462.095500,1.0150E-004,1462.095500,4.7760E-005,1462.095500,2.1640E-005,1462.095500,8.6210E-006,1462.095500,1.1774E001
1462.112000,1.0190E-004,1462.112000,4.7840E-005,1462.112000,2.1660E-005,1462.112000,8.5350E-006,1462.112000,1.1939E001
1462.128500,1.0180E-004,1462.128500,4.8040E-005,1462.128500,2.1720E-005,1462.128500,8.6400E-006,1462.128500,1.1782E001
1462.145000,1.0180E-004,1462.145000,4.8100E-005,1462.145000,2.1740E-005,1462.145000,8.5030E-006,1462.145000,1.1972E001
1462.161500,1.0220E-004,1462.161500,4.8210E-005,1462.161500,2.1810E-005,1462.161500,8.7180E-006,1462.161500,1.1723E001
1462.178000,1.0220E-004,1462.178000,4.8290E-005,1462.178000,2.1870E-005,1462.178000,8.6190E-006,1462.178000,1.1858E001
1462.194500,1.0240E-004,1462.194500,4.8210E-005,1462.194500,2.1870E-005,1462.194500,8.5710E-006,1462.194500,1.1947E001
1462.211000,1.0250E-004,1462.211000,4.8290E-005,1462.211000,2.1870E-005,1462.211000,8.5740E-006,1462.211000,1.1955E001
1462.227500,1.0280E-004,1462.227500,4.8470E-005,1462.227500,2.1890E-005,1462.227500,8.6960E-006,1462.227500,1.1822E001
1462.244000,1.0310E-004,1462.244000,4.8550E-005,1462.244000,2.1970E-005,1462.244000,8.5360E-006,1462.244000,1.2078E001
1462.260500,1.0290E-004,1462.260500,4.8400E-005,1462.260500,2.1900E-005,1462.260500,8.6480E-006,1462.260500,1.1899E001
1462.277000,1.0360E-004,1462.277000,4.8690E-005,1462.277000,2.1920E-005,1462.277000,8.6690E-006,1462.277000,1.1951E001
1462.293500,1.0350E-004,1462.293500,4.8500E-005,1462.293500,2.2080E-005,1462.293500,8.6870E-006,1462.293500,1.1914E001
1462.310000,1.0360E-004,1462.310000,4.8720E-005,1462.310000,2.2140E-005,1462.310000,8.7040E-006,1462.310000,1.1903E001
1462.326500,1.0380E-004,1462.326500,4.8870E-005,1462.326500,2.2160E-005,1462.326500,8.6990E-006,1462.326500,1.1932E001
1462.343000,1.0430E-004,1462.343000,4.9000E-005,1462.343000,2.2270E-005,1462.343000,8.8000E-006,1462.343000,1.1852E001
1462.359500,1.0440E-004,1462.359500,4.9150E-005,1462.359500,2.2270E-005,1462.359500,8.8070E-006,1462.359500,1.1854E001
1462.376000,1.0440E-004,1462.376000,4.9120E-005,1462.376000,2.2250E-005,1462.376000,8.7620E-006,1462.376000,1.1915E001
1462.392500,1.0470E-004,1462.392500,4.9300E-005,1462.392500,2.2420E-005,1462.392500,8.7120E-006,1462.392500,1.2018E001
1462.409000,1.0500E-004,1462.409000,4.9360E-005,1462.409000,2.2400E-005,1462.409000,8.7750E-006,1462.409000,1.1966E001
1462.425500,1.0480E-004,1462.425500,4.9450E-005,1462.425500,2.2400E-005,1462.425500,8.8670E-006,1462.425500,1.1819E001
1462.442000,1.0510E-004,1462.442000,4.9490E-005,1462.442000,2.2400E-005,1462.442000,8.7270E-006,1462.442000,1.2043E001
1462.458500,1.0510E-004,1462.458500,4.9570E-005,1462.458500,2.2440E-005,1462.458500,8.8730E-006,1462.458500,1.1845E001
1462.475000,1.0530E-004,1462.475000,4.9360E-005,1462.475000,2.2420E-005,1462.475000,8.8730E-006,1462.475000,1.1867E001
1462.491500,1.0520E-004,1462.491500,4.9450E-005,1462.491500,2.2350E-005,1462.491500,8.8880E-006,1462.491500,1.1836E001
1462.508000,1.0560E-004,1462.508000,4.9600E-005,1462.508000,2.2460E-005,1462.508000,8.8320E-006,1462.508000,1.1957E001
1462.524500,1.0600E-004,1462.524500,4.9790E-005,1462.524500,2.2480E-005,1462.524500,8.9610E-006,1462.524500,1.1829E001
1462.541000,1.0580E-004,1462.541000,4.9940E-005,1462.541000,2.2550E-005,1462.541000,8.9180E-006,1462.541000,1.1864E001
1462.557500,1.0630E-004,1462.557500,4.9940E-005,1462.557500,2.2630E-005,1462.557500,8.9510E-006,1462.557500,1.1876E001
1462.574000,1.0660E-004,1462.574000,5.0220E-005,1462.574000,2.2650E-005,1462.574000,8.9960E-006,1462.574000,1.1850E001
1462.590500,1.0650E-004,1462.590500,5.0260E-005,1462.590500,2.2740E-005,1462.590500,9.0230E-006,1462.590500,1.1803E001
1462.607000,1.0700E-004,1462.607000,5.0370E-005,1462.607000,2.2930E-005,1462.607000,8.9930E-006,1462.607000,1.1898E001
1462.623500,1.0680E-004,1462.623500,5.0330E-005,1462.623500,2.2910E-005,1462.623500,9.0060E-006,1462.623500,1.1859E001
1462.640000,1.0710E-004,1462.640000,5.0410E-005,1462.640000,2.2870E-005,1462.640000,8.9890E-006,1462.640000,1.1915E001
1462.656500,1.0700E-004,1462.656500,5.0580E-005,1462.656500,2.2830E-005,1462.656500,9.1290E-006,1462.656500,1.1721E001
1462.673000,1.0740E-004,1462.673000,5.0540E-005,1462.673000,2.2910E-005,1462.673000,9.0280E-006,1462.673000,1.1896E001
1462.689500,1.0740E-004,1462.689500,5.0430E-005,1462.689500,2.2890E-005,1462.689500,8.9810E-006,1462.689500,1.1959E001
1462.706000,1.0760E-004,1462.706000,5.0580E-005,1462.706000,2.2870E-005,1462.706000,9.0280E-006,1462.706000,1.1918E001
1462.722500,1.0750E-004,1462.722500,5.0630E-005,1462.722500,2.2960E-005,1462.722500,9.0820E-006,1462.722500,1.1837E001
1462.739000,1.0790E-004,1462.739000,5.0650E-005,1462.739000,2.2980E-005,1462.739000,9.0490E-006,1462.739000,1.1924E001
1462.755500,1.0790E-004,1462.755500,5.0840E-005,1462.755500,2.3020E-005,1462.755500,9.1910E-006,1462.755500,1.1740E001
1462.772000,1.0800E-004,1462.772000,5.0820E-005,1462.772000,2.3060E-005,1462.772000,9.1240E-006,1462.772000,1.1837E001
1462.788500,1.0830E-004,1462.788500,5.0860E-005,1462.788500,2.3000E-005,1462.788500,9.1910E-006,1462.788500,1.1783E001
1462.805000,1.0820E-004,1462.805000,5.0930E-005,1462.805000,2.2980E-005,1462.805000,9.1500E-006,1462.805000,1.1825E001
1462.821500,1.0810E-004,1462.821500,5.0990E-005,1462.821500,2.3110E-005,1462.821500,9.1690E-006,1462.821500,1.1790E001
1462.838000,1.0830E-004,1462.838000,5.0940E-005,1462.838000,2.3110E-005,1462.838000,9.1570E-006,1462.838000,1.1827E001
1462.854500,1.0860E-004,1462.854500,5.0880E-005,1462.854500,2.3130E-005,1462.854500,9.1600E-006,1462.854500,1.1856E001
1462.871000,1.0860E-004,1462.871000,5.1180E-005,1462.871000,2.3090E-005,1462.871000,9.1450E-006,1462.871000,1.1875E001
1462.887500,1.0870E-004,1462.887500,5.1150E-005,1462.887500,2.3030E-005,1462.887500,9.2300E-006,1462.887500,1.1777E001
1462.904000,1.0870E-004,1462.904000,5.1070E-005,1462.904000,2.3200E-005,1462.904000,9.1790E-006,1462.904000,1.1842E001
1462.920500,1.0860E-004,1462.920500,5.1320E-005,1462.920500,2.3130E-005,1462.920500,9.2030E-006,1462.920500,1.1800E001
1462.937000,1.0880E-004,1462.937000,5.1050E-005,1462.937000,2.3070E-005,1462.937000,9.2470E-006,1462.937000,1.1766E001
1462.953500,1.0880E-004,1462.953500,5.1130E-005,1462.953500,2.3130E-005,1462.953500,9.2150E-006,1462.953500,1.1807E001
1462.970000,1.0910E-004,1462.970000,5.1300E-005,1462.970000,2.3160E-005,1462.970000,9.2180E-006,1462.970000,1.1836E001
1462.986500,1.0940E-004,1462.986500,5.1320E-005,1462.986500,2.3350E-005,1462.986500,9.2480E-006,1462.986500,1.1830E001
1463.003000,1.0940E-004,1463.003000,5.1480E-005,1463.003000,2.3300E-005,1463.003000,9.2710E-006,1463.003000,1.1800E001
1463.019500,1.0950E-004,1463.019500,5.1480E-005,1463.019500,2.3280E-005,1463.019500,9.2750E-006,1463.019500,1.1806E001
1463.036000,1.0980E-004,1463.036000,5.1520E-005,1463.036000,2.3330E-005,1463.036000,9.2540E-006,1463.036000,1.1865E001
1463.052500,1.0930E-004,1463.052500,5.1520E-005,1463.052500,2.3390E-005,1463.052500,9.1900E-006,1463.052500,1.1893E001
1463.069000,1.0880E-004,1463.069000,5.1240E-005,1463.069000,2.3220E-005,1463.069000,9.2170E-006,1463.069000,1.1804E001
1463.085500,1.0750E-004,1463.085500,5.0850E-005,1463.085500,2.3150E-005,1463.085500,9.2630E-006,1463.085500,1.1605E001
1463.102000,1.0520E-004,1463.102000,4.9840E-005,1463.102000,2.2700E-005,1463.102000,9.1060E-006,1463.102000,1.1553E001
1463.118500,1.0220E-004,1463.118500,4.8360E-005,1463.118500,2.2040E-005,1463.118500,8.7990E-006,1463.118500,1.1615E001
1463.135000,1.0220E-004,1463.135000,4.7760E-005,1463.135000,2.1680E-005,1463.135000,8.6360E-006,1463.135000,1.1834E001
1463.151500,1.0520E-004,1463.151500,4.9120E-005,1463.151500,2.2100E-005,1463.151500,8.7500E-006,1463.151500,1.2023E001
1463.168000,1.0840E-004,1463.168000,5.0570E-005,1463.168000,2.2830E-005,1463.168000,8.9660E-006,1463.168000,1.2090E001
1463.184500,1.0970E-004,1463.184500,5.1480E-005,1463.184500,2.3200E-005,1463.184500,9.1980E-006,1463.184500,1.1927E001
1463.201000,1.1050E-004,1463.201000,5.1900E-005,1463.201000,2.3480E-005,1463.201000,9.3290E-006,1463.201000,1.1845E001
1463.217500,1.1090E-004,1463.217500,5.2230E-005,1463.217500,2.3610E-005,1463.217500,9.2610E-006,1463.217500,1.1975E001
1463.234000,1.1140E-004,1463.234000,5.2360E-005,1463.234000,2.3630E-005,1463.234000,9.4360E-006,1463.234000,1.1806E001
1463.250500,1.1170E-004,1463.250500,5.2460E-005,1463.250500,2.3730E-005,1463.250500,9.4450E-006,1463.250500,1.1826E001
1463.267000,1.1190E-004,1463.267000,5.2680E-005,1463.267000,2.3890E-005,1463.267000,9.5310E-006,1463.267000,1.1741E001
1463.283500,1.1220E-004,1463.283500,5.2680E-005,1463.283500,2.3910E-005,1463.283500,9.4920E-006,1463.283500,1.1820E001
