
Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C),Wavelength(D),Level(D),Wavelength(E),Level(E)
1460.478500,9.8420E-005,1460.478500,5.5600E-005,1460.478500,2.2070E-005,1460.478500,1.4490E-007,1460.478500,4.4594E000
1460.495000,9.8530E-005,1460.495000,5.5780E-005,1460.495000,2.2070E-005,1460.495000,1.0590E-007,1460.495000,4.4644E000
1460.511500,9.8830E-005,1460.511500,5.5820E-005,1460.511500,2.2120E-005,1460.511500,1.5890E-007,1460.511500,4.4679E000
1460.528000,9.9290E-005,1460.528000,5.6070E-005,1460.528000,2.2240E-005,1460.528000,1.3360E-007,1460.528000,4.4645E000
1460.544500,9.9330E-005,1460.544500,5.6200E-005,1460.544500,2.2220E-005,1460.544500,1.1870E-007,1460.544500,4.4703E000
1460.561000,9.9720E-005,1460.561000,5.6400E-005,1460.561000,2.2310E-005,1460.561000,1.3430E-007,1460.561000,4.4697E000
1460.577500,9.9740E-005,1460.577500,5.6400E-005,1460.577500,2.2390E-005,1460.577500,1.2240E-007,1460.577500,4.4547E000
1460.594000,9.9910E-005,1460.594000,5.6530E-005,1460.594000,2.2310E-005,1460.594000,1.2250E-007,1460.594000,4.4783E000
1460.610500,9.9910E-005,1460.610500,5.6700E-005,1460.610500,2.2500E-005,1460.610500,1.5550E-007,1460.610500,4.4404E000
1460.627000,9.9970E-005,1460.627000,5.6760E-005,1460.627000,2.2540E-005,1460.627000,1.2360E-007,1460.627000,4.4352E000
1460.643500,9.9990E-005,1460.643500,5.6760E-005,1460.643500,2.2420E-005,1460.643500,1.0630E-007,1460.643500,4.4599E000
1460.660000,1.0000E-004,1460.660000,5.6700E-005,1460.660000,2.2480E-005,1460.660000,1.2730E-007,1460.660000,4.4484E000
1460.676500,1.0020E-004,1460.676500,5.6740E-005,1460.676500,2.2440E-005,1460.676500,8.6790E-008,1460.676500,4.4652E000
1460.693000,1.0020E-004,1460.693000,5.6940E-005,1460.693000,2.2500E-005,1460.693000,1.4370E-007,1460.693000,4.4533E000
1460.709500,1.0040E-004,1460.709500,5.6940E-005,1460.709500,2.2550E-005,1460.709500,1.4890E-007,1460.709500,4.4523E000
1460.726000,1.0050E-004,1460.726000,5.7040E-005,1460.726000,2.2590E-005,1460.726000,1.1970E-007,1460.726000,4.4489E000
1460.742500,1.0090E-004,1460.742500,5.7190E-005,1460.742500,2.2670E-005,1460.742500,1.1490E-007,1460.742500,4.4508E000
1460.759000,1.0110E-004,1460.759000,5.7210E-005,1460.759000,2.2570E-005,1460.759000,1.0750E-007,1460.759000,4.4794E000
1460.775500,1.0120E-004,1460.775500,5.7320E-005,1460.775500,2.2700E-005,1460.775500,1.3000E-007,1460.775500,4.4581E000
1460.792000,1.0150E-004,1460.792000,5.7390E-005,1460.792000,2.2830E-005,1460.792000,1.3210E-007,1460.792000,4.4459E000
1460.808500,1.0170E-004,1460.808500,5.7560E-005,1460.808500,2.2830E-005,1460.808500,1.2450E-007,1460.808500,4.4547E000
1460.825000,1.0170E-004,1460.825000,5.7770E-005,1460.825000,2.2850E-005,1460.825000,1.5080E-007,1460.825000,4.4508E000
1460.841500,1.0200E-004,1460.841500,5.7770E-005,1460.841500,2.2870E-005,1460.841500,1.2750E-007,1460.841500,4.4600E000
1460.858000,1.0220E-004,1460.858000,5.7820E-005,1460.858000,2.2780E-005,1460.858000,1.1260E-007,1460.858000,4.4864E000
1460.874500,1.0220E-004,1460.874500,5.7840E-005,1460.874500,2.2910E-005,1460.874500,1.2180E-007,1460.874500,4.4609E000
1460.891000,1.0250E-004,1460.891000,5.7820E-005,1460.891000,2.2930E-005,1460.891000,1.1710E-007,1460.891000,4.4701E000
1460.907500,1.0210E-004,1460.907500,5.7920E-005,1460.907500,2.2970E-005,1460.907500,8.7880E-008,1460.907500,4.4449E000
1460.924000,1.0230E-004,1460.924000,5.7930E-005,1460.924000,2.2930E-005,1460.924000,1.0000E-007,1460.924000,4.4614E000
1460.940500,1.0250E-004,1460.940500,5.7900E-005,1460.940500,2.2950E-005,1460.940500,1.4210E-007,1460.940500,4.4662E000
1460.957000,1.0270E-004,1460.957000,5.8140E-005,1460.957000,2.2950E-005,1460.957000,1.4720E-007,1460.957000,4.4749E000
1460.973500,1.0270E-004,1460.973500,5.8080E-005,1460.973500,2.2980E-005,1460.973500,8.2940E-008,1460.973500,4.4691E000
1460.990000,1.0290E-004,1460.990000,5.8210E-005,1460.990000,2.3040E-005,1460.990000,1.1250E-007,1460.990000,4.4661E000
1461.006500,1.0320E-004,1461.006500,5.8490E-005,1461.006500,2.3170E-005,1461.006500,1.1840E-007,1461.006500,4.4540E000
1461.023000,1.0340E-004,1461.023000,5.8570E-005,1461.023000,2.3150E-005,1461.023000,1.1630E-007,1461.023000,4.4665E000
1461.039500,1.0400E-004,1461.039500,5.8810E-005,1461.039500,2.3230E-005,1461.039500,9.3500E-008,1461.039500,4.4770E000
1461.056000,1.0380E-004,1461.056000,5.8760E-005,1461.056000,2.3260E-005,1461.056000,1.2520E-007,1461.056000,4.4626E000
1461.072500,1.0400E-004,1461.072500,5.9120E-005,1461.072500,2.3280E-005,1461.072500,1.2330E-007,1461.072500,4.4674E000
1461.089000,1.0400E-004,1461.089000,5.8990E-005,1461.089000,2.3300E-005,1461.089000,1.4180E-007,1461.089000,4.4635E000
1461.105500,1.0430E-004,1461.105500,5.9240E-005,1461.105500,2.3310E-005,1461.105500,1.1780E-007,1461.105500,4.4745E000
1461.122000,1.0440E-004,1461.122000,5.9090E-005,1461.122000,2.3350E-005,1461.122000,1.5550E-007,1461.122000,4.4711E000
1461.138500,1.0440E-004,1461.138500,5.8990E-005,1461.138500,2.3330E-005,1461.138500,1.2030E-007,1461.138500,4.4749E000
1461.155000,1.0440E-004,1461.155000,5.9120E-005,1461.155000,2.3480E-005,1461.155000,1.4190E-007,1461.155000,4.4463E000
1461.171500,1.0440E-004,1461.171500,5.9090E-005,1461.171500,2.3410E-005,1461.171500,1.0380E-007,1461.171500,4.4596E000
1461.188000,1.0450E-004,1461.188000,5.9120E-005,1461.188000,2.3390E-005,1461.188000,1.1090E-007,1461.188000,4.4677E000
1461.204500,1.0410E-004,1461.204500,5.9220E-005,1461.204500,2.3310E-005,1461.204500,1.2650E-007,1461.204500,4.4659E000
1461.221000,1.0450E-004,1461.221000,5.9180E-005,1461.221000,2.3330E-005,1461.221000,1.3990E-007,1461.221000,4.4792E000
1461.237500,1.0510E-004,1461.237500,5.9440E-005,1461.237500,2.3580E-005,1461.237500,9.8560E-008,1461.237500,4.4572E000
1461.254000,1.0560E-004,1461.254000,5.9760E-005,1461.254000,2.3670E-005,1461.254000,1.3170E-007,1461.254000,4.4613E000
1461.270500,1.0610E-004,1461.270500,6.0040E-005,1461.270500,2.3670E-005,1461.270500,1.2280E-007,1461.270500,4.4825E000
1461.287000,1.0630E-004,1461.287000,6.0170E-005,1461.287000,2.3860E-005,1461.287000,1.1140E-007,1461.287000,4.4552E000
1461.303500,1.0660E-004,1461.303500,6.0280E-005,1461.303500,2.3870E-005,1461.303500,1.2810E-007,1461.303500,4.4659E000
1461.320000,1.0690E-004,1461.320000,6.0530E-005,1461.320000,2.3840E-005,1461.320000,1.2560E-007,1461.320000,4.4841E000
1461.336500,1.0690E-004,1461.336500,6.0660E-005,1461.336500,2.3970E-005,1461.336500,1.3160E-007,1461.336500,4.4597E000
1461.353000,1.0700E-004,1461.353000,6.0560E-005,1461.353000,2.4010E-005,1461.353000,1.5800E-007,1461.353000,4.4565E000
1461.369500,1.0720E-004,1461.369500,6.0810E-005,1461.369500,2.3870E-005,1461.369500,1.1240E-007,1461.369500,4.4910E000
1461.386000,1.0740E-004,1461.386000,6.0830E-005,1461.386000,2.3930E-005,1461.386000,1.2000E-007,1461.386000,4.4881E000
1461.402500,1.0750E-004,1461.402500,6.0840E-005,1461.402500,2.3990E-005,1461.402500,1.4060E-007,1461.402500,4.4810E000
1461.419000,1.0760E-004,1461.419000,6.0990E-005,1461.419000,2.4040E-005,1461.419000,1.0460E-007,1461.419000,4.4759E000
1461.435500,1.0790E-004,1461.435500,6.1220E-005,1461.435500,2.4120E-005,1461.435500,1.3050E-007,1461.435500,4.4735E000
1461.452000,1.0800E-004,1461.452000,6.1130E-005,1461.452000,2.4250E-005,1461.452000,1.2510E-007,1461.452000,4.4536E000
1461.468500,1.0840E-004,1461.468500,6.1390E-005,1461.468500,2.4270E-005,1461.468500,1.0180E-007,1461.468500,4.4664E000
1461.485000,1.0880E-004,1461.485000,6.1610E-005,1461.485000,2.4340E-005,1461.485000,1.2280E-007,1461.485000,4.4700E000
1461.501500,1.0890E-004,1461.501500,6.1800E-005,1461.501500,2.4360E-005,1461.501500,1.0340E-007,1461.501500,4.4704E000
1461.518000,1.0930E-004,1461.518000,6.1840E-005,1461.518000,2.4380E-005,1461.518000,1.0110E-007,1461.518000,4.4832E000
1461.534500,1.0930E-004,1461.534500,6.1760E-005,1461.534500,2.4510E-005,1461.534500,1.1800E-007,1461.534500,4.4594E000
1461.551000,1.0960E-004,1461.551000,6.2100E-005,1461.551000,2.4420E-005,1461.551000,1.1520E-007,1461.551000,4.4881E000
1461.567500,1.0970E-004,1461.567500,6.1990E-005,1461.567500,2.4490E-005,1461.567500,1.2240E-007,1461.567500,4.4794E000
1461.584000,1.0950E-004,1461.584000,6.2020E-005,1461.584000,2.4490E-005,1461.584000,1.3660E-007,1461.584000,4.4712E000
1461.600500,1.0980E-004,1461.600500,6.2080E-005,1461.600500,2.4470E-005,1461.600500,1.1650E-007,1461.600500,4.4871E000
1461.617000,1.0980E-004,1461.617000,6.2020E-005,1461.617000,2.4510E-005,1461.617000,1.3670E-007,1461.617000,4.4798E000
1461.633500,1.1000E-004,1461.633500,6.2190E-005,1461.633500,2.4550E-005,1461.633500,1.4730E-007,1461.633500,4.4807E000
1461.650000,1.1020E-004,1461.650000,6.2380E-005,1461.650000,2.4550E-005,1461.650000,1.5330E-007,1461.650000,4.4888E000
1461.666500,1.1030E-004,1461.666500,6.2410E-005,1461.666500,2.4690E-005,1461.666500,1.6720E-007,1461.666500,4.4674E000
1461.683000,1.1070E-004,1461.683000,6.2510E-005,1461.683000,2.4730E-005,1461.683000,1.2330E-007,1461.683000,4.4763E000
1461.699500,1.1090E-004,1461.699500,6.2710E-005,1461.699500,2.4730E-005,1461.699500,1.2740E-007,1461.699500,4.4844E000
1461.716000,1.1100E-004,1461.716000,6.2900E-005,1461.716000,2.4770E-005,1461.716000,1.0940E-007,1461.716000,4.4812E000
1461.732500,1.1100E-004,1461.732500,6.3030E-005,1461.732500,2.4880E-005,1461.732500,7.4980E-008,1461.732500,4.4614E000
1461.749000,1.1130E-004,1461.749000,6.2950E-005,1461.749000,2.4800E-005,1461.749000,1.0850E-007,1461.749000,4.4879E000
1461.765500,1.1140E-004,1461.765500,6.3160E-005,1461.765500,2.5050E-005,1461.765500,1.2840E-007,1461.765500,4.4471E000
1461.782000,1.1150E-004,1461.782000,6.3120E-005,1461.782000,2.4990E-005,1461.782000,1.3080E-007,1461.782000,4.4618E000
1461.798500,1.1180E-004,1461.798500,6.3350E-005,1461.798500,2.4920E-005,1461.798500,1.2310E-007,1461.798500,4.4864E000
1461.815000,1.1190E-004,1461.815000,6.3440E-005,1461.815000,2.5050E-005,1461.815000,1.0690E-007,1461.815000,4.4671E000
1461.831500,1.1190E-004,1461.831500,6.3530E-005,1461.831500,2.4970E-005,1461.831500,8.4490E-008,1461.831500,4.4814E000
1461.848000,1.1220E-004,1461.848000,6.3520E-005,1461.848000,2.5070E-005,1461.848000,1.2630E-007,1461.848000,4.4755E000
1461.864500,1.1240E-004,1461.864500,6.3500E-005,1461.864500,2.5050E-005,1461.864500,1.7900E-007,1461.864500,4.4870E000
1461.881000,1.1230E-004,1461.881000,6.3550E-005,1461.881000,2.5030E-005,1461.881000,1.1200E-007,1461.881000,4.4866E000
1461.897500,1.1220E-004,1461.897500,6.3590E-005,1461.897500,2.5160E-005,1461.897500,9.2370E-008,1461.897500,4.4595E000
1461.914000,1.1250E-004,1461.914000,6.3800E-005,1461.914000,2.5120E-005,1461.914000,1.4140E-007,1461.914000,4.4785E000
1461.930500,1.1260E-004,1461.930500,6.3980E-005,1461.930500,2.5220E-005,1461.930500,1.2670E-007,1461.930500,4.4647E000
1461.947000,1.1260E-004,1461.947000,6.4020E-005,1461.947000,2.5220E-005,1461.947000,1.5130E-007,1461.947000,4.4647E000
1461.963500,1.1310E-004,1461.963500,6.3960E-005,1461.963500,2.5270E-005,1461.963500,1.0990E-007,1461.963500,4.4757E000
1461.980000,1.1310E-004,1461.980000,6.4130E-005,1461.980000,2.5290E-005,1461.980000,1.3760E-007,1461.980000,4.4721E000
1461.996500,1.1350E-004,1461.996500,6.4430E-005,1461.996500,2.5370E-005,1461.996500,9.7510E-008,1461.996500,4.4738E000
1462.013000,1.1360E-004,1462.013000,6.4280E-005,1462.013000,2.5350E-005,1462.013000,1.0980E-007,1462.013000,4.4813E000
1462.029500,1.1370E-004,1462.029500,6.4560E-005,1462.029500,2.5460E-005,1462.029500,1.2190E-007,1462.029500,4.4658E000
1462.046000,1.1370E-004,1462.046000,6.4410E-005,1462.046000,2.5480E-005,1462.046000,1.2340E-007,1462.046000,4.4623E000
1462.062500,1.1400E-004,1462.062500,6.4620E-005,1462.062500,2.5460E-005,1462.062500,1.1490E-007,1462.062500,4.4776E000
1462.079000,1.1410E-004,1462.079000,6.4690E-005,1462.079000,2.5520E-005,1462.079000,1.4420E-007,1462.079000,4.4710E000
1462.095500,1.1420E-004,1462.095500,6.4510E-005,1462.095500,2.5460E-005,1462.095500,1.5120E-007,1462.095500,4.4855E000
1462.112000,1.1430E-004,1462.112000,6.4750E-005,1462.112000,2.5460E-005,1462.112000,1.3030E-007,1462.112000,4.4894E000
1462.128500,1.1440E-004,1462.128500,6.4830E-005,1462.128500,2.5480E-005,1462.128500,1.2750E-007,1462.128500,4.4898E000
1462.145000,1.1450E-004,1462.145000,6.4920E-005,1462.145000,2.5680E-005,1462.145000,1.0610E-007,1462.145000,4.4587E000
1462.161500,1.1490E-004,1462.161500,6.5160E-005,1462.161500,2.5650E-005,1462.161500,1.5890E-007,1462.161500,4.4795E000
1462.178000,1.1510E-004,1462.178000,6.5090E-005,1462.178000,2.5720E-005,1462.178000,9.5120E-008,1462.178000,4.4751E000
1462.194500,1.1540E-004,1462.194500,6.5330E-005,1462.194500,2.5700E-005,1462.194500,1.4250E-007,1462.194500,4.4903E000
1462.211000,1.1560E-004,1462.211000,6.5540E-005,1462.211000,2.5830E-005,1462.211000,1.3980E-007,1462.211000,4.4754E000
1462.227500,1.1600E-004,1462.227500,6.5650E-005,1462.227500,2.5910E-005,1462.227500,1.0800E-007,1462.227500,4.4770E000
1462.244000,1.1600E-004,1462.244000,6.5800E-005,1462.244000,2.5950E-005,1462.244000,1.3070E-007,1462.244000,4.4701E000
1462.260500,1.1620E-004,1462.260500,6.5800E-005,1462.260500,2.5960E-005,1462.260500,1.5810E-007,1462.260500,4.4761E000
1462.277000,1.1650E-004,1462.277000,6.5930E-005,1462.277000,2.5980E-005,1462.277000,1.1830E-007,1462.277000,4.4842E000
1462.293500,1.1640E-004,1462.293500,6.6060E-005,1462.293500,2.6050E-005,1462.293500,1.3560E-007,1462.293500,4.4683E000
1462.310000,1.1660E-004,1462.310000,6.6100E-005,1462.310000,2.6050E-005,1462.310000,1.4180E-007,1462.310000,4.4760E000
1462.326500,1.1660E-004,1462.326500,6.6040E-005,1462.326500,2.6070E-005,1462.326500,1.0610E-007,1462.326500,4.4726E000
1462.343000,1.1670E-004,1462.343000,6.6250E-005,1462.343000,2.6020E-005,1462.343000,1.4440E-007,1462.343000,4.4850E000
1462.359500,1.1720E-004,1462.359500,6.6380E-005,1462.359500,2.6200E-005,1462.359500,1.3020E-007,1462.359500,4.4733E000
1462.376000,1.1720E-004,1462.376000,6.6560E-005,1462.376000,2.6200E-005,1462.376000,1.1740E-007,1462.376000,4.4733E000
1462.392500,1.1760E-004,1462.392500,6.6620E-005,1462.392500,2.6330E-005,1462.392500,1.2160E-007,1462.392500,4.4664E000
1462.409000,1.1780E-004,1462.409000,6.6880E-005,1462.409000,2.6390E-005,1462.409000,1.1730E-007,1462.409000,4.4638E000
1462.425500,1.1830E-004,1462.425500,6.6980E-005,1462.425500,2.6410E-005,1462.425500,1.4940E-007,1462.425500,4.4794E000
1462.442000,1.1830E-004,1462.442000,6.7180E-005,1462.442000,2.6520E-005,1462.442000,1.5260E-007,1462.442000,4.4608E000
1462.458500,1.1880E-004,1462.458500,6.7160E-005,1462.458500,2.6450E-005,1462.458500,9.5800E-008,1462.458500,4.4915E000
1462.475000,1.1900E-004,1462.475000,6.7390E-005,1462.475000,2.6580E-005,1462.475000,1.7170E-007,1462.475000,4.4771E000
1462.491500,1.1910E-004,1462.491500,6.7240E-005,1462.491500,2.6540E-005,1462.491500,1.3640E-007,1462.491500,4.4876E000
1462.508000,1.1910E-004,1462.508000,6.7520E-005,1462.508000,2.6540E-005,1462.508000,1.3140E-007,1462.508000,4.4876E000
1462.524500,1.1900E-004,1462.524500,6.7330E-005,1462.524500,2.6600E-005,1462.524500,9.5090E-008,1462.524500,4.4737E000
1462.541000,1.1930E-004,1462.541000,6.7500E-005,1462.541000,2.6560E-005,1462.541000,1.1100E-007,1462.541000,4.4917E000
1462.557500,1.1920E-004,1462.557500,6.7540E-005,1462.557500,2.6650E-005,1462.557500,1.5970E-007,1462.557500,4.4728E000
1462.574000,1.1960E-004,1462.574000,6.7760E-005,1462.574000,2.6610E-005,1462.574000,1.4840E-007,1462.574000,4.4946E000
1462.590500,1.1970E-004,1462.590500,6.7800E-005,1462.590500,2.6730E-005,1462.590500,1.3300E-007,1462.590500,4.4781E000
1462.607000,1.1990E-004,1462.607000,6.7910E-005,1462.607000,2.6650E-005,1462.607000,1.4550E-007,1462.607000,4.4991E000
1462.623500,1.2040E-004,1462.623500,6.8080E-005,1462.623500,2.6900E-005,1462.623500,1.3240E-007,1462.623500,4.4758E000
1462.640000,1.2070E-004,1462.640000,6.8300E-005,1462.640000,2.6930E-005,1462.640000,1.4290E-007,1462.640000,4.4820E000
1462.656500,1.2060E-004,1462.656500,6.8470E-005,1462.656500,2.7060E-005,1462.656500,1.5730E-007,1462.656500,4.4568E000
1462.673000,1.2080E-004,1462.673000,6.8470E-005,1462.673000,2.6970E-005,1462.673000,1.3070E-007,1462.673000,4.4791E000
1462.689500,1.2130E-004,1462.689500,6.8600E-005,1462.689500,2.7060E-005,1462.689500,1.3980E-007,1462.689500,4.4826E000
1462.706000,1.2130E-004,1462.706000,6.8790E-005,1462.706000,2.7140E-005,1462.706000,1.1780E-007,1462.706000,4.4694E000
1462.722500,1.2140E-004,1462.722500,6.8870E-005,1462.722500,2.7160E-005,1462.722500,1.2890E-007,1462.722500,4.4698E000
1462.739000,1.2160E-004,1462.739000,6.8680E-005,1462.739000,2.7100E-005,1462.739000,1.2200E-007,1462.739000,4.4871E000
1462.755500,1.2130E-004,1462.755500,6.8730E-005,1462.755500,2.7160E-005,1462.755500,1.5090E-007,1462.755500,4.4661E000
1462.772000,1.2150E-004,1462.772000,6.8900E-005,1462.772000,2.7140E-005,1462.772000,1.5500E-007,1462.772000,4.4768E000
1462.788500,1.2180E-004,1462.788500,6.8980E-005,1462.788500,2.7140E-005,1462.788500,1.2450E-007,1462.788500,4.4878E000
1462.805000,1.2190E-004,1462.805000,6.9050E-005,1462.805000,2.7100E-005,1462.805000,9.9530E-008,1462.805000,4.4982E000
1462.821500,1.2190E-004,1462.821500,6.9070E-005,1462.821500,2.7230E-005,1462.821500,1.2580E-007,1462.821500,4.4767E000
1462.838000,1.2200E-004,1462.838000,6.9050E-005,1462.838000,2.7230E-005,1462.838000,1.2010E-007,1462.838000,4.4804E000
1462.854500,1.2210E-004,1462.854500,6.9410E-005,1462.854500,2.7270E-005,1462.854500,1.5250E-007,1462.854500,4.4774E000
1462.871000,1.2230E-004,1462.871000,6.9390E-005,1462.871000,2.7270E-005,1462.871000,1.3460E-007,1462.871000,4.4848E000
1462.887500,1.2270E-004,1462.887500,6.9580E-005,1462.887500,2.7400E-005,1462.887500,1.3140E-007,1462.887500,4.4781E000
1462.904000,1.2280E-004,1462.904000,6.9670E-005,1462.904000,2.7470E-005,1462.904000,1.4840E-007,1462.904000,4.4703E000
1462.920500,1.2320E-004,1462.920500,6.9690E-005,1462.920500,2.7530E-005,1462.920500,1.3050E-007,1462.920500,4.4751E000
1462.937000,1.2310E-004,1462.937000,6.9600E-005,1462.937000,2.7450E-005,1462.937000,1.6180E-007,1462.937000,4.4845E000
1462.953500,1.2330E-004,1462.953500,6.9690E-005,1462.953500,2.7510E-005,1462.953500,1.5520E-007,1462.953500,4.4820E000
1462.970000,1.2320E-004,1462.970000,6.9710E-005,1462.970000,2.7570E-005,1462.970000,1.1110E-007,1462.970000,4.4686E000
1462.986500,1.2320E-004,1462.986500,6.9910E-005,1462.986500,2.7530E-005,1462.986500,1.0770E-007,1462.986500,4.4751E000
1463.003000,1.2350E-004,1463.003000,6.9970E-005,1463.003000,2.7600E-005,1463.003000,1.4760E-007,1463.003000,4.4746E000
1463.019500,1.2350E-004,1463.019500,6.9880E-005,1463.019500,2.7600E-005,1463.019500,1.3790E-007,1463.019500,4.4746E000
1463.036000,1.2350E-004,1463.036000,7.0200E-005,1463.036000,2.7550E-005,1463.036000,1.3730E-007,1463.036000,4.4828E000
1463.052500,1.2380E-004,1463.052500,7.0120E-005,1463.052500,2.7620E-005,1463.052500,1.7130E-007,1463.052500,4.4823E000
1463.069000,1.2410E-004,1463.069000,7.0250E-005,1463.069000,2.7730E-005,1463.069000,1.3550E-007,1463.069000,4.4753E000
1463.085500,1.2420E-004,1463.085500,7.0380E-005,1463.085500,2.7720E-005,1463.085500,1.2740E-007,1463.085500,4.4805E000
1463.102000,1.2400E-004,1463.102000,7.0290E-005,1463.102000,2.7720E-005,1463.102000,1.4510E-007,1463.102000,4.4733E000
1463.118500,1.2410E-004,1463.118500,7.0400E-005,1463.118500,2.7720E-005,1463.118500,1.5130E-007,1463.118500,4.4769E000
1463.135000,1.2380E-004,1463.135000,7.0210E-005,1463.135000,2.7700E-005,1463.135000,1.1730E-007,1463.135000,4.4693E000
1463.151500,1.2300E-004,1463.151500,6.9800E-005,1463.151500,2.7570E-005,1463.151500,1.2690E-007,1463.151500,4.4614E000
1463.168000,1.2230E-004,1463.168000,6.9280E-005,1463.168000,2.7270E-005,1463.168000,1.4340E-007,1463.168000,4.4848E000
1463.184500,1.2210E-004,1463.184500,6.9150E-005,1463.184500,2.7250E-005,1463.184500,9.6980E-008,1463.184500,4.4807E000
1463.201000,1.2330E-004,1463.201000,6.9910E-005,1463.201000,2.7510E-005,1463.201000,1.5420E-007,1463.201000,4.4820E000
1463.217500,1.2430E-004,1463.217500,7.0480E-005,1463.217500,2.7830E-005,1463.217500,1.0500E-007,1463.217500,4.4664E000
1463.234000,1.2550E-004,1463.234000,7.1080E-005,1463.234000,2.7920E-005,1463.234000,1.6160E-007,1463.234000,4.4950E000
1463.250500,1.2550E-004,1463.250500,7.1260E-005,1463.250500,2.8030E-005,1463.250500,1.7530E-007,1463.250500,4.4773E000
1463.267000,1.2590E-004,1463.267000,7.1300E-005,1463.267000,2.8150E-005,1463.267000,1.1170E-007,1463.267000,4.4725E000
1463.283500,1.2630E-004,1463.283500,7.1390E-005,1463.283500,2.8180E-005,1463.283500,1.3520E-007,1463.283500,4.4819E000
