
Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C),Wavelength(D),Level(D)
1496.333000,2.0520E-004,1496.333000,7.8170E-005,1496.333000,1.6470E-005,1496.333000,6.8080E-006
1496.366000,2.0500E-004,1496.366000,7.8270E-005,1496.366000,1.6410E-005,1496.366000,6.6710E-006
1496.399000,2.0500E-004,1496.399000,7.7980E-005,1496.399000,1.6410E-005,1496.399000,6.5760E-006
1496.432000,2.0440E-004,1496.432000,7.8120E-005,1496.432000,1.6310E-005,1496.432000,6.6090E-006
1496.465000,2.0440E-004,1496.465000,7.8230E-005,1496.465000,1.6300E-005,1496.465000,6.5400E-006
1496.498000,2.0340E-004,1496.498000,7.7750E-005,1496.498000,1.6210E-005,1496.498000,6.6210E-006
1496.531000,2.0460E-004,1496.531000,7.8420E-005,1496.531000,1.6370E-005,1496.531000,6.5220E-006
1496.564000,2.0480E-004,1496.564000,7.8520E-005,1496.564000,1.6340E-005,1496.564000,6.5130E-006
1496.597000,2.0460E-004,1496.597000,7.8400E-005,1496.597000,1.6310E-005,1496.597000,6.4400E-006
1496.630000,2.0440E-004,1496.630000,7.8150E-005,1496.630000,1.6260E-005,1496.630000,6.4050E-006
1496.663000,2.0490E-004,1496.663000,7.8270E-005,1496.663000,1.6180E-005,1496.663000,6.4930E-006
1496.696000,2.0470E-004,1496.696000,7.8450E-005,1496.696000,1.6290E-005,1496.696000,6.4510E-006
1496.729000,2.0490E-004,1496.729000,7.8620E-005,1496.729000,1.6230E-005,1496.729000,6.4810E-006
1496.762000,2.0470E-004,1496.762000,7.8560E-005,1496.762000,1.6220E-005,1496.762000,6.4000E-006
1496.795000,2.0470E-004,1496.795000,7.8520E-005,1496.795000,1.6150E-005,1496.795000,6.4240E-006
1496.828000,2.0410E-004,1496.828000,7.8350E-005,1496.828000,1.6150E-005,1496.828000,6.3210E-006
1496.861000,2.0390E-004,1496.861000,7.8100E-005,1496.861000,1.6080E-005,1496.861000,6.3700E-006
1496.894000,2.0390E-004,1496.894000,7.8250E-005,1496.894000,1.6020E-005,1496.894000,6.3430E-006
1496.927000,2.0370E-004,1496.927000,7.8350E-005,1496.927000,1.6060E-005,1496.927000,6.3660E-006
1496.960000,2.0390E-004,1496.960000,7.8560E-005,1496.960000,1.5960E-005,1496.960000,6.3810E-006
1496.993000,2.0430E-004,1496.993000,7.8540E-005,1496.993000,1.6020E-005,1496.993000,6.4240E-006
1497.026000,2.0390E-004,1497.026000,7.8560E-005,1497.026000,1.6030E-005,1497.026000,6.3620E-006
1497.059000,2.0370E-004,1497.059000,7.8480E-005,1497.059000,1.5960E-005,1497.059000,6.3370E-006
1497.092000,2.0350E-004,1497.092000,7.8100E-005,1497.092000,1.5890E-005,1497.092000,6.3810E-006
1497.125000,2.0300E-004,1497.125000,7.8180E-005,1497.125000,1.5830E-005,1497.125000,6.4310E-006
1497.158000,2.0370E-004,1497.158000,7.8250E-005,1497.158000,1.5770E-005,1497.158000,6.2920E-006
1497.191000,2.0340E-004,1497.191000,7.8480E-005,1497.191000,1.5980E-005,1497.191000,6.4260E-006
1497.224000,2.0370E-004,1497.224000,7.8480E-005,1497.224000,1.5870E-005,1497.224000,6.3720E-006
1497.257000,2.0350E-004,1497.257000,7.8770E-005,1497.257000,1.5920E-005,1497.257000,6.3480E-006
1497.290000,2.0340E-004,1497.290000,7.8560E-005,1497.290000,1.5850E-005,1497.290000,6.3020E-006
1497.323000,2.0340E-004,1497.323000,7.8430E-005,1497.323000,1.5820E-005,1497.323000,6.3520E-006
1497.356000,2.0330E-004,1497.356000,7.8370E-005,1497.356000,1.5790E-005,1497.356000,6.3300E-006
1497.389000,2.0350E-004,1497.389000,7.8350E-005,1497.389000,1.5860E-005,1497.389000,6.3190E-006
1497.422000,2.0380E-004,1497.422000,7.8520E-005,1497.422000,1.5850E-005,1497.422000,6.3920E-006
1497.455000,2.0370E-004,1497.455000,7.8810E-005,1497.455000,1.5840E-005,1497.455000,6.3520E-006
1497.488000,2.0350E-004,1497.488000,7.8700E-005,1497.488000,1.5920E-005,1497.488000,6.3250E-006
1497.521000,2.0330E-004,1497.521000,7.8620E-005,1497.521000,1.5750E-005,1497.521000,6.4040E-006
1497.554000,2.0270E-004,1497.554000,7.8200E-005,1497.554000,1.5700E-005,1497.554000,6.3190E-006
1497.587000,2.0270E-004,1497.587000,7.8390E-005,1497.587000,1.5700E-005,1497.587000,6.3980E-006
1497.620000,2.0270E-004,1497.620000,7.8240E-005,1497.620000,1.5630E-005,1497.620000,6.3610E-006
1497.653000,2.0290E-004,1497.653000,7.8470E-005,1497.653000,1.5700E-005,1497.653000,6.3110E-006
1497.686000,2.0330E-004,1497.686000,7.8490E-005,1497.686000,1.5730E-005,1497.686000,6.2940E-006
1497.719000,2.0330E-004,1497.719000,7.8680E-005,1497.719000,1.5770E-005,1497.719000,6.4000E-006
1497.752000,2.0290E-004,1497.752000,7.8760E-005,1497.752000,1.5740E-005,1497.752000,6.3520E-006
1497.785000,2.0270E-004,1497.785000,7.8520E-005,1497.785000,1.5700E-005,1497.785000,6.4370E-006
1497.818000,2.0290E-004,1497.818000,7.8240E-005,1497.818000,1.5710E-005,1497.818000,6.3980E-006
1497.851000,2.0250E-004,1497.851000,7.8350E-005,1497.851000,1.5660E-005,1497.851000,6.3250E-006
1497.884000,2.0210E-004,1497.884000,7.8140E-005,1497.884000,1.5630E-005,1497.884000,6.3650E-006
1497.917000,2.0230E-004,1497.917000,7.8330E-005,1497.917000,1.5610E-005,1497.917000,6.3360E-006
1497.950000,2.0230E-004,1497.950000,7.8410E-005,1497.950000,1.5650E-005,1497.950000,6.3090E-006
1497.983000,2.0210E-004,1497.983000,7.8370E-005,1497.983000,1.5660E-005,1497.983000,6.3540E-006
1498.016000,2.0190E-004,1498.016000,7.8520E-005,1498.016000,1.5670E-005,1498.016000,6.2690E-006
1498.049000,2.0100E-004,1498.049000,7.8180E-005,1498.049000,1.5570E-005,1498.049000,6.2530E-006
1498.082000,2.0180E-004,1498.082000,7.8200E-005,1498.082000,1.5640E-005,1498.082000,6.3260E-006
1498.115000,2.0180E-004,1498.115000,7.8060E-005,1498.115000,1.5540E-005,1498.115000,6.2700E-006
1498.148000,2.0200E-004,1498.148000,7.8140E-005,1498.148000,1.5560E-005,1498.148000,6.2060E-006
1498.181000,2.0220E-004,1498.181000,7.8450E-005,1498.181000,1.5580E-005,1498.181000,6.3030E-006
1498.214000,2.0180E-004,1498.214000,7.8510E-005,1498.214000,1.5690E-005,1498.214000,6.3010E-006
1498.247000,2.0200E-004,1498.247000,7.8570E-005,1498.247000,1.5680E-005,1498.247000,6.2840E-006
1498.280000,2.0200E-004,1498.280000,7.8390E-005,1498.280000,1.5520E-005,1498.280000,6.2840E-006
1498.313000,2.0180E-004,1498.313000,7.8410E-005,1498.313000,1.5600E-005,1498.313000,6.3510E-006
1498.346000,2.0140E-004,1498.346000,7.8100E-005,1498.346000,1.5600E-005,1498.346000,6.3110E-006
1498.379000,2.0160E-004,1498.379000,7.8280E-005,1498.379000,1.5630E-005,1498.379000,6.4150E-006
1498.412000,2.0240E-004,1498.412000,7.8260E-005,1498.412000,1.5570E-005,1498.412000,6.3530E-006
1498.445000,2.0200E-004,1498.445000,7.8530E-005,1498.445000,1.5620E-005,1498.445000,6.4210E-006
1498.478000,2.0200E-004,1498.478000,7.8640E-005,1498.478000,1.5630E-005,1498.478000,6.3300E-006
1498.511000,2.0140E-004,1498.511000,7.8600E-005,1498.511000,1.5620E-005,1498.511000,6.5210E-006
1498.544000,2.0160E-004,1498.544000,7.8280E-005,1498.544000,1.5580E-005,1498.544000,6.5310E-006
1498.577000,2.0140E-004,1498.577000,7.8140E-005,1498.577000,1.5510E-005,1498.577000,6.5170E-006
1498.610000,2.0140E-004,1498.610000,7.8100E-005,1498.610000,1.5570E-005,1498.610000,6.5770E-006
1498.643000,2.0140E-004,1498.643000,7.8200E-005,1498.643000,1.5600E-005,1498.643000,6.4880E-006
1498.676000,2.0200E-004,1498.676000,7.8370E-005,1498.676000,1.5550E-005,1498.676000,6.6140E-006
1498.709000,2.0140E-004,1498.709000,7.8530E-005,1498.709000,1.5630E-005,1498.709000,6.6830E-006
1498.742000,2.0120E-004,1498.742000,7.8600E-005,1498.742000,1.5610E-005,1498.742000,6.7310E-006
1498.775000,2.0150E-004,1498.775000,7.8300E-005,1498.775000,1.5640E-005,1498.775000,6.9120E-006
1498.808000,2.0120E-004,1498.808000,7.8180E-005,1498.808000,1.5650E-005,1498.808000,6.9670E-006
1498.841000,2.0080E-004,1498.841000,7.8080E-005,1498.841000,1.5550E-005,1498.841000,6.9470E-006
1498.874000,2.0140E-004,1498.874000,7.8050E-005,1498.874000,1.5580E-005,1498.874000,6.9380E-006
1498.907000,2.0120E-004,1498.907000,7.8140E-005,1498.907000,1.5690E-005,1498.907000,7.0360E-006
1498.940000,2.0120E-004,1498.940000,7.8430E-005,1498.940000,1.5720E-005,1498.940000,7.1940E-006
1498.973000,2.0140E-004,1498.973000,7.8370E-005,1498.973000,1.5610E-005,1498.973000,7.2970E-006
1499.006000,2.0080E-004,1499.006000,7.8180E-005,1499.006000,1.5680E-005,1499.006000,7.2890E-006
1499.039000,2.0060E-004,1499.039000,7.8100E-005,1499.039000,1.5590E-005,1499.039000,7.3160E-006
1499.072000,2.0040E-004,1499.072000,7.7950E-005,1499.072000,1.5650E-005,1499.072000,7.4090E-006
1499.105000,2.0000E-004,1499.105000,7.7930E-005,1499.105000,1.5620E-005,1499.105000,7.4590E-006
1499.138000,2.0020E-004,1499.138000,7.7910E-005,1499.138000,1.5690E-005,1499.138000,7.6040E-006
1499.171000,2.0060E-004,1499.171000,7.8050E-005,1499.171000,1.5660E-005,1499.171000,7.7160E-006
1499.204000,2.0060E-004,1499.204000,7.8050E-005,1499.204000,1.5740E-005,1499.204000,7.7810E-006
1499.237000,2.0000E-004,1499.237000,7.8100E-005,1499.237000,1.5630E-005,1499.237000,7.7740E-006
1499.270000,2.0000E-004,1499.270000,7.7910E-005,1499.270000,1.5620E-005,1499.270000,7.8030E-006
1499.303000,2.0000E-004,1499.303000,7.7760E-005,1499.303000,1.5690E-005,1499.303000,7.9170E-006
1499.336000,2.0000E-004,1499.336000,7.7560E-005,1499.336000,1.5650E-005,1499.336000,7.9300E-006
1499.369000,2.0040E-004,1499.369000,7.7790E-005,1499.369000,1.5710E-005,1499.369000,8.0130E-006
1499.402000,2.0000E-004,1499.402000,7.8140E-005,1499.402000,1.5660E-005,1499.402000,8.0070E-006
1499.435000,2.0040E-004,1499.435000,7.8050E-005,1499.435000,1.5800E-005,1499.435000,8.1080E-006
1499.468000,2.0030E-004,1499.468000,7.8130E-005,1499.468000,1.5760E-005,1499.468000,8.1140E-006
1499.501000,2.0050E-004,1499.501000,7.8050E-005,1499.501000,1.5810E-005,1499.501000,8.2470E-006
1499.534000,2.0010E-004,1499.534000,7.7990E-005,1499.534000,1.5850E-005,1499.534000,8.2940E-006
1499.567000,2.0010E-004,1499.567000,7.7530E-005,1499.567000,1.5830E-005,1499.567000,8.4080E-006
1499.600000,2.0030E-004,1499.600000,7.7850E-005,1499.600000,1.5660E-005,1499.600000,8.4190E-006
1499.633000,2.0010E-004,1499.633000,7.7780E-005,1499.633000,1.5860E-005,1499.633000,8.5450E-006
1499.666000,2.0030E-004,1499.666000,7.7870E-005,1499.666000,1.5870E-005,1499.666000,8.6390E-006
1499.699000,2.0030E-004,1499.699000,7.7910E-005,1499.699000,1.5860E-005,1499.699000,8.7030E-006
1499.732000,2.0010E-004,1499.732000,7.7890E-005,1499.732000,1.5890E-005,1499.732000,8.7500E-006
1499.765000,1.9970E-004,1499.765000,7.7850E-005,1499.765000,1.5950E-005,1499.765000,8.7980E-006
1499.798000,1.9970E-004,1499.798000,7.7510E-005,1499.798000,1.5920E-005,1499.798000,8.9350E-006
1499.831000,1.9970E-004,1499.831000,7.7470E-005,1499.831000,1.5890E-005,1499.831000,8.9060E-006
1499.864000,1.9970E-004,1499.864000,7.7720E-005,1499.864000,1.5850E-005,1499.864000,8.8870E-006
1499.897000,2.0030E-004,1499.897000,7.7660E-005,1499.897000,1.5850E-005,1499.897000,8.9680E-006
1499.930000,2.0030E-004,1499.930000,7.7890E-005,1499.930000,1.6050E-005,1499.930000,9.1050E-006
1499.963000,2.0010E-004,1499.963000,7.7870E-005,1499.963000,1.6080E-005,1499.963000,9.2090E-006
1499.996000,1.9950E-004,1499.996000,7.7490E-005,1499.996000,1.6020E-005,1499.996000,9.2750E-006
1500.029000,1.9950E-004,1500.029000,7.7510E-005,1500.029000,1.6140E-005,1500.029000,9.2890E-006
1500.062000,1.9910E-004,1500.062000,7.7390E-005,1500.062000,1.6030E-005,1500.062000,9.3810E-006
1500.095000,1.9930E-004,1500.095000,7.7350E-005,1500.095000,1.6010E-005,1500.095000,9.4910E-006
1500.128000,1.9910E-004,1500.128000,7.7490E-005,1500.128000,1.6100E-005,1500.128000,9.5180E-006
1500.161000,1.9970E-004,1500.161000,7.7600E-005,1500.161000,1.6170E-005,1500.161000,9.6090E-006
1500.194000,1.9980E-004,1500.194000,7.7570E-005,1500.194000,1.6220E-005,1500.194000,9.5970E-006
1500.227000,1.9940E-004,1500.227000,7.7350E-005,1500.227000,1.6170E-005,1500.227000,9.6180E-006
1500.260000,1.9900E-004,1500.260000,7.7300E-005,1500.260000,1.6150E-005,1500.260000,9.6470E-006
1500.293000,1.9890E-004,1500.293000,7.7080E-005,1500.293000,1.6190E-005,1500.293000,9.6490E-006
1500.326000,1.9890E-004,1500.326000,7.7120E-005,1500.326000,1.6160E-005,1500.326000,9.6700E-006
1500.359000,1.9900E-004,1500.359000,7.7010E-005,1500.359000,1.6180E-005,1500.359000,9.7340E-006
1500.392000,1.9940E-004,1500.392000,7.7260E-005,1500.392000,1.6290E-005,1500.392000,9.7550E-006
1500.425000,1.9900E-004,1500.425000,7.7350E-005,1500.425000,1.6300E-005,1500.425000,9.8400E-006
1500.458000,1.9920E-004,1500.458000,7.7260E-005,1500.458000,1.6350E-005,1500.458000,9.7860E-006
1500.491000,1.9850E-004,1500.491000,7.7330E-005,1500.491000,1.6380E-005,1500.491000,9.7360E-006
1500.524000,1.9900E-004,1500.524000,7.7010E-005,1500.524000,1.6410E-005,1500.524000,9.7860E-006
1500.557000,1.9870E-004,1500.557000,7.6990E-005,1500.557000,1.6300E-005,1500.557000,9.8090E-006
1500.590000,1.9890E-004,1500.590000,7.6790E-005,1500.590000,1.6460E-005,1500.590000,9.7570E-006
1500.623000,1.9890E-004,1500.623000,7.6890E-005,1500.623000,1.6480E-005,1500.623000,9.6990E-006
1500.656000,1.9890E-004,1500.656000,7.6870E-005,1500.656000,1.6510E-005,1500.656000,9.8090E-006
1500.689000,1.9890E-004,1500.689000,7.7040E-005,1500.689000,1.6510E-005,1500.689000,9.6660E-006
1500.722000,1.9890E-004,1500.722000,7.7220E-005,1500.722000,1.6620E-005,1500.722000,9.7210E-006
1500.755000,1.9890E-004,1500.755000,7.6810E-005,1500.755000,1.6610E-005,1500.755000,9.7670E-006
1500.788000,1.9870E-004,1500.788000,7.6990E-005,1500.788000,1.6550E-005,1500.788000,9.5910E-006
1500.821000,1.9850E-004,1500.821000,7.6600E-005,1500.821000,1.6590E-005,1500.821000,9.7050E-006
1500.854000,1.9870E-004,1500.854000,7.6640E-005,1500.854000,1.6610E-005,1500.854000,9.6180E-006
1500.887000,1.9890E-004,1500.887000,7.6740E-005,1500.887000,1.6670E-005,1500.887000,9.5230E-006
1500.920000,1.9900E-004,1500.920000,7.6990E-005,1500.920000,1.6790E-005,1500.920000,9.6570E-006
1500.953000,1.9920E-004,1500.953000,7.7120E-005,1500.953000,1.6800E-005,1500.953000,9.5030E-006
1500.986000,1.9840E-004,1500.986000,7.6770E-005,1500.986000,1.6810E-005,1500.986000,9.4450E-006
1501.019000,1.9840E-004,1501.019000,7.6770E-005,1501.019000,1.6840E-005,1501.019000,9.3210E-006
1501.052000,1.9840E-004,1501.052000,7.6450E-005,1501.052000,1.6840E-005,1501.052000,9.3160E-006
1501.085000,1.9880E-004,1501.085000,7.6470E-005,1501.085000,1.6890E-005,1501.085000,9.2010E-006
1501.118000,1.9840E-004,1501.118000,7.6500E-005,1501.118000,1.6940E-005,1501.118000,9.1710E-006
1501.151000,1.9820E-004,1501.151000,7.6660E-005,1501.151000,1.6950E-005,1501.151000,9.1030E-006
1501.184000,1.9820E-004,1501.184000,7.6660E-005,1501.184000,1.7040E-005,1501.184000,9.1470E-006
1501.217000,1.9860E-004,1501.217000,7.6410E-005,1501.217000,1.7020E-005,1501.217000,9.0270E-006
1501.250000,1.9760E-004,1501.250000,7.6230E-005,1501.250000,1.7010E-005,1501.250000,8.9520E-006
1501.283000,1.9760E-004,1501.283000,7.6100E-005,1501.283000,1.7120E-005,1501.283000,8.8940E-006
1501.316000,1.9780E-004,1501.316000,7.6230E-005,1501.316000,1.7040E-005,1501.316000,8.8750E-006
1501.349000,1.9780E-004,1501.349000,7.6270E-005,1501.349000,1.7070E-005,1501.349000,8.8900E-006
1501.382000,1.9820E-004,1501.382000,7.6270E-005,1501.382000,1.7200E-005,1501.382000,8.8070E-006
1501.415000,1.9840E-004,1501.415000,7.6580E-005,1501.415000,1.7250E-005,1501.415000,8.8670E-006
1501.448000,1.9820E-004,1501.448000,7.6230E-005,1501.448000,1.7310E-005,1501.448000,8.7950E-006
1501.481000,1.9800E-004,1501.481000,7.6310E-005,1501.481000,1.7310E-005,1501.481000,8.8220E-006
1501.514000,1.9740E-004,1501.514000,7.6120E-005,1501.514000,1.7430E-005,1501.514000,8.6040E-006
1501.547000,1.9800E-004,1501.547000,7.6040E-005,1501.547000,1.7360E-005,1501.547000,8.6770E-006
1501.580000,1.9780E-004,1501.580000,7.5940E-005,1501.580000,1.7440E-005,1501.580000,8.5400E-006
1501.613000,1.9760E-004,1501.613000,7.6060E-005,1501.613000,1.7460E-005,1501.613000,8.4700E-006
1501.646000,1.9830E-004,1501.646000,7.6390E-005,1501.646000,1.7490E-005,1501.646000,8.5210E-006
1501.679000,1.9790E-004,1501.679000,7.6270E-005,1501.679000,1.7600E-005,1501.679000,8.5000E-006
1501.712000,1.9810E-004,1501.712000,7.6250E-005,1501.712000,1.7670E-005,1501.712000,8.4240E-006
1501.745000,1.9750E-004,1501.745000,7.5960E-005,1501.745000,1.7640E-005,1501.745000,8.3940E-006
1501.778000,1.9750E-004,1501.778000,7.5750E-005,1501.778000,1.7600E-005,1501.778000,8.3120E-006
1501.811000,1.9710E-004,1501.811000,7.5540E-005,1501.811000,1.7630E-005,1501.811000,8.2250E-006
1501.844000,1.9750E-004,1501.844000,7.5940E-005,1501.844000,1.7750E-005,1501.844000,8.2500E-006
1501.877000,1.9790E-004,1501.877000,7.6160E-005,1501.877000,1.7790E-005,1501.877000,8.3140E-006
1501.910000,1.9810E-004,1501.910000,7.6250E-005,1501.910000,1.7860E-005,1501.910000,8.2890E-006
1501.943000,1.9830E-004,1501.943000,7.6310E-005,1501.943000,1.7950E-005,1501.943000,8.2080E-006
1501.976000,1.9770E-004,1501.976000,7.5980E-005,1501.976000,1.7870E-005,1501.976000,8.1750E-006
1502.009000,1.9750E-004,1502.009000,7.5920E-005,1502.009000,1.7920E-005,1502.009000,8.1300E-006
1502.042000,1.9750E-004,1502.042000,7.5960E-005,1502.042000,1.7990E-005,1502.042000,8.1690E-006
1502.075000,1.9730E-004,1502.075000,7.5630E-005,1502.075000,1.7990E-005,1502.075000,8.0360E-006
1502.108000,1.9790E-004,1502.108000,7.5770E-005,1502.108000,1.8070E-005,1502.108000,8.0960E-006
1502.141000,1.9770E-004,1502.141000,7.5790E-005,1502.141000,1.8010E-005,1502.141000,8.0160E-006
1502.174000,1.9790E-004,1502.174000,7.5980E-005,1502.174000,1.8140E-005,1502.174000,8.0010E-006
1502.207000,1.9750E-004,1502.207000,7.5810E-005,1502.207000,1.8300E-005,1502.207000,7.9790E-006
1502.240000,1.9730E-004,1502.240000,7.5890E-005,1502.240000,1.8210E-005,1502.240000,7.8340E-006
1502.273000,1.9730E-004,1502.273000,7.5580E-005,1502.273000,1.8270E-005,1502.273000,7.7760E-006
1502.306000,1.9730E-004,1502.306000,7.5340E-005,1502.306000,1.8240E-005,1502.306000,7.7720E-006
1502.339000,1.9720E-004,1502.339000,7.5670E-005,1502.339000,1.8270E-005,1502.339000,7.8730E-006
1502.372000,1.9740E-004,1502.372000,7.5580E-005,1502.372000,1.8410E-005,1502.372000,7.7550E-006
1502.405000,1.9740E-004,1502.405000,7.5770E-005,1502.405000,1.8400E-005,1502.405000,7.7110E-006
1502.438000,1.9740E-004,1502.438000,7.5870E-005,1502.438000,1.8510E-005,1502.438000,7.7450E-006
1502.471000,1.9700E-004,1502.471000,7.5620E-005,1502.471000,1.8500E-005,1502.471000,7.6930E-006
1502.504000,1.9660E-004,1502.504000,7.5480E-005,1502.504000,1.8500E-005,1502.504000,7.6640E-006
1502.537000,1.9680E-004,1502.537000,7.5320E-005,1502.537000,1.8510E-005,1502.537000,7.6060E-006
1502.570000,1.9680E-004,1502.570000,7.5440E-005,1502.570000,1.8530E-005,1502.570000,7.5030E-006
1502.603000,1.9680E-004,1502.603000,7.5320E-005,1502.603000,1.8570E-005,1502.603000,7.5520E-006
1502.636000,1.9720E-004,1502.636000,7.5600E-005,1502.636000,1.8720E-005,1502.636000,7.5310E-006
1502.669000,1.9680E-004,1502.669000,7.5520E-005,1502.669000,1.8770E-005,1502.669000,7.4670E-006
1502.702000,1.9660E-004,1502.702000,7.5440E-005,1502.702000,1.8770E-005,1502.702000,7.5000E-006
1502.735000,1.9720E-004,1502.735000,7.5400E-005,1502.735000,1.8790E-005,1502.735000,7.4650E-006
1502.768000,1.9660E-004,1502.768000,7.5170E-005,1502.768000,1.8780E-005,1502.768000,7.3310E-006
1502.801000,1.9650E-004,1502.801000,7.5340E-005,1502.801000,1.8810E-005,1502.801000,7.3890E-006
1502.834000,1.9660E-004,1502.834000,7.5480E-005,1502.834000,1.8830E-005,1502.834000,7.3230E-006
1502.867000,1.9740E-004,1502.867000,7.5460E-005,1502.867000,1.9000E-005,1502.867000,7.3780E-006
1502.900000,1.9660E-004,1502.900000,7.5810E-005,1502.900000,1.9020E-005,1502.900000,7.3040E-006
1502.933000,1.9700E-004,1502.933000,7.5520E-005,1502.933000,1.9110E-005,1502.933000,7.3430E-006
1502.966000,1.9680E-004,1502.966000,7.5480E-005,1502.966000,1.9040E-005,1502.966000,7.2090E-006
1502.999000,1.9650E-004,1502.999000,7.5270E-005,1502.999000,1.9200E-005,1502.999000,7.1980E-006
1503.032000,1.9670E-004,1503.032000,7.5250E-005,1503.032000,1.9080E-005,1503.032000,7.1760E-006
1503.065000,1.9660E-004,1503.065000,7.5320E-005,1503.065000,1.9150E-005,1503.065000,7.1940E-006
1503.098000,1.9690E-004,1503.098000,7.5290E-005,1503.098000,1.9130E-005,1503.098000,7.0540E-006
1503.131000,1.9690E-004,1503.131000,7.5290E-005,1503.131000,1.9240E-005,1503.131000,7.1220E-006
1503.164000,1.9730E-004,1503.164000,7.5690E-005,1503.164000,1.9360E-005,1503.164000,7.1970E-006
1503.197000,1.9690E-004,1503.197000,7.5580E-005,1503.197000,1.9420E-005,1503.197000,7.0440E-006
1503.230000,1.9690E-004,1503.230000,7.5600E-005,1503.230000,1.9380E-005,1503.230000,7.0060E-006
1503.263000,1.9690E-004,1503.263000,7.5210E-005,1503.263000,1.9460E-005,1503.263000,7.1010E-006
1503.296000,1.9640E-004,1503.296000,7.5070E-005,1503.296000,1.9400E-005,1503.296000,6.9750E-006
1503.329000,1.9640E-004,1503.329000,7.5170E-005,1503.329000,1.9400E-005,1503.329000,6.9790E-006
1503.362000,1.9640E-004,1503.362000,7.5310E-005,1503.362000,1.9460E-005,1503.362000,6.9900E-006
1503.395000,1.9690E-004,1503.395000,7.5360E-005,1503.395000,1.9560E-005,1503.395000,7.0560E-006
1503.428000,1.9660E-004,1503.428000,7.5500E-005,1503.428000,1.9660E-005,1503.428000,6.8680E-006
1503.461000,1.9620E-004,1503.461000,7.5230E-005,1503.461000,1.9660E-005,1503.461000,6.8970E-006
1503.494000,1.9580E-004,1503.494000,7.5050E-005,1503.494000,1.9670E-005,1503.494000,6.8240E-006
1503.527000,1.9580E-004,1503.527000,7.4900E-005,1503.527000,1.9560E-005,1503.527000,6.7770E-006
1503.560000,1.9640E-004,1503.560000,7.4920E-005,1503.560000,1.9600E-005,1503.560000,6.8640E-006
1503.593000,1.9640E-004,1503.593000,7.5000E-005,1503.593000,1.9690E-005,1503.593000,6.8270E-006
1503.626000,1.9660E-004,1503.626000,7.5230E-005,1503.626000,1.9690E-005,1503.626000,6.8140E-006
1503.659000,1.9660E-004,1503.659000,7.5320E-005,1503.659000,1.9830E-005,1503.659000,6.7420E-006
1503.692000,1.9620E-004,1503.692000,7.5250E-005,1503.692000,1.9790E-005,1503.692000,6.7520E-006
1503.725000,1.9610E-004,1503.725000,7.5010E-005,1503.725000,1.9900E-005,1503.725000,6.7380E-006
1503.758000,1.9590E-004,1503.758000,7.4920E-005,1503.758000,1.9840E-005,1503.758000,6.7900E-006
1503.791000,1.9610E-004,1503.791000,7.4780E-005,1503.791000,1.9940E-005,1503.791000,6.7300E-006
1503.824000,1.9610E-004,1503.824000,7.5050E-005,1503.824000,1.9920E-005,1503.824000,6.6660E-006
1503.857000,1.9610E-004,1503.857000,7.5440E-005,1503.857000,1.9960E-005,1503.857000,6.7030E-006
1503.890000,1.9650E-004,1503.890000,7.5500E-005,1503.890000,2.0030E-005,1503.890000,6.6580E-006
1503.923000,1.9630E-004,1503.923000,7.5290E-005,1503.923000,2.0000E-005,1503.923000,6.7190E-006
1503.956000,1.9590E-004,1503.956000,7.4960E-005,1503.956000,2.0090E-005,1503.956000,6.6160E-006
1503.989000,1.9570E-004,1503.989000,7.5050E-005,1503.989000,2.0150E-005,1503.989000,6.6270E-006
1504.022000,1.9570E-004,1504.022000,7.4940E-005,1504.022000,2.0210E-005,1504.022000,6.6470E-006
1504.055000,1.9590E-004,1504.055000,7.5030E-005,1504.055000,2.0170E-005,1504.055000,6.7300E-006
1504.088000,1.9630E-004,1504.088000,7.5030E-005,1504.088000,2.0270E-005,1504.088000,6.6580E-006
1504.121000,1.9650E-004,1504.121000,7.5230E-005,1504.121000,2.0340E-005,1504.121000,6.5710E-006
1504.154000,1.9630E-004,1504.154000,7.5560E-005,1504.154000,2.0380E-005,1504.154000,6.6200E-006
1504.187000,1.9630E-004,1504.187000,7.5310E-005,1504.187000,2.0400E-005,1504.187000,6.6220E-006
1504.220000,1.9590E-004,1504.220000,7.5130E-005,1504.220000,2.0340E-005,1504.220000,6.6470E-006
1504.253000,1.9570E-004,1504.253000,7.4840E-005,1504.253000,2.0400E-005,1504.253000,6.5480E-006
1504.286000,1.9550E-004,1504.286000,7.4760E-005,1504.286000,2.0420E-005,1504.286000,6.7190E-006
1504.319000,1.9570E-004,1504.319000,7.4960E-005,1504.319000,2.0420E-005,1504.319000,6.5830E-006
1504.352000,1.9590E-004,1504.352000,7.5030E-005,1504.352000,2.0560E-005,1504.352000,6.4880E-006
1504.385000,1.9590E-004,1504.385000,7.5170E-005,1504.385000,2.0600E-005,1504.385000,6.5830E-006
1504.418000,1.9620E-004,1504.418000,7.5000E-005,1504.418000,2.0680E-005,1504.418000,6.5050E-006
1504.451000,1.9600E-004,1504.451000,7.5190E-005,1504.451000,2.0630E-005,1504.451000,6.5340E-006
1504.484000,1.9580E-004,1504.484000,7.4960E-005,1504.484000,2.0630E-005,1504.484000,6.4490E-006
1504.517000,1.9580E-004,1504.517000,7.4920E-005,1504.517000,2.0590E-005,1504.517000,6.3770E-006
