
Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C),Wavelength(D),Level(D),Wavelength(E),Level(E)
1492.076000,2.0160E-004,1492.076000,8.0460E-005,1492.076000,1.1020E-005,1492.076000,1.1020E-005,1492.076000,1.8294E001
1492.092500,2.0190E-004,1492.092500,8.0440E-005,1492.092500,1.1040E-005,1492.092500,1.1040E-005,1492.092500,1.8288E001
1492.109000,2.0210E-004,1492.109000,8.0600E-005,1492.109000,1.1030E-005,1492.109000,1.1030E-005,1492.109000,1.8323E001
1492.125500,2.0170E-004,1492.125500,8.0350E-005,1492.125500,1.1040E-005,1492.125500,1.1040E-005,1492.125500,1.8270E001
1492.142000,2.0160E-004,1492.142000,8.0500E-005,1492.142000,1.0910E-005,1492.142000,1.0910E-005,1492.142000,1.8478E001
1492.158500,2.0140E-004,1492.158500,8.0310E-005,1492.158500,1.1040E-005,1492.158500,1.1040E-005,1492.158500,1.8243E001
1492.175000,2.0080E-004,1492.175000,8.0330E-005,1492.175000,1.0980E-005,1492.175000,1.0980E-005,1492.175000,1.8288E001
1492.191500,2.0100E-004,1492.191500,8.0120E-005,1492.191500,1.1060E-005,1492.191500,1.1060E-005,1492.191500,1.8174E001
1492.208000,2.0080E-004,1492.208000,7.9940E-005,1492.208000,1.1110E-005,1492.208000,1.1110E-005,1492.208000,1.8074E001
1492.224500,2.0100E-004,1492.224500,8.0020E-005,1492.224500,1.1080E-005,1492.224500,1.1080E-005,1492.224500,1.8141E001
1492.241000,2.0040E-004,1492.241000,7.9870E-005,1492.241000,1.1160E-005,1492.241000,1.1160E-005,1492.241000,1.7957E001
1492.257500,2.0080E-004,1492.257500,7.9870E-005,1492.257500,1.1130E-005,1492.257500,1.1130E-005,1492.257500,1.8041E001
1492.274000,2.0100E-004,1492.274000,7.9910E-005,1492.274000,1.1130E-005,1492.274000,1.1130E-005,1492.274000,1.8059E001
1492.290500,2.0120E-004,1492.290500,7.9940E-005,1492.290500,1.1090E-005,1492.290500,1.1090E-005,1492.290500,1.8142E001
1492.307000,2.0080E-004,1492.307000,8.0080E-005,1492.307000,1.1200E-005,1492.307000,1.1200E-005,1492.307000,1.7929E001
1492.323500,2.0140E-004,1492.323500,8.0120E-005,1492.323500,1.1170E-005,1492.323500,1.1170E-005,1492.323500,1.8030E001
1492.340000,2.0120E-004,1492.340000,7.9960E-005,1492.340000,1.1250E-005,1492.340000,1.1250E-005,1492.340000,1.7884E001
1492.356500,2.0140E-004,1492.356500,7.9940E-005,1492.356500,1.1150E-005,1492.356500,1.1150E-005,1492.356500,1.8063E001
1492.373000,2.0140E-004,1492.373000,8.0000E-005,1492.373000,1.1180E-005,1492.373000,1.1180E-005,1492.373000,1.8014E001
1492.389500,2.0100E-004,1492.389500,8.0000E-005,1492.389500,1.1280E-005,1492.389500,1.1280E-005,1492.389500,1.7819E001
1492.406000,2.0050E-004,1492.406000,7.9810E-005,1492.406000,1.1140E-005,1492.406000,1.1140E-005,1492.406000,1.7998E001
1492.422500,2.0050E-004,1492.422500,7.9790E-005,1492.422500,1.1210E-005,1492.422500,1.1210E-005,1492.422500,1.7886E001
1492.439000,2.0010E-004,1492.439000,7.9560E-005,1492.439000,1.1190E-005,1492.439000,1.1190E-005,1492.439000,1.7882E001
1492.455500,2.0010E-004,1492.455500,7.9580E-005,1492.455500,1.1230E-005,1492.455500,1.1230E-005,1492.455500,1.7818E001
1492.472000,1.9970E-004,1492.472000,7.9370E-005,1492.472000,1.1250E-005,1492.472000,1.1250E-005,1492.472000,1.7751E001
1492.488500,1.9950E-004,1492.488500,7.9350E-005,1492.488500,1.1250E-005,1492.488500,1.1250E-005,1492.488500,1.7733E001
1492.505000,1.9990E-004,1492.505000,7.9510E-005,1492.505000,1.1300E-005,1492.505000,1.1300E-005,1492.505000,1.7690E001
1492.521500,2.0010E-004,1492.521500,7.9660E-005,1492.521500,1.1240E-005,1492.521500,1.1240E-005,1492.521500,1.7802E001
1492.538000,1.9990E-004,1492.538000,7.9740E-005,1492.538000,1.1270E-005,1492.538000,1.1270E-005,1492.538000,1.7737E001
1492.554500,2.0030E-004,1492.554500,7.9620E-005,1492.554500,1.1390E-005,1492.554500,1.1390E-005,1492.554500,1.7586E001
1492.571000,2.0070E-004,1492.571000,7.9770E-005,1492.571000,1.1290E-005,1492.571000,1.1290E-005,1492.571000,1.7777E001
1492.587500,2.0050E-004,1492.587500,7.9680E-005,1492.587500,1.1270E-005,1492.587500,1.1270E-005,1492.587500,1.7791E001
1492.604000,2.0090E-004,1492.604000,7.9520E-005,1492.604000,1.1400E-005,1492.604000,1.1400E-005,1492.604000,1.7623E001
1492.620500,2.0030E-004,1492.620500,7.9520E-005,1492.620500,1.1370E-005,1492.620500,1.1370E-005,1492.620500,1.7617E001
1492.637000,1.9970E-004,1492.637000,7.9620E-005,1492.637000,1.1330E-005,1492.637000,1.1330E-005,1492.637000,1.7626E001
1492.653500,1.9970E-004,1492.653500,7.9390E-005,1492.653500,1.1390E-005,1492.653500,1.1390E-005,1492.653500,1.7533E001
1492.670000,1.9930E-004,1492.670000,7.9200E-005,1492.670000,1.1350E-005,1492.670000,1.1350E-005,1492.670000,1.7559E001
1492.686500,1.9930E-004,1492.686500,7.8990E-005,1492.686500,1.1260E-005,1492.686500,1.1260E-005,1492.686500,1.7700E001
1492.703000,1.9900E-004,1492.703000,7.9100E-005,1492.703000,1.1410E-005,1492.703000,1.1410E-005,1492.703000,1.7441E001
1492.719500,1.9900E-004,1492.719500,7.8930E-005,1492.719500,1.1370E-005,1492.719500,1.1370E-005,1492.719500,1.7502E001
1492.736000,1.9920E-004,1492.736000,7.8760E-005,1492.736000,1.1460E-005,1492.736000,1.1460E-005,1492.736000,1.7382E001
1492.752500,1.9950E-004,1492.752500,7.9010E-005,1492.752500,1.1320E-005,1492.752500,1.1320E-005,1492.752500,1.7624E001
1492.769000,1.9930E-004,1492.769000,7.9270E-005,1492.769000,1.1370E-005,1492.769000,1.1370E-005,1492.769000,1.7529E001
1492.785500,1.9930E-004,1492.785500,7.8930E-005,1492.785500,1.1370E-005,1492.785500,1.1370E-005,1492.785500,1.7529E001
1492.802000,1.9950E-004,1492.802000,7.9180E-005,1492.802000,1.1350E-005,1492.802000,1.1350E-005,1492.802000,1.7577E001
1492.818500,2.0010E-004,1492.818500,7.9040E-005,1492.818500,1.1470E-005,1492.818500,1.1470E-005,1492.818500,1.7446E001
1492.835000,2.0010E-004,1492.835000,7.9180E-005,1492.835000,1.1520E-005,1492.835000,1.1520E-005,1492.835000,1.7370E001
1492.851500,1.9920E-004,1492.851500,7.9060E-005,1492.851500,1.1510E-005,1492.851500,1.1510E-005,1492.851500,1.7307E001
1492.868000,1.9990E-004,1492.868000,7.9140E-005,1492.868000,1.1470E-005,1492.868000,1.1470E-005,1492.868000,1.7428E001
1492.884500,1.9930E-004,1492.884500,7.8930E-005,1492.884500,1.1470E-005,1492.884500,1.1470E-005,1492.884500,1.7376E001
1492.901000,1.9930E-004,1492.901000,7.9010E-005,1492.901000,1.1500E-005,1492.901000,1.1500E-005,1492.901000,1.7330E001
1492.917500,1.9880E-004,1492.917500,7.8830E-005,1492.917500,1.1540E-005,1492.917500,1.1540E-005,1492.917500,1.7227E001
1492.934000,1.9880E-004,1492.934000,7.8810E-005,1492.934000,1.1430E-005,1492.934000,1.1430E-005,1492.934000,1.7393E001
1492.950500,1.9880E-004,1492.950500,7.8830E-005,1492.950500,1.1520E-005,1492.950500,1.1520E-005,1492.950500,1.7257E001
1492.967000,1.9910E-004,1492.967000,7.8780E-005,1492.967000,1.1490E-005,1492.967000,1.1490E-005,1492.967000,1.7328E001
1492.983500,1.9890E-004,1492.983500,7.8850E-005,1492.983500,1.1610E-005,1492.983500,1.1610E-005,1492.983500,1.7132E001
1493.000000,1.9910E-004,1493.000000,7.8760E-005,1493.000000,1.1580E-005,1493.000000,1.1580E-005,1493.000000,1.7193E001
1493.016500,1.9910E-004,1493.016500,7.8950E-005,1493.016500,1.1650E-005,1493.016500,1.1650E-005,1493.016500,1.7090E001
1493.033000,1.9950E-004,1493.033000,7.8850E-005,1493.033000,1.1580E-005,1493.033000,1.1580E-005,1493.033000,1.7228E001
1493.049500,1.9960E-004,1493.049500,7.8910E-005,1493.049500,1.1630E-005,1493.049500,1.1630E-005,1493.049500,1.7163E001
1493.066000,1.9930E-004,1493.066000,7.8890E-005,1493.066000,1.1640E-005,1493.066000,1.1640E-005,1493.066000,1.7122E001
1493.082500,1.9950E-004,1493.082500,7.8870E-005,1493.082500,1.1670E-005,1493.082500,1.1670E-005,1493.082500,1.7095E001
1493.099000,1.9910E-004,1493.099000,7.8760E-005,1493.099000,1.1730E-005,1493.099000,1.1730E-005,1493.099000,1.6974E001
1493.115500,1.9930E-004,1493.115500,7.8970E-005,1493.115500,1.1670E-005,1493.115500,1.1670E-005,1493.115500,1.7078E001
1493.132000,1.9950E-004,1493.132000,7.8800E-005,1493.132000,1.1720E-005,1493.132000,1.1720E-005,1493.132000,1.7022E001
1493.148500,1.9930E-004,1493.148500,7.8820E-005,1493.148500,1.1640E-005,1493.148500,1.1640E-005,1493.148500,1.7122E001
1493.165000,1.9950E-004,1493.165000,7.8680E-005,1493.165000,1.1630E-005,1493.165000,1.1630E-005,1493.165000,1.7154E001
1493.181500,1.9890E-004,1493.181500,7.8660E-005,1493.181500,1.1670E-005,1493.181500,1.1670E-005,1493.181500,1.7044E001
1493.198000,1.9890E-004,1493.198000,7.8510E-005,1493.198000,1.1650E-005,1493.198000,1.1650E-005,1493.198000,1.7073E001
1493.214500,1.9850E-004,1493.214500,7.8280E-005,1493.214500,1.1630E-005,1493.214500,1.1630E-005,1493.214500,1.7068E001
1493.231000,1.9830E-004,1493.231000,7.8430E-005,1493.231000,1.1670E-005,1493.231000,1.1670E-005,1493.231000,1.6992E001
1493.247500,1.9870E-004,1493.247500,7.8470E-005,1493.247500,1.1740E-005,1493.247500,1.1740E-005,1493.247500,1.6925E001
1493.264000,1.9910E-004,1493.264000,7.8490E-005,1493.264000,1.1740E-005,1493.264000,1.1740E-005,1493.264000,1.6959E001
1493.280500,1.9870E-004,1493.280500,7.8600E-005,1493.280500,1.1710E-005,1493.280500,1.1710E-005,1493.280500,1.6968E001
1493.297000,1.9890E-004,1493.297000,7.8700E-005,1493.297000,1.1730E-005,1493.297000,1.1730E-005,1493.297000,1.6957E001
1493.313500,1.9950E-004,1493.313500,7.8600E-005,1493.313500,1.1760E-005,1493.313500,1.1760E-005,1493.313500,1.6964E001
1493.330000,1.9930E-004,1493.330000,7.8780E-005,1493.330000,1.1740E-005,1493.330000,1.1740E-005,1493.330000,1.6976E001
1493.346500,1.9910E-004,1493.346500,7.8720E-005,1493.346500,1.1810E-005,1493.346500,1.1810E-005,1493.346500,1.6859E001
1493.363000,1.9870E-004,1493.363000,7.8570E-005,1493.363000,1.1770E-005,1493.363000,1.1770E-005,1493.363000,1.6882E001
1493.379500,1.9890E-004,1493.379500,7.8510E-005,1493.379500,1.1750E-005,1493.379500,1.1750E-005,1493.379500,1.6928E001
1493.396000,1.9830E-004,1493.396000,7.8300E-005,1493.396000,1.1760E-005,1493.396000,1.1760E-005,1493.396000,1.6862E001
1493.412500,1.9810E-004,1493.412500,7.8280E-005,1493.412500,1.1710E-005,1493.412500,1.1710E-005,1493.412500,1.6917E001
1493.429000,1.9790E-004,1493.429000,7.8300E-005,1493.429000,1.1850E-005,1493.429000,1.1850E-005,1493.429000,1.6700E001
1493.445500,1.9810E-004,1493.445500,7.8260E-005,1493.445500,1.1850E-005,1493.445500,1.1850E-005,1493.445500,1.6717E001
1493.462000,1.9790E-004,1493.462000,7.8240E-005,1493.462000,1.1950E-005,1493.462000,1.1950E-005,1493.462000,1.6561E001
1493.478500,1.9810E-004,1493.478500,7.8200E-005,1493.478500,1.1910E-005,1493.478500,1.1910E-005,1493.478500,1.6633E001
1493.495000,1.9810E-004,1493.495000,7.8200E-005,1493.495000,1.1870E-005,1493.495000,1.1870E-005,1493.495000,1.6689E001
1493.511500,1.9830E-004,1493.511500,7.8320E-005,1493.511500,1.1940E-005,1493.511500,1.1940E-005,1493.511500,1.6608E001
1493.528000,1.9860E-004,1493.528000,7.8320E-005,1493.528000,1.1900E-005,1493.528000,1.1900E-005,1493.528000,1.6689E001
1493.544500,1.9800E-004,1493.544500,7.8340E-005,1493.544500,1.1940E-005,1493.544500,1.1940E-005,1493.544500,1.6583E001
1493.561000,1.9860E-004,1493.561000,7.8410E-005,1493.561000,1.1980E-005,1493.561000,1.1980E-005,1493.561000,1.6578E001
1493.577500,1.9840E-004,1493.577500,7.8430E-005,1493.577500,1.1990E-005,1493.577500,1.1990E-005,1493.577500,1.6547E001
1493.594000,1.9820E-004,1493.594000,7.8340E-005,1493.594000,1.1990E-005,1493.594000,1.1990E-005,1493.594000,1.6530E001
1493.610500,1.9800E-004,1493.610500,7.8320E-005,1493.610500,1.1990E-005,1493.610500,1.1990E-005,1493.610500,1.6514E001
1493.627000,1.9780E-004,1493.627000,7.7970E-005,1493.627000,1.1930E-005,1493.627000,1.1930E-005,1493.627000,1.6580E001
1493.643500,1.9760E-004,1493.643500,7.7950E-005,1493.643500,1.1940E-005,1493.643500,1.1940E-005,1493.643500,1.6549E001
1493.660000,1.9740E-004,1493.660000,7.7990E-005,1493.660000,1.2010E-005,1493.660000,1.2010E-005,1493.660000,1.6436E001
1493.676500,1.9710E-004,1493.676500,7.7630E-005,1493.676500,1.1880E-005,1493.676500,1.1880E-005,1493.676500,1.6591E001
1493.693000,1.9740E-004,1493.693000,7.7740E-005,1493.693000,1.2000E-005,1493.693000,1.2000E-005,1493.693000,1.6450E001
1493.709500,1.9710E-004,1493.709500,7.7740E-005,1493.709500,1.1990E-005,1493.709500,1.1990E-005,1493.709500,1.6439E001
1493.726000,1.9740E-004,1493.726000,7.7860E-005,1493.726000,1.2030E-005,1493.726000,1.2030E-005,1493.726000,1.6409E001
1493.742500,1.9720E-004,1493.742500,7.7800E-005,1493.742500,1.2010E-005,1493.742500,1.2010E-005,1493.742500,1.6420E001
1493.759000,1.9760E-004,1493.759000,7.7990E-005,1493.759000,1.2190E-005,1493.759000,1.2190E-005,1493.759000,1.6210E001
1493.775500,1.9740E-004,1493.775500,7.7970E-005,1493.775500,1.2080E-005,1493.775500,1.2080E-005,1493.775500,1.6341E001
1493.792000,1.9800E-004,1493.792000,7.8160E-005,1493.792000,1.2100E-005,1493.792000,1.2100E-005,1493.792000,1.6364E001
1493.808500,1.9740E-004,1493.808500,7.8070E-005,1493.808500,1.2100E-005,1493.808500,1.2100E-005,1493.808500,1.6314E001
1493.825000,1.9760E-004,1493.825000,7.7970E-005,1493.825000,1.2310E-005,1493.825000,1.2310E-005,1493.825000,1.6052E001
1493.841500,1.9740E-004,1493.841500,7.7910E-005,1493.841500,1.2150E-005,1493.841500,1.2150E-005,1493.841500,1.6247E001
1493.858000,1.9780E-004,1493.858000,7.8050E-005,1493.858000,1.2220E-005,1493.858000,1.2220E-005,1493.858000,1.6187E001
1493.874500,1.9710E-004,1493.874500,7.7780E-005,1493.874500,1.2130E-005,1493.874500,1.2130E-005,1493.874500,1.6249E001
1493.891000,1.9690E-004,1493.891000,7.7860E-005,1493.891000,1.2140E-005,1493.891000,1.2140E-005,1493.891000,1.6219E001
1493.907500,1.9650E-004,1493.907500,7.7470E-005,1493.907500,1.2180E-005,1493.907500,1.2180E-005,1493.907500,1.6133E001
1493.924000,1.9670E-004,1493.924000,7.7590E-005,1493.924000,1.2100E-005,1493.924000,1.2100E-005,1493.924000,1.6256E001
1493.940500,1.9670E-004,1493.940500,7.7380E-005,1493.940500,1.2200E-005,1493.940500,1.2200E-005,1493.940500,1.6123E001
1493.957000,1.9630E-004,1493.957000,7.7400E-005,1493.957000,1.2180E-005,1493.957000,1.2180E-005,1493.957000,1.6117E001
1493.973500,1.9670E-004,1493.973500,7.7630E-005,1493.973500,1.2260E-005,1493.973500,1.2260E-005,1493.973500,1.6044E001
1493.990000,1.9690E-004,1493.990000,7.7530E-005,1493.990000,1.2280E-005,1493.990000,1.2280E-005,1493.990000,1.6034E001
1494.006500,1.9710E-004,1494.006500,7.7820E-005,1494.006500,1.2260E-005,1494.006500,1.2260E-005,1494.006500,1.6077E001
1494.023000,1.9720E-004,1494.023000,7.7930E-005,1494.023000,1.2260E-005,1494.023000,1.2260E-005,1494.023000,1.6085E001
1494.039500,1.9720E-004,1494.039500,7.7880E-005,1494.039500,1.2280E-005,1494.039500,1.2280E-005,1494.039500,1.6059E001
1494.056000,1.9740E-004,1494.056000,7.7820E-005,1494.056000,1.2450E-005,1494.056000,1.2450E-005,1494.056000,1.5855E001
1494.072500,1.9740E-004,1494.072500,7.7900E-005,1494.072500,1.2310E-005,1494.072500,1.2310E-005,1494.072500,1.6036E001
1494.089000,1.9720E-004,1494.089000,7.7800E-005,1494.089000,1.2400E-005,1494.089000,1.2400E-005,1494.089000,1.5903E001
1494.105500,1.9700E-004,1494.105500,7.7710E-005,1494.105500,1.2380E-005,1494.105500,1.2380E-005,1494.105500,1.5913E001
1494.122000,1.9720E-004,1494.122000,7.7550E-005,1494.122000,1.2370E-005,1494.122000,1.2370E-005,1494.122000,1.5942E001
1494.138500,1.9680E-004,1494.138500,7.7590E-005,1494.138500,1.2390E-005,1494.138500,1.2390E-005,1494.138500,1.5884E001
1494.155000,1.9640E-004,1494.155000,7.7610E-005,1494.155000,1.2440E-005,1494.155000,1.2440E-005,1494.155000,1.5788E001
1494.171500,1.9640E-004,1494.171500,7.7670E-005,1494.171500,1.2480E-005,1494.171500,1.2480E-005,1494.171500,1.5737E001
1494.188000,1.9660E-004,1494.188000,7.7460E-005,1494.188000,1.2490E-005,1494.188000,1.2490E-005,1494.188000,1.5741E001
1494.204500,1.9660E-004,1494.204500,7.7510E-005,1494.204500,1.2450E-005,1494.204500,1.2450E-005,1494.204500,1.5791E001
1494.221000,1.9660E-004,1494.221000,7.7460E-005,1494.221000,1.2540E-005,1494.221000,1.2540E-005,1494.221000,1.5678E001
1494.237500,1.9700E-004,1494.237500,7.7460E-005,1494.237500,1.2650E-005,1494.237500,1.2650E-005,1494.237500,1.5573E001
1494.254000,1.9720E-004,1494.254000,7.7670E-005,1494.254000,1.2570E-005,1494.254000,1.2570E-005,1494.254000,1.5688E001
1494.270500,1.9720E-004,1494.270500,7.7920E-005,1494.270500,1.2720E-005,1494.270500,1.2720E-005,1494.270500,1.5503E001
1494.287000,1.9700E-004,1494.287000,7.7780E-005,1494.287000,1.2660E-005,1494.287000,1.2660E-005,1494.287000,1.5561E001
1494.303500,1.9720E-004,1494.303500,7.7670E-005,1494.303500,1.2610E-005,1494.303500,1.2610E-005,1494.303500,1.5638E001
1494.320000,1.9740E-004,1494.320000,7.7630E-005,1494.320000,1.2570E-005,1494.320000,1.2570E-005,1494.320000,1.5704E001
1494.336500,1.9680E-004,1494.336500,7.7760E-005,1494.336500,1.2690E-005,1494.336500,1.2690E-005,1494.336500,1.5508E001
1494.353000,1.9660E-004,1494.353000,7.7650E-005,1494.353000,1.2600E-005,1494.353000,1.2600E-005,1494.353000,1.5603E001
1494.369500,1.9660E-004,1494.369500,7.7470E-005,1494.369500,1.2710E-005,1494.369500,1.2710E-005,1494.369500,1.5468E001
1494.386000,1.9660E-004,1494.386000,7.7400E-005,1494.386000,1.2670E-005,1494.386000,1.2670E-005,1494.386000,1.5517E001
1494.402500,1.9600E-004,1494.402500,7.7530E-005,1494.402500,1.2700E-005,1494.402500,1.2700E-005,1494.402500,1.5433E001
1494.419000,1.9620E-004,1494.419000,7.7420E-005,1494.419000,1.2790E-005,1494.419000,1.2790E-005,1494.419000,1.5340E001
1494.435500,1.9620E-004,1494.435500,7.7550E-005,1494.435500,1.2750E-005,1494.435500,1.2750E-005,1494.435500,1.5388E001
1494.452000,1.9640E-004,1494.452000,7.7460E-005,1494.452000,1.2880E-005,1494.452000,1.2880E-005,1494.452000,1.5248E001
1494.468500,1.9640E-004,1494.468500,7.7400E-005,1494.468500,1.2830E-005,1494.468500,1.2830E-005,1494.468500,1.5308E001
1494.485000,1.9620E-004,1494.485000,7.7510E-005,1494.485000,1.2780E-005,1494.485000,1.2780E-005,1494.485000,1.5352E001
1494.501500,1.9620E-004,1494.501500,7.7590E-005,1494.501500,1.2800E-005,1494.501500,1.2800E-005,1494.501500,1.5328E001
1494.518000,1.9620E-004,1494.518000,7.7470E-005,1494.518000,1.2890E-005,1494.518000,1.2890E-005,1494.518000,1.5221E001
1494.534500,1.9680E-004,1494.534500,7.7550E-005,1494.534500,1.2950E-005,1494.534500,1.2950E-005,1494.534500,1.5197E001
1494.551000,1.9620E-004,1494.551000,7.7550E-005,1494.551000,1.2960E-005,1494.551000,1.2960E-005,1494.551000,1.5139E001
1494.567500,1.9640E-004,1494.567500,7.7670E-005,1494.567500,1.2910E-005,1494.567500,1.2910E-005,1494.567500,1.5213E001
1494.584000,1.9620E-004,1494.584000,7.7590E-005,1494.584000,1.2930E-005,1494.584000,1.2930E-005,1494.584000,1.5174E001
1494.600500,1.9640E-004,1494.600500,7.7440E-005,1494.600500,1.2950E-005,1494.600500,1.2950E-005,1494.600500,1.5166E001
1494.617000,1.9580E-004,1494.617000,7.7440E-005,1494.617000,1.2950E-005,1494.617000,1.2950E-005,1494.617000,1.5120E001
1494.633500,1.9600E-004,1494.633500,7.7240E-005,1494.633500,1.2990E-005,1494.633500,1.2990E-005,1494.633500,1.5089E001
1494.650000,1.9550E-004,1494.650000,7.7280E-005,1494.650000,1.2960E-005,1494.650000,1.2960E-005,1494.650000,1.5085E001
1494.666500,1.9500E-004,1494.666500,7.7280E-005,1494.666500,1.2880E-005,1494.666500,1.2880E-005,1494.666500,1.5140E001
1494.683000,1.9530E-004,1494.683000,7.7260E-005,1494.683000,1.2930E-005,1494.683000,1.2930E-005,1494.683000,1.5104E001
1494.699500,1.9530E-004,1494.699500,7.7110E-005,1494.699500,1.3090E-005,1494.699500,1.3090E-005,1494.699500,1.4920E001
1494.716000,1.9530E-004,1494.716000,7.7320E-005,1494.716000,1.3080E-005,1494.716000,1.3080E-005,1494.716000,1.4931E001
1494.732500,1.9550E-004,1494.732500,7.7210E-005,1494.732500,1.3060E-005,1494.732500,1.3060E-005,1494.732500,1.4969E001
1494.749000,1.9570E-004,1494.749000,7.7400E-005,1494.749000,1.3120E-005,1494.749000,1.3120E-005,1494.749000,1.4916E001
1494.765500,1.9590E-004,1494.765500,7.7480E-005,1494.765500,1.3170E-005,1494.765500,1.3170E-005,1494.765500,1.4875E001
1494.782000,1.9590E-004,1494.782000,7.7280E-005,1494.782000,1.3130E-005,1494.782000,1.3130E-005,1494.782000,1.4920E001
1494.798500,1.9570E-004,1494.798500,7.7400E-005,1494.798500,1.3170E-005,1494.798500,1.3170E-005,1494.798500,1.4860E001
1494.815000,1.9550E-004,1494.815000,7.7190E-005,1494.815000,1.3170E-005,1494.815000,1.3170E-005,1494.815000,1.4844E001
1494.831500,1.9550E-004,1494.831500,7.7460E-005,1494.831500,1.3220E-005,1494.831500,1.3220E-005,1494.831500,1.4788E001
1494.848000,1.9530E-004,1494.848000,7.7130E-005,1494.848000,1.3170E-005,1494.848000,1.3170E-005,1494.848000,1.4829E001
1494.864500,1.9530E-004,1494.864500,7.7110E-005,1494.864500,1.3220E-005,1494.864500,1.3220E-005,1494.864500,1.4773E001
1494.881000,1.9500E-004,1494.881000,7.6900E-005,1494.881000,1.3170E-005,1494.881000,1.3170E-005,1494.881000,1.4806E001
1494.897500,1.9460E-004,1494.897500,7.6820E-005,1494.897500,1.3190E-005,1494.897500,1.3190E-005,1494.897500,1.4754E001
1494.914000,1.9440E-004,1494.914000,7.6820E-005,1494.914000,1.3230E-005,1494.914000,1.3230E-005,1494.914000,1.4694E001
1494.930500,1.9460E-004,1494.930500,7.6920E-005,1494.930500,1.3270E-005,1494.930500,1.3270E-005,1494.930500,1.4665E001
1494.947000,1.9500E-004,1494.947000,7.6880E-005,1494.947000,1.3330E-005,1494.947000,1.3330E-005,1494.947000,1.4629E001
1494.963500,1.9500E-004,1494.963500,7.7000E-005,1494.963500,1.3420E-005,1494.963500,1.3420E-005,1494.963500,1.4531E001
1494.980000,1.9500E-004,1494.980000,7.7250E-005,1494.980000,1.3290E-005,1494.980000,1.3290E-005,1494.980000,1.4673E001
1494.996500,1.9500E-004,1494.996500,7.7230E-005,1494.996500,1.3400E-005,1494.996500,1.3400E-005,1494.996500,1.4552E001
1495.013000,1.9510E-004,1495.013000,7.7440E-005,1495.013000,1.3420E-005,1495.013000,1.3420E-005,1495.013000,1.4538E001
1495.029500,1.9530E-004,1495.029500,7.7280E-005,1495.029500,1.3440E-005,1495.029500,1.3440E-005,1495.029500,1.4531E001
1495.046000,1.9570E-004,1495.046000,7.7300E-005,1495.046000,1.3430E-005,1495.046000,1.3430E-005,1495.046000,1.4572E001
1495.062500,1.9550E-004,1495.062500,7.7300E-005,1495.062500,1.3480E-005,1495.062500,1.3480E-005,1495.062500,1.4503E001
1495.079000,1.9510E-004,1495.079000,7.7300E-005,1495.079000,1.3420E-005,1495.079000,1.3420E-005,1495.079000,1.4538E001
1495.095500,1.9480E-004,1495.095500,7.7250E-005,1495.095500,1.3370E-005,1495.095500,1.3370E-005,1495.095500,1.4570E001
1495.112000,1.9460E-004,1495.112000,7.7010E-005,1495.112000,1.3440E-005,1495.112000,1.3440E-005,1495.112000,1.4479E001
1495.128500,1.9420E-004,1495.128500,7.6980E-005,1495.128500,1.3550E-005,1495.128500,1.3550E-005,1495.128500,1.4332E001
1495.145000,1.9420E-004,1495.145000,7.7030E-005,1495.145000,1.3550E-005,1495.145000,1.3550E-005,1495.145000,1.4332E001
1495.161500,1.9420E-004,1495.161500,7.6920E-005,1495.161500,1.3510E-005,1495.161500,1.3510E-005,1495.161500,1.4375E001
1495.178000,1.9440E-004,1495.178000,7.7070E-005,1495.178000,1.3570E-005,1495.178000,1.3570E-005,1495.178000,1.4326E001
1495.194500,1.9440E-004,1495.194500,7.7070E-005,1495.194500,1.3660E-005,1495.194500,1.3660E-005,1495.194500,1.4231E001
1495.211000,1.9480E-004,1495.211000,7.7300E-005,1495.211000,1.3700E-005,1495.211000,1.3700E-005,1495.211000,1.4219E001
1495.227500,1.9480E-004,1495.227500,7.7380E-005,1495.227500,1.3720E-005,1495.227500,1.3720E-005,1495.227500,1.4198E001
1495.244000,1.9480E-004,1495.244000,7.7260E-005,1495.244000,1.3760E-005,1495.244000,1.3760E-005,1495.244000,1.4157E001
1495.260500,1.9510E-004,1495.260500,7.7400E-005,1495.260500,1.3780E-005,1495.260500,1.3780E-005,1495.260500,1.4158E001
1495.277000,1.9510E-004,1495.277000,7.7420E-005,1495.277000,1.3750E-005,1495.277000,1.3750E-005,1495.277000,1.4189E001
1495.293500,1.9510E-004,1495.293500,7.7400E-005,1495.293500,1.3840E-005,1495.293500,1.3840E-005,1495.293500,1.4097E001
1495.310000,1.9510E-004,1495.310000,7.7250E-005,1495.310000,1.3820E-005,1495.310000,1.3820E-005,1495.310000,1.4117E001
1495.326500,1.9510E-004,1495.326500,7.7270E-005,1495.326500,1.3790E-005,1495.326500,1.3790E-005,1495.326500,1.4148E001
1495.343000,1.9490E-004,1495.343000,7.7130E-005,1495.343000,1.3790E-005,1495.343000,1.3790E-005,1495.343000,1.4133E001
1495.359500,1.9430E-004,1495.359500,7.7170E-005,1495.359500,1.3880E-005,1495.359500,1.3880E-005,1495.359500,1.3999E001
1495.376000,1.9430E-004,1495.376000,7.7130E-005,1495.376000,1.3800E-005,1495.376000,1.3800E-005,1495.376000,1.4080E001
