
Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C)
1404.250000,-5.0100E-008,1404.250000,-1.7730E-008,1404.250000,1.0000E000
1404.375000,-9.5280E-009,1404.375000,-4.6280E-008,1404.375000,1.0000E000
1404.500000,-3.3150E-008,1404.500000,-7.4830E-008,1404.500000,1.0000E000
1404.625000,-2.2950E-008,1404.625000,-7.7100E-008,1404.625000,1.0000E000
1404.750000,-7.3110E-008,1404.750000,-2.5830E-008,1404.750000,1.0000E000
1404.875000,-2.9560E-008,1404.875000,-7.2610E-008,1404.875000,1.0000E000
1405.000000,-7.3910E-009,1405.000000,-3.4180E-008,1405.000000,1.0000E000
1405.125000,-3.8580E-008,1405.125000,-6.2920E-008,1405.125000,1.0000E000
1405.250000,-4.6830E-008,1405.250000,-5.1570E-008,1405.250000,1.0000E000
1405.375000,-3.8480E-008,1405.375000,-5.8800E-008,1405.375000,1.0000E000
1405.500000,2.6690E-009,1405.500000,-7.3470E-008,1405.500000,2.6690E003
1405.625000,-1.3500E-008,1405.625000,-4.1480E-008,1405.625000,1.0000E000
1405.750000,2.1210E-008,1405.750000,-1.8370E-008,1405.750000,2.1210E004
1405.875000,1.9890E-008,1405.875000,-3.5310E-008,1405.875000,1.9890E004
1406.000000,-5.6710E-008,1406.000000,-8.3220E-008,1406.000000,1.0000E000
1406.125000,-3.6300E-008,1406.125000,-5.6770E-008,1406.125000,1.0000E000
1406.250000,-1.6380E-008,1406.250000,-4.9680E-008,1406.250000,1.0000E000
1406.375000,-1.7300E-008,1406.375000,-4.6600E-008,1406.375000,1.0000E000
1406.500000,-2.6290E-008,1406.500000,-6.7090E-008,1406.500000,1.0000E000
1406.625000,-2.8530E-008,1406.625000,-4.5420E-008,1406.625000,1.0000E000
1406.750000,-6.6180E-009,1406.750000,-7.3910E-008,1406.750000,1.0000E000
1406.875000,-3.7790E-008,1406.875000,-9.2840E-008,1406.875000,1.0000E000
1407.000000,-4.7990E-008,1407.000000,-6.0890E-008,1407.000000,1.0000E000
1407.125000,-5.3590E-009,1407.125000,-7.0190E-008,1407.125000,1.0000E000
1407.250000,5.7640E-009,1407.250000,-5.8380E-008,1407.250000,5.7640E003
1407.375000,2.0490E-009,1407.375000,-7.5710E-008,1407.375000,2.0490E003
1407.500000,-1.8080E-008,1407.500000,-5.2940E-008,1407.500000,1.0000E000
1407.625000,-6.1570E-008,1407.625000,-9.6240E-008,1407.625000,1.0000E000
1407.750000,4.9310E-009,1407.750000,2.0490E-009,1407.750000,2.4065E000
1407.875000,-4.0810E-008,1407.875000,-5.6300E-008,1407.875000,1.0000E000
1408.000000,-4.6960E-010,1408.000000,-7.7730E-008,1408.000000,1.0000E000
1408.125000,-2.3770E-008,1408.125000,-4.7170E-008,1408.125000,1.0000E000
1408.250000,-3.4240E-008,1408.250000,-6.2320E-008,1408.250000,1.0000E000
1408.375000,-1.0800E-008,1408.375000,-4.6180E-008,1408.375000,1.0000E000
1408.500000,-2.0750E-008,1408.500000,-5.3580E-008,1408.500000,1.0000E000
1408.625000,-1.4270E-008,1408.625000,-5.8750E-008,1408.625000,1.0000E000
1408.750000,2.3590E-008,1408.750000,-6.6850E-008,1408.750000,2.3590E004
1408.875000,-1.3290E-008,1408.875000,-7.1090E-008,1408.875000,1.0000E000
1409.000000,-3.7550E-009,1409.000000,-3.7160E-008,1409.000000,1.0000E000
1409.125000,-7.2560E-010,1409.125000,-8.3060E-008,1409.125000,1.0000E000
1409.250000,5.9540E-009,1409.250000,-5.4310E-008,1409.250000,5.9540E003
1409.375000,-6.8490E-009,1409.375000,-7.3400E-008,1409.375000,1.0000E000
1409.500000,1.2610E-008,1409.500000,-2.3020E-008,1409.500000,1.2610E004
1409.625000,-2.3460E-008,1409.625000,-4.8290E-008,1409.625000,1.0000E000
1409.750000,-2.7100E-008,1409.750000,-8.2960E-008,1409.750000,1.0000E000
1409.875000,-3.3570E-008,1409.875000,-4.8520E-008,1409.875000,1.0000E000
1410.000000,8.9830E-009,1410.000000,-5.4340E-008,1410.000000,8.9830E003
1410.125000,2.0690E-009,1410.125000,-8.7260E-008,1410.125000,2.0690E003
1410.250000,-8.9790E-009,1410.250000,-4.4380E-008,1410.250000,1.0000E000
1410.375000,-9.8540E-009,1410.375000,-5.3080E-008,1410.375000,1.0000E000
1410.500000,-1.7700E-009,1410.500000,-3.7810E-008,1410.500000,1.0000E000
1410.625000,-1.1920E-008,1410.625000,-4.9390E-008,1410.625000,1.0000E000
1410.750000,1.5200E-008,1410.750000,-4.8660E-008,1410.750000,1.5200E004
1410.875000,1.4920E-009,1410.875000,-4.1610E-008,1410.875000,1.4920E003
1411.000000,-1.4320E-008,1411.000000,-5.2460E-008,1411.000000,1.0000E000
1411.125000,3.7430E-008,1411.125000,-1.7490E-008,1411.125000,3.7430E004
1411.250000,-1.4510E-008,1411.250000,-5.7630E-008,1411.250000,1.0000E000
1411.375000,-2.9100E-008,1411.375000,-4.7020E-008,1411.375000,1.0000E000
1411.500000,-3.6610E-009,1411.500000,-2.8740E-008,1411.500000,1.0000E000
1411.625000,-1.7520E-008,1411.625000,-6.4080E-008,1411.625000,1.0000E000
1411.750000,2.1620E-008,1411.750000,3.2990E-009,1411.750000,6.5535E000
1411.875000,6.4060E-009,1411.875000,-8.8450E-008,1411.875000,6.4060E003
1412.000000,-1.2770E-010,1412.000000,-6.1250E-008,1412.000000,1.0000E000
1412.125000,-3.8990E-008,1412.125000,-4.5250E-008,1412.125000,1.0000E000
1412.250000,6.5720E-009,1412.250000,-4.5800E-008,1412.250000,6.5720E003
1412.375000,1.0820E-008,1412.375000,-5.4530E-008,1412.375000,1.0820E004
1412.500000,9.5090E-009,1412.500000,-2.9150E-008,1412.500000,9.5090E003
1412.625000,-4.9100E-008,1412.625000,-4.7240E-008,1412.625000,1.0000E000
1412.750000,-1.4330E-008,1412.750000,-5.5020E-008,1412.750000,1.0000E000
1412.875000,-6.8030E-009,1412.875000,-5.8630E-008,1412.875000,1.0000E000
1413.000000,1.2280E-008,1413.000000,-4.9860E-008,1413.000000,1.2280E004
1413.125000,-8.8830E-009,1413.125000,-4.9190E-008,1413.125000,1.0000E000
1413.250000,2.0580E-008,1413.250000,-4.3790E-008,1413.250000,2.0580E004
1413.375000,3.0810E-008,1413.375000,-2.8910E-008,1413.375000,3.0810E004
1413.500000,6.1160E-009,1413.500000,-2.7150E-008,1413.500000,6.1160E003
1413.625000,-2.9260E-008,1413.625000,-4.0330E-008,1413.625000,1.0000E000
1413.750000,4.9010E-008,1413.750000,-4.6330E-008,1413.750000,4.9010E004
1413.875000,-7.8330E-009,1413.875000,-4.1450E-008,1413.875000,1.0000E000
1414.000000,3.0800E-008,1414.000000,-5.8070E-008,1414.000000,3.0800E004
1414.125000,-1.4000E-009,1414.125000,-4.8620E-008,1414.125000,1.0000E000
1414.250000,2.1970E-008,1414.250000,-3.3150E-008,1414.250000,2.1970E004
1414.375000,1.1520E-008,1414.375000,2.2580E-008,1414.375000,5.1019E-001
1414.500000,8.6100E-009,1414.500000,-6.6980E-008,1414.500000,8.6100E003
1414.625000,-4.6640E-009,1414.625000,-4.2240E-008,1414.625000,1.0000E000
1414.750000,6.5440E-008,1414.750000,-8.4530E-008,1414.750000,6.5440E004
1414.875000,3.9450E-008,1414.875000,-4.7530E-008,1414.875000,3.9450E004
1415.000000,1.5240E-008,1415.000000,-6.3000E-008,1415.000000,1.5240E004
1415.125000,2.1020E-008,1415.125000,-7.0920E-008,1415.125000,2.1020E004
1415.250000,-2.5820E-008,1415.250000,-5.0520E-008,1415.250000,1.0000E000
1415.375000,2.4840E-008,1415.375000,-5.0880E-008,1415.375000,2.4840E004
1415.500000,4.2580E-009,1415.500000,-4.8850E-008,1415.500000,4.2580E003
1415.625000,4.3280E-008,1415.625000,-5.0160E-008,1415.625000,4.3280E004
1415.750000,1.2070E-008,1415.750000,-4.7790E-008,1415.750000,1.2070E004
1415.875000,1.9890E-008,1415.875000,-2.9770E-008,1415.875000,1.9890E004
1416.000000,1.8420E-008,1416.000000,-3.9920E-008,1416.000000,1.8420E004
1416.125000,3.1000E-008,1416.125000,-2.8370E-009,1416.125000,3.1000E004
1416.250000,3.0360E-008,1416.250000,-6.0920E-008,1416.250000,3.0360E004
1416.375000,5.4830E-008,1416.375000,-3.7290E-008,1416.375000,5.4830E004
1416.500000,6.5620E-010,1416.500000,-3.4050E-008,1416.500000,6.5620E002
1416.625000,6.8750E-008,1416.625000,-7.6100E-008,1416.625000,6.8750E004
1416.750000,-1.3120E-009,1416.750000,-4.3100E-008,1416.750000,1.0000E000
1416.875000,4.8290E-008,1416.875000,-3.5980E-008,1416.875000,4.8290E004
1417.000000,5.5960E-008,1417.000000,-4.6780E-009,1417.000000,5.5960E004
1417.125000,8.8660E-009,1417.125000,-3.8630E-008,1417.125000,8.8660E003
1417.250000,1.6480E-008,1417.250000,-5.8870E-008,1417.250000,1.6480E004
1417.375000,1.1930E-008,1417.375000,-2.7350E-008,1417.375000,1.1930E004
1417.500000,7.1630E-008,1417.500000,-5.6600E-008,1417.500000,7.1630E004
1417.625000,4.1830E-008,1417.625000,-6.5700E-008,1417.625000,4.1830E004
1417.750000,2.6480E-008,1417.750000,-5.0460E-008,1417.750000,2.6480E004
1417.875000,1.0580E-008,1417.875000,-4.0900E-008,1417.875000,1.0580E004
1418.000000,5.6140E-008,1418.000000,-6.8690E-008,1418.000000,5.6140E004
1418.125000,3.2370E-008,1418.125000,-6.8110E-008,1418.125000,3.2370E004
1418.250000,3.6620E-008,1418.250000,-6.0990E-008,1418.250000,3.6620E004
1418.375000,3.2730E-008,1418.375000,-2.9150E-008,1418.375000,3.2730E004
1418.500000,1.0440E-008,1418.500000,-6.9560E-008,1418.500000,1.0440E004
1418.625000,4.2190E-008,1418.625000,-1.0510E-008,1418.625000,4.2190E004
1418.750000,7.6390E-008,1418.750000,-2.9170E-008,1418.750000,7.6390E004
1418.875000,8.7900E-008,1418.875000,-1.0400E-008,1418.875000,8.7900E004
1419.000000,4.5500E-008,1419.000000,-5.0870E-008,1419.000000,4.5500E004
1419.125000,1.9330E-008,1419.125000,-5.1060E-008,1419.125000,1.9330E004
1419.250000,3.2560E-008,1419.250000,-5.2390E-008,1419.250000,3.2560E004
1419.375000,3.3180E-008,1419.375000,-4.5270E-008,1419.375000,3.3180E004
1419.500000,5.2360E-008,1419.500000,-3.3600E-008,1419.500000,5.2360E004
1419.625000,5.9770E-008,1419.625000,-3.7630E-009,1419.625000,5.9770E004
1419.750000,4.0350E-008,1419.750000,-4.9990E-008,1419.750000,4.0350E004
1419.875000,9.9970E-008,1419.875000,-1.0730E-008,1419.875000,9.9970E004
1420.000000,5.7690E-008,1420.000000,-1.5640E-008,1420.000000,5.7690E004
1420.125000,7.9190E-008,1420.125000,-6.0830E-008,1420.125000,7.9190E004
1420.250000,6.5290E-008,1420.250000,-2.4630E-008,1420.250000,6.5290E004
1420.375000,4.8670E-008,1420.375000,-1.5850E-008,1420.375000,4.8670E004
1420.500000,6.8410E-008,1420.500000,-3.1840E-008,1420.500000,6.8410E004
1420.625000,5.9210E-008,1420.625000,-3.4000E-008,1420.625000,5.9210E004
1420.750000,7.4590E-008,1420.750000,-3.5000E-008,1420.750000,7.4590E004
1420.875000,1.6330E-008,1420.875000,-5.8740E-008,1420.875000,1.6330E004
1421.000000,4.0310E-008,1421.000000,-7.1400E-009,1421.000000,4.0310E004
1421.125000,9.7100E-008,1421.125000,-6.4730E-008,1421.125000,9.7100E004
1421.250000,3.5340E-008,1421.250000,-2.6310E-008,1421.250000,3.5340E004
1421.375000,8.4680E-008,1421.375000,-3.3180E-008,1421.375000,8.4680E004
1421.500000,7.4910E-008,1421.500000,-3.6570E-008,1421.500000,7.4910E004
1421.625000,6.4840E-008,1421.625000,-2.4310E-008,1421.625000,6.4840E004
1421.750000,8.7660E-008,1421.750000,-1.5160E-008,1421.750000,8.7660E004
1421.875000,6.3280E-008,1421.875000,-1.5540E-008,1421.875000,6.3280E004
1422.000000,9.4340E-008,1422.000000,-2.8280E-008,1422.000000,9.4340E004
1422.125000,1.1240E-007,1422.125000,2.3840E-009,1422.125000,4.7148E001
1422.250000,4.7420E-008,1422.250000,-2.6120E-008,1422.250000,4.7420E004
1422.375000,7.7990E-008,1422.375000,-5.4440E-009,1422.375000,7.7990E004
1422.500000,1.0010E-007,1422.500000,8.5690E-009,1422.500000,1.1682E001
1422.625000,1.1490E-007,1422.625000,1.3720E-009,1422.625000,8.3746E001
1422.750000,8.4890E-008,1422.750000,-2.0170E-008,1422.750000,8.4890E004
1422.875000,6.2530E-008,1422.875000,-6.1590E-009,1422.875000,6.2530E004
1423.000000,8.5120E-008,1423.000000,2.0600E-008,1423.000000,4.1320E000
1423.125000,6.9570E-008,1423.125000,-7.1780E-008,1423.125000,6.9570E004
1423.250000,1.0730E-007,1423.250000,2.0170E-008,1423.250000,5.3198E000
1423.375000,1.2560E-007,1423.375000,7.5270E-009,1423.375000,1.6687E001
1423.500000,1.1240E-007,1423.500000,1.4610E-008,1423.500000,7.6934E000
1423.625000,1.1380E-007,1423.625000,-2.5440E-008,1423.625000,1.1380E005
1423.750000,9.0130E-008,1423.750000,7.6100E-009,1423.750000,1.1844E001
1423.875000,1.2410E-007,1423.875000,8.5600E-009,1423.875000,1.4498E001
1424.000000,1.2190E-007,1424.000000,4.9110E-009,1424.000000,2.4822E001
1424.125000,1.2570E-007,1424.125000,-1.8240E-008,1424.125000,1.2570E005
1424.250000,1.0430E-007,1424.250000,-3.3280E-009,1424.250000,1.0430E005
1424.375000,1.0380E-007,1424.375000,-8.9550E-009,1424.375000,1.0380E005
1424.500000,1.3050E-007,1424.500000,7.4170E-009,1424.500000,1.7595E001
1424.625000,9.7960E-008,1424.625000,1.0070E-008,1424.625000,9.7279E000
1424.750000,1.2330E-007,1424.750000,5.5210E-009,1424.750000,2.2333E001
1424.875000,1.4560E-007,1424.875000,1.0610E-008,1424.875000,1.3723E001
1425.000000,1.1520E-007,1425.000000,5.6080E-008,1425.000000,2.0542E000
1425.125000,1.5660E-007,1425.125000,-4.8640E-009,1425.125000,1.5660E005
1425.250000,1.5400E-007,1425.250000,1.5500E-008,1425.250000,9.9355E000
1425.375000,1.7580E-007,1425.375000,1.0690E-008,1425.375000,1.6445E001
1425.500000,1.4480E-007,1425.500000,2.0610E-008,1425.500000,7.0257E000
1425.625000,1.3850E-007,1425.625000,-4.2100E-010,1425.625000,1.3850E005
1425.750000,1.5200E-007,1425.750000,2.2530E-008,1425.750000,6.7466E000
1425.875000,1.7040E-007,1425.875000,-9.0300E-009,1425.875000,1.7040E005
1426.000000,1.3560E-007,1426.000000,1.4750E-008,1426.000000,9.1932E000
1426.125000,1.5270E-007,1426.125000,1.0200E-008,1426.125000,1.4971E001
1426.250000,1.8490E-007,1426.250000,2.2610E-008,1426.250000,8.1778E000
1426.375000,1.5560E-007,1426.375000,-2.9050E-008,1426.375000,1.5560E005
1426.500000,1.4670E-007,1426.500000,2.1640E-008,1426.500000,6.7791E000
1426.625000,1.7450E-007,1426.625000,4.9640E-008,1426.625000,3.5153E000
1426.750000,1.6080E-007,1426.750000,3.4510E-008,1426.750000,4.6595E000
1426.875000,1.7230E-007,1426.875000,4.9000E-009,1426.875000,3.5163E001
1427.000000,1.6310E-007,1427.000000,3.9310E-008,1427.000000,4.1491E000
1427.125000,2.2730E-007,1427.125000,3.2520E-008,1427.125000,6.9895E000
1427.250000,2.1810E-007,1427.250000,-1.0910E-008,1427.250000,2.1810E005
1427.375000,2.0750E-007,1427.375000,5.0320E-008,1427.375000,4.1236E000
1427.500000,1.8970E-007,1427.500000,5.0410E-008,1427.500000,3.7631E000
1427.625000,1.9760E-007,1427.625000,3.1580E-008,1427.625000,6.2571E000
1427.750000,2.3470E-007,1427.750000,4.8790E-008,1427.750000,4.8104E000
1427.875000,2.2470E-007,1427.875000,3.2930E-008,1427.875000,6.8236E000
1428.000000,2.1530E-007,1428.000000,2.0010E-008,1428.000000,1.0760E001
1428.125000,2.4620E-007,1428.125000,1.0460E-007,1428.125000,2.3537E000
1428.250000,1.8940E-007,1428.250000,2.3810E-008,1428.250000,7.9546E000
1428.375000,2.5840E-007,1428.375000,6.4040E-008,1428.375000,4.0350E000
1428.500000,2.1620E-007,1428.500000,4.4120E-008,1428.500000,4.9003E000
1428.625000,2.2820E-007,1428.625000,5.1450E-008,1428.625000,4.4354E000
1428.750000,2.2290E-007,1428.750000,3.1470E-008,1428.750000,7.0829E000
1428.875000,2.7330E-007,1428.875000,6.5960E-008,1428.875000,4.1434E000
1429.000000,2.6770E-007,1429.000000,6.3900E-008,1429.000000,4.1894E000
1429.125000,2.3570E-007,1429.125000,7.3990E-008,1429.125000,3.1856E000
1429.250000,2.5190E-007,1429.250000,8.4750E-008,1429.250000,2.9723E000
1429.375000,2.7560E-007,1429.375000,6.8580E-008,1429.375000,4.0187E000
1429.500000,2.9340E-007,1429.500000,6.2850E-008,1429.500000,4.6683E000
1429.625000,2.7450E-007,1429.625000,7.0930E-008,1429.625000,3.8700E000
1429.750000,3.0770E-007,1429.750000,6.2550E-008,1429.750000,4.9193E000
1429.875000,3.0470E-007,1429.875000,7.5440E-008,1429.875000,4.0390E000
1430.000000,3.0790E-007,1430.000000,1.1220E-007,1430.000000,2.7442E000
1430.125000,3.0490E-007,1430.125000,5.0090E-008,1430.125000,6.0870E000
1430.250000,4.0360E-007,1430.250000,9.4300E-008,1430.250000,4.2800E000
1430.375000,3.9280E-007,1430.375000,9.9740E-008,1430.375000,3.9382E000
1430.500000,3.8140E-007,1430.500000,1.0070E-007,1430.500000,3.7875E000
1430.625000,3.1860E-007,1430.625000,1.4310E-007,1430.625000,2.2264E000
1430.750000,3.0740E-007,1430.750000,1.4650E-007,1430.750000,2.0983E000
1430.875000,3.8000E-007,1430.875000,1.1040E-007,1430.875000,3.4420E000
1431.000000,3.7970E-007,1431.000000,1.2090E-007,1431.000000,3.1406E000
1431.125000,4.1230E-007,1431.125000,1.2300E-007,1431.125000,3.3520E000
1431.250000,3.5020E-007,1431.250000,9.7770E-008,1431.250000,3.5819E000
1431.375000,3.9730E-007,1431.375000,1.4890E-007,1431.375000,2.6682E000
1431.500000,3.6950E-007,1431.500000,1.5290E-007,1431.500000,2.4166E000
1431.625000,4.1190E-007,1431.625000,1.6070E-007,1431.625000,2.5632E000
1431.750000,3.9650E-007,1431.750000,1.5790E-007,1431.750000,2.5111E000
1431.875000,4.0850E-007,1431.875000,1.7240E-007,1431.875000,2.3695E000
1432.000000,4.5460E-007,1432.000000,1.4070E-007,1432.000000,3.2310E000
1432.125000,4.9100E-007,1432.125000,1.3750E-007,1432.125000,3.5709E000
1432.250000,4.6050E-007,1432.250000,1.3460E-007,1432.250000,3.4212E000
1432.375000,4.7210E-007,1432.375000,1.6220E-007,1432.375000,2.9106E000
1432.500000,4.6360E-007,1432.500000,1.8490E-007,1432.500000,2.5073E000
1432.625000,5.3980E-007,1432.625000,1.8190E-007,1432.625000,2.9676E000
1432.750000,4.7820E-007,1432.750000,1.3070E-007,1432.750000,3.6588E000
1432.875000,5.0110E-007,1432.875000,1.8340E-007,1432.875000,2.7323E000
1433.000000,5.7510E-007,1433.000000,1.7940E-007,1433.000000,3.2057E000
1433.125000,5.4480E-007,1433.125000,2.2860E-007,1433.125000,2.3832E000
1433.250000,5.6070E-007,1433.250000,2.2860E-007,1433.250000,2.4528E000
1433.375000,6.2520E-007,1433.375000,2.1740E-007,1433.375000,2.8758E000
1433.500000,6.2290E-007,1433.500000,2.2660E-007,1433.500000,2.7489E000
1433.625000,5.7570E-007,1433.625000,2.3030E-007,1433.625000,2.4998E000
1433.750000,6.6300E-007,1433.750000,2.3920E-007,1433.750000,2.7717E000
1433.875000,7.1450E-007,1433.875000,1.9930E-007,1433.875000,3.5850E000
1434.000000,7.4200E-007,1434.000000,2.8470E-007,1434.000000,2.6063E000
1434.125000,6.4920E-007,1434.125000,2.8020E-007,1434.125000,2.3169E000
1434.250000,6.7030E-007,1434.250000,2.6840E-007,1434.250000,2.4974E000
1434.375000,7.0850E-007,1434.375000,2.9780E-007,1434.375000,2.3791E000
1434.500000,7.3920E-007,1434.500000,2.7420E-007,1434.500000,2.6958E000
1434.625000,7.0890E-007,1434.625000,2.7140E-007,1434.625000,2.6120E000
1434.750000,7.1450E-007,1434.750000,2.6290E-007,1434.750000,2.7178E000
1434.875000,7.8570E-007,1434.875000,2.8340E-007,1434.875000,2.7724E000
1435.000000,7.8090E-007,1435.000000,2.8870E-007,1435.000000,2.7049E000
1435.125000,8.0650E-007,1435.125000,3.0460E-007,1435.125000,2.6477E000
1435.250000,8.8530E-007,1435.250000,3.2980E-007,1435.250000,2.6844E000
1435.375000,8.2740E-007,1435.375000,3.4380E-007,1435.375000,2.4066E000
1435.500000,9.1000E-007,1435.500000,3.5150E-007,1435.500000,2.5889E000
1435.625000,8.8020E-007,1435.625000,3.7540E-007,1435.625000,2.3447E000
1435.750000,9.7280E-007,1435.750000,4.1750E-007,1435.750000,2.3301E000
1435.875000,8.8880E-007,1435.875000,4.0070E-007,1435.875000,2.2181E000
1436.000000,1.0260E-006,1436.000000,4.6570E-007,1436.000000,2.2031E000
1436.125000,1.0450E-006,1436.125000,4.2660E-007,1436.125000,2.4496E000
1436.250000,1.0490E-006,1436.250000,4.4290E-007,1436.250000,2.3685E000
1436.375000,1.0690E-006,1436.375000,4.4040E-007,1436.375000,2.4273E000
1436.500000,1.0900E-006,1436.500000,4.8110E-007,1436.500000,2.2656E000
1436.625000,1.1150E-006,1436.625000,4.4620E-007,1436.625000,2.4989E000
1436.750000,1.1040E-006,1436.750000,4.8060E-007,1436.750000,2.2971E000
1436.875000,1.1370E-006,1436.875000,5.0360E-007,1436.875000,2.2577E000
1437.000000,1.2030E-006,1437.000000,4.9760E-007,1437.000000,2.4176E000
1437.125000,1.2630E-006,1437.125000,5.6950E-007,1437.125000,2.2177E000
1437.250000,1.2710E-006,1437.250000,5.4990E-007,1437.250000,2.3113E000
1437.375000,1.2510E-006,1437.375000,5.4710E-007,1437.375000,2.2866E000
1437.500000,1.2830E-006,1437.500000,5.8160E-007,1437.500000,2.2060E000
1437.625000,1.3970E-006,1437.625000,5.6930E-007,1437.625000,2.4539E000
1437.750000,1.4250E-006,1437.750000,6.3920E-007,1437.750000,2.2293E000
1437.875000,1.3780E-006,1437.875000,5.6750E-007,1437.875000,2.4282E000
1438.000000,1.5000E-006,1438.000000,7.0870E-007,1438.000000,2.1166E000
1438.125000,1.3590E-006,1438.125000,5.3170E-007,1438.125000,2.5560E000
1438.250000,1.4700E-006,1438.250000,5.9870E-007,1438.250000,2.4553E000
1438.375000,1.5910E-006,1438.375000,6.5710E-007,1438.375000,2.4212E000
1438.500000,1.6000E-006,1438.500000,7.4680E-007,1438.500000,2.1425E000
1438.625000,1.6390E-006,1438.625000,7.3980E-007,1438.625000,2.2155E000
1438.750000,1.7470E-006,1438.750000,7.4340E-007,1438.750000,2.3500E000
1438.875000,1.7530E-006,1438.875000,8.2090E-007,1438.875000,2.1355E000
1439.000000,1.7640E-006,1439.000000,7.5120E-007,1439.000000,2.3482E000
1439.125000,1.8420E-006,1439.125000,7.5310E-007,1439.125000,2.4459E000
1439.250000,1.9270E-006,1439.250000,8.6170E-007,1439.250000,2.2363E000
1439.375000,1.9420E-006,1439.375000,9.0550E-007,1439.375000,2.1447E000
1439.500000,2.0190E-006,1439.500000,9.0700E-007,1439.500000,2.2260E000
1439.625000,2.0600E-006,1439.625000,9.5290E-007,1439.625000,2.1618E000
1439.750000,2.0820E-006,1439.750000,8.6450E-007,1439.750000,2.4083E000
1439.875000,2.1400E-006,1439.875000,9.8390E-007,1439.875000,2.1750E000
1440.000000,2.1250E-006,1440.000000,1.0310E-006,1440.000000,2.0611E000
1440.125000,2.2570E-006,1440.125000,1.0800E-006,1440.125000,2.0898E000
1440.250000,2.3610E-006,1440.250000,9.7800E-007,1440.250000,2.4141E000
1440.375000,2.3760E-006,1440.375000,1.1080E-006,1440.375000,2.1444E000
1440.500000,2.5000E-006,1440.500000,1.0650E-006,1440.500000,2.3474E000
1440.625000,2.5270E-006,1440.625000,1.0980E-006,1440.625000,2.3015E000
1440.750000,2.6140E-006,1440.750000,1.1390E-006,1440.750000,2.2950E000
1440.875000,2.6590E-006,1440.875000,1.2000E-006,1440.875000,2.2158E000
1441.000000,2.7130E-006,1441.000000,1.2670E-006,1441.000000,2.1413E000
1441.125000,2.7760E-006,1441.125000,1.2620E-006,1441.125000,2.1997E000
1441.250000,2.9200E-006,1441.250000,1.2740E-006,1441.250000,2.2920E000
1441.375000,2.9140E-006,1441.375000,1.3600E-006,1441.375000,2.1426E000
