
Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C)
1403.250000,-2.2670E-008,1403.250000,-3.5980E-008,1403.250000,1.0000E000
1403.375000,2.4790E-008,1403.375000,-1.1410E-008,1403.375000,2.4790E004
1403.500000,3.8250E-009,1403.500000,-1.8080E-008,1403.500000,3.8250E003
1403.625000,1.0940E-008,1403.625000,-4.0550E-008,1403.625000,1.0940E004
1403.750000,-9.5750E-009,1403.750000,-4.9670E-008,1403.750000,1.0000E000
1403.875000,-1.5810E-008,1403.875000,-3.2790E-008,1403.875000,1.0000E000
1404.000000,-1.4120E-008,1404.000000,-2.1570E-008,1404.000000,1.0000E000
1404.125000,-3.8230E-009,1404.125000,-8.1380E-009,1404.125000,1.0000E000
1404.250000,6.1510E-009,1404.250000,6.5580E-009,1404.250000,9.3794E-001
1404.375000,-1.0720E-008,1404.375000,-1.7240E-008,1404.375000,1.0000E000
1404.500000,5.5970E-009,1404.500000,-3.8140E-008,1404.500000,5.5970E003
1404.625000,-2.5810E-008,1404.625000,-4.6070E-008,1404.625000,1.0000E000
1404.750000,-3.2600E-008,1404.750000,-3.0880E-008,1404.750000,1.0000E000
1404.875000,3.8020E-009,1404.875000,-7.4120E-009,1404.875000,3.8020E003
1405.000000,-1.4140E-008,1405.000000,1.7510E-009,1405.000000,5.7110E-004
1405.125000,7.3910E-009,1405.125000,-3.1110E-008,1405.125000,7.3910E003
1405.250000,-5.7610E-008,1405.250000,-2.5110E-008,1405.250000,1.0000E000
1405.375000,-4.9510E-008,1405.375000,-3.7130E-008,1405.375000,1.0000E000
1405.500000,6.6650E-009,1405.500000,-3.9060E-008,1405.500000,6.6650E003
1405.625000,-4.1650E-009,1405.625000,-3.3800E-008,1405.625000,1.0000E000
1405.750000,-1.5800E-009,1405.750000,-1.0250E-008,1405.750000,1.0000E000
1405.875000,1.6440E-009,1405.875000,-1.2470E-008,1405.875000,1.6440E003
1406.000000,-1.0680E-009,1406.000000,-1.9330E-008,1406.000000,1.0000E000
1406.125000,-3.2250E-008,1406.125000,3.0970E-009,1406.125000,3.2289E-004
1406.250000,6.3230E-009,1406.250000,-7.6470E-009,1406.250000,6.3230E003
1406.375000,-2.9690E-009,1406.375000,1.0340E-008,1406.375000,9.6712E-005
1406.500000,-3.0320E-009,1406.500000,2.1360E-011,1406.500000,4.6816E-002
1406.625000,8.2660E-009,1406.625000,-2.3630E-008,1406.625000,8.2660E003
1406.750000,2.9890E-010,1406.750000,-5.1240E-010,1406.750000,2.9890E002
1406.875000,1.9840E-008,1406.875000,1.0390E-008,1406.875000,1.9095E000
1407.000000,1.5670E-008,1407.000000,1.5900E-008,1407.000000,9.8553E-001
1407.125000,-2.1900E-008,1407.125000,-1.1820E-008,1407.125000,1.0000E000
1407.250000,1.3110E-008,1407.250000,-1.5990E-008,1407.250000,1.3110E004
1407.375000,-1.1100E-008,1407.375000,-1.4210E-008,1407.375000,1.0000E000
1407.500000,-1.0120E-008,1407.500000,1.9190E-008,1407.500000,5.2110E-005
1407.625000,6.4900E-009,1407.625000,-1.1250E-008,1407.625000,6.4900E003
1407.750000,3.0270E-008,1407.750000,-5.2230E-008,1407.750000,3.0270E004
1407.875000,2.0490E-009,1407.875000,-3.0650E-008,1407.875000,2.0490E003
1408.000000,5.5500E-009,1408.000000,-2.1940E-008,1408.000000,5.5500E003
1408.125000,3.0000E-008,1408.125000,-4.1190E-009,1408.125000,3.0000E004
1408.250000,3.5020E-008,1408.250000,-1.3410E-008,1408.250000,3.5020E004
1408.375000,-1.0180E-008,1408.375000,-8.6250E-009,1408.375000,1.0000E000
1408.500000,3.2600E-008,1408.500000,2.3460E-008,1408.500000,1.3896E000
1408.625000,-1.1730E-009,1408.625000,-8.9620E-010,1408.625000,1.0000E000
1408.750000,4.8080E-008,1408.750000,7.7880E-009,1408.750000,6.1736E000
1408.875000,1.1800E-008,1408.875000,-2.9370E-008,1408.875000,1.1800E004
1409.000000,3.0230E-008,1409.000000,7.9810E-009,1409.000000,3.7877E000
1409.125000,-1.6680E-008,1409.125000,2.9430E-009,1409.125000,3.3979E-004
1409.250000,2.9990E-008,1409.250000,-7.1700E-009,1409.250000,2.9990E004
1409.375000,-5.9750E-010,1409.375000,-5.1000E-009,1409.375000,1.0000E000
1409.500000,2.4010E-008,1409.500000,-4.2620E-008,1409.500000,2.4010E004
1409.625000,1.9030E-008,1409.625000,1.4100E-008,1409.625000,1.3496E000
1409.750000,2.2480E-008,1409.750000,1.0540E-008,1409.750000,2.1328E000
1409.875000,-3.0250E-008,1409.875000,-3.0980E-008,1409.875000,1.0000E000
1410.000000,2.4240E-008,1410.000000,-2.9950E-008,1410.000000,2.4240E004
1410.125000,-1.5250E-008,1410.125000,5.5470E-009,1410.125000,1.8028E-004
1410.250000,1.9480E-008,1410.250000,2.1420E-008,1410.250000,9.0943E-001
1410.375000,2.8920E-008,1410.375000,-3.0500E-008,1410.375000,2.8920E004
1410.500000,2.3940E-008,1410.500000,3.4550E-009,1410.500000,6.9291E000
1410.625000,7.1830E-008,1410.625000,2.7930E-009,1410.625000,2.5718E001
1410.750000,-5.1370E-009,1410.750000,-2.4180E-008,1410.750000,1.0000E000
1410.875000,-2.8960E-008,1410.875000,-8.4210E-009,1410.875000,1.0000E000
1411.000000,1.6970E-008,1411.000000,-1.7630E-008,1411.000000,1.6970E004
1411.125000,2.1300E-008,1411.125000,2.6260E-008,1411.125000,8.1112E-001
1411.250000,5.2510E-008,1411.250000,1.4060E-008,1411.250000,3.7347E000
1411.375000,1.0780E-008,1411.375000,9.3750E-009,1411.375000,1.1499E000
1411.500000,1.9390E-008,1411.500000,2.6130E-008,1411.500000,7.4206E-001
1411.625000,2.5200E-008,1411.625000,3.3430E-009,1411.625000,7.5381E000
1411.750000,1.3200E-009,1411.750000,2.1060E-009,1411.750000,6.2678E-001
1411.875000,3.6380E-008,1411.875000,1.4470E-008,1411.875000,2.5142E000
1412.000000,2.7870E-008,1412.000000,1.4850E-008,1412.000000,1.8768E000
1412.125000,8.7690E-009,1412.125000,2.5550E-008,1412.125000,3.4321E-001
1412.250000,4.4770E-008,1412.250000,-2.5340E-008,1412.250000,4.4770E004
1412.375000,2.7610E-008,1412.375000,2.5100E-008,1412.375000,1.1000E000
1412.500000,1.7870E-008,1412.500000,3.1260E-009,1412.500000,5.7166E000
1412.625000,-5.9530E-009,1412.625000,-2.6070E-008,1412.625000,1.0000E000
1412.750000,4.3720E-008,1412.750000,1.8790E-008,1412.750000,2.3268E000
1412.875000,2.3620E-008,1412.875000,-4.2090E-009,1412.875000,2.3620E004
1413.000000,4.6470E-008,1413.000000,3.3640E-008,1413.000000,1.3814E000
1413.125000,4.0180E-008,1413.125000,2.8720E-008,1413.125000,1.3990E000
1413.250000,5.4420E-008,1413.250000,1.1510E-008,1413.250000,4.7281E000
1413.375000,2.7870E-008,1413.375000,1.9720E-008,1413.375000,1.4133E000
1413.500000,5.0190E-008,1413.500000,-1.1970E-008,1413.500000,5.0190E004
1413.625000,4.8160E-008,1413.625000,3.0830E-008,1413.625000,1.5621E000
1413.750000,-9.9770E-010,1413.750000,1.4280E-008,1413.750000,7.0028E-005
1413.875000,3.4460E-008,1413.875000,3.8730E-008,1413.875000,8.8975E-001
1414.000000,2.5190E-008,1414.000000,1.0650E-008,1414.000000,2.3653E000
1414.125000,3.3930E-008,1414.125000,3.0120E-008,1414.125000,1.1265E000
1414.250000,6.2780E-008,1414.250000,-3.1820E-010,1414.250000,6.2780E004
1414.375000,6.7030E-009,1414.375000,3.3490E-008,1414.375000,2.0015E-001
1414.500000,2.3950E-009,1414.500000,-3.8050E-008,1414.500000,2.3950E003
1414.625000,1.6680E-008,1414.625000,1.4060E-008,1414.625000,1.1863E000
1414.750000,2.7960E-008,1414.750000,4.3780E-008,1414.750000,6.3865E-001
1414.875000,3.0990E-008,1414.875000,4.1380E-008,1414.875000,7.4891E-001
1415.000000,4.2810E-009,1415.000000,8.6680E-009,1415.000000,4.9389E-001
1415.125000,3.3780E-008,1415.125000,1.1860E-009,1415.125000,2.8482E001
1415.250000,4.8940E-008,1415.250000,-7.0750E-009,1415.250000,4.8940E004
1415.375000,5.5220E-008,1415.375000,3.9350E-008,1415.375000,1.4033E000
1415.500000,-1.0590E-009,1415.500000,-3.5130E-008,1415.500000,1.0000E000
1415.625000,6.4030E-008,1415.625000,6.6090E-008,1415.625000,9.6883E-001
1415.750000,3.1130E-008,1415.750000,2.9590E-008,1415.750000,1.0520E000
1415.875000,4.8030E-008,1415.875000,1.0330E-008,1415.875000,4.6496E000
1416.000000,6.1150E-008,1416.000000,6.2420E-008,1416.000000,9.7965E-001
1416.125000,3.3690E-008,1416.125000,4.0890E-008,1416.125000,8.2392E-001
1416.250000,2.4900E-008,1416.250000,-6.1400E-010,1416.250000,2.4900E004
1416.375000,5.1870E-008,1416.375000,3.8710E-008,1416.375000,1.3400E000
1416.500000,1.8900E-008,1416.500000,3.8770E-008,1416.500000,4.8749E-001
1416.625000,6.2890E-008,1416.625000,3.4860E-008,1416.625000,1.8041E000
1416.750000,1.6190E-008,1416.750000,1.0090E-008,1416.750000,1.6046E000
1416.875000,9.0230E-008,1416.875000,1.7590E-008,1416.875000,5.1296E000
1417.000000,4.4240E-008,1417.000000,3.7040E-008,1417.000000,1.1944E000
1417.125000,5.4250E-008,1417.125000,1.7090E-008,1417.125000,3.1744E000
1417.250000,7.7150E-008,1417.250000,3.6780E-008,1417.250000,2.0976E000
1417.375000,7.3940E-008,1417.375000,2.7460E-008,1417.375000,2.6926E000
1417.500000,5.3300E-008,1417.500000,3.7930E-008,1417.500000,1.4052E000
1417.625000,7.0850E-008,1417.625000,4.0730E-008,1417.625000,1.7395E000
1417.750000,9.9510E-008,1417.750000,4.0430E-008,1417.750000,2.4613E000
1417.875000,7.4920E-008,1417.875000,3.2290E-008,1417.875000,2.3202E000
1418.000000,4.9590E-008,1418.000000,4.0180E-008,1418.000000,1.2342E000
1418.125000,4.6900E-008,1418.125000,1.8640E-008,1418.125000,2.5161E000
1418.250000,6.1220E-008,1418.250000,5.4370E-008,1418.250000,1.1260E000
1418.375000,7.8170E-008,1418.375000,4.2870E-008,1418.375000,1.8234E000
1418.500000,4.9070E-008,1418.500000,3.4660E-008,1418.500000,1.4158E000
1418.625000,6.5890E-008,1418.625000,5.4770E-008,1418.625000,1.2030E000
1418.750000,4.4380E-008,1418.750000,5.3630E-008,1418.750000,8.2752E-001
1418.875000,5.9290E-008,1418.875000,5.4580E-008,1418.875000,1.0863E000
1419.000000,1.1560E-007,1419.000000,3.2370E-008,1419.000000,3.5712E000
1419.125000,6.0140E-008,1419.125000,6.1370E-008,1419.125000,9.7996E-001
1419.250000,4.0970E-008,1419.250000,7.2290E-009,1419.250000,5.6675E000
1419.375000,6.9430E-008,1419.375000,4.6850E-008,1419.375000,1.4820E000
1419.500000,7.7540E-008,1419.500000,5.1710E-008,1419.500000,1.4995E000
1419.625000,8.3390E-008,1419.625000,3.7190E-008,1419.625000,2.2423E000
1419.750000,1.1010E-007,1419.750000,1.0450E-007,1419.750000,1.0536E000
1419.875000,8.0460E-008,1419.875000,5.2700E-008,1419.875000,1.5268E000
1420.000000,7.8360E-008,1420.000000,8.4790E-008,1420.000000,9.2417E-001
1420.125000,1.0620E-007,1420.125000,4.7420E-008,1420.125000,2.2396E000
1420.250000,8.2420E-008,1420.250000,3.1200E-008,1420.250000,2.6417E000
1420.375000,8.7110E-008,1420.375000,8.0310E-008,1420.375000,1.0847E000
1420.500000,7.5990E-008,1420.500000,6.0950E-008,1420.500000,1.2468E000
1420.625000,9.3550E-008,1420.625000,1.0790E-007,1420.625000,8.6701E-001
1420.750000,7.3670E-008,1420.750000,9.1090E-008,1420.750000,8.0876E-001
1420.875000,8.6080E-008,1420.875000,8.4290E-008,1420.875000,1.0212E000
1421.000000,8.3500E-008,1421.000000,4.6410E-008,1421.000000,1.7992E000
1421.125000,9.9960E-008,1421.125000,5.1080E-008,1421.125000,1.9569E000
1421.250000,7.0720E-008,1421.250000,8.7810E-008,1421.250000,8.0538E-001
1421.375000,1.0820E-007,1421.375000,1.1290E-007,1421.375000,9.5837E-001
1421.500000,9.0740E-008,1421.500000,6.4620E-008,1421.500000,1.4042E000
1421.625000,1.0810E-007,1421.625000,7.7920E-008,1421.625000,1.3873E000
1421.750000,1.0900E-007,1421.750000,8.0920E-008,1421.750000,1.3470E000
1421.875000,1.1470E-007,1421.875000,1.1910E-007,1421.875000,9.6306E-001
1422.000000,1.2410E-007,1422.000000,6.7340E-008,1422.000000,1.8429E000
1422.125000,1.0780E-007,1422.125000,8.7500E-008,1422.125000,1.2320E000
1422.250000,1.1020E-007,1422.250000,1.1720E-007,1422.250000,9.4027E-001
1422.375000,9.2190E-008,1422.375000,1.1780E-007,1422.375000,7.8260E-001
1422.500000,1.1330E-007,1422.500000,8.0910E-008,1422.500000,1.4003E000
1422.625000,1.8080E-007,1422.625000,1.0450E-007,1422.625000,1.7301E000
1422.750000,1.2340E-007,1422.750000,9.4840E-008,1422.750000,1.3011E000
1422.875000,1.4470E-007,1422.875000,8.8040E-008,1422.875000,1.6436E000
1423.000000,1.0600E-007,1423.000000,1.0380E-007,1423.000000,1.0212E000
1423.125000,1.3930E-007,1423.125000,8.0570E-008,1423.125000,1.7289E000
1423.250000,1.1620E-007,1423.250000,9.5840E-008,1423.250000,1.2124E000
1423.375000,1.3780E-007,1423.375000,7.8740E-008,1423.375000,1.7501E000
1423.500000,9.5430E-008,1423.500000,1.1400E-007,1423.500000,8.3711E-001
1423.625000,1.1880E-007,1423.625000,1.3570E-007,1423.625000,8.7546E-001
1423.750000,1.1430E-007,1423.750000,1.0740E-007,1423.750000,1.0642E000
1423.875000,1.1410E-007,1423.875000,8.3830E-008,1423.875000,1.3611E000
1424.000000,1.4740E-007,1424.000000,1.2300E-007,1424.000000,1.1984E000
1424.125000,1.5920E-007,1424.125000,1.3760E-007,1424.125000,1.1570E000
1424.250000,1.4100E-007,1424.250000,1.2780E-007,1424.250000,1.1033E000
1424.375000,1.3240E-007,1424.375000,1.0110E-007,1424.375000,1.3096E000
1424.500000,1.4830E-007,1424.500000,1.2940E-007,1424.500000,1.1461E000
1424.625000,1.8520E-007,1424.625000,1.5010E-007,1424.625000,1.2338E000
1424.750000,1.7290E-007,1424.750000,1.3580E-007,1424.750000,1.2732E000
1424.875000,1.7300E-007,1424.875000,1.0560E-007,1424.875000,1.6383E000
1425.000000,1.5050E-007,1425.000000,1.3180E-007,1425.000000,1.1419E000
1425.125000,1.5640E-007,1425.125000,1.4690E-007,1425.125000,1.0647E000
1425.250000,2.0400E-007,1425.250000,1.4910E-007,1425.250000,1.3682E000
1425.375000,1.5850E-007,1425.375000,1.6270E-007,1425.375000,9.7419E-001
1425.500000,1.4250E-007,1425.500000,1.5120E-007,1425.500000,9.4246E-001
1425.625000,1.7850E-007,1425.625000,1.5100E-007,1425.625000,1.1821E000
1425.750000,1.8830E-007,1425.750000,1.7270E-007,1425.750000,1.0903E000
1425.875000,1.9630E-007,1425.875000,1.5220E-007,1425.875000,1.2898E000
1426.000000,2.1710E-007,1426.000000,1.4610E-007,1426.000000,1.4860E000
1426.125000,1.9030E-007,1426.125000,1.8410E-007,1426.125000,1.0337E000
1426.250000,2.1010E-007,1426.250000,1.7360E-007,1426.250000,1.2103E000
1426.375000,1.7820E-007,1426.375000,1.4090E-007,1426.375000,1.2647E000
1426.500000,1.9120E-007,1426.500000,1.6730E-007,1426.500000,1.1429E000
1426.625000,2.2860E-007,1426.625000,2.0720E-007,1426.625000,1.1033E000
1426.750000,2.3750E-007,1426.750000,1.8580E-007,1426.750000,1.2783E000
1426.875000,1.8830E-007,1426.875000,1.9790E-007,1426.875000,9.5149E-001
1427.000000,2.2580E-007,1427.000000,1.7920E-007,1427.000000,1.2600E000
1427.125000,2.3220E-007,1427.125000,2.0700E-007,1427.125000,1.1217E000
1427.250000,2.0940E-007,1427.250000,2.0430E-007,1427.250000,1.0250E000
1427.375000,2.3650E-007,1427.375000,1.9400E-007,1427.375000,1.2191E000
1427.500000,2.4350E-007,1427.500000,1.8060E-007,1427.500000,1.3483E000
1427.625000,2.5670E-007,1427.625000,1.9930E-007,1427.625000,1.2880E000
1427.750000,2.6570E-007,1427.750000,2.6270E-007,1427.750000,1.0114E000
1427.875000,2.6100E-007,1427.875000,1.7250E-007,1427.875000,1.5130E000
1428.000000,2.6910E-007,1428.000000,2.3070E-007,1428.000000,1.1664E000
1428.125000,2.6480E-007,1428.125000,2.4240E-007,1428.125000,1.0924E000
1428.250000,3.0670E-007,1428.250000,2.2100E-007,1428.250000,1.3878E000
1428.375000,2.9080E-007,1428.375000,2.1060E-007,1428.375000,1.3808E000
1428.500000,2.7290E-007,1428.500000,2.2140E-007,1428.500000,1.2326E000
1428.625000,3.0060E-007,1428.625000,2.6500E-007,1428.625000,1.1343E000
1428.750000,3.0880E-007,1428.750000,2.5020E-007,1428.750000,1.2342E000
1428.875000,2.6820E-007,1428.875000,2.4830E-007,1428.875000,1.0801E000
1429.000000,3.5230E-007,1429.000000,2.5710E-007,1429.000000,1.3703E000
1429.125000,2.9450E-007,1429.125000,2.6650E-007,1429.125000,1.1051E000
1429.250000,2.8350E-007,1429.250000,3.0110E-007,1429.250000,9.4155E-001
1429.375000,2.8030E-007,1429.375000,2.7800E-007,1429.375000,1.0083E000
1429.500000,3.4160E-007,1429.500000,2.9190E-007,1429.500000,1.1703E000
1429.625000,3.7350E-007,1429.625000,2.9120E-007,1429.625000,1.2826E000
1429.750000,3.7910E-007,1429.750000,2.9080E-007,1429.750000,1.3036E000
1429.875000,3.8100E-007,1429.875000,2.9180E-007,1429.875000,1.3057E000
1430.000000,3.2480E-007,1430.000000,2.8670E-007,1430.000000,1.1329E000
1430.125000,3.4530E-007,1430.125000,3.0300E-007,1430.125000,1.1396E000
1430.250000,3.3370E-007,1430.250000,3.0890E-007,1430.250000,1.0803E000
1430.375000,4.0150E-007,1430.375000,3.2690E-007,1430.375000,1.2282E000
1430.500000,4.4280E-007,1430.500000,3.0120E-007,1430.500000,1.4701E000
1430.625000,3.5380E-007,1430.625000,3.7390E-007,1430.625000,9.4624E-001
1430.750000,4.1400E-007,1430.750000,3.9550E-007,1430.750000,1.0468E000
1430.875000,3.7120E-007,1430.875000,3.2690E-007,1430.875000,1.1355E000
1431.000000,4.0500E-007,1431.000000,3.6300E-007,1431.000000,1.1157E000
1431.125000,4.2530E-007,1431.125000,3.9540E-007,1431.125000,1.0756E000
1431.250000,4.3020E-007,1431.250000,3.3140E-007,1431.250000,1.2981E000
1431.375000,4.6490E-007,1431.375000,3.7500E-007,1431.375000,1.2397E000
1431.500000,5.3550E-007,1431.500000,3.4230E-007,1431.500000,1.5644E000
1431.625000,4.0200E-007,1431.625000,3.9170E-007,1431.625000,1.0263E000
1431.750000,5.0380E-007,1431.750000,4.2110E-007,1431.750000,1.1964E000
1431.875000,4.6330E-007,1431.875000,4.6110E-007,1431.875000,1.0048E000
1432.000000,4.6310E-007,1432.000000,4.5840E-007,1432.000000,1.0103E000
1432.125000,4.6650E-007,1432.125000,5.0360E-007,1432.125000,9.2633E-001
1432.250000,5.2630E-007,1432.250000,4.7710E-007,1432.250000,1.1031E000
1432.375000,5.6250E-007,1432.375000,5.3770E-007,1432.375000,1.0461E000
1432.500000,5.8180E-007,1432.500000,5.7810E-007,1432.500000,1.0064E000
1432.625000,5.3100E-007,1432.625000,5.2200E-007,1432.625000,1.0172E000
1432.750000,5.3520E-007,1432.750000,4.4950E-007,1432.750000,1.1907E000
1432.875000,5.6350E-007,1432.875000,5.1550E-007,1432.875000,1.0931E000
1433.000000,6.5250E-007,1433.000000,5.6110E-007,1433.000000,1.1629E000
1433.125000,5.8320E-007,1433.125000,5.3600E-007,1433.125000,1.0881E000
1433.250000,6.5140E-007,1433.250000,6.0190E-007,1433.250000,1.0822E000
1433.375000,7.1300E-007,1433.375000,6.0470E-007,1433.375000,1.1791E000
1433.500000,6.9450E-007,1433.500000,5.9410E-007,1433.500000,1.1690E000
1433.625000,7.3590E-007,1433.625000,5.8260E-007,1433.625000,1.2631E000
1433.750000,7.0210E-007,1433.750000,5.8550E-007,1433.750000,1.1991E000
1433.875000,7.0030E-007,1433.875000,6.5180E-007,1433.875000,1.0744E000
1434.000000,6.6190E-007,1434.000000,6.1960E-007,1434.000000,1.0683E000
1434.125000,7.2610E-007,1434.125000,6.0160E-007,1434.125000,1.2069E000
1434.250000,7.3840E-007,1434.250000,7.2290E-007,1434.250000,1.0214E000
1434.375000,8.0150E-007,1434.375000,6.6880E-007,1434.375000,1.1984E000
1434.500000,7.7920E-007,1434.500000,7.3230E-007,1434.500000,1.0640E000
1434.625000,8.5160E-007,1434.625000,7.6440E-007,1434.625000,1.1141E000
1434.750000,7.9790E-007,1434.750000,7.2360E-007,1434.750000,1.1027E000
1434.875000,8.0700E-007,1434.875000,7.4290E-007,1434.875000,1.0863E000
1435.000000,8.5340E-007,1435.000000,7.9260E-007,1435.000000,1.0767E000
1435.125000,9.8750E-007,1435.125000,8.5700E-007,1435.125000,1.1523E000
1435.250000,9.4450E-007,1435.250000,8.4030E-007,1435.250000,1.1240E000
1435.375000,9.5870E-007,1435.375000,9.1580E-007,1435.375000,1.0468E000
1435.500000,9.7350E-007,1435.500000,9.6700E-007,1435.500000,1.0067E000
1435.625000,9.5990E-007,1435.625000,8.7990E-007,1435.625000,1.0909E000
1435.750000,1.0140E-006,1435.750000,8.7540E-007,1435.750000,1.1583E000
1435.875000,1.0820E-006,1435.875000,9.5930E-007,1435.875000,1.1279E000
1436.000000,1.0880E-006,1436.000000,9.8190E-007,1436.000000,1.1081E000
1436.125000,1.1100E-006,1436.125000,1.0110E-006,1436.125000,1.0979E000
1436.250000,1.1640E-006,1436.250000,9.5110E-007,1436.250000,1.2238E000
1436.375000,1.1690E-006,1436.375000,1.0060E-006,1436.375000,1.1620E000
1436.500000,1.1450E-006,1436.500000,1.0460E-006,1436.500000,1.0946E000
1436.625000,1.2160E-006,1436.625000,1.1160E-006,1436.625000,1.0896E000
1436.750000,1.2300E-006,1436.750000,1.0950E-006,1436.750000,1.1233E000
1436.875000,1.3130E-006,1436.875000,1.1430E-006,1436.875000,1.1487E000
1437.000000,1.3660E-006,1437.000000,1.1320E-006,1437.000000,1.2067E000
1437.125000,1.3330E-006,1437.125000,1.1790E-006,1437.125000,1.1306E000
1437.250000,1.3820E-006,1437.250000,1.2150E-006,1437.250000,1.1374E000
1437.375000,1.4050E-006,1437.375000,1.2570E-006,1437.375000,1.1177E000
1437.500000,1.4490E-006,1437.500000,1.3050E-006,1437.500000,1.1103E000
1437.625000,1.5170E-006,1437.625000,1.2820E-006,1437.625000,1.1833E000
1437.750000,1.5400E-006,1437.750000,1.3680E-006,1437.750000,1.1257E000
1437.875000,1.5220E-006,1437.875000,1.3730E-006,1437.875000,1.1085E000
1438.000000,1.6040E-006,1438.000000,1.4180E-006,1438.000000,1.1312E000
1438.125000,1.4160E-006,1438.125000,1.2780E-006,1438.125000,1.1080E000
1438.250000,1.6390E-006,1438.250000,1.4590E-006,1438.250000,1.1234E000
1438.375000,1.7080E-006,1438.375000,1.5760E-006,1438.375000,1.0838E000
1438.500000,1.7880E-006,1438.500000,1.5700E-006,1438.500000,1.1389E000
1438.625000,1.8320E-006,1438.625000,1.6320E-006,1438.625000,1.1225E000
1438.750000,1.8210E-006,1438.750000,1.7070E-006,1438.750000,1.0668E000
1438.875000,1.9600E-006,1438.875000,1.6630E-006,1438.875000,1.1786E000
1439.000000,1.9070E-006,1439.000000,1.7710E-006,1439.000000,1.0768E000
1439.125000,2.0280E-006,1439.125000,1.8170E-006,1439.125000,1.1161E000
1439.250000,2.0760E-006,1439.250000,1.8480E-006,1439.250000,1.1234E000
1439.375000,2.1040E-006,1439.375000,1.9680E-006,1439.375000,1.0691E000
1439.500000,2.1810E-006,1439.500000,1.9770E-006,1439.500000,1.1032E000
1439.625000,2.2670E-006,1439.625000,2.0280E-006,1439.625000,1.1179E000
1439.750000,2.3060E-006,1439.750000,2.0220E-006,1439.750000,1.1405E000
1439.875000,2.2670E-006,1439.875000,2.0350E-006,1439.875000,1.1140E000
1440.000000,2.3110E-006,1440.000000,2.0670E-006,1440.000000,1.1180E000
1440.125000,2.4870E-006,1440.125000,2.1900E-006,1440.125000,1.1356E000
1440.250000,2.5530E-006,1440.250000,2.2730E-006,1440.250000,1.1232E000
1440.375000,2.4670E-006,1440.375000,2.3230E-006,1440.375000,1.0620E000
1440.500000,2.6760E-006,1440.500000,2.4070E-006,1440.500000,1.1118E000
1440.625000,2.7240E-006,1440.625000,2.4860E-006,1440.625000,1.0957E000
1440.750000,2.7780E-006,1440.750000,2.5000E-006,1440.750000,1.1112E000
1440.875000,2.8850E-006,1440.875000,2.5900E-006,1440.875000,1.1139E000
1441.000000,2.9500E-006,1441.000000,2.6420E-006,1441.000000,1.1166E000
1441.125000,3.0660E-006,1441.125000,2.6940E-006,1441.125000,1.1381E000
1441.250000,3.0750E-006,1441.250000,2.8030E-006,1441.250000,1.0970E000
1441.375000,3.1740E-006,1441.375000,2.8100E-006,1441.375000,1.1295E000
1441.500000,3.2930E-006,1441.500000,2.9190E-006,1441.500000,1.1281E000
1441.625000,3.3380E-006,1441.625000,3.0040E-006,1441.625000,1.1112E000
1441.750000,3.3680E-006,1441.750000,3.0040E-006,1441.750000,1.1212E000
