
Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C),Wavelength(D),Level(D)
1500.342500,1.5160E-004,1500.342500,2.4060E-006,1500.342500,4.4900E-008,1500.342500,3.3764E003
1500.425000,1.5130E-004,1500.425000,2.3560E-006,1500.425000,3.8170E-008,1500.425000,3.9638E003
1500.507500,1.5110E-004,1500.507500,2.2980E-006,1500.507500,3.3470E-008,1500.507500,4.5145E003
1500.590000,1.5130E-004,1500.590000,2.4580E-006,1500.590000,2.6010E-008,1500.590000,5.8170E003
1500.672500,1.5090E-004,1500.672500,2.3420E-006,1500.672500,5.0770E-008,1500.672500,2.9722E003
1500.755000,1.5110E-004,1500.755000,2.3130E-006,1500.755000,5.2150E-008,1500.755000,2.8974E003
1500.837500,1.5090E-004,1500.837500,2.3190E-006,1500.837500,1.3330E-008,1500.837500,1.1320E004
1500.920000,1.5070E-004,1500.920000,2.3360E-006,1500.920000,4.9080E-008,1500.920000,3.0705E003
1501.002500,1.5060E-004,1501.002500,2.3200E-006,1501.002500,2.8040E-008,1501.002500,5.3709E003
1501.085000,1.5130E-004,1501.085000,2.2470E-006,1501.085000,4.2080E-008,1501.085000,3.5955E003
1501.167500,1.5090E-004,1501.167500,2.3140E-006,1501.167500,3.1000E-008,1501.167500,4.8677E003
1501.250000,1.5100E-004,1501.250000,2.2870E-006,1501.250000,7.0300E-008,1501.250000,2.1479E003
1501.332500,1.5100E-004,1501.332500,2.2660E-006,1501.332500,4.9430E-008,1501.332500,3.0548E003
1501.415000,1.5080E-004,1501.415000,2.2430E-006,1501.415000,3.6590E-008,1501.415000,4.1213E003
1501.497500,1.5040E-004,1501.497500,2.2270E-006,1501.497500,2.2260E-008,1501.497500,6.7565E003
1501.580000,1.5080E-004,1501.580000,2.1790E-006,1501.580000,2.0630E-008,1501.580000,7.3097E003
1501.662500,1.5030E-004,1501.662500,2.2270E-006,1501.662500,-2.6540E-008,1501.662500,1.5030E008
1501.745000,1.5020E-004,1501.745000,2.1140E-006,1501.745000,4.2350E-008,1501.745000,3.5466E003
1501.827500,1.5050E-004,1501.827500,2.2210E-006,1501.827500,3.8730E-008,1501.827500,3.8859E003
1501.910000,1.5010E-004,1501.910000,2.1360E-006,1501.910000,-4.5410E-009,1501.910000,1.5010E008
1501.992500,1.5050E-004,1501.992500,2.1490E-006,1501.992500,4.0440E-008,1501.992500,3.7216E003
1502.075000,1.5070E-004,1502.075000,2.1140E-006,1502.075000,4.1850E-008,1502.075000,3.6010E003
1502.157500,1.4970E-004,1502.157500,2.1030E-006,1502.157500,-7.5920E-009,1502.157500,1.4970E008
1502.240000,1.5030E-004,1502.240000,2.0740E-006,1502.240000,2.0080E-008,1502.240000,7.4851E003
1502.322500,1.5030E-004,1502.322500,2.0940E-006,1502.322500,3.6180E-008,1502.322500,4.1542E003
1502.405000,1.5030E-004,1502.405000,2.0460E-006,1502.405000,3.1150E-009,1502.405000,4.8250E004
1502.487500,1.5010E-004,1502.487500,2.0340E-006,1502.487500,3.4200E-008,1502.487500,4.3889E003
1502.570000,1.5010E-004,1502.570000,2.1000E-006,1502.570000,3.7900E-008,1502.570000,3.9604E003
1502.652500,1.4990E-004,1502.652500,2.0520E-006,1502.652500,2.7970E-008,1502.652500,5.3593E003
1502.735000,1.5010E-004,1502.735000,1.9720E-006,1502.735000,4.2120E-008,1502.735000,3.5636E003
1502.817500,1.5000E-004,1502.817500,1.9940E-006,1502.817500,5.6470E-009,1502.817500,2.6563E004
1502.900000,1.4970E-004,1502.900000,1.9030E-006,1502.900000,5.2670E-008,1502.900000,2.8422E003
1502.982500,1.4960E-004,1502.982500,1.9680E-006,1502.982500,7.3370E-009,1502.982500,2.0390E004
1503.065000,1.4940E-004,1503.065000,1.9340E-006,1503.065000,6.4280E-008,1503.065000,2.3242E003
1503.147500,1.4960E-004,1503.147500,1.9080E-006,1503.147500,5.3900E-009,1503.147500,2.7755E004
1503.230000,1.5000E-004,1503.230000,1.9290E-006,1503.230000,1.7250E-008,1503.230000,8.6957E003
1503.312500,1.5020E-004,1503.312500,1.9290E-006,1503.312500,2.1420E-008,1503.312500,7.0121E003
1503.395000,1.4970E-004,1503.395000,1.8870E-006,1503.395000,-2.2210E-008,1503.395000,1.4970E008
1503.477500,1.4960E-004,1503.477500,1.8450E-006,1503.477500,4.3710E-008,1503.477500,3.4226E003
1503.560000,1.5000E-004,1503.560000,1.8580E-006,1503.560000,-1.4780E-008,1503.560000,1.5000E008
1503.642500,1.4960E-004,1503.642500,1.8280E-006,1503.642500,7.5340E-009,1503.642500,1.9857E004
1503.725000,1.4940E-004,1503.725000,1.7860E-006,1503.725000,-1.3430E-009,1503.725000,1.4940E008
1503.807500,1.5000E-004,1503.807500,1.8020E-006,1503.807500,1.2620E-008,1503.807500,1.1886E004
1503.890000,1.4890E-004,1503.890000,1.8460E-006,1503.890000,-4.6570E-009,1503.890000,1.4890E008
1503.972500,1.4930E-004,1503.972500,1.6940E-006,1503.972500,5.8060E-009,1503.972500,2.5715E004
1504.055000,1.4940E-004,1504.055000,1.7740E-006,1504.055000,1.1520E-008,1504.055000,1.2969E004
1504.137500,1.4910E-004,1504.137500,1.7500E-006,1504.137500,1.8190E-008,1504.137500,8.1968E003
1504.220000,1.4920E-004,1504.220000,1.7360E-006,1504.220000,-2.6390E-008,1504.220000,1.4920E008
1504.302500,1.4930E-004,1504.302500,1.6860E-006,1504.302500,1.1910E-008,1504.302500,1.2536E004
1504.385000,1.4910E-004,1504.385000,1.6280E-006,1504.385000,-9.9060E-009,1504.385000,1.4910E008
1504.467500,1.4950E-004,1504.467500,1.6720E-006,1504.467500,2.6870E-008,1504.467500,5.5638E003
1504.550000,1.4980E-004,1504.550000,1.6670E-006,1504.550000,1.2390E-008,1504.550000,1.2090E004
1504.632500,1.4940E-004,1504.632500,1.5670E-006,1504.632500,1.5780E-008,1504.632500,9.4677E003
1504.715000,1.4900E-004,1504.715000,1.5640E-006,1504.715000,1.7810E-008,1504.715000,8.3661E003
1504.797500,1.4980E-004,1504.797500,1.5770E-006,1504.797500,9.2540E-009,1504.797500,1.6188E004
1504.880000,1.4890E-004,1504.880000,1.6150E-006,1504.880000,-2.5030E-008,1504.880000,1.4890E008
1504.962500,1.4900E-004,1504.962500,1.6030E-006,1504.962500,7.1950E-009,1504.962500,2.0709E004
1505.045000,1.4930E-004,1505.045000,1.5420E-006,1505.045000,1.8310E-008,1505.045000,8.1540E003
1505.127500,1.4890E-004,1505.127500,1.5260E-006,1505.127500,-2.4920E-009,1505.127500,1.4890E008
1505.210000,1.4920E-004,1505.210000,1.5100E-006,1505.210000,3.5590E-008,1505.210000,4.1922E003
1505.292500,1.4930E-004,1505.292500,1.5450E-006,1505.292500,8.2410E-009,1505.292500,1.8117E004
1505.375000,1.4930E-004,1505.375000,1.5060E-006,1505.375000,-1.1050E-009,1505.375000,1.4930E008
1505.457500,1.4950E-004,1505.457500,1.4950E-006,1505.457500,-5.6160E-009,1505.457500,1.4950E008
1505.540000,1.4960E-004,1505.540000,1.4500E-006,1505.540000,6.0720E-009,1505.540000,2.4638E004
1505.622500,1.4890E-004,1505.622500,1.4270E-006,1505.622500,-2.7410E-008,1505.622500,1.4890E008
1505.705000,1.4940E-004,1505.705000,1.4070E-006,1505.705000,5.0180E-008,1505.705000,2.9773E003
1505.787500,1.4940E-004,1505.787500,1.3480E-006,1505.787500,1.3410E-008,1505.787500,1.1141E004
1505.870000,1.4910E-004,1505.870000,1.3310E-006,1505.870000,-9.9370E-009,1505.870000,1.4910E008
1505.952500,1.4910E-004,1505.952500,1.3210E-006,1505.952500,3.9790E-008,1505.952500,3.7472E003
1506.035000,1.4930E-004,1506.035000,1.3670E-006,1506.035000,1.3020E-008,1506.035000,1.1467E004
1506.117500,1.4900E-004,1506.117500,1.3330E-006,1506.117500,2.1290E-008,1506.117500,6.9986E003
1506.200000,1.4900E-004,1506.200000,1.3430E-006,1506.200000,2.0160E-009,1506.200000,7.3909E004
1506.282500,1.4940E-004,1506.282500,1.2880E-006,1506.282500,2.2180E-008,1506.282500,6.7358E003
1506.365000,1.4910E-004,1506.365000,1.2160E-006,1506.365000,6.0090E-009,1506.365000,2.4813E004
1506.447500,1.4920E-004,1506.447500,1.2500E-006,1506.447500,2.6500E-008,1506.447500,5.6302E003
1506.530000,1.4960E-004,1506.530000,1.2030E-006,1506.530000,-1.2020E-008,1506.530000,1.4960E008
1506.612500,1.4900E-004,1506.612500,1.2120E-006,1506.612500,1.3350E-008,1506.612500,1.1161E004
1506.695000,1.4940E-004,1506.695000,1.2220E-006,1506.695000,-9.0300E-009,1506.695000,1.4940E008
1506.777500,1.4980E-004,1506.777500,1.2150E-006,1506.777500,1.4650E-008,1506.777500,1.0225E004
1506.860000,1.4910E-004,1506.860000,1.1630E-006,1506.860000,-1.1310E-008,1506.860000,1.4910E008
1506.942500,1.4910E-004,1506.942500,1.2380E-006,1506.942500,3.9070E-010,1506.942500,3.8162E005
1507.025000,1.4970E-004,1507.025000,1.1150E-006,1507.025000,3.0810E-008,1507.025000,4.8588E003
1507.107500,1.4910E-004,1507.107500,1.1660E-006,1507.107500,1.5500E-008,1507.107500,9.6194E003
1507.190000,1.4890E-004,1507.190000,1.1440E-006,1507.190000,2.5160E-009,1507.190000,5.9181E004
1507.272500,1.4960E-004,1507.272500,1.1100E-006,1507.272500,1.9970E-008,1507.272500,7.4912E003
1507.355000,1.4930E-004,1507.355000,1.0600E-006,1507.355000,1.1900E-008,1507.355000,1.2546E004
1507.437500,1.4900E-004,1507.437500,1.0890E-006,1507.437500,-1.2590E-008,1507.437500,1.4900E008
1507.520000,1.4990E-004,1507.520000,1.1340E-006,1507.520000,-2.3430E-008,1507.520000,1.4990E008
1507.602500,1.4920E-004,1507.602500,1.0690E-006,1507.602500,1.0880E-008,1507.602500,1.3713E004
1507.685000,1.4930E-004,1507.685000,1.0820E-006,1507.685000,1.5500E-008,1507.685000,9.6323E003
1507.767500,1.4980E-004,1507.767500,1.0030E-006,1507.767500,3.3220E-008,1507.767500,4.5093E003
1507.850000,1.4950E-004,1507.850000,9.9220E-007,1507.850000,1.8070E-008,1507.850000,8.2734E003
1507.932500,1.4940E-004,1507.932500,1.0250E-006,1507.932500,3.0400E-010,1507.932500,4.9145E005
1508.015000,1.4970E-004,1508.015000,9.6770E-007,1508.015000,8.8000E-009,1508.015000,1.7011E004
1508.097500,1.4940E-004,1508.097500,9.5310E-007,1508.097500,-4.1290E-010,1508.097500,1.4940E008
1508.180000,1.4930E-004,1508.180000,9.6570E-007,1508.180000,1.1230E-008,1508.180000,1.3295E004
1508.262500,1.4980E-004,1508.262500,9.5560E-007,1508.262500,-2.0680E-008,1508.262500,1.4980E008
1508.345000,1.4920E-004,1508.345000,9.1340E-007,1508.345000,2.1980E-008,1508.345000,6.7880E003
1508.427500,1.4920E-004,1508.427500,9.1690E-007,1508.427500,3.7730E-008,1508.427500,3.9544E003
1508.510000,1.4950E-004,1508.510000,9.1480E-007,1508.510000,9.6260E-009,1508.510000,1.5531E004
1508.592500,1.4920E-004,1508.592500,8.6600E-007,1508.592500,1.5210E-009,1508.592500,9.8093E004
1508.675000,1.4980E-004,1508.675000,8.3590E-007,1508.675000,-3.4360E-008,1508.675000,1.4980E008
1508.757500,1.5000E-004,1508.757500,9.1310E-007,1508.757500,-1.5830E-008,1508.757500,1.5000E008
1508.840000,1.4960E-004,1508.840000,8.4970E-007,1508.840000,3.5490E-008,1508.840000,4.2153E003
1508.922500,1.4940E-004,1508.922500,8.0460E-007,1508.922500,-3.1080E-009,1508.922500,1.4940E008
1509.005000,1.4970E-004,1509.005000,8.2000E-007,1509.005000,6.7180E-009,1509.005000,2.2283E004
1509.087500,1.4980E-004,1509.087500,8.1160E-007,1509.087500,-1.5520E-008,1509.087500,1.4980E008
1509.170000,1.4940E-004,1509.170000,7.9530E-007,1509.170000,3.9670E-008,1509.170000,3.7661E003
1509.252500,1.4990E-004,1509.252500,8.3090E-007,1509.252500,4.8040E-009,1509.252500,3.1203E004
1509.335000,1.4970E-004,1509.335000,7.5440E-007,1509.335000,5.2210E-010,1509.335000,2.8673E005
1509.417500,1.4910E-004,1509.417500,7.9530E-007,1509.417500,1.6270E-008,1509.417500,9.1641E003
1509.500000,1.5020E-004,1509.500000,6.7750E-007,1509.500000,8.5480E-009,1509.500000,1.7571E004
1509.582500,1.4990E-004,1509.582500,7.5420E-007,1509.582500,5.2630E-009,1509.582500,2.8482E004
1509.665000,1.4960E-004,1509.665000,7.5170E-007,1509.665000,2.5920E-008,1509.665000,5.7716E003
1509.747500,1.5000E-004,1509.747500,6.7380E-007,1509.747500,-1.8660E-008,1509.747500,1.5000E008
1509.830000,1.5000E-004,1509.830000,7.6260E-007,1509.830000,1.6460E-008,1509.830000,9.1130E003
1509.912500,1.5010E-004,1509.912500,6.9450E-007,1509.912500,2.5100E-008,1509.912500,5.9801E003
1509.995000,1.5050E-004,1509.995000,7.1840E-007,1509.995000,4.4390E-008,1509.995000,3.3904E003
1510.077500,1.5050E-004,1510.077500,6.5510E-007,1510.077500,3.0250E-008,1510.077500,4.9752E003
1510.160000,1.5020E-004,1510.160000,5.9610E-007,1510.160000,6.1150E-009,1510.160000,2.4563E004
1510.242500,1.5050E-004,1510.242500,6.6560E-007,1510.242500,-6.0940E-010,1510.242500,1.5050E008
1510.325000,1.5020E-004,1510.325000,6.8260E-007,1510.325000,2.7370E-008,1510.325000,5.4878E003
1510.407500,1.4990E-004,1510.407500,6.0410E-007,1510.407500,-4.1560E-008,1510.407500,1.4990E008
1510.490000,1.5060E-004,1510.490000,6.6310E-007,1510.490000,1.7120E-008,1510.490000,8.7967E003
1510.572500,1.5010E-004,1510.572500,6.7340E-007,1510.572500,6.9000E-009,1510.572500,2.1754E004
1510.655000,1.5050E-004,1510.655000,6.3530E-007,1510.655000,1.2620E-008,1510.655000,1.1926E004
1510.737500,1.5070E-004,1510.737500,5.8740E-007,1510.737500,6.4640E-009,1510.737500,2.3314E004
1510.820000,1.5080E-004,1510.820000,6.3850E-007,1510.820000,2.7950E-008,1510.820000,5.3953E003
1510.902500,1.5060E-004,1510.902500,5.1270E-007,1510.902500,-1.4220E-008,1510.902500,1.5060E008
1510.985000,1.5120E-004,1510.985000,6.1220E-007,1510.985000,-1.8510E-009,1510.985000,1.5120E008
1511.067500,1.5130E-004,1511.067500,6.0930E-007,1511.067500,-3.0030E-009,1511.067500,1.5130E008
1511.150000,1.5060E-004,1511.150000,5.7680E-007,1511.150000,2.9780E-008,1511.150000,5.0571E003
1511.232500,1.5120E-004,1511.232500,6.1690E-007,1511.232500,-2.9390E-009,1511.232500,1.5120E008
1511.315000,1.5080E-004,1511.315000,5.6210E-007,1511.315000,2.6250E-008,1511.315000,5.7448E003
1511.397500,1.5050E-004,1511.397500,5.6660E-007,1511.397500,-2.4070E-008,1511.397500,1.5050E008
1511.480000,1.5110E-004,1511.480000,6.0340E-007,1511.480000,-1.8940E-009,1511.480000,1.5110E008
1511.562500,1.5110E-004,1511.562500,5.9000E-007,1511.562500,8.3840E-009,1511.562500,1.8022E004
1511.645000,1.5080E-004,1511.645000,5.3100E-007,1511.645000,5.0950E-009,1511.645000,2.9598E004
1511.727500,1.5100E-004,1511.727500,5.5550E-007,1511.727500,4.6380E-009,1511.727500,3.2557E004
1511.810000,1.5130E-004,1511.810000,5.8750E-007,1511.810000,-2.0450E-009,1511.810000,1.5130E008
1511.892500,1.5100E-004,1511.892500,5.1400E-007,1511.892500,2.2280E-008,1511.892500,6.7774E003
1511.975000,1.5150E-004,1511.975000,5.3400E-007,1511.975000,-4.3810E-008,1511.975000,1.5150E008
1512.057500,1.5190E-004,1512.057500,5.0420E-007,1512.057500,1.8210E-008,1512.057500,8.3416E003
1512.140000,1.5130E-004,1512.140000,5.3380E-007,1512.140000,2.7890E-009,1512.140000,5.4249E004
1512.222500,1.5180E-004,1512.222500,4.5110E-007,1512.222500,-1.3700E-008,1512.222500,1.5180E008
1512.305000,1.5200E-004,1512.305000,5.2230E-007,1512.305000,1.3940E-008,1512.305000,1.0904E004
1512.387500,1.5130E-004,1512.387500,5.7330E-007,1512.387500,-1.9490E-008,1512.387500,1.5130E008
1512.470000,1.5200E-004,1512.470000,5.3050E-007,1512.470000,3.4360E-008,1512.470000,4.4237E003
1512.552500,1.5190E-004,1512.552500,5.5420E-007,1512.552500,3.0010E-008,1512.552500,5.0616E003
1512.635000,1.5160E-004,1512.635000,5.0570E-007,1512.635000,2.9050E-008,1512.635000,5.2186E003
1512.717500,1.5150E-004,1512.717500,5.0900E-007,1512.717500,-4.0940E-009,1512.717500,1.5150E008
1512.800000,1.5160E-004,1512.800000,5.3900E-007,1512.800000,-3.3320E-009,1512.800000,1.5160E008
1512.882500,1.5170E-004,1512.882500,5.5420E-007,1512.882500,1.6490E-008,1512.882500,9.1995E003
1512.965000,1.5190E-004,1512.965000,5.6070E-007,1512.965000,1.6550E-009,1512.965000,9.1782E004
1513.047500,1.5240E-004,1513.047500,5.1570E-007,1513.047500,2.4760E-008,1513.047500,6.1551E003
1513.130000,1.5210E-004,1513.130000,5.1670E-007,1513.130000,-3.1900E-008,1513.130000,1.5210E008
1513.212500,1.5200E-004,1513.212500,5.1100E-007,1513.212500,2.7670E-009,1513.212500,5.4933E004
1513.295000,1.5260E-004,1513.295000,5.4870E-007,1513.295000,3.4780E-008,1513.295000,4.3876E003
1513.377500,1.5230E-004,1513.377500,5.2270E-007,1513.377500,2.2320E-008,1513.377500,6.8235E003
1513.460000,1.5250E-004,1513.460000,4.8020E-007,1513.460000,-2.7450E-008,1513.460000,1.5250E008
1513.542500,1.5280E-004,1513.542500,4.9660E-007,1513.542500,-1.4620E-008,1513.542500,1.5280E008
1513.625000,1.5250E-004,1513.625000,4.7690E-007,1513.625000,-2.6920E-008,1513.625000,1.5250E008
1513.707500,1.5270E-004,1513.707500,4.9410E-007,1513.707500,3.2270E-008,1513.707500,4.7319E003
1513.790000,1.5300E-004,1513.790000,4.8060E-007,1513.790000,-2.0550E-008,1513.790000,1.5300E008
1513.872500,1.5270E-004,1513.872500,5.3760E-007,1513.872500,9.0900E-009,1513.872500,1.6799E004
1513.955000,1.5280E-004,1513.955000,5.3000E-007,1513.955000,1.2120E-008,1513.955000,1.2607E004
1514.037500,1.5330E-004,1514.037500,5.0230E-007,1514.037500,1.8310E-009,1514.037500,8.3725E004
1514.120000,1.5270E-004,1514.120000,5.0900E-007,1514.120000,-8.0470E-009,1514.120000,1.5270E008
1514.202500,1.5320E-004,1514.202500,4.6940E-007,1514.202500,3.7730E-008,1514.202500,4.0604E003
1514.285000,1.5380E-004,1514.285000,5.0920E-007,1514.285000,-1.2410E-008,1514.285000,1.5380E008
1514.367500,1.5330E-004,1514.367500,5.4250E-007,1514.367500,-1.4610E-008,1514.367500,1.5330E008
1514.450000,1.5350E-004,1514.450000,4.7440E-007,1514.450000,3.4880E-010,1514.450000,4.4008E005
1514.532500,1.5400E-004,1514.532500,5.5090E-007,1514.532500,-2.0810E-008,1514.532500,1.5400E008
1514.615000,1.5350E-004,1514.615000,5.3100E-007,1514.615000,-2.9710E-008,1514.615000,1.5350E008
1514.697500,1.5360E-004,1514.697500,5.8120E-007,1514.697500,-5.4950E-009,1514.697500,1.5360E008
1514.780000,1.5410E-004,1514.780000,5.6520E-007,1514.780000,-3.1720E-008,1514.780000,1.5410E008
1514.862500,1.5370E-004,1514.862500,5.6610E-007,1514.862500,-3.3300E-008,1514.862500,1.5370E008
1514.945000,1.5370E-004,1514.945000,5.4450E-007,1514.945000,-3.5700E-008,1514.945000,1.5370E008
1515.027500,1.5420E-004,1515.027500,5.2830E-007,1515.027500,9.7700E-009,1515.027500,1.5783E004
1515.110000,1.5400E-004,1515.110000,5.7430E-007,1515.110000,-1.7620E-008,1515.110000,1.5400E008
1515.192500,1.5400E-004,1515.192500,6.6020E-007,1515.192500,-1.4590E-008,1515.192500,1.5400E008
1515.275000,1.5460E-004,1515.275000,5.5490E-007,1515.275000,-1.3520E-009,1515.275000,1.5460E008
1515.357500,1.5450E-004,1515.357500,5.7560E-007,1515.357500,-6.3280E-010,1515.357500,1.5450E008
1515.440000,1.5450E-004,1515.440000,5.5980E-007,1515.440000,-2.6130E-008,1515.440000,1.5450E008
1515.522500,1.5490E-004,1515.522500,6.1950E-007,1515.522500,-2.8790E-009,1515.522500,1.5490E008
1515.605000,1.5490E-004,1515.605000,6.0190E-007,1515.605000,-2.3090E-008,1515.605000,1.5490E008
1515.687500,1.5450E-004,1515.687500,5.9300E-007,1515.687500,-1.0580E-008,1515.687500,1.5450E008
1515.770000,1.5500E-004,1515.770000,5.8960E-007,1515.770000,-2.5660E-008,1515.770000,1.5500E008
1515.852500,1.5520E-004,1515.852500,6.0980E-007,1515.852500,-6.0740E-008,1515.852500,1.5520E008
1515.935000,1.5480E-004,1515.935000,5.7970E-007,1515.935000,2.4800E-008,1515.935000,6.2419E003
1516.017500,1.5540E-004,1516.017500,6.0820E-007,1516.017500,9.4470E-009,1516.017500,1.6450E004
1516.100000,1.5530E-004,1516.100000,6.4290E-007,1516.100000,-1.6750E-008,1516.100000,1.5530E008
1516.182500,1.5510E-004,1516.182500,6.8060E-007,1516.182500,-3.1660E-008,1516.182500,1.5510E008
1516.265000,1.5560E-004,1516.265000,6.0330E-007,1516.265000,-6.3140E-008,1516.265000,1.5560E008
1516.347500,1.5590E-004,1516.347500,6.0790E-007,1516.347500,1.2880E-008,1516.347500,1.2104E004
1516.430000,1.5550E-004,1516.430000,6.6590E-007,1516.430000,-1.4560E-008,1516.430000,1.5550E008
1516.512500,1.5620E-004,1516.512500,6.2610E-007,1516.512500,-1.7900E-009,1516.512500,1.5620E008
1516.595000,1.5580E-004,1516.595000,7.3060E-007,1516.595000,-1.7940E-008,1516.595000,1.5580E008
1516.677500,1.5580E-004,1516.677500,7.1460E-007,1516.677500,3.6460E-009,1516.677500,4.2732E004
1516.760000,1.5630E-004,1516.760000,6.9780E-007,1516.760000,-3.3860E-008,1516.760000,1.5630E008
1516.842500,1.5620E-004,1516.842500,6.8620E-007,1516.842500,-4.3660E-011,1516.842500,1.5620E008
1516.925000,1.5620E-004,1516.925000,6.5650E-007,1516.925000,-4.9540E-009,1516.925000,1.5620E008
1517.007500,1.5650E-004,1517.007500,6.6810E-007,1517.007500,-1.7680E-009,1517.007500,1.5650E008
1517.090000,1.5650E-004,1517.090000,6.4830E-007,1517.090000,-2.5760E-009,1517.090000,1.5650E008
1517.172500,1.5620E-004,1517.172500,7.0670E-007,1517.172500,-4.3960E-008,1517.172500,1.5620E008
1517.255000,1.5670E-004,1517.255000,7.5650E-007,1517.255000,-2.6650E-008,1517.255000,1.5670E008
1517.337500,1.5740E-004,1517.337500,7.1100E-007,1517.337500,-2.6220E-008,1517.337500,1.5740E008
1517.420000,1.5670E-004,1517.420000,7.2270E-007,1517.420000,-2.9700E-009,1517.420000,1.5670E008
1517.502500,1.5730E-004,1517.502500,6.8930E-007,1517.502500,-6.2620E-008,1517.502500,1.5730E008
1517.585000,1.5740E-004,1517.585000,7.6650E-007,1517.585000,-2.9730E-008,1517.585000,1.5740E008
1517.667500,1.5730E-004,1517.667500,7.6570E-007,1517.667500,-1.7140E-008,1517.667500,1.5730E008
1517.750000,1.5770E-004,1517.750000,7.6960E-007,1517.750000,-5.2210E-008,1517.750000,1.5770E008
1517.832500,1.5800E-004,1517.832500,7.8370E-007,1517.832500,-9.7420E-009,1517.832500,1.5800E008
1517.915000,1.5740E-004,1517.915000,7.4580E-007,1517.915000,-2.2110E-008,1517.915000,1.5740E008
1517.997500,1.5780E-004,1517.997500,8.0990E-007,1517.997500,1.2120E-008,1517.997500,1.3020E004
1518.080000,1.5820E-004,1518.080000,8.1140E-007,1518.080000,-1.6750E-008,1518.080000,1.5820E008
1518.162500,1.5760E-004,1518.162500,8.3570E-007,1518.162500,-5.7500E-008,1518.162500,1.5760E008
1518.245000,1.5820E-004,1518.245000,7.8170E-007,1518.245000,-4.0420E-008,1518.245000,1.5820E008
1518.327500,1.5820E-004,1518.327500,8.7220E-007,1518.327500,-2.9360E-008,1518.327500,1.5820E008
1518.410000,1.5830E-004,1518.410000,8.2750E-007,1518.410000,-4.0190E-008,1518.410000,1.5830E008
1518.492500,1.5860E-004,1518.492500,8.5600E-007,1518.492500,-1.2320E-008,1518.492500,1.5860E008
1518.575000,1.5860E-004,1518.575000,8.6020E-007,1518.575000,-1.9640E-008,1518.575000,1.5860E008
1518.657500,1.5850E-004,1518.657500,8.2110E-007,1518.657500,-6.2990E-008,1518.657500,1.5850E008
1518.740000,1.5890E-004,1518.740000,8.7850E-007,1518.740000,-2.2180E-008,1518.740000,1.5890E008
1518.822500,1.5920E-004,1518.822500,8.8260E-007,1518.822500,-3.4580E-008,1518.822500,1.5920E008
1518.905000,1.5890E-004,1518.905000,8.6250E-007,1518.905000,-5.4400E-009,1518.905000,1.5890E008
1518.987500,1.5910E-004,1518.987500,8.7620E-007,1518.987500,-6.2810E-008,1518.987500,1.5910E008
1519.070000,1.5980E-004,1519.070000,9.4500E-007,1519.070000,-2.1150E-008,1519.070000,1.5980E008
1519.152500,1.5940E-004,1519.152500,9.2310E-007,1519.152500,-3.4830E-008,1519.152500,1.5940E008
1519.235000,1.5930E-004,1519.235000,8.9080E-007,1519.235000,-5.1490E-008,1519.235000,1.5930E008
1519.317500,1.5970E-004,1519.317500,9.3660E-007,1519.317500,-3.2140E-008,1519.317500,1.5970E008
1519.400000,1.5980E-004,1519.400000,9.3400E-007,1519.400000,-5.5400E-008,1519.400000,1.5980E008
1519.482500,1.5960E-004,1519.482500,1.0190E-006,1519.482500,-6.6950E-008,1519.482500,1.5960E008
1519.565000,1.6030E-004,1519.565000,9.1760E-007,1519.565000,-1.7000E-008,1519.565000,1.6030E008
1519.647500,1.6020E-004,1519.647500,9.8410E-007,1519.647500,-2.3380E-008,1519.647500,1.6020E008
1519.730000,1.6020E-004,1519.730000,1.0240E-006,1519.730000,-1.2710E-008,1519.730000,1.6020E008
1519.812500,1.6090E-004,1519.812500,1.0100E-006,1519.812500,-4.5390E-008,1519.812500,1.6090E008
1519.895000,1.6070E-004,1519.895000,1.0030E-006,1519.895000,-4.8420E-008,1519.895000,1.6070E008
1519.977500,1.6050E-004,1519.977500,1.0430E-006,1519.977500,-5.4600E-008,1519.977500,1.6050E008
1520.060000,1.6110E-004,1520.060000,1.0170E-006,1520.060000,-6.0170E-008,1520.060000,1.6110E008
1520.142500,1.6120E-004,1520.142500,1.0580E-006,1520.142500,-3.5110E-008,1520.142500,1.6120E008
1520.225000,1.6030E-004,1520.225000,1.0390E-006,1520.225000,-4.2730E-008,1520.225000,1.6030E008
1520.307500,1.6130E-004,1520.307500,1.0330E-006,1520.307500,-5.5970E-008,1520.307500,1.6130E008
1520.390000,1.6110E-004,1520.390000,1.0760E-006,1520.390000,-3.7980E-008,1520.390000,1.6110E008
1520.472500,1.6100E-004,1520.472500,1.0960E-006,1520.472500,-6.5310E-008,1520.472500,1.6100E008
1520.555000,1.6190E-004,1520.555000,1.0160E-006,1520.555000,-3.9020E-008,1520.555000,1.6190E008
1520.637500,1.6170E-004,1520.637500,1.1000E-006,1520.637500,-2.2160E-008,1520.637500,1.6170E008
1520.720000,1.6170E-004,1520.720000,1.0840E-006,1520.720000,-3.9000E-008,1520.720000,1.6170E008
1520.802500,1.6190E-004,1520.802500,1.0880E-006,1520.802500,4.1330E-009,1520.802500,3.9173E004
1520.885000,1.6240E-004,1520.885000,1.1600E-006,1520.885000,-1.7580E-008,1520.885000,1.6240E008
1520.967500,1.6200E-004,1520.967500,1.1210E-006,1520.967500,-2.7520E-008,1520.967500,1.6200E008
