
Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C)
1421.500000,9.1420E-008,1421.500000,-4.8030E-008,1421.500000,9.1420E004
1421.625000,1.1780E-007,1421.625000,-1.1910E-008,1421.625000,1.1780E005
1421.750000,9.0860E-008,1421.750000,-9.4350E-008,1421.750000,9.0860E004
1421.875000,1.1830E-007,1421.875000,-3.8530E-008,1421.875000,1.1830E005
1422.000000,8.3200E-008,1422.000000,-8.3220E-008,1422.000000,8.3200E004
1422.125000,1.4520E-007,1422.125000,-6.1240E-008,1422.125000,1.4520E005
1422.250000,1.1280E-007,1422.250000,-4.6290E-008,1422.250000,1.1280E005
1422.375000,8.0370E-008,1422.375000,-4.5700E-008,1422.375000,8.0370E004
1422.500000,1.0110E-007,1422.500000,-3.0880E-008,1422.500000,1.0110E005
1422.625000,1.1580E-007,1422.625000,-5.3410E-008,1422.625000,1.1580E005
1422.750000,9.6480E-008,1422.750000,-6.6980E-008,1422.750000,9.6480E004
1422.875000,1.2760E-007,1422.875000,-6.4950E-008,1422.875000,1.2760E005
1423.000000,1.2890E-007,1423.000000,-3.1580E-008,1423.000000,1.2890E005
1423.125000,7.6970E-008,1423.125000,-6.1790E-008,1423.125000,7.6970E004
1423.250000,1.2410E-007,1423.250000,-4.3260E-008,1423.250000,1.2410E005
1423.375000,1.3550E-007,1423.375000,-2.4140E-008,1423.375000,1.3550E005
1423.500000,1.2850E-007,1423.500000,-4.3430E-008,1423.500000,1.2850E005
1423.625000,1.2260E-007,1423.625000,-2.0780E-008,1423.625000,1.2260E005
1423.750000,1.2370E-007,1423.750000,-6.1290E-008,1423.750000,1.2370E005
1423.875000,1.2970E-007,1423.875000,-5.3630E-008,1423.875000,1.2970E005
1424.000000,1.0840E-007,1424.000000,-1.8910E-008,1424.000000,1.0840E005
1424.125000,1.1650E-007,1424.125000,-2.9700E-008,1424.125000,1.1650E005
1424.250000,1.4420E-007,1424.250000,-5.8320E-008,1424.250000,1.4420E005
1424.375000,1.3580E-007,1424.375000,-4.0030E-009,1424.375000,1.3580E005
