
Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C),Wavelength(D),Level(D)
1500.590000,1.5700E-004,1500.590000,5.0990E-007,1500.590000,1.6740E-006,1500.590000,9.3787E001
1500.672500,1.5660E-004,1500.672500,4.9750E-007,1500.672500,1.6760E-006,1500.672500,9.3437E001
1500.755000,1.5690E-004,1500.755000,4.8220E-007,1500.755000,1.5600E-006,1500.755000,1.0058E002
1500.837500,1.5700E-004,1500.837500,5.4580E-007,1500.837500,1.6660E-006,1500.837500,9.4238E001
1500.920000,1.5660E-004,1500.920000,4.7380E-007,1500.920000,1.6890E-006,1500.920000,9.2718E001
1501.002500,1.5660E-004,1501.002500,4.8620E-007,1501.002500,1.6900E-006,1501.002500,9.2663E001
1501.085000,1.5700E-004,1501.085000,5.2330E-007,1501.085000,1.7130E-006,1501.085000,9.1652E001
1501.167500,1.5660E-004,1501.167500,4.9140E-007,1501.167500,1.6620E-006,1501.167500,9.4224E001
1501.250000,1.5680E-004,1501.250000,4.9470E-007,1501.250000,1.6180E-006,1501.250000,9.6910E001
1501.332500,1.5670E-004,1501.332500,4.8520E-007,1501.332500,1.6130E-006,1501.332500,9.7148E001
1501.415000,1.5620E-004,1501.415000,5.1420E-007,1501.415000,1.6550E-006,1501.415000,9.4381E001
1501.497500,1.5640E-004,1501.497500,4.6620E-007,1501.497500,1.6860E-006,1501.497500,9.2764E001
1501.580000,1.5650E-004,1501.580000,4.7530E-007,1501.580000,1.6300E-006,1501.580000,9.6012E001
1501.662500,1.5610E-004,1501.662500,4.9340E-007,1501.662500,1.6250E-006,1501.662500,9.6062E001
1501.745000,1.5650E-004,1501.745000,5.3360E-007,1501.745000,1.6060E-006,1501.745000,9.7447E001
1501.827500,1.5630E-004,1501.827500,4.3980E-007,1501.827500,1.6310E-006,1501.827500,9.5831E001
1501.910000,1.5580E-004,1501.910000,4.9070E-007,1501.910000,1.6510E-006,1501.910000,9.4367E001
1501.992500,1.5630E-004,1501.992500,5.2800E-007,1501.992500,1.5910E-006,1501.992500,9.8240E001
1502.075000,1.5610E-004,1502.075000,5.0670E-007,1502.075000,1.6190E-006,1502.075000,9.6418E001
1502.157500,1.5490E-004,1502.157500,4.8820E-007,1502.157500,1.6030E-006,1502.157500,9.6631E001
1502.240000,1.5610E-004,1502.240000,4.7310E-007,1502.240000,1.6150E-006,1502.240000,9.6656E001
1502.322500,1.5620E-004,1502.322500,4.9890E-007,1502.322500,1.5960E-006,1502.322500,9.7870E001
1502.405000,1.5580E-004,1502.405000,4.8670E-007,1502.405000,1.6320E-006,1502.405000,9.5466E001
1502.487500,1.5610E-004,1502.487500,5.0680E-007,1502.487500,1.6250E-006,1502.487500,9.6062E001
1502.570000,1.5630E-004,1502.570000,4.8670E-007,1502.570000,1.6220E-006,1502.570000,9.6363E001
1502.652500,1.5520E-004,1502.652500,5.1090E-007,1502.652500,1.6500E-006,1502.652500,9.4061E001
1502.735000,1.5570E-004,1502.735000,5.2400E-007,1502.735000,1.5850E-006,1502.735000,9.8233E001
1502.817500,1.5600E-004,1502.817500,4.6670E-007,1502.817500,1.5980E-006,1502.817500,9.7622E001
1502.900000,1.5490E-004,1502.900000,5.0180E-007,1502.900000,1.6290E-006,1502.900000,9.5089E001
1502.982500,1.5530E-004,1502.982500,5.4550E-007,1502.982500,1.5860E-006,1502.982500,9.7919E001
1503.065000,1.5550E-004,1503.065000,4.7040E-007,1503.065000,1.6180E-006,1503.065000,9.6106E001
1503.147500,1.5520E-004,1503.147500,5.3010E-007,1503.147500,1.5670E-006,1503.147500,9.9043E001
1503.230000,1.5560E-004,1503.230000,5.0300E-007,1503.230000,1.5740E-006,1503.230000,9.8856E001
1503.312500,1.5570E-004,1503.312500,4.6520E-007,1503.312500,1.6560E-006,1503.312500,9.4022E001
1503.395000,1.5500E-004,1503.395000,4.8900E-007,1503.395000,1.5780E-006,1503.395000,9.8226E001
1503.477500,1.5530E-004,1503.477500,5.2100E-007,1503.477500,1.6140E-006,1503.477500,9.6221E001
1503.560000,1.5590E-004,1503.560000,4.7550E-007,1503.560000,1.5500E-006,1503.560000,1.0058E002
1503.642500,1.5510E-004,1503.642500,5.0490E-007,1503.642500,1.6190E-006,1503.642500,9.5800E001
1503.725000,1.5500E-004,1503.725000,5.0190E-007,1503.725000,1.5860E-006,1503.725000,9.7730E001
1503.807500,1.5570E-004,1503.807500,5.2090E-007,1503.807500,1.6460E-006,1503.807500,9.4593E001
1503.890000,1.5460E-004,1503.890000,4.9920E-007,1503.890000,1.5630E-006,1503.890000,9.8912E001
1503.972500,1.5500E-004,1503.972500,4.9880E-007,1503.972500,1.6020E-006,1503.972500,9.6754E001
1504.055000,1.5520E-004,1504.055000,4.9800E-007,1504.055000,1.6320E-006,1504.055000,9.5098E001
1504.137500,1.5420E-004,1504.137500,5.1260E-007,1504.137500,1.5950E-006,1504.137500,9.6677E001
1504.220000,1.5500E-004,1504.220000,4.8680E-007,1504.220000,1.6150E-006,1504.220000,9.5975E001
1504.302500,1.5460E-004,1504.302500,4.8120E-007,1504.302500,1.5600E-006,1504.302500,9.9103E001
1504.385000,1.5490E-004,1504.385000,4.4900E-007,1504.385000,1.5060E-006,1504.385000,1.0286E002
1504.467500,1.5510E-004,1504.467500,4.9940E-007,1504.467500,1.6640E-006,1504.467500,9.3209E001
1504.550000,1.5560E-004,1504.550000,5.2680E-007,1504.550000,1.6000E-006,1504.550000,9.7250E001
1504.632500,1.5510E-004,1504.632500,4.4500E-007,1504.632500,1.5720E-006,1504.632500,9.8664E001
1504.715000,1.5510E-004,1504.715000,4.6400E-007,1504.715000,1.5720E-006,1504.715000,9.8664E001
1504.797500,1.5530E-004,1504.797500,5.9080E-007,1504.797500,1.5880E-006,1504.797500,9.7796E001
1504.880000,1.5470E-004,1504.880000,5.4950E-007,1504.880000,1.5780E-006,1504.880000,9.8035E001
1504.962500,1.5480E-004,1504.962500,5.6230E-007,1504.962500,1.5540E-006,1504.962500,9.9614E001
1505.045000,1.5460E-004,1505.045000,4.7620E-007,1505.045000,1.5430E-006,1505.045000,1.0019E002
1505.127500,1.5430E-004,1505.127500,5.0440E-007,1505.127500,1.5140E-006,1505.127500,1.0192E002
1505.210000,1.5490E-004,1505.210000,5.5300E-007,1505.210000,1.5530E-006,1505.210000,9.9742E001
1505.292500,1.5510E-004,1505.292500,5.4000E-007,1505.292500,1.5540E-006,1505.292500,9.9807E001
1505.375000,1.5470E-004,1505.375000,4.9780E-007,1505.375000,1.5510E-006,1505.375000,9.9742E001
1505.457500,1.5480E-004,1505.457500,4.9330E-007,1505.457500,1.5360E-006,1505.457500,1.0078E002
1505.540000,1.5530E-004,1505.540000,5.0090E-007,1505.540000,1.5360E-006,1505.540000,1.0111E002
1505.622500,1.5460E-004,1505.622500,5.4960E-007,1505.622500,1.5050E-006,1505.622500,1.0272E002
1505.705000,1.5500E-004,1505.705000,4.2910E-007,1505.705000,1.5000E-006,1505.705000,1.0333E002
1505.787500,1.5510E-004,1505.787500,5.4090E-007,1505.787500,1.5220E-006,1505.787500,1.0191E002
1505.870000,1.5470E-004,1505.870000,5.2750E-007,1505.870000,1.4980E-006,1505.870000,1.0327E002
1505.952500,1.5480E-004,1505.952500,5.1320E-007,1505.952500,1.5250E-006,1505.952500,1.0151E002
1506.035000,1.5490E-004,1506.035000,4.7120E-007,1506.035000,1.5170E-006,1506.035000,1.0211E002
1506.117500,1.5410E-004,1506.117500,4.8190E-007,1506.117500,1.4980E-006,1506.117500,1.0287E002
1506.200000,1.5450E-004,1506.200000,5.0690E-007,1506.200000,1.5480E-006,1506.200000,9.9806E001
1506.282500,1.5500E-004,1506.282500,4.6520E-007,1506.282500,1.4930E-006,1506.282500,1.0382E002
1506.365000,1.5470E-004,1506.365000,5.3740E-007,1506.365000,1.4520E-006,1506.365000,1.0654E002
1506.447500,1.5510E-004,1506.447500,4.9090E-007,1506.447500,1.5470E-006,1506.447500,1.0026E002
1506.530000,1.5530E-004,1506.530000,4.7540E-007,1506.530000,1.4390E-006,1506.530000,1.0792E002
1506.612500,1.5450E-004,1506.612500,5.0880E-007,1506.612500,1.6030E-006,1506.612500,9.6382E001
1506.695000,1.5500E-004,1506.695000,4.9730E-007,1506.695000,1.5560E-006,1506.695000,9.9614E001
1506.777500,1.5490E-004,1506.777500,5.9770E-007,1506.777500,1.5110E-006,1506.777500,1.0251E002
1506.860000,1.5470E-004,1506.860000,5.3440E-007,1506.860000,1.5670E-006,1506.860000,9.8724E001
1506.942500,1.5510E-004,1506.942500,5.0800E-007,1506.942500,1.5500E-006,1506.942500,1.0006E002
1507.025000,1.5490E-004,1507.025000,4.9190E-007,1507.025000,1.5640E-006,1507.025000,9.9041E001
1507.107500,1.5440E-004,1507.107500,5.6120E-007,1507.107500,1.5660E-006,1507.107500,9.8595E001
1507.190000,1.5440E-004,1507.190000,5.1110E-007,1507.190000,1.5130E-006,1507.190000,1.0205E002
1507.272500,1.5500E-004,1507.272500,4.5930E-007,1507.272500,1.4240E-006,1507.272500,1.0885E002
1507.355000,1.5450E-004,1507.355000,5.3640E-007,1507.355000,1.5220E-006,1507.355000,1.0151E002
1507.437500,1.5490E-004,1507.437500,5.0900E-007,1507.437500,1.4620E-006,1507.437500,1.0595E002
1507.520000,1.5520E-004,1507.520000,5.7680E-007,1507.520000,1.5100E-006,1507.520000,1.0278E002
1507.602500,1.5450E-004,1507.602500,5.2380E-007,1507.602500,1.5030E-006,1507.602500,1.0279E002
1507.685000,1.5460E-004,1507.685000,5.6830E-007,1507.685000,1.5540E-006,1507.685000,9.9485E001
1507.767500,1.5520E-004,1507.767500,5.6520E-007,1507.767500,1.4690E-006,1507.767500,1.0565E002
1507.850000,1.5470E-004,1507.850000,5.2130E-007,1507.850000,1.4330E-006,1507.850000,1.0796E002
1507.932500,1.5490E-004,1507.932500,5.7040E-007,1507.932500,1.5040E-006,1507.932500,1.0299E002
1508.015000,1.5560E-004,1508.015000,5.5220E-007,1508.015000,1.4570E-006,1508.015000,1.0679E002
1508.097500,1.5450E-004,1508.097500,5.5650E-007,1508.097500,1.4710E-006,1508.097500,1.0503E002
1508.180000,1.5480E-004,1508.180000,6.1910E-007,1508.180000,1.4680E-006,1508.180000,1.0545E002
1508.262500,1.5490E-004,1508.262500,5.8160E-007,1508.262500,1.4560E-006,1508.262500,1.0639E002
1508.345000,1.5480E-004,1508.345000,5.4140E-007,1508.345000,1.5140E-006,1508.345000,1.0225E002
1508.427500,1.5500E-004,1508.427500,6.3800E-007,1508.427500,1.5240E-006,1508.427500,1.0171E002
1508.510000,1.5490E-004,1508.510000,6.1540E-007,1508.510000,1.5070E-006,1508.510000,1.0279E002
1508.592500,1.5430E-004,1508.592500,5.7500E-007,1508.592500,1.5160E-006,1508.592500,1.0178E002
1508.675000,1.5510E-004,1508.675000,5.9060E-007,1508.675000,1.5040E-006,1508.675000,1.0313E002
1508.757500,1.5560E-004,1508.757500,5.9320E-007,1508.757500,1.4280E-006,1508.757500,1.0896E002
1508.840000,1.5490E-004,1508.840000,5.3950E-007,1508.840000,1.4980E-006,1508.840000,1.0340E002
1508.922500,1.5480E-004,1508.922500,6.0540E-007,1508.922500,1.4370E-006,1508.922500,1.0772E002
1509.005000,1.5530E-004,1509.005000,6.0150E-007,1509.005000,1.4020E-006,1509.005000,1.1077E002
1509.087500,1.5480E-004,1509.087500,5.9780E-007,1509.087500,1.4710E-006,1509.087500,1.0523E002
1509.170000,1.5510E-004,1509.170000,6.1220E-007,1509.170000,1.4720E-006,1509.170000,1.0537E002
1509.252500,1.5520E-004,1509.252500,6.4220E-007,1509.252500,1.4620E-006,1509.252500,1.0616E002
1509.335000,1.5470E-004,1509.335000,6.5890E-007,1509.335000,1.4390E-006,1509.335000,1.0751E002
1509.417500,1.5460E-004,1509.417500,6.1390E-007,1509.417500,1.4190E-006,1509.417500,1.0895E002
1509.500000,1.5590E-004,1509.500000,6.2460E-007,1509.500000,1.4870E-006,1509.500000,1.0484E002
1509.582500,1.5500E-004,1509.582500,5.8590E-007,1509.582500,1.4250E-006,1509.582500,1.0877E002
1509.665000,1.5530E-004,1509.665000,6.3280E-007,1509.665000,1.4420E-006,1509.665000,1.0770E002
1509.747500,1.5560E-004,1509.747500,6.3300E-007,1509.747500,1.3830E-006,1509.747500,1.1251E002
1509.830000,1.5510E-004,1509.830000,6.3180E-007,1509.830000,1.4140E-006,1509.830000,1.0969E002
1509.912500,1.5560E-004,1509.912500,6.5590E-007,1509.912500,1.4900E-006,1509.912500,1.0443E002
1509.995000,1.5580E-004,1509.995000,6.6270E-007,1509.995000,1.4340E-006,1509.995000,1.0865E002
1510.077500,1.5560E-004,1510.077500,6.6310E-007,1510.077500,1.4370E-006,1510.077500,1.0828E002
1510.160000,1.5570E-004,1510.160000,6.3250E-007,1510.160000,1.3770E-006,1510.160000,1.1307E002
1510.242500,1.5610E-004,1510.242500,6.8570E-007,1510.242500,1.3830E-006,1510.242500,1.1287E002
1510.325000,1.5550E-004,1510.325000,6.4560E-007,1510.325000,1.3810E-006,1510.325000,1.1260E002
1510.407500,1.5540E-004,1510.407500,7.4060E-007,1510.407500,1.4100E-006,1510.407500,1.1021E002
1510.490000,1.5570E-004,1510.490000,6.8780E-007,1510.490000,1.4710E-006,1510.490000,1.0585E002
1510.572500,1.5550E-004,1510.572500,6.9480E-007,1510.572500,1.4090E-006,1510.572500,1.1036E002
1510.655000,1.5520E-004,1510.655000,7.0940E-007,1510.655000,1.3640E-006,1510.655000,1.1378E002
1510.737500,1.5620E-004,1510.737500,6.8260E-007,1510.737500,1.3440E-006,1510.737500,1.1622E002
1510.820000,1.5570E-004,1510.820000,7.3750E-007,1510.820000,1.3700E-006,1510.820000,1.1365E002
1510.902500,1.5580E-004,1510.902500,6.4120E-007,1510.902500,1.3480E-006,1510.902500,1.1558E002
1510.985000,1.5670E-004,1510.985000,7.0300E-007,1510.985000,1.3960E-006,1510.985000,1.1225E002
1511.067500,1.5580E-004,1511.067500,7.0900E-007,1511.067500,1.4380E-006,1511.067500,1.0834E002
1511.150000,1.5600E-004,1511.150000,7.2420E-007,1511.150000,1.3380E-006,1511.150000,1.1659E002
1511.232500,1.5600E-004,1511.232500,7.3980E-007,1511.232500,1.4100E-006,1511.232500,1.1064E002
1511.315000,1.5600E-004,1511.315000,8.0290E-007,1511.315000,1.4350E-006,1511.315000,1.0871E002
1511.397500,1.5610E-004,1511.397500,6.6320E-007,1511.397500,1.3660E-006,1511.397500,1.1428E002
1511.480000,1.5630E-004,1511.480000,7.4450E-007,1511.480000,1.3640E-006,1511.480000,1.1459E002
1511.562500,1.5600E-004,1511.562500,8.3140E-007,1511.562500,1.3680E-006,1511.562500,1.1404E002
1511.645000,1.5600E-004,1511.645000,7.5130E-007,1511.645000,1.4310E-006,1511.645000,1.0901E002
1511.727500,1.5640E-004,1511.727500,7.4230E-007,1511.727500,1.3550E-006,1511.727500,1.1542E002
1511.810000,1.5640E-004,1511.810000,8.0210E-007,1511.810000,1.4070E-006,1511.810000,1.1116E002
1511.892500,1.5620E-004,1511.892500,7.7760E-007,1511.892500,1.3510E-006,1511.892500,1.1562E002
1511.975000,1.5670E-004,1511.975000,8.4430E-007,1511.975000,1.3550E-006,1511.975000,1.1565E002
1512.057500,1.5650E-004,1512.057500,8.1170E-007,1512.057500,1.3470E-006,1512.057500,1.1618E002
1512.140000,1.5640E-004,1512.140000,8.6140E-007,1512.140000,1.3720E-006,1512.140000,1.1399E002
1512.222500,1.5700E-004,1512.222500,7.9690E-007,1512.222500,1.4290E-006,1512.222500,1.0987E002
1512.305000,1.5660E-004,1512.305000,8.6020E-007,1512.305000,1.3460E-006,1512.305000,1.1634E002
1512.387500,1.5640E-004,1512.387500,7.9650E-007,1512.387500,1.3820E-006,1512.387500,1.1317E002
1512.470000,1.5710E-004,1512.470000,8.4890E-007,1512.470000,1.3960E-006,1512.470000,1.1254E002
1512.552500,1.5660E-004,1512.552500,8.3720E-007,1512.552500,1.3870E-006,1512.552500,1.1291E002
1512.635000,1.5630E-004,1512.635000,8.0060E-007,1512.635000,1.3940E-006,1512.635000,1.1212E002
1512.717500,1.5700E-004,1512.717500,8.3260E-007,1512.717500,1.2930E-006,1512.717500,1.2142E002
1512.800000,1.5670E-004,1512.800000,8.7170E-007,1512.800000,1.3250E-006,1512.800000,1.1826E002
1512.882500,1.5630E-004,1512.882500,8.3350E-007,1512.882500,1.2700E-006,1512.882500,1.2307E002
1512.965000,1.5720E-004,1512.965000,9.1580E-007,1512.965000,1.3600E-006,1512.965000,1.1559E002
1513.047500,1.5690E-004,1513.047500,8.8900E-007,1513.047500,1.3970E-006,1513.047500,1.1231E002
1513.130000,1.5690E-004,1513.130000,8.4430E-007,1513.130000,1.2690E-006,1513.130000,1.2364E002
1513.212500,1.5740E-004,1513.212500,8.7860E-007,1513.212500,1.3380E-006,1513.212500,1.1764E002
1513.295000,1.5750E-004,1513.295000,8.8580E-007,1513.295000,1.3540E-006,1513.295000,1.1632E002
1513.377500,1.5700E-004,1513.377500,8.7470E-007,1513.377500,1.3240E-006,1513.377500,1.1858E002
1513.460000,1.5750E-004,1513.460000,9.0200E-007,1513.460000,1.3380E-006,1513.460000,1.1771E002
1513.542500,1.5750E-004,1513.542500,9.2350E-007,1513.542500,1.3540E-006,1513.542500,1.1632E002
1513.625000,1.5690E-004,1513.625000,9.5510E-007,1513.625000,1.3550E-006,1513.625000,1.1579E002
1513.707500,1.5770E-004,1513.707500,8.9270E-007,1513.707500,1.2590E-006,1513.707500,1.2526E002
1513.790000,1.5770E-004,1513.790000,9.2740E-007,1513.790000,1.3100E-006,1513.790000,1.2038E002
1513.872500,1.5730E-004,1513.872500,9.3030E-007,1513.872500,1.2300E-006,1513.872500,1.2789E002
1513.955000,1.5770E-004,1513.955000,9.6270E-007,1513.955000,1.3340E-006,1513.955000,1.1822E002
1514.037500,1.5810E-004,1514.037500,9.4650E-007,1514.037500,1.2710E-006,1514.037500,1.2439E002
1514.120000,1.5780E-004,1514.120000,9.6510E-007,1514.120000,1.2720E-006,1514.120000,1.2406E002
1514.202500,1.5800E-004,1514.202500,9.5810E-007,1514.202500,1.3130E-006,1514.202500,1.2034E002
1514.285000,1.5850E-004,1514.285000,9.7120E-007,1514.285000,1.2590E-006,1514.285000,1.2589E002
1514.367500,1.5760E-004,1514.367500,1.0390E-006,1514.367500,1.2740E-006,1514.367500,1.2370E002
1514.450000,1.5800E-004,1514.450000,9.9220E-007,1514.450000,1.3240E-006,1514.450000,1.1934E002
1514.532500,1.5870E-004,1514.532500,9.1320E-007,1514.532500,1.3640E-006,1514.532500,1.1635E002
1514.615000,1.5820E-004,1514.615000,1.0010E-006,1514.615000,1.3030E-006,1514.615000,1.2141E002
1514.697500,1.5860E-004,1514.697500,1.0380E-006,1514.697500,1.2770E-006,1514.697500,1.2420E002
1514.780000,1.5880E-004,1514.780000,1.0210E-006,1514.780000,1.2640E-006,1514.780000,1.2563E002
1514.862500,1.5820E-004,1514.862500,1.0190E-006,1514.862500,1.3040E-006,1514.862500,1.2132E002
1514.945000,1.5840E-004,1514.945000,1.0420E-006,1514.945000,1.2690E-006,1514.945000,1.2482E002
1515.027500,1.5910E-004,1515.027500,1.0750E-006,1515.027500,1.2680E-006,1515.027500,1.2547E002
1515.110000,1.5810E-004,1515.110000,1.1040E-006,1515.110000,1.2770E-006,1515.110000,1.2381E002
1515.192500,1.5870E-004,1515.192500,1.0900E-006,1515.192500,1.2750E-006,1515.192500,1.2447E002
1515.275000,1.5920E-004,1515.275000,1.1400E-006,1515.275000,1.2550E-006,1515.275000,1.2685E002
1515.357500,1.5900E-004,1515.357500,1.0910E-006,1515.357500,1.2130E-006,1515.357500,1.3108E002
1515.440000,1.5890E-004,1515.440000,1.1790E-006,1515.440000,1.2120E-006,1515.440000,1.3111E002
1515.522500,1.5980E-004,1515.522500,1.0710E-006,1515.522500,1.2340E-006,1515.522500,1.2950E002
1515.605000,1.5910E-004,1515.605000,1.0750E-006,1515.605000,1.2740E-006,1515.605000,1.2488E002
1515.687500,1.5940E-004,1515.687500,1.0400E-006,1515.687500,1.3000E-006,1515.687500,1.2262E002
1515.770000,1.5960E-004,1515.770000,1.1780E-006,1515.770000,1.2550E-006,1515.770000,1.2717E002
1515.852500,1.5930E-004,1515.852500,1.0780E-006,1515.852500,1.2600E-006,1515.852500,1.2643E002
1515.935000,1.5940E-004,1515.935000,1.1580E-006,1515.935000,1.2630E-006,1515.935000,1.2621E002
1516.017500,1.5970E-004,1516.017500,1.1850E-006,1516.017500,1.2740E-006,1516.017500,1.2535E002
1516.100000,1.5940E-004,1516.100000,1.1550E-006,1516.100000,1.2020E-006,1516.100000,1.3261E002
1516.182500,1.5960E-004,1516.182500,1.2400E-006,1516.182500,1.1870E-006,1516.182500,1.3446E002
1516.265000,1.6020E-004,1516.265000,1.1600E-006,1516.265000,1.2360E-006,1516.265000,1.2961E002
1516.347500,1.5990E-004,1516.347500,1.2170E-006,1516.347500,1.2310E-006,1516.347500,1.2989E002
1516.430000,1.6000E-004,1516.430000,1.1890E-006,1516.430000,1.2290E-006,1516.430000,1.3019E002
1516.512500,1.6090E-004,1516.512500,1.2400E-006,1516.512500,1.2520E-006,1516.512500,1.2851E002
1516.595000,1.5980E-004,1516.595000,1.1870E-006,1516.595000,1.1860E-006,1516.595000,1.3474E002
1516.677500,1.6040E-004,1516.677500,1.2150E-006,1516.677500,1.1890E-006,1516.677500,1.3490E002
1516.760000,1.6090E-004,1516.760000,1.1950E-006,1516.760000,1.1950E-006,1516.760000,1.3464E002
1516.842500,1.6040E-004,1516.842500,1.2190E-006,1516.842500,1.2730E-006,1516.842500,1.2600E002
1516.925000,1.6050E-004,1516.925000,1.2800E-006,1516.925000,1.2030E-006,1516.925000,1.3342E002
1517.007500,1.6090E-004,1517.007500,1.2010E-006,1517.007500,1.1880E-006,1517.007500,1.3544E002
1517.090000,1.6050E-004,1517.090000,1.2570E-006,1517.090000,1.1900E-006,1517.090000,1.3487E002
1517.172500,1.6050E-004,1517.172500,1.2540E-006,1517.172500,1.1770E-006,1517.172500,1.3636E002
1517.255000,1.6080E-004,1517.255000,1.2330E-006,1517.255000,1.1930E-006,1517.255000,1.3479E002
1517.337500,1.6120E-004,1517.337500,1.3060E-006,1517.337500,1.1720E-006,1517.337500,1.3754E002
1517.420000,1.6070E-004,1517.420000,1.2740E-006,1517.420000,1.2300E-006,1517.420000,1.3065E002
1517.502500,1.6170E-004,1517.502500,1.2530E-006,1517.502500,1.1760E-006,1517.502500,1.3750E002
1517.585000,1.6170E-004,1517.585000,1.2680E-006,1517.585000,1.2310E-006,1517.585000,1.3136E002
1517.667500,1.6140E-004,1517.667500,1.3140E-006,1517.667500,1.1570E-006,1517.667500,1.3950E002
1517.750000,1.6200E-004,1517.750000,1.2910E-006,1517.750000,1.1290E-006,1517.750000,1.4349E002
1517.832500,1.6200E-004,1517.832500,1.2440E-006,1517.832500,1.1820E-006,1517.832500,1.3706E002
1517.915000,1.6130E-004,1517.915000,1.2540E-006,1517.915000,1.1220E-006,1517.915000,1.4376E002
1517.997500,1.6210E-004,1517.997500,1.3180E-006,1517.997500,1.2090E-006,1517.997500,1.3408E002
1518.080000,1.6230E-004,1518.080000,1.2650E-006,1518.080000,1.1980E-006,1518.080000,1.3548E002
1518.162500,1.6210E-004,1518.162500,1.3290E-006,1518.162500,1.1300E-006,1518.162500,1.4345E002
1518.245000,1.6220E-004,1518.245000,1.2900E-006,1518.245000,1.1100E-006,1518.245000,1.4613E002
1518.327500,1.6240E-004,1518.327500,1.3050E-006,1518.327500,1.2310E-006,1518.327500,1.3193E002
1518.410000,1.6220E-004,1518.410000,1.3120E-006,1518.410000,1.1430E-006,1518.410000,1.4191E002
1518.492500,1.6240E-004,1518.492500,1.2970E-006,1518.492500,1.1890E-006,1518.492500,1.3659E002
1518.575000,1.6300E-004,1518.575000,1.3550E-006,1518.575000,1.1030E-006,1518.575000,1.4778E002
1518.657500,1.6240E-004,1518.657500,1.3860E-006,1518.657500,1.1260E-006,1518.657500,1.4423E002
1518.740000,1.6300E-004,1518.740000,1.3790E-006,1518.740000,1.1140E-006,1518.740000,1.4632E002
1518.822500,1.6310E-004,1518.822500,1.3790E-006,1518.822500,1.1170E-006,1518.822500,1.4602E002
1518.905000,1.6290E-004,1518.905000,1.4230E-006,1518.905000,1.1490E-006,1518.905000,1.4178E002
1518.987500,1.6310E-004,1518.987500,1.4070E-006,1518.987500,1.0790E-006,1518.987500,1.5116E002
1519.070000,1.6350E-004,1519.070000,1.3730E-006,1519.070000,1.1190E-006,1519.070000,1.4611E002
1519.152500,1.6340E-004,1519.152500,1.4270E-006,1519.152500,1.1090E-006,1519.152500,1.4734E002
1519.235000,1.6340E-004,1519.235000,1.4050E-006,1519.235000,1.1290E-006,1519.235000,1.4473E002
1519.317500,1.6360E-004,1519.317500,1.4360E-006,1519.317500,1.1060E-006,1519.317500,1.4792E002
1519.400000,1.6340E-004,1519.400000,1.4150E-006,1519.400000,1.1360E-006,1519.400000,1.4384E002
1519.482500,1.6330E-004,1519.482500,1.4280E-006,1519.482500,1.0640E-006,1519.482500,1.5348E002
1519.565000,1.6400E-004,1519.565000,1.3800E-006,1519.565000,1.1000E-006,1519.565000,1.4909E002
1519.647500,1.6370E-004,1519.647500,1.4330E-006,1519.647500,1.0520E-006,1519.647500,1.5561E002
1519.730000,1.6390E-004,1519.730000,1.4570E-006,1519.730000,1.0150E-006,1519.730000,1.6148E002
1519.812500,1.6440E-004,1519.812500,1.4980E-006,1519.812500,1.0970E-006,1519.812500,1.4986E002
1519.895000,1.6390E-004,1519.895000,1.4520E-006,1519.895000,1.0500E-006,1519.895000,1.5610E002
1519.977500,1.6440E-004,1519.977500,1.4750E-006,1519.977500,1.0410E-006,1519.977500,1.5793E002
1520.060000,1.6490E-004,1520.060000,1.5060E-006,1520.060000,1.0990E-006,1520.060000,1.5005E002
1520.142500,1.6430E-004,1520.142500,1.4710E-006,1520.142500,1.1060E-006,1520.142500,1.4855E002
1520.225000,1.6470E-004,1520.225000,1.4350E-006,1520.225000,1.0590E-006,1520.225000,1.5552E002
1520.307500,1.6470E-004,1520.307500,1.5290E-006,1520.307500,1.0360E-006,1520.307500,1.5898E002
1520.390000,1.6460E-004,1520.390000,1.4880E-006,1520.390000,1.1000E-006,1520.390000,1.4964E002
1520.472500,1.6490E-004,1520.472500,1.5290E-006,1520.472500,1.0340E-006,1520.472500,1.5948E002
1520.555000,1.6550E-004,1520.555000,1.4800E-006,1520.555000,1.0440E-006,1520.555000,1.5852E002
1520.637500,1.6490E-004,1520.637500,1.5430E-006,1520.637500,1.0770E-006,1520.637500,1.5311E002
1520.720000,1.6490E-004,1520.720000,1.4670E-006,1520.720000,9.8930E-007,1520.720000,1.6668E002
1520.802500,1.6590E-004,1520.802500,1.5310E-006,1520.802500,1.0830E-006,1520.802500,1.5319E002
1520.885000,1.6560E-004,1520.885000,1.5230E-006,1520.885000,1.0190E-006,1520.885000,1.6251E002
1520.967500,1.6550E-004,1520.967500,1.5580E-006,1520.967500,1.0660E-006,1520.967500,1.5525E002
1521.050000,1.6610E-004,1521.050000,1.5270E-006,1521.050000,1.0350E-006,1521.050000,1.6048E002
1521.132500,1.6610E-004,1521.132500,1.4760E-006,1521.132500,1.0180E-006,1521.132500,1.6316E002
1521.215000,1.6580E-004,1521.215000,1.5300E-006,1521.215000,9.9270E-007,1521.215000,1.6702E002
1521.297500,1.6650E-004,1521.297500,1.5570E-006,1521.297500,1.0400E-006,1521.297500,1.6010E002
1521.380000,1.6630E-004,1521.380000,1.5330E-006,1521.380000,9.4790E-007,1521.380000,1.7544E002
