
Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C),Wavelength(D),Level(D),Wavelength(E),Level(E)
1460.693000,7.9600E-005,1460.693000,1.7920E-005,1460.693000,3.2100E-006,1460.693000,5.1370E-008,1460.693000,1.5495E003
1460.709500,7.9840E-005,1460.709500,1.8040E-005,1460.709500,3.1660E-006,1460.709500,-3.3380E-008,1460.709500,7.9840E007
1460.726000,8.0120E-005,1460.726000,1.8080E-005,1460.726000,3.1560E-006,1460.726000,3.0420E-008,1460.726000,2.6338E003
1460.742500,8.0030E-005,1460.742500,1.8040E-005,1460.742500,3.2120E-006,1460.742500,-1.3780E-009,1460.742500,8.0030E007
1460.759000,8.0190E-005,1460.759000,1.8110E-005,1460.759000,3.1900E-006,1460.759000,-6.7690E-009,1460.759000,8.0190E007
1460.775500,8.0400E-005,1460.775500,1.8090E-005,1460.775500,3.1670E-006,1460.775500,3.0480E-008,1460.775500,2.6378E003
1460.792000,8.0380E-005,1460.792000,1.8130E-005,1460.792000,3.1190E-006,1460.792000,3.9490E-008,1460.792000,2.0355E003
1460.808500,8.0320E-005,1460.808500,1.8170E-005,1460.808500,3.1470E-006,1460.808500,4.1450E-008,1460.808500,1.9378E003
1460.825000,8.0590E-005,1460.825000,1.8140E-005,1460.825000,3.1100E-006,1460.825000,-1.1720E-008,1460.825000,8.0590E007
1460.841500,8.0550E-005,1460.841500,1.8280E-005,1460.841500,3.1060E-006,1460.841500,4.5430E-008,1460.841500,1.7731E003
1460.858000,8.0590E-005,1460.858000,1.8240E-005,1460.858000,3.1100E-006,1460.858000,2.8090E-008,1460.858000,2.8690E003
1460.874500,8.1050E-005,1460.874500,1.8260E-005,1460.874500,3.1380E-006,1460.874500,1.1090E-008,1460.874500,7.3084E003
1460.891000,8.1070E-005,1460.891000,1.8260E-005,1460.891000,3.1750E-006,1460.891000,5.0760E-008,1460.891000,1.5971E003
1460.907500,8.1300E-005,1460.907500,1.8290E-005,1460.907500,3.1020E-006,1460.907500,3.2310E-008,1460.907500,2.5162E003
1460.924000,8.1240E-005,1460.924000,1.8350E-005,1460.924000,3.1040E-006,1460.924000,4.4230E-008,1460.924000,1.8368E003
1460.940500,8.1610E-005,1460.940500,1.8310E-005,1460.940500,3.1560E-006,1460.940500,4.1000E-008,1460.940500,1.9905E003
1460.957000,8.1650E-005,1460.957000,1.8470E-005,1460.957000,3.1600E-006,1460.957000,1.9900E-008,1460.957000,4.1030E003
1460.973500,8.1820E-005,1460.973500,1.8480E-005,1460.973500,3.1390E-006,1460.973500,4.5040E-008,1460.973500,1.8166E003
1460.990000,8.1820E-005,1460.990000,1.8430E-005,1460.990000,3.2090E-006,1460.990000,2.4460E-008,1460.990000,3.3451E003
1461.006500,8.2010E-005,1461.006500,1.8560E-005,1461.006500,3.1640E-006,1461.006500,7.0770E-008,1461.006500,1.1588E003
1461.023000,8.1820E-005,1461.023000,1.8500E-005,1461.023000,3.0870E-006,1461.023000,3.9560E-008,1461.023000,2.0683E003
1461.039500,8.2100E-005,1461.039500,1.8540E-005,1461.039500,3.2200E-006,1461.039500,2.5360E-008,1461.039500,3.2374E003
1461.056000,8.2120E-005,1461.056000,1.8580E-005,1461.056000,3.1660E-006,1461.056000,4.2780E-008,1461.056000,1.9196E003
1461.072500,8.2290E-005,1461.072500,1.8510E-005,1461.072500,3.0870E-006,1461.072500,7.5790E-008,1461.072500,1.0858E003
1461.089000,8.2410E-005,1461.089000,1.8570E-005,1461.089000,3.0400E-006,1461.089000,4.2570E-008,1461.089000,1.9359E003
1461.105500,8.2570E-005,1461.105500,1.8660E-005,1461.105500,3.1150E-006,1461.105500,4.1000E-008,1461.105500,2.0139E003
1461.122000,8.2740E-005,1461.122000,1.8650E-005,1461.122000,3.1430E-006,1461.122000,6.7460E-008,1461.122000,1.2265E003
1461.138500,8.2840E-005,1461.138500,1.8660E-005,1461.138500,3.1840E-006,1461.138500,1.6410E-008,1461.138500,5.0481E003
1461.155000,8.2970E-005,1461.155000,1.8730E-005,1461.155000,3.0660E-006,1461.155000,4.8930E-008,1461.155000,1.6957E003
1461.171500,8.3270E-005,1461.171500,1.8810E-005,1461.171500,3.1950E-006,1461.171500,3.8630E-008,1461.171500,2.1556E003
1461.188000,8.3100E-005,1461.188000,1.8750E-005,1461.188000,3.1750E-006,1461.188000,4.4440E-008,1461.188000,1.8699E003
1461.204500,8.3360E-005,1461.204500,1.8840E-005,1461.204500,3.0940E-006,1461.204500,6.9950E-008,1461.204500,1.1917E003
1461.221000,8.3400E-005,1461.221000,1.8880E-005,1461.221000,3.1800E-006,1461.221000,8.3860E-008,1461.221000,9.9451E002
1461.237500,8.3360E-005,1461.237500,1.8860E-005,1461.237500,3.1150E-006,1461.237500,5.9590E-008,1461.237500,1.3989E003
1461.254000,8.3100E-005,1461.254000,1.8860E-005,1461.254000,3.1790E-006,1461.254000,7.1780E-008,1461.254000,1.1577E003
1461.270500,8.2930E-005,1461.270500,1.8690E-005,1461.270500,3.0640E-006,1461.270500,6.9500E-008,1461.270500,1.1932E003
1461.287000,8.2480E-005,1461.287000,1.8690E-005,1461.287000,3.0760E-006,1461.287000,5.1310E-008,1461.287000,1.6075E003
1461.303500,8.2540E-005,1461.303500,1.8700E-005,1461.303500,3.0460E-006,1461.303500,6.4720E-008,1461.303500,1.2753E003
1461.320000,8.3040E-005,1461.320000,1.8770E-005,1461.320000,3.1280E-006,1461.320000,7.2530E-008,1461.320000,1.1449E003
1461.336500,8.3880E-005,1461.336500,1.8960E-005,1461.336500,3.1110E-006,1461.336500,6.0680E-008,1461.336500,1.3823E003
1461.353000,8.4290E-005,1461.353000,1.8990E-005,1461.353000,3.1560E-006,1461.353000,6.7540E-008,1461.353000,1.2480E003
1461.369500,8.4580E-005,1461.369500,1.9130E-005,1461.369500,3.2330E-006,1461.369500,4.9050E-008,1461.369500,1.7244E003
1461.386000,8.4800E-005,1461.386000,1.9200E-005,1461.386000,3.1690E-006,1461.386000,1.0360E-007,1461.386000,8.1853E002
1461.402500,8.5100E-005,1461.402500,1.9220E-005,1461.402500,3.1370E-006,1461.402500,6.5800E-008,1461.402500,1.2933E003
1461.419000,8.5230E-005,1461.419000,1.9410E-005,1461.419000,3.2910E-006,1461.419000,6.5030E-008,1461.419000,1.3106E003
1461.435500,8.5340E-005,1461.435500,1.9270E-005,1461.435500,3.1450E-006,1461.435500,9.9890E-008,1461.435500,8.5434E002
1461.452000,8.5830E-005,1461.452000,1.9440E-005,1461.452000,3.2310E-006,1461.452000,7.5690E-008,1461.452000,1.1340E003
1461.468500,8.5700E-005,1461.468500,1.9310E-005,1461.468500,3.2230E-006,1461.468500,8.4720E-008,1461.468500,1.0116E003
1461.485000,8.5830E-005,1461.485000,1.9480E-005,1461.485000,3.1090E-006,1461.485000,9.3680E-008,1461.485000,9.1620E002
1461.501500,8.6150E-005,1461.501500,1.9570E-005,1461.501500,3.2120E-006,1461.501500,9.1720E-008,1461.501500,9.3927E002
1461.518000,8.5880E-005,1461.518000,1.9480E-005,1461.518000,3.1750E-006,1461.518000,7.5800E-008,1461.518000,1.1330E003
1461.534500,8.6070E-005,1461.534500,1.9560E-005,1461.534500,3.2200E-006,1461.534500,1.1160E-007,1461.534500,7.7124E002
1461.551000,8.6350E-005,1461.551000,1.9480E-005,1461.551000,3.2290E-006,1461.551000,6.9370E-008,1461.551000,1.2448E003
1461.567500,8.6610E-005,1461.567500,1.9540E-005,1461.567500,3.1970E-006,1461.567500,9.8450E-008,1461.567500,8.7974E002
1461.584000,8.6820E-005,1461.584000,1.9740E-005,1461.584000,3.2270E-006,1461.584000,9.3060E-008,1461.584000,9.3295E002
1461.600500,8.6860E-005,1461.600500,1.9630E-005,1461.600500,3.2400E-006,1461.600500,7.1090E-008,1461.600500,1.2218E003
1461.617000,8.7230E-005,1461.617000,1.9800E-005,1461.617000,3.1520E-006,1461.617000,9.2950E-008,1461.617000,9.3846E002
1461.633500,8.7420E-005,1461.633500,1.9820E-005,1461.633500,3.2220E-006,1461.633500,1.0870E-007,1461.633500,8.0423E002
1461.650000,8.7540E-005,1461.650000,1.9870E-005,1461.650000,3.2160E-006,1461.650000,1.0710E-007,1461.650000,8.1737E002
1461.666500,8.7580E-005,1461.666500,1.9920E-005,1461.666500,3.2870E-006,1461.666500,9.1580E-008,1461.666500,9.5632E002
1461.683000,8.8030E-005,1461.683000,1.9900E-005,1461.683000,3.1580E-006,1461.683000,1.0790E-007,1461.683000,8.1585E002
1461.699500,8.7910E-005,1461.699500,1.9900E-005,1461.699500,3.2610E-006,1461.699500,8.4640E-008,1461.699500,1.0386E003
1461.716000,8.7950E-005,1461.716000,1.9830E-005,1461.716000,3.2510E-006,1461.716000,7.6010E-008,1461.716000,1.1571E003
1461.732500,8.7930E-005,1461.732500,1.9940E-005,1461.732500,3.1330E-006,1461.732500,1.1540E-007,1461.732500,7.6196E002
1461.749000,8.8270E-005,1461.749000,1.9980E-005,1461.749000,3.3090E-006,1461.749000,1.1220E-007,1461.749000,7.8672E002
1461.765500,8.8380E-005,1461.765500,2.0050E-005,1461.765500,3.2830E-006,1461.765500,1.2480E-007,1461.765500,7.0817E002
1461.782000,8.8400E-005,1461.782000,1.9960E-005,1461.782000,3.2060E-006,1461.782000,1.0820E-007,1461.782000,8.1701E002
1461.798500,8.8590E-005,1461.798500,2.0130E-005,1461.798500,3.3210E-006,1461.798500,1.3270E-007,1461.798500,6.6760E002
1461.815000,8.8660E-005,1461.815000,2.0010E-005,1461.815000,3.2610E-006,1461.815000,1.0590E-007,1461.815000,8.3720E002
1461.831500,8.8700E-005,1461.831500,2.0200E-005,1461.831500,3.2180E-006,1461.831500,1.2930E-007,1461.831500,6.8600E002
1461.848000,8.8850E-005,1461.848000,2.0220E-005,1461.848000,3.2030E-006,1461.848000,1.2590E-007,1461.848000,7.0572E002
1461.864500,8.9240E-005,1461.864500,2.0260E-005,1461.864500,3.2700E-006,1461.864500,1.0760E-007,1461.864500,8.2937E002
1461.881000,8.9470E-005,1461.881000,2.0240E-005,1461.881000,3.2290E-006,1461.881000,1.2630E-007,1461.881000,7.0839E002
1461.897500,8.9620E-005,1461.897500,2.0330E-005,1461.897500,3.3020E-006,1461.897500,1.4600E-007,1461.897500,6.1384E002
1461.914000,8.9880E-005,1461.914000,2.0370E-005,1461.914000,3.2550E-006,1461.914000,1.3130E-007,1461.914000,6.8454E002
1461.930500,8.9970E-005,1461.930500,2.0450E-005,1461.930500,3.2250E-006,1461.930500,1.1740E-007,1461.930500,7.6635E002
1461.947000,8.9900E-005,1461.947000,2.0390E-005,1461.947000,3.2480E-006,1461.947000,1.4270E-007,1461.947000,6.2999E002
1461.963500,9.0010E-005,1461.963500,2.0460E-005,1461.963500,3.2310E-006,1461.963500,1.3390E-007,1461.963500,6.7222E002
1461.980000,9.0180E-005,1461.980000,2.0500E-005,1461.980000,3.2680E-006,1461.980000,1.0250E-007,1461.980000,8.7980E002
1461.996500,9.0210E-005,1461.996500,2.0390E-005,1461.996500,3.3060E-006,1461.996500,1.1880E-007,1461.996500,7.5934E002
1462.013000,8.9990E-005,1462.013000,2.0480E-005,1462.013000,3.2180E-006,1462.013000,1.1980E-007,1462.013000,7.5117E002
1462.029500,9.0360E-005,1462.029500,2.0480E-005,1462.029500,3.2510E-006,1462.029500,1.5910E-007,1462.029500,5.6794E002
1462.046000,9.0350E-005,1462.046000,2.0480E-005,1462.046000,3.1930E-006,1462.046000,1.4570E-007,1462.046000,6.2011E002
1462.062500,9.0660E-005,1462.062500,2.0560E-005,1462.062500,3.2590E-006,1462.062500,1.2730E-007,1462.062500,7.1218E002
1462.079000,9.0350E-005,1462.079000,2.0610E-005,1462.079000,3.2610E-006,1462.079000,1.5210E-007,1462.079000,5.9402E002
1462.095500,9.0980E-005,1462.095500,2.0580E-005,1462.095500,3.2890E-006,1462.095500,1.6350E-007,1462.095500,5.5645E002
1462.112000,9.1040E-005,1462.112000,2.0630E-005,1462.112000,3.3170E-006,1462.112000,1.3020E-007,1462.112000,6.9923E002
1462.128500,9.1170E-005,1462.128500,2.0730E-005,1462.128500,3.2660E-006,1462.128500,1.5940E-007,1462.128500,5.7196E002
1462.145000,9.1240E-005,1462.145000,2.0610E-005,1462.145000,3.3090E-006,1462.145000,1.4400E-007,1462.145000,6.3361E002
1462.161500,9.1410E-005,1462.161500,2.0780E-005,1462.161500,3.2700E-006,1462.161500,1.5420E-007,1462.161500,5.9280E002
1462.178000,9.1340E-005,1462.178000,2.0820E-005,1462.178000,3.3170E-006,1462.178000,1.3550E-007,1462.178000,6.7410E002
1462.194500,9.1660E-005,1462.194500,2.0740E-005,1462.194500,3.3170E-006,1462.194500,1.7130E-007,1462.194500,5.3508E002
1462.211000,9.1490E-005,1462.211000,2.0780E-005,1462.211000,3.3640E-006,1462.211000,1.6510E-007,1462.211000,5.5415E002
1462.227500,9.1840E-005,1462.227500,2.0930E-005,1462.227500,3.3130E-006,1462.227500,1.7310E-007,1462.227500,5.3056E002
1462.244000,9.1800E-005,1462.244000,2.0940E-005,1462.244000,3.2900E-006,1462.244000,1.7190E-007,1462.244000,5.3403E002
1462.260500,9.1970E-005,1462.260500,2.0850E-005,1462.260500,3.3090E-006,1462.260500,1.4730E-007,1462.260500,6.2437E002
1462.277000,9.2210E-005,1462.277000,2.1000E-005,1462.277000,3.3520E-006,1462.277000,1.4710E-007,1462.277000,6.2685E002
1462.293500,9.2490E-005,1462.293500,2.1000E-005,1462.293500,3.2590E-006,1462.293500,1.4980E-007,1462.293500,6.1742E002
1462.310000,9.2570E-005,1462.310000,2.1020E-005,1462.310000,3.2700E-006,1462.310000,1.3050E-007,1462.310000,7.0935E002
1462.326500,9.2880E-005,1462.326500,2.1110E-005,1462.326500,3.3320E-006,1462.326500,1.8960E-007,1462.326500,4.8987E002
1462.343000,9.3070E-005,1462.343000,2.1110E-005,1462.343000,3.3580E-006,1462.343000,1.3340E-007,1462.343000,6.9768E002
1462.359500,9.3160E-005,1462.359500,2.1090E-005,1462.359500,3.2590E-006,1462.359500,1.6080E-007,1462.359500,5.7935E002
1462.376000,9.3350E-005,1462.376000,2.1190E-005,1462.376000,3.3430E-006,1462.376000,1.9610E-007,1462.376000,4.7603E002
1462.392500,9.3390E-005,1462.392500,2.1200E-005,1462.392500,3.3770E-006,1462.392500,1.6120E-007,1462.392500,5.7934E002
1462.409000,9.3480E-005,1462.409000,2.1260E-005,1462.409000,3.3340E-006,1462.409000,1.7280E-007,1462.409000,5.4097E002
1462.425500,9.3740E-005,1462.425500,2.1300E-005,1462.425500,3.2810E-006,1462.425500,1.8360E-007,1462.425500,5.1057E002
1462.442000,9.3740E-005,1462.442000,2.1340E-005,1462.442000,3.3170E-006,1462.442000,1.6670E-007,1462.442000,5.6233E002
1462.458500,9.3950E-005,1462.458500,2.1320E-005,1462.458500,3.3150E-006,1462.458500,2.0230E-007,1462.458500,4.6441E002
1462.475000,9.4140E-005,1462.475000,2.1450E-005,1462.475000,3.4500E-006,1462.475000,1.7950E-007,1462.475000,5.2446E002
1462.491500,9.4190E-005,1462.491500,2.1390E-005,1462.491500,3.3780E-006,1462.491500,1.8000E-007,1462.491500,5.2328E002
1462.508000,9.4330E-005,1462.508000,2.1390E-005,1462.508000,3.2790E-006,1462.508000,1.7850E-007,1462.508000,5.2846E002
1462.524500,9.4530E-005,1462.524500,2.1600E-005,1462.524500,3.3670E-006,1462.524500,1.7610E-007,1462.524500,5.3680E002
1462.541000,9.4890E-005,1462.541000,2.1620E-005,1462.541000,3.3350E-006,1462.541000,1.6040E-007,1462.541000,5.9158E002
1462.557500,9.4830E-005,1462.557500,2.1520E-005,1462.557500,3.3770E-006,1462.557500,1.9310E-007,1462.557500,4.9109E002
1462.574000,9.5240E-005,1462.574000,2.1640E-005,1462.574000,3.3470E-006,1462.574000,1.9280E-007,1462.574000,4.9398E002
1462.590500,9.5150E-005,1462.590500,2.1730E-005,1462.590500,3.3990E-006,1462.590500,1.7360E-007,1462.590500,5.4810E002
1462.607000,9.5300E-005,1462.607000,2.1690E-005,1462.607000,3.4980E-006,1462.607000,1.6750E-007,1462.607000,5.6896E002
1462.623500,9.5490E-005,1462.623500,2.1690E-005,1462.623500,3.2890E-006,1462.623500,1.8750E-007,1462.623500,5.0928E002
1462.640000,9.5540E-005,1462.640000,2.1710E-005,1462.640000,3.4080E-006,1462.640000,1.8170E-007,1462.640000,5.2581E002
1462.656500,9.5990E-005,1462.656500,2.1790E-005,1462.656500,3.4760E-006,1462.656500,1.9650E-007,1462.656500,4.8850E002
1462.673000,9.6030E-005,1462.673000,2.1750E-005,1462.673000,3.3860E-006,1462.673000,1.8680E-007,1462.673000,5.1408E002
1462.689500,9.6160E-005,1462.689500,2.1900E-005,1462.689500,3.4780E-006,1462.689500,1.6340E-007,1462.689500,5.8849E002
1462.706000,9.6270E-005,1462.706000,2.1840E-005,1462.706000,3.3770E-006,1462.706000,1.6340E-007,1462.706000,5.8917E002
1462.722500,9.6400E-005,1462.722500,2.2030E-005,1462.722500,3.3770E-006,1462.722500,1.8620E-007,1462.722500,5.1772E002
1462.739000,9.6570E-005,1462.739000,2.1930E-005,1462.739000,3.4070E-006,1462.739000,1.7050E-007,1462.739000,5.6639E002
1462.755500,9.6530E-005,1462.755500,2.2070E-005,1462.755500,3.4610E-006,1462.755500,1.8200E-007,1462.755500,5.3038E002
1462.772000,9.6780E-005,1462.772000,2.2010E-005,1462.772000,3.4350E-006,1462.772000,1.9180E-007,1462.772000,5.0459E002
1462.788500,9.7210E-005,1462.788500,2.2100E-005,1462.788500,3.5210E-006,1462.788500,1.5070E-007,1462.788500,6.4506E002
1462.805000,9.7130E-005,1462.805000,2.2220E-005,1462.805000,3.4160E-006,1462.805000,1.8440E-007,1462.805000,5.2674E002
1462.821500,9.7280E-005,1462.821500,2.2180E-005,1462.821500,3.4680E-006,1462.821500,1.9910E-007,1462.821500,4.8860E002
1462.838000,9.7370E-005,1462.838000,2.2230E-005,1462.838000,3.5060E-006,1462.838000,1.3640E-007,1462.838000,7.1386E002
1462.854500,9.7690E-005,1462.854500,2.2250E-005,1462.854500,3.4250E-006,1462.854500,1.9040E-007,1462.854500,5.1308E002
1462.871000,9.7820E-005,1462.871000,2.2300E-005,1462.871000,3.4420E-006,1462.871000,1.6070E-007,1462.871000,6.0871E002
1462.887500,9.8010E-005,1462.887500,2.2280E-005,1462.887500,3.4960E-006,1462.887500,1.8370E-007,1462.887500,5.3353E002
1462.904000,9.8010E-005,1462.904000,2.2300E-005,1462.904000,3.3710E-006,1462.904000,1.7470E-007,1462.904000,5.6102E002
1462.920500,9.8010E-005,1462.920500,2.2300E-005,1462.920500,3.4630E-006,1462.920500,2.0520E-007,1462.920500,4.7763E002
1462.937000,9.8080E-005,1462.937000,2.2300E-005,1462.937000,3.4200E-006,1462.937000,1.9270E-007,1462.937000,5.0898E002
1462.953500,9.7990E-005,1462.953500,2.2280E-005,1462.953500,3.4930E-006,1462.953500,1.4230E-007,1462.953500,6.8862E002
1462.970000,9.7990E-005,1462.970000,2.2340E-005,1462.970000,3.4890E-006,1462.970000,1.6610E-007,1462.970000,5.8995E002
1462.986500,9.8010E-005,1462.986500,2.2380E-005,1462.986500,3.4890E-006,1462.986500,1.6100E-007,1462.986500,6.0876E002
1463.003000,9.8380E-005,1463.003000,2.2490E-005,1463.003000,3.4210E-006,1463.003000,1.5570E-007,1463.003000,6.3186E002
1463.019500,9.8630E-005,1463.019500,2.2470E-005,1463.019500,3.4630E-006,1463.019500,1.6830E-007,1463.019500,5.8604E002
1463.036000,9.8800E-005,1463.036000,2.2470E-005,1463.036000,3.4480E-006,1463.036000,1.9920E-007,1463.036000,4.9598E002
1463.052500,9.9020E-005,1463.052500,2.2410E-005,1463.052500,3.4250E-006,1463.052500,1.7550E-007,1463.052500,5.6422E002
1463.069000,9.8760E-005,1463.069000,2.2600E-005,1463.069000,3.4420E-006,1463.069000,2.0750E-007,1463.069000,4.7595E002
1463.085500,9.8950E-005,1463.085500,2.2560E-005,1463.085500,3.5100E-006,1463.085500,1.8330E-007,1463.085500,5.3983E002
1463.102000,9.9150E-005,1463.102000,2.2600E-005,1463.102000,3.5100E-006,1463.102000,1.8710E-007,1463.102000,5.2993E002
1463.118500,9.9430E-005,1463.118500,2.2640E-005,1463.118500,3.4780E-006,1463.118500,1.2920E-007,1463.118500,7.6958E002
1463.135000,9.9380E-005,1463.135000,2.2660E-005,1463.135000,3.5020E-006,1463.135000,1.8310E-007,1463.135000,5.4276E002
1463.151500,9.9450E-005,1463.151500,2.2560E-005,1463.151500,3.4380E-006,1463.151500,1.6440E-007,1463.151500,6.0493E002
1463.168000,9.9530E-005,1463.168000,2.2700E-005,1463.168000,3.5600E-006,1463.168000,1.7190E-007,1463.168000,5.7900E002
1463.184500,9.9210E-005,1463.184500,2.2640E-005,1463.184500,3.5100E-006,1463.184500,1.6510E-007,1463.184500,6.0091E002
1463.201000,9.8850E-005,1463.201000,2.2620E-005,1463.201000,3.5340E-006,1463.201000,1.7840E-007,1463.201000,5.5409E002
1463.217500,9.7920E-005,1463.217500,2.2400E-005,1463.217500,3.5340E-006,1463.217500,1.6370E-007,1463.217500,5.9817E002
1463.234000,9.6530E-005,1463.234000,2.2100E-005,1463.234000,3.3880E-006,1463.234000,1.4210E-007,1463.234000,6.7931E002
1463.250500,9.4790E-005,1463.250500,2.1630E-005,1463.250500,3.3430E-006,1463.250500,1.9530E-007,1463.250500,4.8536E002
1463.267000,9.4360E-005,1463.267000,2.1570E-005,1463.267000,3.3110E-006,1463.267000,9.9250E-008,1463.267000,9.5073E002
1463.283500,9.6250E-005,1463.283500,2.1930E-005,1463.283500,3.4360E-006,1463.283500,1.5180E-007,1463.283500,6.3406E002
