
Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C),Wavelength(D),Level(D),Wavelength(E),Level(E)
1506.179200,1.5990E-004,1506.179200,2.3000E-006,1506.179200,2.3250E-007,1506.179200,1.1260E-006,1506.179200,1.4201E002
1506.195680,1.6020E-004,1506.195680,2.4060E-006,1506.195680,2.8060E-007,1506.195680,1.1670E-006,1506.195680,1.3728E002
1506.212160,1.6000E-004,1506.212160,2.3170E-006,1506.212160,3.0040E-007,1506.212160,1.1570E-006,1506.212160,1.3829E002
1506.228640,1.5980E-004,1506.228640,2.3460E-006,1506.228640,2.7130E-007,1506.228640,1.1150E-006,1506.228640,1.4332E002
1506.245120,1.5950E-004,1506.245120,2.2610E-006,1506.245120,2.6820E-007,1506.245120,1.1360E-006,1506.245120,1.4040E002
1506.261600,1.5940E-004,1506.261600,2.3540E-006,1506.261600,3.2390E-007,1506.261600,1.1400E-006,1506.261600,1.3982E002
1506.278080,1.5930E-004,1506.278080,2.3460E-006,1506.278080,3.3210E-007,1506.278080,1.2170E-006,1506.278080,1.3090E002
1506.294560,1.5920E-004,1506.294560,2.4160E-006,1506.294560,2.6840E-007,1506.294560,1.1810E-006,1506.294560,1.3480E002
1506.311040,1.5890E-004,1506.311040,2.2860E-006,1506.311040,2.7630E-007,1506.311040,1.1580E-006,1506.311040,1.3722E002
1506.327520,1.5950E-004,1506.327520,2.3810E-006,1506.327520,2.6550E-007,1506.327520,1.2000E-006,1506.327520,1.3292E002
1506.344000,1.5970E-004,1506.344000,2.3170E-006,1506.344000,2.6630E-007,1506.344000,1.1900E-006,1506.344000,1.3420E002
1506.360480,1.5960E-004,1506.360480,2.4140E-006,1506.360480,2.9580E-007,1506.360480,1.1810E-006,1506.360480,1.3514E002
1506.376960,1.5940E-004,1506.376960,2.4240E-006,1506.376960,2.9420E-007,1506.376960,1.2120E-006,1506.376960,1.3152E002
1506.393440,1.5970E-004,1506.393440,2.4010E-006,1506.393440,2.8760E-007,1506.393440,1.1950E-006,1506.393440,1.3364E002
1506.409920,1.5980E-004,1506.409920,2.3520E-006,1506.409920,2.8040E-007,1506.409920,1.2120E-006,1506.409920,1.3185E002
1506.426400,1.5980E-004,1506.426400,2.3400E-006,1506.426400,2.5540E-007,1506.426400,1.1580E-006,1506.426400,1.3800E002
1506.442880,1.6040E-004,1506.442880,2.3250E-006,1506.442880,3.0950E-007,1506.442880,1.1700E-006,1506.442880,1.3709E002
1506.459360,1.6010E-004,1506.459360,2.3070E-006,1506.459360,2.4480E-007,1506.459360,1.1800E-006,1506.459360,1.3568E002
1506.475840,1.5980E-004,1506.475840,2.3380E-006,1506.475840,3.1320E-007,1506.475840,1.1200E-006,1506.475840,1.4268E002
1506.492320,1.5970E-004,1506.492320,2.3670E-006,1506.492320,2.9750E-007,1506.492320,1.2300E-006,1506.492320,1.2984E002
1506.508800,1.5930E-004,1506.508800,2.2850E-006,1506.508800,2.6990E-007,1506.508800,1.2010E-006,1506.508800,1.3264E002
1506.525280,1.5920E-004,1506.525280,2.2810E-006,1506.525280,2.4600E-007,1506.525280,1.2420E-006,1506.525280,1.2818E002
1506.541760,1.5900E-004,1506.541760,2.3630E-006,1506.541760,2.8910E-007,1506.541760,1.1870E-006,1506.541760,1.3395E002
1506.558240,1.5930E-004,1506.558240,2.2850E-006,1506.558240,2.8600E-007,1506.558240,1.2200E-006,1506.558240,1.3057E002
1506.574720,1.5920E-004,1506.574720,2.3300E-006,1506.574720,2.7790E-007,1506.574720,1.2470E-006,1506.574720,1.2767E002
1506.591200,1.5920E-004,1506.591200,2.3030E-006,1506.591200,2.0390E-007,1506.591200,1.1930E-006,1506.591200,1.3345E002
1506.607680,1.5950E-004,1506.607680,2.3590E-006,1506.607680,2.4660E-007,1506.607680,1.2790E-006,1506.607680,1.2471E002
1506.624160,1.5960E-004,1506.624160,2.3800E-006,1506.624160,2.8270E-007,1506.624160,1.2300E-006,1506.624160,1.2976E002
1506.640640,1.5930E-004,1506.640640,2.2910E-006,1506.640640,2.5490E-007,1506.640640,1.2570E-006,1506.640640,1.2673E002
1506.657120,1.5950E-004,1506.657120,2.4040E-006,1506.657120,2.5280E-007,1506.657120,1.1740E-006,1506.657120,1.3586E002
1506.673600,1.5980E-004,1506.673600,2.2890E-006,1506.673600,2.4000E-007,1506.673600,1.1650E-006,1506.673600,1.3717E002
1506.690080,1.5990E-004,1506.690080,2.3650E-006,1506.690080,2.3690E-007,1506.690080,1.2180E-006,1506.690080,1.3128E002
1506.706560,1.5980E-004,1506.706560,2.4290E-006,1506.706560,2.7920E-007,1506.706560,1.2560E-006,1506.706560,1.2723E002
1506.723040,1.5940E-004,1506.723040,2.2110E-006,1506.723040,2.3940E-007,1506.723040,1.2070E-006,1506.723040,1.3206E002
1506.739520,1.5950E-004,1506.739520,2.4210E-006,1506.739520,2.4930E-007,1506.739520,1.2740E-006,1506.739520,1.2520E002
1506.756000,1.5900E-004,1506.756000,2.2910E-006,1506.756000,2.1650E-007,1506.756000,1.2500E-006,1506.756000,1.2720E002
1506.772480,1.5910E-004,1506.772480,2.2460E-006,1506.772480,2.7440E-007,1506.772480,1.2470E-006,1506.772480,1.2759E002
1506.788960,1.5940E-004,1506.788960,2.3120E-006,1506.788960,2.5860E-007,1506.788960,1.2720E-006,1506.788960,1.2531E002
1506.805440,1.5930E-004,1506.805440,2.3010E-006,1506.805440,2.4480E-007,1506.805440,1.2200E-006,1506.805440,1.3057E002
1506.821920,1.5930E-004,1506.821920,2.3200E-006,1506.821920,2.4720E-007,1506.821920,1.2490E-006,1506.821920,1.2754E002
1506.838400,1.5920E-004,1506.838400,2.2560E-006,1506.838400,2.3220E-007,1506.838400,1.2770E-006,1506.838400,1.2467E002
1506.854880,1.5970E-004,1506.854880,2.3430E-006,1506.854880,2.6760E-007,1506.854880,1.2020E-006,1506.854880,1.3286E002
1506.871360,1.5930E-004,1506.871360,2.3280E-006,1506.871360,2.4000E-007,1506.871360,1.2290E-006,1506.871360,1.2962E002
1506.887840,1.5960E-004,1506.887840,2.2790E-006,1506.887840,2.6830E-007,1506.887840,1.3030E-006,1506.887840,1.2249E002
1506.904320,1.5980E-004,1506.904320,2.2620E-006,1506.904320,2.2040E-007,1506.904320,1.2370E-006,1506.904320,1.2918E002
1506.920800,1.5950E-004,1506.920800,2.3780E-006,1506.920800,2.5420E-007,1506.920800,1.2970E-006,1506.920800,1.2298E002
1506.937280,1.5960E-004,1506.937280,2.2740E-006,1506.937280,2.1530E-007,1506.937280,1.2910E-006,1506.937280,1.2363E002
1506.953760,1.5950E-004,1506.953760,2.3320E-006,1506.953760,2.3960E-007,1506.953760,1.3160E-006,1506.953760,1.2120E002
1506.970240,1.5940E-004,1506.970240,2.3610E-006,1506.970240,2.3840E-007,1506.970240,1.2780E-006,1506.970240,1.2473E002
1506.986720,1.5930E-004,1506.986720,2.3770E-006,1506.986720,2.4110E-007,1506.986720,1.2960E-006,1506.986720,1.2292E002
1507.003200,1.5930E-004,1507.003200,2.3470E-006,1507.003200,2.2190E-007,1507.003200,1.3130E-006,1507.003200,1.2133E002
1507.019680,1.5900E-004,1507.019680,2.4330E-006,1507.019680,2.4890E-007,1507.019680,1.2880E-006,1507.019680,1.2345E002
1507.036160,1.5910E-004,1507.036160,2.3420E-006,1507.036160,2.2460E-007,1507.036160,1.3490E-006,1507.036160,1.1794E002
1507.052640,1.5960E-004,1507.052640,2.2890E-006,1507.052640,2.6930E-007,1507.052640,1.3390E-006,1507.052640,1.1919E002
1507.069120,1.5920E-004,1507.069120,2.2520E-006,1507.069120,2.3570E-007,1507.069120,1.2880E-006,1507.069120,1.2360E002
1507.085600,1.5950E-004,1507.085600,2.3320E-006,1507.085600,2.3780E-007,1507.085600,1.2900E-006,1507.085600,1.2364E002
1507.102080,1.5920E-004,1507.102080,2.3430E-006,1507.102080,2.2740E-007,1507.102080,1.2930E-006,1507.102080,1.2312E002
1507.118560,1.5910E-004,1507.118560,2.2620E-006,1507.118560,2.7650E-007,1507.118560,1.3590E-006,1507.118560,1.1707E002
1507.135040,1.5950E-004,1507.135040,2.4330E-006,1507.135040,1.9090E-007,1507.135040,1.3270E-006,1507.135040,1.2020E002
1507.151520,1.5990E-004,1507.151520,2.3180E-006,1507.151520,2.3710E-007,1507.151520,1.3390E-006,1507.151520,1.1942E002
1507.168000,1.5980E-004,1507.168000,2.3490E-006,1507.168000,2.1450E-007,1507.168000,1.3540E-006,1507.168000,1.1802E002
1507.184480,1.6000E-004,1507.184480,2.3650E-006,1507.184480,2.7050E-007,1507.184480,1.3450E-006,1507.184480,1.1896E002
1507.200960,1.5960E-004,1507.200960,2.3800E-006,1507.200960,2.3780E-007,1507.200960,1.3500E-006,1507.200960,1.1822E002
1507.217440,1.5980E-004,1507.217440,2.3530E-006,1507.217440,2.4810E-007,1507.217440,1.3510E-006,1507.217440,1.1828E002
1507.233920,1.5970E-004,1507.233920,2.3750E-006,1507.233920,2.4930E-007,1507.233920,1.2530E-006,1507.233920,1.2745E002
1507.250400,1.5940E-004,1507.250400,2.3820E-006,1507.250400,2.4150E-007,1507.250400,1.3360E-006,1507.250400,1.1931E002
1507.266880,1.5970E-004,1507.266880,2.3170E-006,1507.266880,2.4380E-007,1507.266880,1.3030E-006,1507.266880,1.2256E002
1507.283360,1.5950E-004,1507.283360,2.2840E-006,1507.283360,2.4750E-007,1507.283360,1.3630E-006,1507.283360,1.1702E002
1507.299840,1.5940E-004,1507.299840,2.3210E-006,1507.299840,2.3890E-007,1507.299840,1.3440E-006,1507.299840,1.1860E002
1507.316320,1.5950E-004,1507.316320,2.3450E-006,1507.316320,2.1330E-007,1507.316320,1.3630E-006,1507.316320,1.1702E002
1507.332800,1.5960E-004,1507.332800,2.2840E-006,1507.332800,2.4460E-007,1507.332800,1.3470E-006,1507.332800,1.1849E002
1507.349280,1.5940E-004,1507.349280,2.3140E-006,1507.349280,2.2590E-007,1507.349280,1.3420E-006,1507.349280,1.1878E002
1507.365760,1.5970E-004,1507.365760,2.3680E-006,1507.365760,2.3410E-007,1507.365760,1.3720E-006,1507.365760,1.1640E002
1507.382240,1.5970E-004,1507.382240,2.4460E-006,1507.382240,2.6050E-007,1507.382240,1.3850E-006,1507.382240,1.1531E002
1507.398720,1.6000E-004,1507.398720,2.3120E-006,1507.398720,2.4200E-007,1507.398720,1.3790E-006,1507.398720,1.1603E002
1507.415200,1.6010E-004,1507.415200,2.3370E-006,1507.415200,2.2650E-007,1507.415200,1.3840E-006,1507.415200,1.1568E002
1507.431680,1.6050E-004,1507.431680,2.3930E-006,1507.431680,2.3990E-007,1507.431680,1.3840E-006,1507.431680,1.1597E002
1507.448160,1.6020E-004,1507.448160,2.3660E-006,1507.448160,2.4870E-007,1507.448160,1.4600E-006,1507.448160,1.0973E002
1507.464640,1.5980E-004,1507.464640,2.3800E-006,1507.464640,2.4200E-007,1507.464640,1.3410E-006,1507.464640,1.1916E002
1507.481120,1.5960E-004,1507.481120,2.3970E-006,1507.481120,2.2670E-007,1507.481120,1.3450E-006,1507.481120,1.1866E002
1507.497600,1.5970E-004,1507.497600,2.2630E-006,1507.497600,2.4260E-007,1507.497600,1.3910E-006,1507.497600,1.1481E002
1507.514080,1.5990E-004,1507.514080,2.4300E-006,1507.514080,2.1760E-007,1507.514080,1.3550E-006,1507.514080,1.1801E002
1507.530560,1.5980E-004,1507.530560,2.3580E-006,1507.530560,2.2940E-007,1507.530560,1.3150E-006,1507.530560,1.2152E002
1507.547040,1.5950E-004,1507.547040,2.2340E-006,1507.547040,2.3310E-007,1507.547040,1.3630E-006,1507.547040,1.1702E002
1507.563520,1.5940E-004,1507.563520,2.3680E-006,1507.563520,2.0630E-007,1507.563520,1.3770E-006,1507.563520,1.1576E002
1507.580000,1.5950E-004,1507.580000,2.3170E-006,1507.580000,2.2220E-007,1507.580000,1.3280E-006,1507.580000,1.2011E002
1507.596480,1.5940E-004,1507.596480,2.3330E-006,1507.596480,2.2840E-007,1507.596480,1.3710E-006,1507.596480,1.1627E002
1507.612960,1.5940E-004,1507.612960,2.3430E-006,1507.612960,2.4810E-007,1507.612960,1.3250E-006,1507.612960,1.2030E002
1507.629440,1.5950E-004,1507.629440,2.3820E-006,1507.629440,2.1130E-007,1507.629440,1.4260E-006,1507.629440,1.1185E002
1507.645920,1.6010E-004,1507.645920,2.3370E-006,1507.645920,2.1930E-007,1507.645920,1.3520E-006,1507.645920,1.1842E002
1507.662400,1.6010E-004,1507.662400,2.3930E-006,1507.662400,1.9680E-007,1507.662400,1.4380E-006,1507.662400,1.1134E002
1507.678880,1.6020E-004,1507.678880,2.3330E-006,1507.678880,2.2110E-007,1507.678880,1.3560E-006,1507.678880,1.1814E002
1507.695360,1.5980E-004,1507.695360,2.3170E-006,1507.695360,2.0550E-007,1507.695360,1.4140E-006,1507.695360,1.1301E002
1507.711840,1.5960E-004,1507.711840,2.3120E-006,1507.711840,2.1190E-007,1507.711840,1.4110E-006,1507.711840,1.1311E002
1507.728320,1.5990E-004,1507.728320,2.3450E-006,1507.728320,2.1230E-007,1507.728320,1.3110E-006,1507.728320,1.2197E002
1507.744800,1.5960E-004,1507.744800,2.3230E-006,1507.744800,2.3390E-007,1507.744800,1.3800E-006,1507.744800,1.1565E002
1507.761280,1.5960E-004,1507.761280,2.2750E-006,1507.761280,1.9740E-007,1507.761280,1.3780E-006,1507.761280,1.1582E002
1507.777760,1.5930E-004,1507.777760,2.3310E-006,1507.777760,2.3840E-007,1507.777760,1.3800E-006,1507.777760,1.1543E002
1507.794240,1.5930E-004,1507.794240,2.2110E-006,1507.794240,2.2920E-007,1507.794240,1.3510E-006,1507.794240,1.1791E002
1507.810720,1.5910E-004,1507.810720,2.3450E-006,1507.810720,2.2160E-007,1507.810720,1.4390E-006,1507.810720,1.1056E002
1507.827200,1.5950E-004,1507.827200,2.3140E-006,1507.827200,1.8620E-007,1507.827200,1.3920E-006,1507.827200,1.1458E002
1507.843680,1.5950E-004,1507.843680,2.3410E-006,1507.843680,2.5290E-007,1507.843680,1.3430E-006,1507.843680,1.1876E002
1507.860160,1.5930E-004,1507.860160,2.3040E-006,1507.860160,2.4730E-007,1507.860160,1.3550E-006,1507.860160,1.1756E002
1507.876640,1.5940E-004,1507.876640,2.2810E-006,1507.876640,2.2590E-007,1507.876640,1.4040E-006,1507.876640,1.1353E002
1507.893120,1.5980E-004,1507.893120,2.3780E-006,1507.893120,2.0450E-007,1507.893120,1.3640E-006,1507.893120,1.1716E002
1507.909600,1.5990E-004,1507.909600,2.3620E-006,1507.909600,2.3840E-007,1507.909600,1.3700E-006,1507.909600,1.1672E002
1507.926080,1.5980E-004,1507.926080,2.3120E-006,1507.926080,2.1210E-007,1507.926080,1.4340E-006,1507.926080,1.1144E002
1507.942560,1.5970E-004,1507.942560,2.3380E-006,1507.942560,2.1050E-007,1507.942560,1.3810E-006,1507.942560,1.1564E002
1507.959040,1.5990E-004,1507.959040,2.3050E-006,1507.959040,2.3360E-007,1507.959040,1.3850E-006,1507.959040,1.1545E002
1507.975520,1.6000E-004,1507.975520,2.2430E-006,1507.975520,2.0250E-007,1507.975520,1.3730E-006,1507.975520,1.1653E002
1507.992000,1.5950E-004,1507.992000,2.2430E-006,1507.992000,2.4390E-007,1507.992000,1.3820E-006,1507.992000,1.1541E002
1508.008480,1.5970E-004,1508.008480,2.3520E-006,1508.008480,1.9220E-007,1508.008480,1.3840E-006,1508.008480,1.1539E002
1508.024960,1.5950E-004,1508.024960,2.2760E-006,1508.024960,2.5990E-007,1508.024960,1.4110E-006,1508.024960,1.1304E002
1508.041440,1.5910E-004,1508.041440,2.2880E-006,1508.041440,2.3770E-007,1508.041440,1.3780E-006,1508.041440,1.1546E002
1508.057920,1.5920E-004,1508.057920,2.2430E-006,1508.057920,2.3500E-007,1508.057920,1.3870E-006,1508.057920,1.1478E002
1508.074400,1.5940E-004,1508.074400,2.2720E-006,1508.074400,2.0760E-007,1508.074400,1.2890E-006,1508.074400,1.2366E002
1508.090880,1.5950E-004,1508.090880,2.3400E-006,1508.090880,1.9980E-007,1508.090880,1.3840E-006,1508.090880,1.1525E002
1508.107360,1.5990E-004,1508.107360,2.2840E-006,1508.107360,2.1960E-007,1508.107360,1.3380E-006,1508.107360,1.1951E002
1508.123840,1.6000E-004,1508.123840,2.1940E-006,1508.123840,2.1730E-007,1508.123840,1.3660E-006,1508.123840,1.1713E002
1508.140320,1.5990E-004,1508.140320,2.2840E-006,1508.140320,1.9940E-007,1508.140320,1.3560E-006,1508.140320,1.1792E002
1508.156800,1.5990E-004,1508.156800,2.2660E-006,1508.156800,2.2620E-007,1508.156800,1.3780E-006,1508.156800,1.1604E002
1508.173280,1.6000E-004,1508.173280,2.2930E-006,1508.173280,2.1480E-007,1508.173280,1.3440E-006,1508.173280,1.1905E002
1508.189760,1.6010E-004,1508.189760,2.3230E-006,1508.189760,2.1110E-007,1508.189760,1.4230E-006,1508.189760,1.1251E002
1508.206240,1.5990E-004,1508.206240,2.3670E-006,1508.206240,2.2880E-007,1508.206240,1.4360E-006,1508.206240,1.1135E002
1508.222720,1.6030E-004,1508.222720,2.3500E-006,1508.222720,2.0230E-007,1508.222720,1.3930E-006,1508.222720,1.1508E002
1508.239200,1.5970E-004,1508.239200,2.2740E-006,1508.239200,2.0970E-007,1508.239200,1.3670E-006,1508.239200,1.1683E002
1508.255680,1.5970E-004,1508.255680,2.2450E-006,1508.255680,2.4160E-007,1508.255680,1.4240E-006,1508.255680,1.1215E002
1508.272160,1.5940E-004,1508.272160,2.3690E-006,1508.272160,2.4000E-007,1508.272160,1.3670E-006,1508.272160,1.1661E002
1508.288640,1.5950E-004,1508.288640,2.2780E-006,1508.288640,1.9120E-007,1508.288640,1.4120E-006,1508.288640,1.1296E002
1508.305120,1.5980E-004,1508.305120,2.2990E-006,1508.305120,1.9270E-007,1508.305120,1.3910E-006,1508.305120,1.1488E002
1508.321600,1.5960E-004,1508.321600,2.3300E-006,1508.321600,2.1810E-007,1508.321600,1.4130E-006,1508.321600,1.1295E002
1508.338080,1.5970E-004,1508.338080,2.3650E-006,1508.338080,2.5790E-007,1508.338080,1.3670E-006,1508.338080,1.1683E002
1508.354560,1.5990E-004,1508.354560,2.2780E-006,1508.354560,2.1830E-007,1508.354560,1.4160E-006,1508.354560,1.1292E002
1508.371040,1.5990E-004,1508.371040,2.3010E-006,1508.371040,2.3690E-007,1508.371040,1.3820E-006,1508.371040,1.1570E002
1508.387520,1.5980E-004,1508.387520,2.2160E-006,1508.387520,2.0080E-007,1508.387520,1.4120E-006,1508.387520,1.1317E002
1508.404000,1.5980E-004,1508.404000,2.2370E-006,1508.404000,2.2180E-007,1508.404000,1.4000E-006,1508.404000,1.1414E002
1508.420480,1.6010E-004,1508.420480,2.2860E-006,1508.420480,2.1730E-007,1508.420480,1.3920E-006,1508.420480,1.1501E002
1508.436960,1.5980E-004,1508.436960,2.2930E-006,1508.436960,2.1690E-007,1508.436960,1.3520E-006,1508.436960,1.1820E002
1508.453440,1.5990E-004,1508.453440,2.2640E-006,1508.453440,2.1670E-007,1508.453440,1.3420E-006,1508.453440,1.1915E002
1508.469920,1.6000E-004,1508.469920,2.2660E-006,1508.469920,2.2310E-007,1508.469920,1.3950E-006,1508.469920,1.1470E002
1508.486400,1.5990E-004,1508.486400,2.2270E-006,1508.486400,2.0580E-007,1508.486400,1.4380E-006,1508.486400,1.1120E002
1508.502880,1.5990E-004,1508.502880,2.2820E-006,1508.502880,2.0350E-007,1508.502880,1.3880E-006,1508.502880,1.1520E002
1508.519360,1.5960E-004,1508.519360,2.1960E-006,1508.519360,2.4350E-007,1508.519360,1.4380E-006,1508.519360,1.1099E002
1508.535840,1.5950E-004,1508.535840,2.2370E-006,1508.535840,2.2760E-007,1508.535840,1.3890E-006,1508.535840,1.1483E002
1508.552320,1.5930E-004,1508.552320,2.2900E-006,1508.552320,2.3230E-007,1508.552320,1.4340E-006,1508.552320,1.1109E002
1508.568800,1.5950E-004,1508.568800,2.2310E-006,1508.568800,1.9820E-007,1508.568800,1.3600E-006,1508.568800,1.1728E002
1508.585280,1.5940E-004,1508.585280,2.3250E-006,1508.585280,2.2000E-007,1508.585280,1.4480E-006,1508.585280,1.1008E002
1508.601760,1.5990E-004,1508.601760,2.2550E-006,1508.601760,2.1650E-007,1508.601760,1.3840E-006,1508.601760,1.1553E002
1508.618240,1.5990E-004,1508.618240,2.2930E-006,1508.618240,2.1830E-007,1508.618240,1.4380E-006,1508.618240,1.1120E002
1508.634720,1.5990E-004,1508.634720,2.2790E-006,1508.634720,2.1290E-007,1508.634720,1.3530E-006,1508.634720,1.1818E002
1508.651200,1.5990E-004,1508.651200,2.2650E-006,1508.651200,2.2440E-007,1508.651200,1.3560E-006,1508.651200,1.1792E002
1508.667680,1.5980E-004,1508.667680,2.3160E-006,1508.667680,2.1080E-007,1508.667680,1.3310E-006,1508.667680,1.2006E002
1508.684160,1.5960E-004,1508.684160,2.2770E-006,1508.684160,2.3630E-007,1508.684160,1.3730E-006,1508.684160,1.1624E002
1508.700640,1.6020E-004,1508.700640,2.2030E-006,1508.700640,2.6170E-007,1508.700640,1.3310E-006,1508.700640,1.2036E002
1508.717120,1.5980E-004,1508.717120,2.1350E-006,1508.717120,2.4230E-007,1508.717120,1.3380E-006,1508.717120,1.1943E002
1508.733600,1.6000E-004,1508.733600,2.2690E-006,1508.733600,2.3550E-007,1508.733600,1.3310E-006,1508.733600,1.2021E002
1508.750080,1.5980E-004,1508.750080,2.2190E-006,1508.750080,2.3900E-007,1508.750080,1.3780E-006,1508.750080,1.1597E002
1508.766560,1.5940E-004,1508.766560,2.2070E-006,1508.766560,2.5120E-007,1508.766560,1.3610E-006,1508.766560,1.1712E002
1508.783040,1.5960E-004,1508.783040,2.1800E-006,1508.783040,2.1210E-007,1508.783040,1.4240E-006,1508.783040,1.1208E002
1508.799520,1.5930E-004,1508.799520,2.2210E-006,1508.799520,2.1080E-007,1508.799520,1.3530E-006,1508.799520,1.1774E002
1508.816000,1.5960E-004,1508.816000,2.1950E-006,1508.816000,2.6740E-007,1508.816000,1.3440E-006,1508.816000,1.1875E002
1508.832480,1.5940E-004,1508.832480,2.2480E-006,1508.832480,2.4970E-007,1508.832480,1.3700E-006,1508.832480,1.1635E002
1508.848960,1.5960E-004,1508.848960,2.1620E-006,1508.848960,1.9640E-007,1508.848960,1.3730E-006,1508.848960,1.1624E002
1508.865440,1.6000E-004,1508.865440,2.1920E-006,1508.865440,2.3490E-007,1508.865440,1.3600E-006,1508.865440,1.1765E002
1508.881920,1.6010E-004,1508.881920,2.1550E-006,1508.881920,2.5820E-007,1508.881920,1.3390E-006,1508.881920,1.1957E002
1508.898400,1.5980E-004,1508.898400,2.2110E-006,1508.898400,2.1740E-007,1508.898400,1.2830E-006,1508.898400,1.2455E002
1508.914880,1.6000E-004,1508.914880,2.1550E-006,1508.914880,2.4020E-007,1508.914880,1.3940E-006,1508.914880,1.1478E002
1508.931360,1.6000E-004,1508.931360,2.2770E-006,1508.931360,2.1970E-007,1508.931360,1.3370E-006,1508.931360,1.1967E002
1508.947840,1.6000E-004,1508.947840,2.1720E-006,1508.947840,2.2670E-007,1508.947840,1.4050E-006,1508.947840,1.1388E002
1508.964320,1.6010E-004,1508.964320,2.1930E-006,1508.964320,2.6370E-007,1508.964320,1.3330E-006,1508.964320,1.2011E002
1508.980800,1.6010E-004,1508.980800,2.2340E-006,1508.980800,2.5510E-007,1508.980800,1.4050E-006,1508.980800,1.1395E002
1508.997280,1.5940E-004,1508.997280,2.2560E-006,1508.997280,2.6620E-007,1508.997280,1.3160E-006,1508.997280,1.2112E002
1509.013760,1.5950E-004,1509.013760,2.2010E-006,1509.013760,2.5730E-007,1509.013760,1.3810E-006,1509.013760,1.1550E002
1509.030240,1.5930E-004,1509.030240,2.2340E-006,1509.030240,2.3320E-007,1509.030240,1.3550E-006,1509.030240,1.1756E002
1509.046720,1.5960E-004,1509.046720,2.2150E-006,1509.046720,2.3840E-007,1509.046720,1.3390E-006,1509.046720,1.1919E002
1509.063200,1.5980E-004,1509.063200,2.1930E-006,1509.063200,2.6640E-007,1509.063200,1.3460E-006,1509.063200,1.1872E002
1509.079680,1.5980E-004,1509.079680,2.2130E-006,1509.079680,2.5320E-007,1509.079680,1.2710E-006,1509.079680,1.2573E002
1509.096160,1.5980E-004,1509.096160,2.2090E-006,1509.096160,2.5460E-007,1509.096160,1.3210E-006,1509.096160,1.2097E002
1509.112640,1.5990E-004,1509.112640,2.1760E-006,1509.112640,2.3430E-007,1509.112640,1.3530E-006,1509.112640,1.1818E002
1509.129120,1.5980E-004,1509.129120,2.1410E-006,1509.129120,2.2950E-007,1509.129120,1.3500E-006,1509.129120,1.1837E002
1509.145600,1.5980E-004,1509.145600,2.1680E-006,1509.145600,2.2750E-007,1509.145600,1.3240E-006,1509.145600,1.2069E002
1509.162080,1.6010E-004,1509.162080,2.1530E-006,1509.162080,2.5300E-007,1509.162080,1.3270E-006,1509.162080,1.2065E002
1509.178560,1.6020E-004,1509.178560,2.2170E-006,1509.178560,2.4000E-007,1509.178560,1.3350E-006,1509.178560,1.2000E002
1509.195040,1.6040E-004,1509.195040,2.1780E-006,1509.195040,2.4440E-007,1509.195040,1.2930E-006,1509.195040,1.2405E002
1509.211520,1.6020E-004,1509.211520,2.1350E-006,1509.211520,2.5840E-007,1509.211520,1.3270E-006,1509.211520,1.2072E002
1509.228000,1.6020E-004,1509.228000,2.2500E-006,1509.228000,2.5120E-007,1509.228000,1.3060E-006,1509.228000,1.2266E002
1509.244480,1.5990E-004,1509.244480,2.2320E-006,1509.244480,2.5470E-007,1509.244480,1.3170E-006,1509.244480,1.2141E002
1509.260960,1.5980E-004,1509.260960,2.2190E-006,1509.260960,2.3350E-007,1509.260960,1.3590E-006,1509.260960,1.1759E002
1509.277440,1.5960E-004,1509.277440,2.1800E-006,1509.277440,2.4210E-007,1509.277440,1.2830E-006,1509.277440,1.2440E002
1509.293920,1.5960E-004,1509.293920,2.2400E-006,1509.293920,2.5810E-007,1509.293920,1.2840E-006,1509.293920,1.2430E002
1509.310400,1.6010E-004,1509.310400,2.1950E-006,1509.310400,2.3760E-007,1509.310400,1.2550E-006,1509.310400,1.2757E002
1509.326880,1.6000E-004,1509.326880,2.2300E-006,1509.326880,2.3250E-007,1509.326880,1.3140E-006,1509.326880,1.2177E002
1509.343360,1.6030E-004,1509.343360,2.0970E-006,1509.343360,2.2280E-007,1509.343360,1.2950E-006,1509.343360,1.2378E002
1509.359840,1.6020E-004,1509.359840,2.1980E-006,1509.359840,2.6300E-007,1509.359840,1.3470E-006,1509.359840,1.1893E002
1509.376320,1.6030E-004,1509.376320,2.2100E-006,1509.376320,2.5450E-007,1509.376320,1.3220E-006,1509.376320,1.2126E002
1509.392800,1.6040E-004,1509.392800,2.0930E-006,1509.392800,2.6070E-007,1509.392800,1.2450E-006,1509.392800,1.2884E002
1509.409280,1.6010E-004,1509.409280,2.1730E-006,1509.409280,2.5390E-007,1509.409280,1.2870E-006,1509.409280,1.2440E002
1509.425760,1.6090E-004,1509.425760,2.1520E-006,1509.425760,2.5370E-007,1509.425760,1.3350E-006,1509.425760,1.2052E002
1509.442240,1.6060E-004,1509.442240,2.1650E-006,1509.442240,2.5580E-007,1509.442240,1.3330E-006,1509.442240,1.2048E002
1509.458720,1.6060E-004,1509.458720,2.1210E-006,1509.458720,2.6990E-007,1509.458720,1.2900E-006,1509.458720,1.2450E002
1509.475200,1.6040E-004,1509.475200,2.1690E-006,1509.475200,2.3060E-007,1509.475200,1.2990E-006,1509.475200,1.2348E002
