
Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C),Wavelength(D),Level(D),Wavelength(E),Level(E)
1460.280500,9.6050E-005,1460.280500,6.1770E-007,1460.280500,2.4560E-008,1460.280500,-1.9720E-008,1460.280500,3.9108E003
1460.297000,9.6460E-005,1460.297000,6.0740E-007,1460.297000,-9.3750E-009,1460.297000,-1.5470E-008,1460.297000,9.6460E007
1460.313500,9.7260E-005,1460.313500,6.0720E-007,1460.313500,3.2780E-009,1460.313500,1.4610E-009,1460.313500,2.9671E004
1460.330000,9.7450E-005,1460.330000,6.2520E-007,1460.330000,6.0970E-009,1460.330000,1.7680E-008,1460.330000,1.5983E004
1460.346500,9.7490E-005,1460.346500,6.7220E-007,1460.346500,2.2240E-008,1460.346500,-3.4240E-009,1460.346500,4.3835E003
1460.363000,9.7930E-005,1460.363000,6.4850E-007,1460.363000,3.5110E-008,1460.363000,-1.7290E-008,1460.363000,2.7892E003
1460.379500,9.7920E-005,1460.379500,6.7170E-007,1460.379500,3.3820E-009,1460.379500,3.3210E-008,1460.379500,2.8953E004
1460.396000,9.8200E-005,1460.396000,6.2270E-007,1460.396000,1.2110E-008,1460.396000,-1.3650E-008,1460.396000,8.1090E003
1460.412500,9.8530E-005,1460.412500,6.6660E-007,1460.412500,4.2830E-008,1460.412500,1.3470E-008,1460.412500,2.3005E003
1460.429000,9.8740E-005,1460.429000,6.7090E-007,1460.429000,3.7520E-008,1460.429000,-2.2210E-008,1460.429000,2.6317E003
1460.445500,9.9060E-005,1460.445500,5.9680E-007,1460.445500,4.0680E-008,1460.445500,-5.3210E-008,1460.445500,2.4351E003
1460.462000,9.9110E-005,1460.462000,7.2830E-007,1460.462000,2.3010E-008,1460.462000,1.1170E-008,1460.462000,4.3073E003
1460.478500,9.9630E-005,1460.478500,6.2790E-007,1460.478500,1.6000E-008,1460.478500,-3.8460E-008,1460.478500,6.2269E003
1460.495000,9.9740E-005,1460.495000,6.6700E-007,1460.495000,1.1210E-008,1460.495000,2.2760E-008,1460.495000,8.8974E003
1460.511500,9.9990E-005,1460.511500,6.3260E-007,1460.511500,3.7470E-008,1460.511500,-2.3600E-009,1460.511500,2.6685E003
1460.528000,1.0010E-004,1460.528000,6.9480E-007,1460.528000,-1.2280E-008,1460.528000,-1.5500E-008,1460.528000,1.0010E008
1460.544500,9.9990E-005,1460.544500,6.7650E-007,1460.544500,5.5020E-008,1460.544500,-2.9080E-008,1460.544500,1.8173E003
1460.561000,1.0020E-004,1460.561000,6.7240E-007,1460.561000,4.2140E-008,1460.561000,-3.6350E-009,1460.561000,2.3778E003
1460.577500,1.0040E-004,1460.577500,6.6830E-007,1460.577500,6.2200E-008,1460.577500,-1.7900E-008,1460.577500,1.6141E003
1460.594000,1.0040E-004,1460.594000,6.7750E-007,1460.594000,6.2680E-011,1460.594000,3.1750E-009,1460.594000,1.6018E006
1460.610500,1.0060E-004,1460.610500,6.7860E-007,1460.610500,3.8650E-008,1460.610500,-1.7130E-008,1460.610500,2.6028E003
1460.627000,1.0080E-004,1460.627000,7.0210E-007,1460.627000,8.0830E-008,1460.627000,-2.1690E-008,1460.627000,1.2471E003
1460.643500,1.0070E-004,1460.643500,6.6290E-007,1460.643500,3.9670E-008,1460.643500,-4.3860E-010,1460.643500,2.5384E003
1460.660000,1.0110E-004,1460.660000,7.0340E-007,1460.660000,7.0210E-008,1460.660000,-4.3860E-010,1460.660000,1.4400E003
1460.676500,1.0130E-004,1460.676500,6.5170E-007,1460.676500,1.3580E-008,1460.676500,-2.3430E-008,1460.676500,7.4595E003
1460.693000,1.0140E-004,1460.693000,7.5990E-007,1460.693000,5.3900E-008,1460.693000,1.6350E-008,1460.693000,1.8813E003
1460.709500,1.0170E-004,1460.709500,7.2790E-007,1460.709500,1.0840E-008,1460.709500,-2.1360E-008,1460.709500,9.3819E003
1460.726000,1.0170E-004,1460.726000,7.3670E-007,1460.726000,1.2570E-008,1460.726000,-5.2550E-008,1460.726000,8.0907E003
1460.742500,1.0190E-004,1460.742500,7.2380E-007,1460.742500,2.0910E-008,1460.742500,-2.7170E-008,1460.742500,4.8733E003
1460.759000,1.0200E-004,1460.759000,6.5430E-007,1460.759000,4.3820E-008,1460.759000,2.3020E-008,1460.759000,2.3277E003
1460.775500,1.0220E-004,1460.775500,6.8890E-007,1460.775500,5.8570E-008,1460.775500,-1.0210E-008,1460.775500,1.7449E003
1460.792000,1.0230E-004,1460.792000,7.2980E-007,1460.792000,5.5320E-008,1460.792000,-1.8190E-008,1460.792000,1.8492E003
1460.808500,1.0220E-004,1460.808500,7.3450E-007,1460.808500,3.0310E-008,1460.808500,-7.8750E-009,1460.808500,3.3718E003
1460.825000,1.0260E-004,1460.825000,6.1490E-007,1460.825000,5.1070E-008,1460.825000,8.9200E-009,1460.825000,2.0090E003
1460.841500,1.0250E-004,1460.841500,7.7650E-007,1460.841500,3.3520E-008,1460.841500,-5.7650E-009,1460.841500,3.0579E003
1460.858000,1.0250E-004,1460.858000,7.0590E-007,1460.858000,3.4250E-008,1460.858000,1.1360E-008,1460.858000,2.9927E003
1460.874500,1.0280E-004,1460.874500,7.5990E-007,1460.874500,1.7550E-008,1460.874500,1.6980E-008,1460.874500,5.8575E003
1460.891000,1.0310E-004,1460.891000,7.2510E-007,1460.891000,2.2850E-008,1460.891000,2.2630E-008,1460.891000,4.5120E003
1460.907500,1.0320E-004,1460.907500,6.8590E-007,1460.907500,4.6270E-008,1460.907500,-3.2610E-008,1460.907500,2.2304E003
1460.924000,1.0360E-004,1460.924000,6.7900E-007,1460.924000,2.0480E-008,1460.924000,-3.0570E-008,1460.924000,5.0586E003
1460.940500,1.0350E-004,1460.940500,6.6550E-007,1460.940500,8.6490E-008,1460.940500,-2.2550E-009,1460.940500,1.1967E003
1460.957000,1.0370E-004,1460.957000,7.6120E-007,1460.957000,3.9490E-008,1460.957000,1.8740E-008,1460.957000,2.6260E003
1460.973500,1.0400E-004,1460.973500,7.0790E-007,1460.973500,2.5880E-008,1460.973500,-7.1860E-009,1460.973500,4.0185E003
1460.990000,1.0420E-004,1460.990000,7.9130E-007,1460.990000,5.7490E-008,1460.990000,-1.0610E-008,1460.990000,1.8125E003
1461.006500,1.0400E-004,1461.006500,7.1760E-007,1461.006500,6.1540E-008,1461.006500,6.8310E-009,1461.006500,1.6900E003
1461.023000,1.0450E-004,1461.023000,7.8290E-007,1461.023000,2.3430E-008,1461.023000,4.7210E-009,1461.023000,4.4601E003
1461.039500,1.0440E-004,1461.039500,7.9370E-007,1461.039500,3.6440E-008,1461.039500,-5.7240E-009,1461.039500,2.8650E003
1461.056000,1.0450E-004,1461.056000,6.9780E-007,1461.056000,3.7950E-008,1461.056000,3.0500E-009,1461.056000,2.7536E003
1461.072500,1.0440E-004,1461.072500,7.2930E-007,1461.072500,4.6540E-008,1461.072500,-7.3170E-010,1461.072500,2.2432E003
1461.089000,1.0510E-004,1461.089000,7.2080E-007,1461.089000,5.0240E-008,1461.089000,1.8640E-008,1461.089000,2.0920E003
1461.105500,1.0500E-004,1461.105500,7.5490E-007,1461.105500,7.8720E-008,1461.105500,-2.9540E-008,1461.105500,1.3338E003
1461.122000,1.0500E-004,1461.122000,7.7190E-007,1461.122000,4.3380E-008,1461.122000,1.5050E-008,1461.122000,2.4205E003
1461.138500,1.0530E-004,1461.138500,7.6250E-007,1461.138500,5.1350E-008,1461.138500,-3.0480E-008,1461.138500,2.0506E003
1461.155000,1.0560E-004,1461.155000,7.4100E-007,1461.155000,6.7580E-008,1461.155000,-1.6870E-008,1461.155000,1.5626E003
1461.171500,1.0520E-004,1461.171500,7.9300E-007,1461.171500,2.5990E-008,1461.171500,-2.8480E-008,1461.171500,4.0477E003
1461.188000,1.0550E-004,1461.188000,7.1520E-007,1461.188000,3.1970E-008,1461.188000,-9.7630E-009,1461.188000,3.3000E003
1461.204500,1.0580E-004,1461.204500,7.8140E-007,1461.204500,6.9710E-008,1461.204500,-1.6050E-008,1461.204500,1.5177E003
1461.221000,1.0640E-004,1461.221000,8.3190E-007,1461.221000,5.6840E-008,1461.221000,-9.2800E-009,1461.221000,1.8719E003
1461.237500,1.0660E-004,1461.237500,7.8610E-007,1461.237500,7.5920E-008,1461.237500,1.8580E-008,1461.237500,1.4041E003
1461.254000,1.0670E-004,1461.254000,7.6830E-007,1461.254000,4.4520E-008,1461.254000,-2.2170E-008,1461.254000,2.3967E003
1461.270500,1.0720E-004,1461.270500,8.4050E-007,1461.270500,8.2820E-008,1461.270500,-2.2450E-008,1461.270500,1.2944E003
1461.287000,1.0710E-004,1461.287000,8.0350E-007,1461.287000,4.8200E-008,1461.287000,1.4920E-008,1461.287000,2.2220E003
1461.303500,1.0740E-004,1461.303500,7.8520E-007,1461.303500,7.3240E-008,1461.303500,-2.9670E-009,1461.303500,1.4664E003
1461.320000,1.0760E-004,1461.320000,8.1380E-007,1461.320000,6.6230E-008,1461.320000,-5.4770E-009,1461.320000,1.6246E003
1461.336500,1.0760E-004,1461.336500,7.8870E-007,1461.336500,4.6520E-008,1461.336500,-2.8790E-008,1461.336500,2.3130E003
1461.353000,1.0780E-004,1461.353000,7.7380E-007,1461.353000,8.0570E-008,1461.353000,-2.1630E-008,1461.353000,1.3380E003
1461.369500,1.0820E-004,1461.369500,8.3430E-007,1461.369500,6.7070E-008,1461.369500,1.6130E-008,1461.369500,1.6132E003
1461.386000,1.0850E-004,1461.386000,7.9960E-007,1461.386000,6.7090E-008,1461.386000,1.5210E-008,1461.386000,1.6172E003
1461.402500,1.0870E-004,1461.402500,8.5400E-007,1461.402500,1.0470E-007,1461.402500,2.3670E-008,1461.402500,1.0382E003
1461.419000,1.0890E-004,1461.419000,8.1470E-007,1461.419000,8.5830E-008,1461.419000,1.8840E-008,1461.419000,1.2688E003
1461.435500,1.0920E-004,1461.435500,7.9750E-007,1461.435500,8.7020E-008,1461.435500,1.1280E-008,1461.435500,1.2549E003
1461.452000,1.0940E-004,1461.452000,7.7620E-007,1461.452000,5.2260E-008,1461.452000,-1.7260E-008,1461.452000,2.0934E003
1461.468500,1.0950E-004,1461.468500,7.4510E-007,1461.468500,6.1420E-008,1461.468500,-1.8080E-008,1461.468500,1.7828E003
1461.485000,1.0960E-004,1461.485000,8.1100E-007,1461.485000,5.6280E-008,1461.485000,-3.1320E-008,1461.485000,1.9474E003
1461.501500,1.0970E-004,1461.501500,8.5490E-007,1461.501500,9.6360E-008,1461.501500,1.8120E-008,1461.501500,1.1384E003
1461.518000,1.0960E-004,1461.518000,8.2420E-007,1461.518000,6.6510E-008,1461.518000,2.8620E-009,1461.518000,1.6479E003
1461.534500,1.1010E-004,1461.534500,7.8010E-007,1461.534500,7.0760E-008,1461.534500,-1.7350E-008,1461.534500,1.5560E003
1461.551000,1.1020E-004,1461.551000,8.1360E-007,1461.551000,4.1490E-008,1461.551000,-8.7170E-009,1461.551000,2.6561E003
1461.567500,1.1010E-004,1461.567500,8.2240E-007,1461.567500,8.4650E-008,1461.567500,6.0190E-009,1461.567500,1.3006E003
1461.584000,1.1030E-004,1461.584000,8.9290E-007,1461.584000,8.1470E-008,1461.584000,-3.9860E-008,1461.584000,1.3539E003
1461.600500,1.1060E-004,1461.600500,9.0320E-007,1461.600500,7.6670E-008,1461.600500,-1.8140E-008,1461.600500,1.4425E003
1461.617000,1.1100E-004,1461.617000,8.9610E-007,1461.617000,7.7960E-008,1461.617000,2.5050E-008,1461.617000,1.4238E003
1461.633500,1.1110E-004,1461.633500,8.6950E-007,1461.633500,6.9500E-008,1461.633500,-1.0870E-008,1461.633500,1.5986E003
1461.650000,1.1170E-004,1461.650000,8.9140E-007,1461.650000,3.4500E-008,1461.650000,4.4310E-009,1461.650000,3.2377E003
1461.666500,1.1180E-004,1461.666500,8.6120E-007,1461.666500,8.1250E-008,1461.666500,-7.1110E-009,1461.666500,1.3760E003
1461.683000,1.1190E-004,1461.683000,8.6680E-007,1461.683000,6.9220E-008,1461.683000,1.6940E-008,1461.683000,1.6166E003
1461.699500,1.1190E-004,1461.699500,8.9900E-007,1461.699500,5.0460E-008,1461.699500,2.0350E-008,1461.699500,2.2176E003
1461.716000,1.1190E-004,1461.716000,8.4790E-007,1461.716000,8.7020E-008,1461.716000,2.1640E-008,1461.716000,1.2859E003
1461.732500,1.1220E-004,1461.732500,8.6060E-007,1461.732500,8.6360E-008,1461.732500,-2.5930E-009,1461.732500,1.2992E003
1461.749000,1.1210E-004,1461.749000,9.0210E-007,1461.749000,6.5160E-008,1461.749000,-1.2960E-008,1461.749000,1.7204E003
1461.765500,1.1220E-004,1461.765500,8.4750E-007,1461.765500,6.1080E-008,1461.765500,1.6520E-009,1461.765500,1.8369E003
1461.782000,1.1220E-004,1461.782000,8.5890E-007,1461.782000,8.2430E-008,1461.782000,-1.1370E-008,1461.782000,1.3612E003
1461.798500,1.1250E-004,1461.798500,8.7860E-007,1461.798500,7.4910E-008,1461.798500,1.4760E-008,1461.798500,1.5018E003
1461.815000,1.1280E-004,1461.815000,8.6190E-007,1461.815000,4.4900E-008,1461.815000,6.0450E-009,1461.815000,2.5122E003
1461.831500,1.1290E-004,1461.831500,8.5740E-007,1461.831500,6.9730E-008,1461.831500,1.3260E-008,1461.831500,1.6191E003
1461.848000,1.1310E-004,1461.848000,9.0960E-007,1461.848000,6.5970E-008,1461.848000,1.8340E-008,1461.848000,1.7144E003
1461.864500,1.1330E-004,1461.864500,8.3910E-007,1461.864500,6.7800E-008,1461.864500,1.4090E-008,1461.864500,1.6711E003
1461.881000,1.1360E-004,1461.881000,8.9690E-007,1461.881000,7.6930E-008,1461.881000,2.1900E-008,1461.881000,1.4767E003
1461.897500,1.1370E-004,1461.897500,8.8940E-007,1461.897500,7.8860E-008,1461.897500,1.8150E-008,1461.897500,1.4418E003
1461.914000,1.1400E-004,1461.914000,8.8620E-007,1461.914000,6.5950E-008,1461.914000,-2.2750E-008,1461.914000,1.7286E003
1461.930500,1.1390E-004,1461.930500,9.0910E-007,1461.930500,8.3780E-008,1461.930500,3.7150E-008,1461.930500,1.3595E003
1461.947000,1.1420E-004,1461.947000,9.5270E-007,1461.947000,6.3420E-008,1461.947000,-1.1860E-008,1461.947000,1.8007E003
1461.963500,1.1400E-004,1461.963500,9.5700E-007,1461.963500,1.0650E-007,1461.963500,2.4860E-008,1461.963500,1.0704E003
1461.980000,1.1400E-004,1461.980000,9.2740E-007,1461.980000,1.0660E-007,1461.980000,-4.1620E-008,1461.980000,1.0694E003
1461.996500,1.1420E-004,1461.996500,8.0280E-007,1461.996500,1.0930E-007,1461.996500,2.3330E-008,1461.996500,1.0448E003
1462.013000,1.1440E-004,1462.013000,9.4460E-007,1462.013000,7.6050E-008,1462.013000,2.7350E-008,1462.013000,1.5043E003
1462.029500,1.1430E-004,1462.029500,8.7890E-007,1462.029500,9.2310E-008,1462.029500,-2.5930E-009,1462.029500,1.2382E003
1462.046000,1.1460E-004,1462.046000,9.3280E-007,1462.046000,8.3570E-008,1462.046000,3.4500E-009,1462.046000,1.3713E003
1462.062500,1.1470E-004,1462.062500,8.9900E-007,1462.062500,1.0870E-007,1462.062500,8.9730E-009,1462.062500,1.0552E003
1462.079000,1.1500E-004,1462.079000,8.8720E-007,1462.079000,8.2970E-008,1462.079000,-4.6410E-009,1462.079000,1.3860E003
1462.095500,1.1540E-004,1462.095500,9.4440E-007,1462.095500,8.7450E-008,1462.095500,-1.3260E-008,1462.095500,1.3196E003
1462.112000,1.1570E-004,1462.112000,9.6350E-007,1462.112000,9.3840E-008,1462.112000,-1.1480E-008,1462.112000,1.2329E003
1462.128500,1.1610E-004,1462.128500,9.8930E-007,1462.128500,9.1820E-008,1462.128500,1.6940E-009,1462.128500,1.2644E003
1462.145000,1.1610E-004,1462.145000,9.2760E-007,1462.145000,1.0310E-007,1462.145000,-1.1250E-008,1462.145000,1.1261E003
1462.161500,1.1610E-004,1462.161500,9.3710E-007,1462.161500,1.2760E-007,1462.161500,4.1190E-009,1462.161500,9.0987E002
1462.178000,1.1640E-004,1462.178000,9.9330E-007,1462.178000,9.9810E-008,1462.178000,-2.3830E-009,1462.178000,1.1662E003
1462.194500,1.1640E-004,1462.194500,9.4010E-007,1462.194500,1.2270E-007,1462.194500,1.1790E-008,1462.194500,9.4866E002
1462.211000,1.1660E-004,1462.211000,9.6460E-007,1462.211000,8.4020E-008,1462.211000,1.6960E-008,1462.211000,1.3878E003
1462.227500,1.1660E-004,1462.227500,9.4350E-007,1462.227500,1.2260E-007,1462.227500,7.8220E-009,1462.227500,9.5106E002
1462.244000,1.1660E-004,1462.244000,9.5850E-007,1462.244000,1.1640E-007,1462.244000,-2.3850E-008,1462.244000,1.0017E003
1462.260500,1.1700E-004,1462.260500,9.3430E-007,1462.260500,1.3660E-007,1462.260500,2.7570E-008,1462.260500,8.5652E002
1462.277000,1.1730E-004,1462.277000,9.5770E-007,1462.277000,9.7430E-008,1462.277000,-5.2520E-009,1462.277000,1.2039E003
1462.293500,1.1740E-004,1462.293500,9.4440E-007,1462.293500,1.1750E-007,1462.293500,8.2440E-009,1462.293500,9.9915E002
1462.310000,1.1790E-004,1462.310000,9.4870E-007,1462.310000,9.1220E-008,1462.310000,-1.9480E-008,1462.310000,1.2925E003
1462.326500,1.1830E-004,1462.326500,9.5110E-007,1462.326500,1.0240E-007,1462.326500,-8.7890E-010,1462.326500,1.1553E003
1462.343000,1.1850E-004,1462.343000,9.8310E-007,1462.343000,1.3260E-007,1462.343000,-6.2560E-009,1462.343000,8.9367E002
1462.359500,1.1880E-004,1462.359500,9.5300E-007,1462.359500,1.1400E-007,1462.359500,-1.0630E-008,1462.359500,1.0421E003
1462.376000,1.1910E-004,1462.376000,9.5840E-007,1462.376000,1.0750E-007,1462.376000,2.1990E-008,1462.376000,1.1079E003
1462.392500,1.1930E-004,1462.392500,1.0220E-006,1462.392500,1.2530E-007,1462.392500,-1.6150E-008,1462.392500,9.5211E002
1462.409000,1.1930E-004,1462.409000,9.8500E-007,1462.409000,1.4410E-007,1462.409000,6.5290E-009,1462.409000,8.2790E002
1462.425500,1.1950E-004,1462.425500,1.0080E-006,1462.425500,9.4400E-008,1462.425500,3.0620E-008,1462.425500,1.2659E003
1462.442000,1.1930E-004,1462.442000,9.6220E-007,1462.442000,1.2260E-007,1462.442000,4.6660E-009,1462.442000,9.7308E002
1462.458500,1.1950E-004,1462.458500,1.0110E-006,1462.458500,1.1700E-007,1462.458500,3.3670E-009,1462.458500,1.0214E003
1462.475000,1.1950E-004,1462.475000,1.0510E-006,1462.475000,9.8720E-008,1462.475000,2.0460E-008,1462.475000,1.2105E003
1462.491500,1.1990E-004,1462.491500,1.0580E-006,1462.491500,1.3020E-007,1462.491500,-3.9040E-008,1462.491500,9.2089E002
1462.508000,1.1990E-004,1462.508000,1.0550E-006,1462.508000,6.7670E-008,1462.508000,2.8660E-008,1462.508000,1.7718E003
1462.524500,1.2030E-004,1462.524500,1.0030E-006,1462.524500,1.3780E-007,1462.524500,-3.3470E-010,1462.524500,8.7300E002
1462.541000,1.2050E-004,1462.541000,1.0440E-006,1462.541000,1.3550E-007,1462.541000,-1.3220E-008,1462.541000,8.8930E002
1462.557500,1.2070E-004,1462.557500,1.0660E-006,1462.557500,1.0850E-007,1462.557500,8.4740E-009,1462.557500,1.1124E003
1462.574000,1.2110E-004,1462.574000,1.0670E-006,1462.574000,1.4080E-007,1462.574000,-7.5530E-009,1462.574000,8.6009E002
1462.590500,1.2150E-004,1462.590500,9.6630E-007,1462.590500,1.5120E-007,1462.590500,1.5560E-008,1462.590500,8.0357E002
1462.607000,1.2190E-004,1462.607000,1.0020E-006,1462.607000,1.2490E-007,1462.607000,6.4860E-010,1462.607000,9.7598E002
1462.623500,1.2190E-004,1462.623500,1.0080E-006,1462.623500,1.2300E-007,1462.623500,-5.1270E-009,1462.623500,9.9106E002
1462.640000,1.2190E-004,1462.640000,1.0290E-006,1462.640000,1.2500E-007,1462.640000,-2.5510E-009,1462.640000,9.7520E002
1462.656500,1.2220E-004,1462.656500,1.0500E-006,1462.656500,1.0300E-007,1462.656500,1.3100E-008,1462.656500,1.1864E003
1462.673000,1.2220E-004,1462.673000,1.0890E-006,1462.673000,1.4080E-007,1462.673000,1.1670E-008,1462.673000,8.6790E002
1462.689500,1.2190E-004,1462.689500,1.1050E-006,1462.689500,9.4080E-008,1462.689500,1.8370E-008,1462.689500,1.2957E003
1462.706000,1.2210E-004,1462.706000,1.0640E-006,1462.706000,1.5270E-007,1462.706000,5.4400E-009,1462.706000,7.9961E002
1462.722500,1.2230E-004,1462.722500,1.0920E-006,1462.722500,1.8050E-007,1462.722500,-2.7030E-008,1462.722500,6.7756E002
1462.739000,1.2250E-004,1462.739000,1.0870E-006,1462.739000,1.3890E-007,1462.739000,9.1240E-009,1462.739000,8.8193E002
1462.755500,1.2260E-004,1462.755500,1.0820E-006,1462.755500,1.2080E-007,1462.755500,1.8940E-008,1462.755500,1.0149E003
1462.772000,1.2290E-004,1462.772000,1.0560E-006,1462.772000,1.2500E-007,1462.772000,1.0190E-008,1462.772000,9.8320E002
1462.788500,1.2310E-004,1462.788500,1.0990E-006,1462.788500,1.5850E-007,1462.788500,3.3900E-009,1462.788500,7.7666E002
1462.805000,1.2320E-004,1462.805000,1.0510E-006,1462.805000,1.1440E-007,1462.805000,9.7730E-009,1462.805000,1.0769E003
1462.821500,1.2340E-004,1462.821500,1.0760E-006,1462.821500,1.3040E-007,1462.821500,-7.0940E-009,1462.821500,9.4632E002
1462.838000,1.2370E-004,1462.838000,1.0790E-006,1462.838000,1.4430E-007,1462.838000,2.2250E-008,1462.838000,8.5724E002
1462.854500,1.2370E-004,1462.854500,1.1140E-006,1462.854500,1.4550E-007,1462.854500,1.6700E-008,1462.854500,8.5017E002
1462.871000,1.2370E-004,1462.871000,1.1570E-006,1462.871000,1.5070E-007,1462.871000,1.2290E-008,1462.871000,8.2084E002
1462.887500,1.2380E-004,1462.887500,1.0980E-006,1462.887500,1.5390E-007,1462.887500,1.8740E-008,1462.887500,8.0442E002
1462.904000,1.2410E-004,1462.904000,1.1700E-006,1462.904000,1.4540E-007,1462.904000,-1.3190E-008,1462.904000,8.5351E002
1462.920500,1.2390E-004,1462.920500,1.0620E-006,1462.920500,1.0890E-007,1462.920500,-1.5800E-008,1462.920500,1.1377E003
1462.937000,1.2390E-004,1462.937000,1.0740E-006,1462.937000,1.5310E-007,1462.937000,7.3700E-009,1462.937000,8.0927E002
1462.953500,1.2400E-004,1462.953500,1.0950E-006,1462.953500,1.4930E-007,1462.953500,1.6080E-008,1462.953500,8.3054E002
1462.970000,1.2400E-004,1462.970000,1.0870E-006,1462.970000,1.3950E-007,1462.970000,-1.1410E-008,1462.970000,8.8889E002
1462.986500,1.2440E-004,1462.986500,1.0980E-006,1462.986500,1.5980E-007,1462.986500,5.7980E-009,1462.986500,7.7847E002
1463.003000,1.2470E-004,1463.003000,1.1350E-006,1463.003000,1.6300E-007,1463.003000,3.0820E-008,1463.003000,7.6503E002
1463.019500,1.2500E-004,1463.019500,1.0580E-006,1463.019500,1.4310E-007,1463.019500,-3.9780E-010,1463.019500,8.7352E002
1463.036000,1.2530E-004,1463.036000,1.1730E-006,1463.036000,1.6310E-007,1463.036000,2.4490E-008,1463.036000,7.6824E002
1463.052500,1.2550E-004,1463.052500,1.0870E-006,1463.052500,1.7190E-007,1463.052500,-2.3390E-008,1463.052500,7.3008E002
1463.069000,1.2550E-004,1463.069000,1.1120E-006,1463.069000,1.4430E-007,1463.069000,-9.4000E-009,1463.069000,8.6972E002
1463.085500,1.2550E-004,1463.085500,1.0910E-006,1463.085500,1.6750E-007,1463.085500,-1.0550E-008,1463.085500,7.4925E002
1463.102000,1.2510E-004,1463.102000,1.1680E-006,1463.102000,1.4200E-007,1463.102000,2.1220E-008,1463.102000,8.8099E002
1463.118500,1.2420E-004,1463.118500,1.1660E-006,1463.118500,1.7040E-007,1463.118500,9.8200E-009,1463.118500,7.2887E002
1463.135000,1.2310E-004,1463.135000,1.0970E-006,1463.135000,1.7870E-007,1463.135000,9.4230E-010,1463.135000,6.8886E002
1463.151500,1.2250E-004,1463.151500,1.0770E-006,1463.151500,1.6880E-007,1463.151500,4.1880E-011,1463.151500,7.2571E002
1463.168000,1.2380E-004,1463.168000,1.1500E-006,1463.168000,1.5880E-007,1463.168000,1.8250E-008,1463.168000,7.7960E002
1463.184500,1.2540E-004,1463.184500,1.1360E-006,1463.184500,1.6780E-007,1463.184500,-1.4320E-008,1463.184500,7.4732E002
1463.201000,1.2590E-004,1463.201000,1.1590E-006,1463.201000,1.4850E-007,1463.201000,5.0450E-009,1463.201000,8.4781E002
1463.217500,1.2660E-004,1463.217500,1.1830E-006,1463.217500,1.4360E-007,1463.217500,-1.2830E-008,1463.217500,8.8162E002
1463.234000,1.2700E-004,1463.234000,1.0980E-006,1463.234000,1.5290E-007,1463.234000,-2.7420E-009,1463.234000,8.3061E002
1463.250500,1.2730E-004,1463.250500,1.1620E-006,1463.250500,1.8620E-007,1463.250500,6.6580E-009,1463.250500,6.8367E002
1463.267000,1.2780E-004,1463.267000,1.1530E-006,1463.267000,1.6600E-007,1463.267000,-4.3540E-009,1463.267000,7.6988E002
