
Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C),Wavelength(D),Level(D),Wavelength(E),Level(E)
1460.577500,7.7880E-005,1460.577500,5.7470E-005,1460.577500,4.2740E-005,1460.577500,3.9510E-007,1460.577500,1.9711E002
1460.594000,7.7970E-005,1460.594000,5.7630E-005,1460.594000,4.2800E-005,1460.594000,4.4100E-007,1460.594000,1.7680E002
1460.610500,7.8190E-005,1460.610500,5.7770E-005,1460.610500,4.2890E-005,1460.610500,4.4790E-007,1460.610500,1.7457E002
1460.627000,7.8360E-005,1460.627000,5.7840E-005,1460.627000,4.2960E-005,1460.627000,4.8350E-007,1460.627000,1.6207E002
1460.643500,7.8640E-005,1460.643500,5.7840E-005,1460.643500,4.2940E-005,1460.643500,4.4760E-007,1460.643500,1.7569E002
1460.660000,7.8810E-005,1460.660000,5.8050E-005,1460.660000,4.3040E-005,1460.660000,4.0810E-007,1460.660000,1.9311E002
1460.676500,7.8940E-005,1460.676500,5.8250E-005,1460.676500,4.3300E-005,1460.676500,3.5260E-007,1460.676500,2.2388E002
1460.693000,7.8980E-005,1460.693000,5.8550E-005,1460.693000,4.3370E-005,1460.693000,4.6460E-007,1460.693000,1.7000E002
1460.709500,7.9260E-005,1460.709500,5.8550E-005,1460.709500,4.3450E-005,1460.709500,4.7110E-007,1460.709500,1.6824E002
1460.726000,7.9200E-005,1460.726000,5.8590E-005,1460.726000,4.3580E-005,1460.726000,4.2740E-007,1460.726000,1.8531E002
1460.742500,7.9320E-005,1460.742500,5.8700E-005,1460.742500,4.3690E-005,1460.742500,4.5860E-007,1460.742500,1.7296E002
1460.759000,7.9540E-005,1460.759000,5.8790E-005,1460.759000,4.3860E-005,1460.759000,4.1970E-007,1460.759000,1.8952E002
1460.775500,7.9670E-005,1460.775500,5.9060E-005,1460.775500,4.3750E-005,1460.775500,4.2590E-007,1460.775500,1.8706E002
1460.792000,7.9820E-005,1460.792000,5.9020E-005,1460.792000,4.3710E-005,1460.792000,4.2290E-007,1460.792000,1.8874E002
1460.808500,7.9780E-005,1460.808500,5.9060E-005,1460.808500,4.3840E-005,1460.808500,4.1860E-007,1460.808500,1.9059E002
1460.825000,7.9950E-005,1460.825000,5.8940E-005,1460.825000,4.3750E-005,1460.825000,4.9300E-007,1460.825000,1.6217E002
1460.841500,7.9950E-005,1460.841500,5.9090E-005,1460.841500,4.3770E-005,1460.841500,3.9710E-007,1460.841500,2.0133E002
1460.858000,8.0270E-005,1460.858000,5.9110E-005,1460.858000,4.3820E-005,1460.858000,4.5060E-007,1460.858000,1.7814E002
1460.874500,8.0310E-005,1460.874500,5.9150E-005,1460.874500,4.3860E-005,1460.874500,4.7900E-007,1460.874500,1.6766E002
1460.891000,8.0570E-005,1460.891000,5.9320E-005,1460.891000,4.4120E-005,1460.891000,4.7580E-007,1460.891000,1.6934E002
1460.907500,8.0490E-005,1460.907500,5.9490E-005,1460.907500,4.4070E-005,1460.907500,4.8270E-007,1460.907500,1.6675E002
1460.924000,8.0720E-005,1460.924000,5.9730E-005,1460.924000,4.4330E-005,1460.924000,4.2420E-007,1460.924000,1.9029E002
1460.940500,8.0720E-005,1460.940500,5.9780E-005,1460.940500,4.4270E-005,1460.940500,4.5750E-007,1460.940500,1.7644E002
1460.957000,8.0940E-005,1460.957000,5.9880E-005,1460.957000,4.4420E-005,1460.957000,4.8050E-007,1460.957000,1.6845E002
1460.973500,8.1030E-005,1460.973500,5.9930E-005,1460.973500,4.4420E-005,1460.973500,4.6890E-007,1460.973500,1.7281E002
1460.990000,8.1020E-005,1460.990000,6.0080E-005,1460.990000,4.4500E-005,1460.990000,4.6160E-007,1460.990000,1.7552E002
1461.006500,8.1180E-005,1461.006500,5.9900E-005,1461.006500,4.4700E-005,1461.006500,4.2830E-007,1461.006500,1.8954E002
1461.023000,8.1330E-005,1461.023000,6.0010E-005,1461.023000,4.4500E-005,1461.023000,5.0160E-007,1461.023000,1.6214E002
1461.039500,8.1430E-005,1461.039500,6.0050E-005,1461.039500,4.4650E-005,1461.039500,4.2510E-007,1461.039500,1.9155E002
1461.056000,8.1410E-005,1461.056000,6.0140E-005,1461.056000,4.4680E-005,1461.056000,3.6910E-007,1461.056000,2.2056E002
1461.072500,8.1560E-005,1461.072500,6.0250E-005,1461.072500,4.4760E-005,1461.072500,4.2000E-007,1461.072500,1.9419E002
1461.089000,8.1620E-005,1461.089000,6.0320E-005,1461.089000,4.4670E-005,1461.089000,4.7210E-007,1461.089000,1.7289E002
1461.105500,8.1940E-005,1461.105500,6.0430E-005,1461.105500,4.4890E-005,1461.105500,4.3170E-007,1461.105500,1.8981E002
1461.122000,8.2140E-005,1461.122000,6.0510E-005,1461.122000,4.4820E-005,1461.122000,4.0220E-007,1461.122000,2.0423E002
1461.138500,8.2200E-005,1461.138500,6.0680E-005,1461.138500,4.4910E-005,1461.138500,4.5590E-007,1461.138500,1.8030E002
1461.155000,8.2420E-005,1461.155000,6.0750E-005,1461.155000,4.5060E-005,1461.155000,4.7470E-007,1461.155000,1.7363E002
1461.171500,8.2410E-005,1461.171500,6.0880E-005,1461.171500,4.5170E-005,1461.171500,3.9860E-007,1461.171500,2.0675E002
1461.188000,8.2480E-005,1461.188000,6.1010E-005,1461.188000,4.5140E-005,1461.188000,4.2350E-007,1461.188000,1.9476E002
1461.204500,8.2650E-005,1461.204500,6.1010E-005,1461.204500,4.5190E-005,1461.204500,4.2260E-007,1461.204500,1.9558E002
1461.221000,8.2760E-005,1461.221000,6.1070E-005,1461.221000,4.5250E-005,1461.221000,4.0130E-007,1461.221000,2.0623E002
1461.237500,8.2630E-005,1461.237500,6.1050E-005,1461.237500,4.5190E-005,1461.237500,4.8020E-007,1461.237500,1.7207E002
1461.254000,8.2480E-005,1461.254000,6.1050E-005,1461.254000,4.5160E-005,1461.254000,4.0220E-007,1461.254000,2.0507E002
1461.270500,8.1920E-005,1461.270500,6.0510E-005,1461.270500,4.4840E-005,1461.270500,3.9620E-007,1461.270500,2.0676E002
1461.287000,8.1840E-005,1461.287000,6.0190E-005,1461.287000,4.4730E-005,1461.287000,4.9610E-007,1461.287000,1.6497E002
1461.303500,8.1920E-005,1461.303500,6.0450E-005,1461.303500,4.4690E-005,1461.303500,4.3510E-007,1461.303500,1.8828E002
1461.320000,8.2780E-005,1461.320000,6.0920E-005,1461.320000,4.5080E-005,1461.320000,4.4330E-007,1461.320000,1.8674E002
1461.336500,8.3140E-005,1461.336500,6.1390E-005,1461.336500,4.5440E-005,1461.336500,4.9920E-007,1461.336500,1.6655E002
1461.353000,8.3730E-005,1461.353000,6.1760E-005,1461.353000,4.5550E-005,1461.353000,4.4690E-007,1461.353000,1.8736E002
1461.369500,8.3730E-005,1461.369500,6.2040E-005,1461.369500,4.5880E-005,1461.369500,4.1700E-007,1461.369500,2.0079E002
1461.386000,8.4150E-005,1461.386000,6.2080E-005,1461.386000,4.5980E-005,1461.386000,4.7420E-007,1461.386000,1.7746E002
1461.402500,8.4410E-005,1461.402500,6.2280E-005,1461.402500,4.6150E-005,1461.402500,3.9900E-007,1461.402500,2.1155E002
1461.419000,8.4580E-005,1461.419000,6.2530E-005,1461.419000,4.6170E-005,1461.419000,4.4240E-007,1461.419000,1.9118E002
1461.435500,8.4610E-005,1461.435500,6.2510E-005,1461.435500,4.6300E-005,1461.435500,4.3150E-007,1461.435500,1.9608E002
1461.452000,8.4780E-005,1461.452000,6.2570E-005,1461.452000,4.6430E-005,1461.452000,4.8730E-007,1461.452000,1.7398E002
1461.468500,8.4950E-005,1461.468500,6.2860E-005,1461.468500,4.6520E-005,1461.468500,5.3610E-007,1461.468500,1.5846E002
1461.485000,8.5010E-005,1461.485000,6.2880E-005,1461.485000,4.6520E-005,1461.485000,4.3400E-007,1461.485000,1.9588E002
1461.501500,8.5150E-005,1461.501500,6.2900E-005,1461.501500,4.6480E-005,1461.501500,4.1170E-007,1461.501500,2.0683E002
1461.518000,8.5140E-005,1461.518000,6.3030E-005,1461.518000,4.6500E-005,1461.518000,4.3900E-007,1461.518000,1.9394E002
1461.534500,8.5490E-005,1461.534500,6.3030E-005,1461.534500,4.6630E-005,1461.534500,4.4260E-007,1461.534500,1.9315E002
1461.551000,8.5730E-005,1461.551000,6.3180E-005,1461.551000,4.6690E-005,1461.551000,4.8500E-007,1461.551000,1.7676E002
1461.567500,8.5850E-005,1461.567500,6.3390E-005,1461.567500,4.6670E-005,1461.567500,3.9170E-007,1461.567500,2.1917E002
1461.584000,8.6150E-005,1461.584000,6.3630E-005,1461.584000,4.6910E-005,1461.584000,5.0710E-007,1461.584000,1.6989E002
1461.600500,8.6410E-005,1461.600500,6.3650E-005,1461.600500,4.6930E-005,1461.600500,5.1030E-007,1461.600500,1.6933E002
1461.617000,8.6710E-005,1461.617000,6.3870E-005,1461.617000,4.7100E-005,1461.617000,4.3040E-007,1461.617000,2.0146E002
1461.633500,8.6580E-005,1461.633500,6.4020E-005,1461.633500,4.7180E-005,1461.633500,4.6840E-007,1461.633500,1.8484E002
1461.650000,8.6580E-005,1461.650000,6.4020E-005,1461.650000,4.7390E-005,1461.650000,4.2710E-007,1461.650000,2.0272E002
1461.666500,8.6880E-005,1461.666500,6.4170E-005,1461.666500,4.7440E-005,1461.666500,4.5420E-007,1461.666500,1.9128E002
1461.683000,8.6920E-005,1461.683000,6.4360E-005,1461.683000,4.7410E-005,1461.683000,4.6750E-007,1461.683000,1.8593E002
1461.699500,8.6900E-005,1461.699500,6.4380E-005,1461.699500,4.7460E-005,1461.699500,4.3500E-007,1461.699500,1.9977E002
1461.716000,8.7000E-005,1461.716000,6.4320E-005,1461.716000,4.7500E-005,1461.716000,4.6900E-007,1461.716000,1.8550E002
1461.732500,8.7240E-005,1461.732500,6.4620E-005,1461.732500,4.7590E-005,1461.732500,5.0850E-007,1461.732500,1.7156E002
1461.749000,8.7690E-005,1461.749000,6.4510E-005,1461.749000,4.7410E-005,1461.749000,4.3500E-007,1461.749000,2.0159E002
1461.765500,8.7610E-005,1461.765500,6.4530E-005,1461.765500,4.7570E-005,1461.765500,4.4860E-007,1461.765500,1.9530E002
1461.782000,8.7500E-005,1461.782000,6.4580E-005,1461.782000,4.7610E-005,1461.782000,4.7990E-007,1461.782000,1.8233E002
1461.798500,8.7740E-005,1461.798500,6.4750E-005,1461.798500,4.7560E-005,1461.798500,4.5200E-007,1461.798500,1.9412E002
1461.815000,8.7970E-005,1461.815000,6.4770E-005,1461.815000,4.7690E-005,1461.815000,4.1040E-007,1461.815000,2.1435E002
1461.831500,8.7990E-005,1461.831500,6.5010E-005,1461.831500,4.7760E-005,1461.831500,4.9000E-007,1461.831500,1.7957E002
1461.848000,8.8320E-005,1461.848000,6.5120E-005,1461.848000,4.7970E-005,1461.848000,4.6840E-007,1461.848000,1.8856E002
1461.864500,8.8380E-005,1461.864500,6.5330E-005,1461.864500,4.8120E-005,1461.864500,4.7910E-007,1461.864500,1.8447E002
1461.881000,8.8640E-005,1461.881000,6.5500E-005,1461.881000,4.8230E-005,1461.881000,4.0780E-007,1461.881000,2.1736E002
1461.897500,8.8720E-005,1461.897500,6.5570E-005,1461.897500,4.8230E-005,1461.897500,4.7130E-007,1461.897500,1.8825E002
1461.914000,8.8920E-005,1461.914000,6.5820E-005,1461.914000,4.8420E-005,1461.914000,5.0530E-007,1461.914000,1.7597E002
1461.930500,8.9150E-005,1461.930500,6.5700E-005,1461.930500,4.8420E-005,1461.930500,4.2650E-007,1461.930500,2.0903E002
1461.947000,8.9240E-005,1461.947000,6.5820E-005,1461.947000,4.8340E-005,1461.947000,4.7010E-007,1461.947000,1.8983E002
1461.963500,8.9170E-005,1461.963500,6.5840E-005,1461.963500,4.8400E-005,1461.963500,4.7590E-007,1461.963500,1.8737E002
1461.980000,8.9240E-005,1461.980000,6.5840E-005,1461.980000,4.8420E-005,1461.980000,4.9540E-007,1461.980000,1.8014E002
1461.996500,8.9350E-005,1461.996500,6.5870E-005,1461.996500,4.8440E-005,1461.996500,4.6410E-007,1461.996500,1.9252E002
1462.013000,8.9280E-005,1462.013000,6.5910E-005,1462.013000,4.8360E-005,1462.013000,4.6150E-007,1462.013000,1.9346E002
1462.029500,8.9500E-005,1462.029500,6.6060E-005,1462.029500,4.8470E-005,1462.029500,5.0190E-007,1462.029500,1.7832E002
1462.046000,8.9600E-005,1462.046000,6.6230E-005,1462.046000,4.8490E-005,1462.046000,5.1350E-007,1462.046000,1.7449E002
1462.062500,8.9820E-005,1462.062500,6.6250E-005,1462.062500,4.8510E-005,1462.062500,5.0940E-007,1462.062500,1.7633E002
1462.079000,8.9970E-005,1462.079000,6.6210E-005,1462.079000,4.8600E-005,1462.079000,5.0620E-007,1462.079000,1.7774E002
1462.095500,8.9950E-005,1462.095500,6.6450E-005,1462.095500,4.8750E-005,1462.095500,4.4540E-007,1462.095500,2.0195E002
1462.112000,9.0160E-005,1462.112000,6.6550E-005,1462.112000,4.8850E-005,1462.112000,4.9350E-007,1462.112000,1.8270E002
1462.128500,9.0400E-005,1462.128500,6.6710E-005,1462.128500,4.8940E-005,1462.128500,4.9200E-007,1462.128500,1.8374E002
1462.145000,9.0510E-005,1462.145000,6.6900E-005,1462.145000,4.9020E-005,1462.145000,4.6120E-007,1462.145000,1.9625E002
1462.161500,9.0510E-005,1462.161500,6.6850E-005,1462.161500,4.9110E-005,1462.161500,5.0810E-007,1462.161500,1.7813E002
1462.178000,9.0460E-005,1462.178000,6.7000E-005,1462.178000,4.9070E-005,1462.178000,4.7110E-007,1462.178000,1.9202E002
1462.194500,9.0610E-005,1462.194500,6.6900E-005,1462.194500,4.9200E-005,1462.194500,5.1410E-007,1462.194500,1.7625E002
1462.211000,9.0590E-005,1462.211000,6.7110E-005,1462.211000,4.9020E-005,1462.211000,4.4920E-007,1462.211000,2.0167E002
1462.227500,9.0890E-005,1462.227500,6.7110E-005,1462.227500,4.9200E-005,1462.227500,4.8470E-007,1462.227500,1.8752E002
1462.244000,9.1140E-005,1462.244000,6.7200E-005,1462.244000,4.9150E-005,1462.244000,4.7430E-007,1462.244000,1.9216E002
1462.260500,9.1330E-005,1462.260500,6.7330E-005,1462.260500,4.9280E-005,1462.260500,5.0730E-007,1462.260500,1.8003E002
1462.277000,9.1610E-005,1462.277000,6.7260E-005,1462.277000,4.9190E-005,1462.277000,4.8070E-007,1462.277000,1.9058E002
1462.293500,9.1480E-005,1462.293500,6.7500E-005,1462.293500,4.9380E-005,1462.293500,5.2840E-007,1462.293500,1.7313E002
1462.310000,9.1780E-005,1462.310000,6.7800E-005,1462.310000,4.9490E-005,1462.310000,4.6530E-007,1462.310000,1.9725E002
1462.326500,9.1950E-005,1462.326500,6.7820E-005,1462.326500,4.9620E-005,1462.326500,5.6320E-007,1462.326500,1.6326E002
1462.343000,9.2000E-005,1462.343000,6.8080E-005,1462.343000,4.9790E-005,1462.343000,4.7810E-007,1462.343000,1.9243E002
1462.359500,9.2340E-005,1462.359500,6.8230E-005,1462.359500,4.9920E-005,1462.359500,4.9450E-007,1462.359500,1.8673E002
1462.376000,9.2380E-005,1462.376000,6.8340E-005,1462.376000,4.9870E-005,1462.376000,4.7990E-007,1462.376000,1.9250E002
1462.392500,9.2430E-005,1462.392500,6.8340E-005,1462.392500,4.9980E-005,1462.392500,5.0600E-007,1462.392500,1.8267E002
1462.409000,9.2470E-005,1462.409000,6.8420E-005,1462.409000,5.0000E-005,1462.409000,5.0580E-007,1462.409000,1.8282E002
1462.425500,9.2600E-005,1462.425500,6.8570E-005,1462.425500,5.0010E-005,1462.425500,5.4990E-007,1462.425500,1.6839E002
1462.442000,9.2830E-005,1462.442000,6.8600E-005,1462.442000,4.9900E-005,1462.442000,4.9850E-007,1462.442000,1.8622E002
1462.458500,9.2940E-005,1462.458500,6.8530E-005,1462.458500,5.0090E-005,1462.458500,4.8480E-007,1462.458500,1.9171E002
1462.475000,9.3410E-005,1462.475000,6.8640E-005,1462.475000,5.0070E-005,1462.475000,5.0410E-007,1462.475000,1.8530E002
1462.491500,9.3350E-005,1462.491500,6.8720E-005,1462.491500,5.0000E-005,1462.491500,4.9450E-007,1462.491500,1.8878E002
1462.508000,9.3500E-005,1462.508000,6.9020E-005,1462.508000,5.0280E-005,1462.508000,4.7990E-007,1462.508000,1.9483E002
1462.524500,9.3520E-005,1462.524500,6.9050E-005,1462.524500,5.0430E-005,1462.524500,5.4190E-007,1462.524500,1.7258E002
1462.541000,9.3860E-005,1462.541000,6.9280E-005,1462.541000,5.0370E-005,1462.541000,4.2000E-007,1462.541000,2.2348E002
1462.557500,9.4120E-005,1462.557500,6.9410E-005,1462.557500,5.0390E-005,1462.557500,5.2240E-007,1462.557500,1.8017E002
1462.574000,9.4310E-005,1462.574000,6.9600E-005,1462.574000,5.0540E-005,1462.574000,4.6550E-007,1462.574000,2.0260E002
1462.590500,9.4590E-005,1462.590500,6.9630E-005,1462.590500,5.0670E-005,1462.590500,5.1660E-007,1462.590500,1.8310E002
1462.607000,9.4360E-005,1462.607000,6.9630E-005,1462.607000,5.0740E-005,1462.607000,4.7130E-007,1462.607000,2.0021E002
1462.623500,9.4290E-005,1462.623500,6.9710E-005,1462.623500,5.0730E-005,1462.623500,4.6510E-007,1462.623500,2.0273E002
1462.640000,9.4620E-005,1462.640000,6.9910E-005,1462.640000,5.0970E-005,1462.640000,5.0200E-007,1462.640000,1.8849E002
1462.656500,9.5060E-005,1462.656500,6.9970E-005,1462.656500,5.0860E-005,1462.656500,4.5820E-007,1462.656500,2.0746E002
1462.673000,9.5040E-005,1462.673000,7.0100E-005,1462.673000,5.0970E-005,1462.673000,5.2280E-007,1462.673000,1.8179E002
1462.689500,9.5240E-005,1462.689500,7.0270E-005,1462.689500,5.0970E-005,1462.689500,5.0430E-007,1462.689500,1.8886E002
1462.706000,9.5520E-005,1462.706000,7.0250E-005,1462.706000,5.1160E-005,1462.706000,4.3030E-007,1462.706000,2.2198E002
1462.722500,9.5490E-005,1462.722500,7.0360E-005,1462.722500,5.1040E-005,1462.722500,4.6980E-007,1462.722500,2.0326E002
1462.739000,9.5580E-005,1462.739000,7.0590E-005,1462.739000,5.1210E-005,1462.739000,4.7770E-007,1462.739000,2.0008E002
1462.755500,9.5950E-005,1462.755500,7.0360E-005,1462.755500,5.1080E-005,1462.755500,4.6160E-007,1462.755500,2.0786E002
1462.772000,9.6160E-005,1462.772000,7.0890E-005,1462.772000,5.1190E-005,1462.772000,4.6360E-007,1462.772000,2.0742E002
1462.788500,9.6010E-005,1462.788500,7.1070E-005,1462.788500,5.1360E-005,1462.788500,4.9730E-007,1462.788500,1.9306E002
1462.805000,9.6310E-005,1462.805000,7.1070E-005,1462.805000,5.1530E-005,1462.805000,4.5110E-007,1462.805000,2.1350E002
1462.821500,9.6380E-005,1462.821500,7.1320E-005,1462.821500,5.1640E-005,1462.821500,5.2560E-007,1462.821500,1.8337E002
1462.838000,9.6510E-005,1462.838000,7.1320E-005,1462.838000,5.1800E-005,1462.838000,4.7290E-007,1462.838000,2.0408E002
1462.854500,9.6680E-005,1462.854500,7.1280E-005,1462.854500,5.1780E-005,1462.854500,5.3240E-007,1462.854500,1.8159E002
1462.871000,9.6830E-005,1462.871000,7.1360E-005,1462.871000,5.1760E-005,1462.871000,5.1280E-007,1462.871000,1.8883E002
1462.887500,9.6900E-005,1462.887500,7.1660E-005,1462.887500,5.1710E-005,1462.887500,5.6540E-007,1462.887500,1.7138E002
1462.904000,9.7130E-005,1462.904000,7.1540E-005,1462.904000,5.1760E-005,1462.904000,4.8990E-007,1462.904000,1.9826E002
1462.920500,9.7110E-005,1462.920500,7.1600E-005,1462.920500,5.1710E-005,1462.920500,4.4240E-007,1462.920500,2.1951E002
1462.937000,9.6980E-005,1462.937000,7.1450E-005,1462.937000,5.1600E-005,1462.937000,4.7250E-007,1462.937000,2.0525E002
1462.953500,9.7000E-005,1462.953500,7.1520E-005,1462.953500,5.1730E-005,1462.953500,4.8360E-007,1462.953500,2.0058E002
1462.970000,9.7130E-005,1462.970000,7.1580E-005,1462.970000,5.1650E-005,1462.970000,4.9420E-007,1462.970000,1.9654E002
1462.986500,9.7540E-005,1462.986500,7.1690E-005,1462.986500,5.1860E-005,1462.986500,4.7360E-007,1462.986500,2.0595E002
1463.003000,9.7690E-005,1463.003000,7.1880E-005,1463.003000,5.1710E-005,1463.003000,5.0620E-007,1463.003000,1.9299E002
1463.019500,9.7690E-005,1463.019500,7.2050E-005,1463.019500,5.1970E-005,1463.019500,5.0340E-007,1463.019500,1.9406E002
1463.036000,9.7900E-005,1463.036000,7.2260E-005,1463.036000,5.1930E-005,1463.036000,5.0190E-007,1463.036000,1.9506E002
1463.052500,9.7840E-005,1463.052500,7.2220E-005,1463.052500,5.2030E-005,1463.052500,4.7210E-007,1463.052500,2.0724E002
1463.069000,9.7780E-005,1463.069000,7.2220E-005,1463.069000,5.1990E-005,1463.069000,5.0080E-007,1463.069000,1.9525E002
1463.085500,9.7920E-005,1463.085500,7.2180E-005,1463.085500,5.2140E-005,1463.085500,5.1430E-007,1463.085500,1.9039E002
1463.102000,9.8180E-005,1463.102000,7.2390E-005,1463.102000,5.2100E-005,1463.102000,5.0770E-007,1463.102000,1.9338E002
1463.118500,9.8350E-005,1463.118500,7.2420E-005,1463.118500,5.2180E-005,1463.118500,5.3240E-007,1463.118500,1.8473E002
1463.135000,9.8360E-005,1463.135000,7.2590E-005,1463.135000,5.2250E-005,1463.135000,5.1240E-007,1463.135000,1.9196E002
1463.151500,9.8360E-005,1463.151500,7.2590E-005,1463.151500,5.2120E-005,1463.151500,4.8990E-007,1463.151500,2.0078E002
1463.168000,9.8420E-005,1463.168000,7.2500E-005,1463.168000,5.2030E-005,1463.168000,4.7160E-007,1463.168000,2.0869E002
1463.184500,9.8250E-005,1463.184500,7.2330E-005,1463.184500,5.2030E-005,1463.184500,5.6390E-007,1463.184500,1.7423E002
1463.201000,9.7840E-005,1463.201000,7.2110E-005,1463.201000,5.1670E-005,1463.201000,4.7760E-007,1463.201000,2.0486E002
1463.217500,9.7070E-005,1463.217500,7.1490E-005,1463.217500,5.1200E-005,1463.217500,5.0720E-007,1463.217500,1.9138E002
1463.234000,9.5500E-005,1463.234000,7.0440E-005,1463.234000,5.0430E-005,1463.234000,4.9890E-007,1463.234000,1.9142E002
1463.250500,9.3930E-005,1463.250500,6.9260E-005,1463.250500,4.9520E-005,1463.250500,4.4440E-007,1463.250500,2.1136E002
1463.267000,9.4000E-005,1463.267000,6.9460E-005,1463.267000,4.9570E-005,1463.267000,4.5960E-007,1463.267000,2.0453E002
1463.283500,9.6150E-005,1463.283500,7.0850E-005,1463.283500,5.0680E-005,1463.283500,5.3430E-007,1463.283500,1.7996E002
