
Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C)
1422.625000,1.5120E-007,1422.625000,-1.8880E-008,1422.625000,1.5120E005
1422.750000,9.6480E-008,1422.750000,3.4730E-008,1422.750000,2.7780E000
1422.875000,1.2150E-007,1422.875000,1.3350E-008,1422.875000,9.1011E000
1423.000000,1.0830E-007,1423.000000,-2.3090E-008,1423.000000,1.0830E005
1423.125000,1.2000E-007,1423.125000,-3.5850E-009,1423.125000,1.2000E005
1423.250000,1.0880E-007,1423.250000,2.4920E-008,1423.250000,4.3660E000
1423.375000,8.8370E-008,1423.375000,4.5280E-008,1423.375000,1.9516E000
1423.500000,1.3230E-007,1423.500000,1.5470E-008,1423.500000,8.5520E000
1423.625000,1.2850E-007,1423.625000,9.0660E-010,1423.625000,1.4174E002
1423.750000,1.3790E-007,1423.750000,-3.4570E-008,1423.750000,1.3790E005
1423.875000,1.5530E-007,1423.875000,6.9980E-009,1423.875000,2.2192E001
1424.000000,1.2870E-007,1424.000000,-3.5320E-008,1424.000000,1.2870E005
1424.125000,1.1570E-007,1424.125000,2.5070E-009,1424.125000,4.6151E001
1424.250000,1.3540E-007,1424.250000,3.1440E-008,1424.250000,4.3066E000
1424.375000,1.3250E-007,1424.375000,5.5210E-009,1424.375000,2.3999E001
1424.500000,1.7200E-007,1424.500000,2.2090E-008,1424.500000,7.7863E000
1424.625000,1.3130E-007,1424.625000,-2.0540E-008,1424.625000,1.3130E005
1424.750000,1.6480E-007,1424.750000,6.5310E-009,1424.750000,2.5234E001
1424.875000,1.5030E-007,1424.875000,8.4450E-009,1424.875000,1.7798E001
1425.000000,2.0550E-007,1425.000000,3.8330E-008,1425.000000,5.3613E000
1425.125000,1.6600E-007,1425.125000,5.8440E-008,1425.125000,2.8405E000
1425.250000,1.6360E-007,1425.250000,3.8090E-008,1425.250000,4.2951E000
1425.375000,1.6730E-007,1425.375000,4.7430E-008,1425.375000,3.5273E000
1425.500000,1.7670E-007,1425.500000,4.6960E-008,1425.500000,3.7628E000
1425.625000,1.7680E-007,1425.625000,2.9650E-008,1425.625000,5.9629E000
1425.750000,1.7790E-007,1425.750000,2.5190E-008,1425.750000,7.0623E000
1425.875000,2.0070E-007,1425.875000,3.5550E-008,1425.875000,5.6456E000
1426.000000,2.3650E-007,1426.000000,5.4850E-008,1426.000000,4.3118E000
1426.125000,1.5260E-007,1426.125000,3.5210E-008,1426.125000,4.3340E000
1426.250000,1.6020E-007,1426.250000,4.8140E-008,1426.250000,3.3278E000
1426.375000,1.9180E-007,1426.375000,1.8200E-008,1426.375000,1.0538E001
1426.500000,1.9000E-007,1426.500000,2.0870E-008,1426.500000,9.1040E000
1426.625000,1.9870E-007,1426.625000,5.5680E-008,1426.625000,3.5686E000
1426.750000,2.3370E-007,1426.750000,3.1480E-008,1426.750000,7.4238E000
1426.875000,1.9510E-007,1426.875000,5.3520E-008,1426.875000,3.6454E000
1427.000000,2.2350E-007,1427.000000,4.3360E-008,1427.000000,5.1545E000
1427.125000,2.0940E-007,1427.125000,9.4450E-009,1427.125000,2.2170E001
1427.250000,2.4030E-007,1427.250000,5.5360E-008,1427.250000,4.3407E000
1427.375000,2.1170E-007,1427.375000,4.7930E-008,1427.375000,4.4169E000
1427.500000,2.5900E-007,1427.500000,3.6490E-008,1427.500000,7.0978E000
1427.625000,2.3390E-007,1427.625000,3.6840E-008,1427.625000,6.3491E000
1427.750000,2.5090E-007,1427.750000,6.5340E-008,1427.750000,3.8399E000
1427.875000,2.5970E-007,1427.875000,6.6090E-008,1427.875000,3.9295E000
1428.000000,2.5030E-007,1428.000000,3.5750E-008,1428.000000,7.0014E000
1428.125000,2.5350E-007,1428.125000,5.4090E-008,1428.125000,4.6866E000
1428.250000,2.4450E-007,1428.250000,4.3330E-008,1428.250000,5.6427E000
1428.375000,2.6760E-007,1428.375000,7.5330E-008,1428.375000,3.5524E000
1428.500000,2.6730E-007,1428.500000,7.1960E-008,1428.500000,3.7146E000
1428.625000,2.5210E-007,1428.625000,8.9390E-008,1428.625000,2.8202E000
1428.750000,2.7910E-007,1428.750000,1.3540E-007,1428.750000,2.0613E000
1428.875000,2.7350E-007,1428.875000,8.5800E-008,1428.875000,3.1876E000
1429.000000,3.7410E-007,1429.000000,8.4710E-008,1429.000000,4.4162E000
1429.125000,3.2590E-007,1429.125000,6.2560E-008,1429.125000,5.2094E000
1429.250000,2.6430E-007,1429.250000,1.1780E-007,1429.250000,2.2436E000
1429.375000,3.0770E-007,1429.375000,9.7870E-008,1429.375000,3.1440E000
1429.500000,3.8760E-007,1429.500000,6.2100E-008,1429.500000,6.2415E000
1429.625000,3.2650E-007,1429.625000,1.2010E-007,1429.625000,2.7186E000
1429.750000,4.2390E-007,1429.750000,6.6620E-008,1429.750000,6.3630E000
1429.875000,3.6330E-007,1429.875000,1.1480E-007,1429.875000,3.1646E000
1430.000000,3.2260E-007,1430.000000,1.1520E-007,1430.000000,2.8003E000
1430.125000,3.6000E-007,1430.125000,1.1670E-007,1430.125000,3.0848E000
1430.250000,4.2230E-007,1430.250000,8.5700E-008,1430.250000,4.9277E000
1430.375000,3.5920E-007,1430.375000,1.1350E-007,1430.375000,3.1648E000
1430.500000,4.0710E-007,1430.500000,1.1780E-007,1430.500000,3.4559E000
1430.625000,3.4140E-007,1430.625000,1.3530E-007,1430.625000,2.5233E000
1430.750000,3.9060E-007,1430.750000,1.2280E-007,1430.750000,3.1808E000
1430.875000,4.1040E-007,1430.875000,1.3320E-007,1430.875000,3.0811E000
1431.000000,3.9430E-007,1431.000000,1.3450E-007,1431.000000,2.9316E000
1431.125000,4.6060E-007,1431.125000,1.2960E-007,1431.125000,3.5540E000
1431.250000,4.2300E-007,1431.250000,1.7230E-007,1431.250000,2.4550E000
1431.375000,5.0810E-007,1431.375000,1.3640E-007,1431.375000,3.7251E000
1431.500000,4.2960E-007,1431.500000,1.5990E-007,1431.500000,2.6867E000
1431.625000,4.4440E-007,1431.625000,1.1510E-007,1431.625000,3.8610E000
1431.750000,4.0520E-007,1431.750000,1.3950E-007,1431.750000,2.9047E000
1431.875000,5.2020E-007,1431.875000,2.0570E-007,1431.875000,2.5289E000
1432.000000,5.0060E-007,1432.000000,1.6860E-007,1432.000000,2.9692E000
1432.125000,5.2050E-007,1432.125000,2.1260E-007,1432.125000,2.4483E000
1432.250000,4.9270E-007,1432.250000,1.8410E-007,1432.250000,2.6763E000
1432.375000,4.9330E-007,1432.375000,1.8970E-007,1432.375000,2.6004E000
1432.500000,6.2340E-007,1432.500000,1.9920E-007,1432.500000,3.1295E000
1432.625000,5.0780E-007,1432.625000,2.1020E-007,1432.625000,2.4158E000
1432.750000,5.4340E-007,1432.750000,1.8430E-007,1432.750000,2.9485E000
1432.875000,5.4040E-007,1432.875000,1.9330E-007,1432.875000,2.7957E000
1433.000000,5.7080E-007,1433.000000,2.3000E-007,1433.000000,2.4817E000
1433.125000,6.1240E-007,1433.125000,2.4230E-007,1433.125000,2.5274E000
1433.250000,6.5290E-007,1433.250000,2.1160E-007,1433.250000,3.0855E000
1433.375000,6.0290E-007,1433.375000,2.4850E-007,1433.375000,2.4262E000
1433.500000,6.3210E-007,1433.500000,2.8580E-007,1433.500000,2.2117E000
1433.625000,6.5160E-007,1433.625000,2.8540E-007,1433.625000,2.2831E000
1433.750000,7.2870E-007,1433.750000,2.6180E-007,1433.750000,2.7834E000
1433.875000,6.8270E-007,1433.875000,2.7930E-007,1433.875000,2.4443E000
1434.000000,7.8730E-007,1434.000000,2.9120E-007,1434.000000,2.7036E000
1434.125000,7.3700E-007,1434.125000,3.0170E-007,1434.125000,2.4428E000
1434.250000,8.2620E-007,1434.250000,2.9840E-007,1434.250000,2.7688E000
1434.375000,7.5560E-007,1434.375000,3.4680E-007,1434.375000,2.1788E000
1434.500000,8.0580E-007,1434.500000,3.6720E-007,1434.500000,2.1944E000
1434.625000,8.4980E-007,1434.625000,3.1240E-007,1434.625000,2.7202E000
1434.750000,7.8270E-007,1434.750000,2.8190E-007,1434.750000,2.7765E000
1434.875000,8.1530E-007,1434.875000,4.1600E-007,1434.875000,1.9599E000
1435.000000,8.8760E-007,1435.000000,3.1320E-007,1435.000000,2.8340E000
1435.125000,8.8840E-007,1435.125000,3.8570E-007,1435.125000,2.3033E000
1435.250000,9.2750E-007,1435.250000,4.6070E-007,1435.250000,2.0132E000
1435.375000,9.4100E-007,1435.375000,3.9950E-007,1435.375000,2.3554E000
1435.500000,1.0010E-006,1435.500000,4.2180E-007,1435.500000,2.3732E000
1435.625000,9.6620E-007,1435.625000,4.0500E-007,1435.625000,2.3857E000
1435.750000,1.0170E-006,1435.750000,4.2870E-007,1435.750000,2.3723E000
1435.875000,1.0690E-006,1435.875000,4.7240E-007,1435.875000,2.2629E000
1436.000000,1.0300E-006,1436.000000,4.6510E-007,1436.000000,2.2146E000
1436.125000,1.1220E-006,1436.125000,5.0610E-007,1436.125000,2.2170E000
1436.250000,1.1150E-006,1436.250000,4.8780E-007,1436.250000,2.2858E000
1436.375000,1.1570E-006,1436.375000,4.3370E-007,1436.375000,2.6677E000
1436.500000,1.1270E-006,1436.500000,4.7950E-007,1436.500000,2.3504E000
1436.625000,1.1860E-006,1436.625000,4.9570E-007,1436.625000,2.3926E000
1436.750000,1.2250E-006,1436.750000,5.3440E-007,1436.750000,2.2923E000
1436.875000,1.3040E-006,1436.875000,4.9810E-007,1436.875000,2.6179E000
1437.000000,1.3450E-006,1437.000000,5.2730E-007,1437.000000,2.5507E000
1437.125000,1.3610E-006,1437.125000,5.6580E-007,1437.125000,2.4054E000
1437.250000,1.4710E-006,1437.250000,6.1510E-007,1437.250000,2.3915E000
1437.375000,1.4490E-006,1437.375000,5.5330E-007,1437.375000,2.6188E000
1437.500000,1.4650E-006,1437.500000,5.6260E-007,1437.500000,2.6040E000
1437.625000,1.4630E-006,1437.625000,6.5240E-007,1437.625000,2.2425E000
1437.750000,1.5460E-006,1437.750000,6.6700E-007,1437.750000,2.3178E000
1437.875000,1.4980E-006,1437.875000,6.4260E-007,1437.875000,2.3312E000
1438.000000,1.6080E-006,1438.000000,6.5680E-007,1438.000000,2.4482E000
1438.125000,1.3940E-006,1438.125000,5.6250E-007,1438.125000,2.4782E000
1438.250000,1.6290E-006,1438.250000,6.9000E-007,1438.250000,2.3609E000
1438.375000,1.7300E-006,1438.375000,6.7920E-007,1438.375000,2.5471E000
1438.500000,1.7880E-006,1438.500000,7.9120E-007,1438.500000,2.2599E000
1438.625000,1.8150E-006,1438.625000,8.4310E-007,1438.625000,2.1528E000
1438.750000,1.9560E-006,1438.750000,8.5600E-007,1438.750000,2.2850E000
1438.875000,1.9470E-006,1438.875000,7.8670E-007,1438.875000,2.4749E000
1439.000000,1.9490E-006,1439.000000,8.6390E-007,1439.000000,2.2560E000
1439.125000,2.0150E-006,1439.125000,8.7310E-007,1439.125000,2.3079E000
1439.250000,2.0710E-006,1439.250000,9.0140E-007,1439.250000,2.2975E000
1439.375000,2.1100E-006,1439.375000,9.5910E-007,1439.375000,2.2000E000
1439.500000,2.1900E-006,1439.500000,1.0010E-006,1439.500000,2.1878E000
1439.625000,2.2310E-006,1439.625000,9.3610E-007,1439.625000,2.3833E000
1439.750000,2.2670E-006,1439.750000,1.0910E-006,1439.750000,2.0779E000
1439.875000,2.2280E-006,1439.875000,1.0550E-006,1439.875000,2.1118E000
1440.000000,2.3620E-006,1440.000000,1.0540E-006,1440.000000,2.2410E000
1440.125000,2.4200E-006,1440.125000,1.1230E-006,1440.125000,2.1549E000
1440.250000,2.5600E-006,1440.250000,1.1510E-006,1440.250000,2.2242E000
1440.375000,2.6480E-006,1440.375000,1.1430E-006,1440.375000,2.3167E000
1440.500000,2.6830E-006,1440.500000,1.1900E-006,1440.500000,2.2546E000
1440.625000,2.7540E-006,1440.625000,1.2310E-006,1440.625000,2.2372E000
1440.750000,2.8310E-006,1440.750000,1.2510E-006,1440.750000,2.2630E000
1440.875000,2.8450E-006,1440.875000,1.2830E-006,1440.875000,2.2175E000
1441.000000,2.9500E-006,1441.000000,1.3190E-006,1441.000000,2.2365E000
1441.125000,2.9950E-006,1441.125000,1.3960E-006,1441.125000,2.1454E000
1441.250000,3.1330E-006,1441.250000,1.4160E-006,1441.250000,2.2126E000
1441.375000,3.2280E-006,1441.375000,1.4830E-006,1441.375000,2.1767E000
1441.500000,3.2630E-006,1441.500000,1.5560E-006,1441.500000,2.0970E000
