
Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C),Wavelength(D),Level(D)
1464.042500,1.0110E-004,1464.042500,8.2660E-008,1464.042500,6.7730E-006,1464.042500,1.4927E001
1464.125000,1.0190E-004,1464.125000,6.2290E-008,1464.125000,9.1630E-006,1464.125000,1.1121E001
1464.207500,1.0250E-004,1464.207500,1.0340E-007,1464.207500,6.1640E-006,1464.207500,1.6629E001
1464.290000,1.0260E-004,1464.290000,1.1460E-007,1464.290000,6.8320E-006,1464.290000,1.5018E001
1464.372500,1.0360E-004,1464.372500,5.6210E-008,1464.372500,7.8260E-006,1464.372500,1.3238E001
1464.455000,1.0400E-004,1464.455000,7.4190E-008,1464.455000,8.6550E-006,1464.455000,1.2016E001
1464.537500,1.0430E-004,1464.537500,5.5460E-008,1464.537500,8.3910E-006,1464.537500,1.2430E001
1464.620000,1.0550E-004,1464.620000,5.7800E-008,1464.620000,9.0210E-006,1464.620000,1.1695E001
1464.702500,1.0590E-004,1464.702500,1.0860E-007,1464.702500,8.8510E-006,1464.702500,1.1965E001
1464.785000,1.0680E-004,1464.785000,6.4020E-008,1464.785000,6.7500E-006,1464.785000,1.5822E001
1464.867500,1.0790E-004,1464.867500,8.2610E-009,1464.867500,9.3700E-006,1464.867500,1.1515E001
1464.950000,1.0840E-004,1464.950000,8.4360E-008,1464.950000,1.0060E-005,1464.950000,1.0775E001
1465.032500,1.0890E-004,1465.032500,6.2170E-008,1465.032500,9.7940E-006,1465.032500,1.1119E001
1465.115000,1.1000E-004,1465.115000,6.2030E-008,1465.115000,9.1760E-006,1465.115000,1.1988E001
1465.197500,1.1040E-004,1465.197500,5.6260E-008,1465.197500,8.5820E-006,1465.197500,1.2864E001
1465.280000,1.1070E-004,1465.280000,8.4720E-008,1465.280000,9.1950E-006,1465.280000,1.2039E001
1465.362500,1.1110E-004,1465.362500,7.6450E-008,1465.362500,8.7840E-006,1465.362500,1.2648E001
1465.445000,1.0770E-004,1465.445000,6.5750E-008,1465.445000,9.6750E-006,1465.445000,1.1132E001
1465.527500,1.0940E-004,1465.527500,5.8780E-008,1465.527500,9.3450E-006,1465.527500,1.1707E001
1465.610000,1.0950E-004,1465.610000,6.6220E-008,1465.610000,1.0490E-005,1465.610000,1.0439E001
1465.692500,1.1340E-004,1465.692500,5.6080E-008,1465.692500,1.2080E-005,1465.692500,9.3874E000
1465.775000,1.1490E-004,1465.775000,7.4940E-008,1465.775000,1.0840E-005,1465.775000,1.0600E001
1465.857500,1.1570E-004,1465.857500,3.9920E-008,1465.857500,1.0660E-005,1465.857500,1.0854E001
1465.940000,1.1640E-004,1465.940000,6.0280E-008,1465.940000,1.1230E-005,1465.940000,1.0365E001
1466.022500,1.1720E-004,1466.022500,8.0590E-008,1466.022500,1.2110E-005,1466.022500,9.6780E000
1466.105000,1.1780E-004,1466.105000,6.9500E-008,1466.105000,1.1210E-005,1466.105000,1.0508E001
1466.187500,1.1780E-004,1466.187500,4.5530E-008,1466.187500,1.2770E-005,1466.187500,9.2247E000
1466.270000,1.1800E-004,1466.270000,3.3800E-008,1466.270000,1.0410E-005,1466.270000,1.1335E001
1466.352500,1.1770E-004,1466.352500,6.9010E-008,1466.352500,1.1630E-005,1466.352500,1.0120E001
1466.435000,1.1960E-004,1466.435000,5.4800E-008,1466.435000,1.2040E-005,1466.435000,9.9336E000
1466.517500,1.2060E-004,1466.517500,3.9580E-008,1466.517500,1.1340E-005,1466.517500,1.0635E001
1466.600000,1.2090E-004,1466.600000,6.1970E-008,1466.600000,1.2510E-005,1466.600000,9.6643E000
1466.682500,1.1890E-004,1466.682500,6.8750E-008,1466.682500,1.1800E-005,1466.682500,1.0076E001
1466.765000,1.2190E-004,1466.765000,8.7130E-008,1466.765000,1.2680E-005,1466.765000,9.6136E000
1466.847500,1.2290E-004,1466.847500,6.7020E-008,1466.847500,1.2030E-005,1466.847500,1.0216E001
1466.930000,1.2270E-004,1466.930000,5.1040E-008,1466.930000,1.3640E-005,1466.930000,8.9956E000
1467.012500,1.2420E-004,1467.012500,4.2140E-008,1467.012500,1.2640E-005,1467.012500,9.8259E000
1467.095000,1.2500E-004,1467.095000,8.0020E-008,1467.095000,1.2800E-005,1467.095000,9.7656E000
1467.177500,1.2600E-004,1467.177500,5.8230E-008,1467.177500,1.2570E-005,1467.177500,1.0024E001
1467.260000,1.2550E-004,1467.260000,6.4620E-008,1467.260000,1.1920E-005,1467.260000,1.0529E001
1467.342500,1.2020E-004,1467.342500,7.8570E-008,1467.342500,1.4010E-005,1467.342500,8.5796E000
1467.425000,1.2650E-004,1467.425000,5.3350E-008,1467.425000,1.5670E-005,1467.425000,8.0728E000
1467.507500,1.2780E-004,1467.507500,9.3110E-008,1467.507500,1.3850E-005,1467.507500,9.2274E000
1467.590000,1.2820E-004,1467.590000,6.2010E-008,1467.590000,1.4240E-005,1467.590000,9.0028E000
1467.672500,1.2920E-004,1467.672500,9.1570E-008,1467.672500,1.4760E-005,1467.672500,8.7534E000
1467.755000,1.2970E-004,1467.755000,3.8510E-008,1467.755000,1.4530E-005,1467.755000,8.9264E000
1467.837500,1.3040E-004,1467.837500,8.2520E-008,1467.837500,1.5200E-005,1467.837500,8.5789E000
1467.920000,1.3130E-004,1467.920000,4.3720E-008,1467.920000,1.3570E-005,1467.920000,9.6758E000
1468.002500,1.3170E-004,1468.002500,7.1270E-008,1468.002500,1.5830E-005,1468.002500,8.3196E000
1468.085000,1.2730E-004,1468.085000,1.1870E-007,1468.085000,1.3540E-005,1468.085000,9.4018E000
1468.167500,1.3280E-004,1468.167500,5.4860E-008,1468.167500,1.3890E-005,1468.167500,9.5608E000
1468.250000,1.3400E-004,1468.250000,1.0370E-007,1468.250000,1.5570E-005,1468.250000,8.6063E000
1468.332500,1.3440E-004,1468.332500,7.9310E-008,1468.332500,1.7840E-005,1468.332500,7.5336E000
1468.415000,1.3520E-004,1468.415000,4.0470E-008,1468.415000,1.6130E-005,1468.415000,8.3819E000
1468.497500,1.3530E-004,1468.497500,6.8180E-008,1468.497500,1.5670E-005,1468.497500,8.6343E000
1468.580000,1.3580E-004,1468.580000,8.2730E-008,1468.580000,1.6040E-005,1468.580000,8.4663E000
1468.662500,1.3630E-004,1468.662500,1.0140E-007,1468.662500,1.7940E-005,1468.662500,7.5975E000
1468.745000,1.3700E-004,1468.745000,1.2590E-007,1468.745000,1.7970E-005,1468.745000,7.6238E000
1468.827500,1.3700E-004,1468.827500,6.8560E-008,1468.827500,1.6660E-005,1468.827500,8.2233E000
1468.910000,1.3830E-004,1468.910000,1.0540E-007,1468.910000,1.5710E-005,1468.910000,8.8033E000
1468.992500,1.3910E-004,1468.992500,8.0550E-008,1468.992500,1.5830E-005,1468.992500,8.7871E000
1469.075000,1.3980E-004,1469.075000,1.0290E-007,1469.075000,1.7940E-005,1469.075000,7.7926E000
1469.157500,1.4060E-004,1469.157500,1.0690E-007,1469.157500,1.6970E-005,1469.157500,8.2852E000
1469.240000,1.4090E-004,1469.240000,1.1610E-007,1469.240000,1.9180E-005,1469.240000,7.3462E000
1469.322500,1.4140E-004,1469.322500,1.2130E-007,1469.322500,1.7890E-005,1469.322500,7.9039E000
1469.405000,1.4170E-004,1469.405000,9.7440E-008,1469.405000,1.8580E-005,1469.405000,7.6265E000
1469.487500,1.4130E-004,1469.487500,1.1000E-007,1469.487500,1.6510E-005,1469.487500,8.5584E000
1469.570000,1.4270E-004,1469.570000,1.3790E-007,1469.570000,1.8660E-005,1469.570000,7.6474E000
1469.652500,1.4310E-004,1469.652500,8.8240E-008,1469.652500,1.7880E-005,1469.652500,8.0034E000
1469.735000,1.4300E-004,1469.735000,1.0640E-007,1469.735000,1.8840E-005,1469.735000,7.5902E000
1469.817500,1.4260E-004,1469.817500,1.4970E-007,1469.817500,1.8760E-005,1469.817500,7.6013E000
1469.900000,1.2580E-004,1469.900000,1.0110E-007,1469.900000,1.8090E-005,1469.900000,6.9541E000
1469.982500,1.4190E-004,1469.982500,1.1830E-007,1469.982500,1.8570E-005,1469.982500,7.6414E000
1470.065000,1.4560E-004,1470.065000,1.0000E-007,1470.065000,1.9080E-005,1470.065000,7.6310E000
1470.147500,1.4620E-004,1470.147500,1.2740E-007,1470.147500,1.9160E-005,1470.147500,7.6305E000
1470.230000,1.4710E-004,1470.230000,1.2680E-007,1470.230000,1.9150E-005,1470.230000,7.6815E000
1470.312500,1.4810E-004,1470.312500,1.5540E-007,1470.312500,2.1130E-005,1470.312500,7.0090E000
1470.395000,1.4820E-004,1470.395000,1.3740E-007,1470.395000,1.9240E-005,1470.395000,7.7027E000
1470.477500,1.4880E-004,1470.477500,1.1110E-007,1470.477500,1.9730E-005,1470.477500,7.5418E000
1470.560000,1.4920E-004,1470.560000,1.4830E-007,1470.560000,2.0140E-005,1470.560000,7.4081E000
1470.642500,1.4810E-004,1470.642500,1.5670E-007,1470.642500,2.0180E-005,1470.642500,7.3389E000
1470.725000,1.4960E-004,1470.725000,1.6160E-007,1470.725000,2.0030E-005,1470.725000,7.4688E000
1470.807500,1.4960E-004,1470.807500,1.5510E-007,1470.807500,1.9580E-005,1470.807500,7.6404E000
1470.890000,1.4940E-004,1470.890000,1.6930E-007,1470.890000,2.0110E-005,1470.890000,7.4291E000
1470.972500,1.3890E-004,1470.972500,1.5430E-007,1470.972500,1.9440E-005,1470.972500,7.1451E000
1471.055000,1.4800E-004,1471.055000,1.4260E-007,1471.055000,1.9890E-005,1471.055000,7.4409E000
1471.137500,1.5130E-004,1471.137500,1.5580E-007,1471.137500,2.1820E-005,1471.137500,6.9340E000
1471.220000,1.5320E-004,1471.220000,1.8020E-007,1471.220000,2.2890E-005,1471.220000,6.6929E000
1471.302500,1.5170E-004,1471.302500,1.6050E-007,1471.302500,1.8820E-005,1471.302500,8.0606E000
1471.385000,1.4700E-004,1471.385000,1.4040E-007,1471.385000,1.9890E-005,1471.385000,7.3906E000
1471.467500,1.5430E-004,1471.467500,1.9410E-007,1471.467500,2.2140E-005,1471.467500,6.9693E000
1471.550000,1.5440E-004,1471.550000,1.9730E-007,1471.550000,2.1030E-005,1471.550000,7.3419E000
1471.632500,1.5490E-004,1471.632500,2.1160E-007,1471.632500,2.0560E-005,1471.632500,7.5340E000
1471.715000,1.5620E-004,1471.715000,2.4150E-007,1471.715000,2.2010E-005,1471.715000,7.0968E000
1471.797500,1.5610E-004,1471.797500,2.1560E-007,1471.797500,2.1770E-005,1471.797500,7.1704E000
1471.880000,1.5640E-004,1471.880000,2.0540E-007,1471.880000,2.2710E-005,1471.880000,6.8868E000
1471.962500,1.5740E-004,1471.962500,2.0830E-007,1471.962500,2.1660E-005,1471.962500,7.2669E000
1472.045000,1.5620E-004,1472.045000,2.2960E-007,1472.045000,2.3010E-005,1472.045000,6.7884E000
1472.127500,1.5780E-004,1472.127500,2.2580E-007,1472.127500,2.1890E-005,1472.127500,7.2088E000
1472.210000,1.5910E-004,1472.210000,2.0400E-007,1472.210000,2.1990E-005,1472.210000,7.2351E000
1472.292500,1.5890E-004,1472.292500,2.4490E-007,1472.292500,2.1870E-005,1472.292500,7.2657E000
1472.375000,1.5940E-004,1472.375000,2.4070E-007,1472.375000,2.1370E-005,1472.375000,7.4591E000
1472.457500,1.6000E-004,1472.457500,2.3410E-007,1472.457500,2.2250E-005,1472.457500,7.1910E000
1472.540000,1.5850E-004,1472.540000,2.6080E-007,1472.540000,2.3000E-005,1472.540000,6.8913E000
1472.622500,1.4200E-004,1472.622500,2.4780E-007,1472.622500,2.0690E-005,1472.622500,6.8632E000
1472.705000,1.5800E-004,1472.705000,2.3500E-007,1472.705000,2.1550E-005,1472.705000,7.3318E000
1472.787500,1.6030E-004,1472.787500,2.6670E-007,1472.787500,2.2240E-005,1472.787500,7.2077E000
1472.870000,1.5730E-004,1472.870000,2.8330E-007,1472.870000,2.1630E-005,1472.870000,7.2723E000
1472.952500,1.6120E-004,1472.952500,2.6860E-007,1472.952500,2.1610E-005,1472.952500,7.4595E000
1473.035000,1.6240E-004,1473.035000,2.8780E-007,1473.035000,2.3630E-005,1473.035000,6.8726E000
1473.117500,1.6320E-004,1473.117500,2.7440E-007,1473.117500,2.2770E-005,1473.117500,7.1673E000
1473.200000,1.6370E-004,1473.200000,2.9760E-007,1473.200000,2.2850E-005,1473.200000,7.1641E000
1473.282500,1.6400E-004,1473.282500,3.0110E-007,1473.282500,2.2800E-005,1473.282500,7.1930E000
1473.365000,1.6470E-004,1473.365000,3.2890E-007,1473.365000,2.3310E-005,1473.365000,7.0656E000
1473.447500,1.6390E-004,1473.447500,3.4510E-007,1473.447500,2.3030E-005,1473.447500,7.1168E000
1473.530000,1.6310E-004,1473.530000,3.7020E-007,1473.530000,2.2220E-005,1473.530000,7.3402E000
1473.612500,1.6580E-004,1473.612500,3.5730E-007,1473.612500,2.3900E-005,1473.612500,6.9372E000
1473.695000,1.6580E-004,1473.695000,3.3770E-007,1473.695000,2.3500E-005,1473.695000,7.0553E000
1473.777500,1.6590E-004,1473.777500,3.7400E-007,1473.777500,2.2780E-005,1473.777500,7.2827E000
1473.860000,1.6640E-004,1473.860000,3.9770E-007,1473.860000,2.3460E-005,1473.860000,7.0929E000
1473.942500,1.6530E-004,1473.942500,4.2920E-007,1473.942500,2.1780E-005,1473.942500,7.5895E000
1474.025000,1.5860E-004,1474.025000,3.4980E-007,1474.025000,2.3810E-005,1474.025000,6.6611E000
1474.107500,1.6630E-004,1474.107500,4.1040E-007,1474.107500,2.2600E-005,1474.107500,7.3584E000
1474.190000,1.6720E-004,1474.190000,4.0130E-007,1474.190000,2.3770E-005,1474.190000,7.0341E000
1474.272500,1.6770E-004,1474.272500,4.3270E-007,1474.272500,2.2040E-005,1474.272500,7.6089E000
1474.355000,1.6900E-004,1474.355000,4.5440E-007,1474.355000,2.4110E-005,1474.355000,7.0095E000
1474.437500,1.6870E-004,1474.437500,3.8740E-007,1474.437500,2.2100E-005,1474.437500,7.6335E000
1474.520000,1.6940E-004,1474.520000,4.1320E-007,1474.520000,2.4320E-005,1474.520000,6.9655E000
1474.602500,1.6950E-004,1474.602500,4.6460E-007,1474.602500,2.4420E-005,1474.602500,6.9410E000
1474.685000,1.6940E-004,1474.685000,4.5580E-007,1474.685000,2.4530E-005,1474.685000,6.9058E000
1474.767500,1.6990E-004,1474.767500,5.2320E-007,1474.767500,2.4240E-005,1474.767500,7.0091E000
1474.850000,1.7050E-004,1474.850000,4.9560E-007,1474.850000,2.2830E-005,1474.850000,7.4682E000
1474.932500,1.6970E-004,1474.932500,5.0870E-007,1474.932500,2.3570E-005,1474.932500,7.1998E000
1475.015000,1.7030E-004,1475.015000,5.4080E-007,1475.015000,2.3160E-005,1475.015000,7.3532E000
1475.097500,1.7070E-004,1475.097500,5.3510E-007,1475.097500,2.2510E-005,1475.097500,7.5833E000
1475.180000,1.7090E-004,1475.180000,5.1390E-007,1475.180000,2.4160E-005,1475.180000,7.0737E000
1475.262500,1.7180E-004,1475.262500,5.1890E-007,1475.262500,2.2000E-005,1475.262500,7.8091E000
1475.345000,1.7220E-004,1475.345000,5.9400E-007,1475.345000,2.3470E-005,1475.345000,7.3370E000
1475.427500,1.7240E-004,1475.427500,5.6850E-007,1475.427500,2.0970E-005,1475.427500,8.2213E000
1475.510000,1.7300E-004,1475.510000,5.8210E-007,1475.510000,2.4020E-005,1475.510000,7.2023E000
1475.592500,1.7320E-004,1475.592500,6.0190E-007,1475.592500,2.3210E-005,1475.592500,7.4623E000
1475.675000,1.7280E-004,1475.675000,5.9620E-007,1475.675000,2.1250E-005,1475.675000,8.1318E000
1475.757500,1.7290E-004,1475.757500,5.5560E-007,1475.757500,2.5110E-005,1475.757500,6.8857E000
1475.840000,1.7310E-004,1475.840000,5.9110E-007,1475.840000,2.1610E-005,1475.840000,8.0102E000
1475.922500,1.7300E-004,1475.922500,6.1850E-007,1475.922500,2.3410E-005,1475.922500,7.3900E000
1476.005000,1.7290E-004,1476.005000,6.1940E-007,1476.005000,2.2160E-005,1476.005000,7.8023E000
1476.087500,1.6840E-004,1476.087500,5.5060E-007,1476.087500,2.2350E-005,1476.087500,7.5347E000
1476.170000,1.7340E-004,1476.170000,5.8980E-007,1476.170000,2.2850E-005,1476.170000,7.5886E000
1476.252500,1.7100E-004,1476.252500,6.5730E-007,1476.252500,2.2050E-005,1476.252500,7.7551E000
1476.335000,1.7400E-004,1476.335000,6.3080E-007,1476.335000,2.2970E-005,1476.335000,7.5751E000
1476.417500,1.7470E-004,1476.417500,6.5460E-007,1476.417500,2.1640E-005,1476.417500,8.0730E000
1476.500000,1.7580E-004,1476.500000,6.5970E-007,1476.500000,2.0440E-005,1476.500000,8.6008E000
1476.582500,1.7550E-004,1476.582500,6.6290E-007,1476.582500,2.3290E-005,1476.582500,7.5354E000
1476.665000,1.7560E-004,1476.665000,7.2000E-007,1476.665000,2.1320E-005,1476.665000,8.2364E000
1476.747500,1.7620E-004,1476.747500,7.0230E-007,1476.747500,2.2410E-005,1476.747500,7.8626E000
1476.830000,1.7540E-004,1476.830000,7.3100E-007,1476.830000,2.0340E-005,1476.830000,8.6234E000
1476.912500,1.7610E-004,1476.912500,7.4390E-007,1476.912500,2.0860E-005,1476.912500,8.4420E000
1476.995000,1.7570E-004,1476.995000,7.1850E-007,1476.995000,2.0890E-005,1476.995000,8.4107E000
1477.077500,1.7450E-004,1477.077500,6.9320E-007,1477.077500,1.9680E-005,1477.077500,8.8669E000
1477.160000,1.7610E-004,1477.160000,6.8520E-007,1477.160000,2.1190E-005,1477.160000,8.3105E000
1477.242500,1.7620E-004,1477.242500,7.4920E-007,1477.242500,2.2250E-005,1477.242500,7.9191E000
1477.325000,1.7210E-004,1477.325000,7.7780E-007,1477.325000,2.0020E-005,1477.325000,8.5964E000
1477.407500,1.7490E-004,1477.407500,7.7000E-007,1477.407500,1.9440E-005,1477.407500,8.9969E000
1477.490000,1.7750E-004,1477.490000,7.8900E-007,1477.490000,1.9690E-005,1477.490000,9.0147E000
1477.572500,1.7750E-004,1477.572500,7.8350E-007,1477.572500,1.9240E-005,1477.572500,9.2256E000
1477.655000,1.7790E-004,1477.655000,7.9850E-007,1477.655000,1.9220E-005,1477.655000,9.2560E000
1477.737500,1.7780E-004,1477.737500,7.9370E-007,1477.737500,2.0340E-005,1477.737500,8.7414E000
1477.820000,1.7740E-004,1477.820000,8.7730E-007,1477.820000,1.9760E-005,1477.820000,8.9777E000
1477.902500,1.7810E-004,1477.902500,7.8630E-007,1477.902500,2.0430E-005,1477.902500,8.7176E000
1477.985000,1.7710E-004,1477.985000,8.8150E-007,1477.985000,1.9050E-005,1477.985000,9.2966E000
1478.067500,1.7450E-004,1478.067500,8.7540E-007,1478.067500,2.0150E-005,1478.067500,8.6600E000
1478.150000,1.6600E-004,1478.150000,7.9700E-007,1478.150000,1.6410E-005,1478.150000,1.0116E001
1478.232500,1.7690E-004,1478.232500,8.5690E-007,1478.232500,1.7750E-005,1478.232500,9.9662E000
1478.315000,1.7750E-004,1478.315000,9.3100E-007,1478.315000,1.8780E-005,1478.315000,9.4515E000
1478.397500,1.7580E-004,1478.397500,9.5430E-007,1478.397500,1.9190E-005,1478.397500,9.1610E000
1478.480000,1.7800E-004,1478.480000,8.7840E-007,1478.480000,1.8710E-005,1478.480000,9.5136E000
1478.562500,1.7870E-004,1478.562500,9.2480E-007,1478.562500,1.8920E-005,1478.562500,9.4450E000
1478.645000,1.7960E-004,1478.645000,8.8630E-007,1478.645000,1.9120E-005,1478.645000,9.3933E000
1478.727500,1.7890E-004,1478.727500,9.1670E-007,1478.727500,1.9200E-005,1478.727500,9.3177E000
1478.810000,1.7950E-004,1478.810000,9.5160E-007,1478.810000,1.7790E-005,1478.810000,1.0090E001
1478.892500,1.8000E-004,1478.892500,9.8910E-007,1478.892500,1.9050E-005,1478.892500,9.4488E000
1478.975000,1.7860E-004,1478.975000,9.1620E-007,1478.975000,1.7750E-005,1478.975000,1.0062E001
1479.057500,1.7900E-004,1479.057500,1.0410E-006,1479.057500,1.6380E-005,1479.057500,1.0928E001
1479.140000,1.7940E-004,1479.140000,1.0080E-006,1479.140000,1.7940E-005,1479.140000,1.0000E001
1479.222500,1.7770E-004,1479.222500,9.7580E-007,1479.222500,1.8960E-005,1479.222500,9.3724E000
1479.305000,1.7910E-004,1479.305000,1.0000E-006,1479.305000,1.7770E-005,1479.305000,1.0079E001
1479.387500,1.7960E-004,1479.387500,9.7900E-007,1479.387500,1.6540E-005,1479.387500,1.0859E001
1479.470000,1.7900E-004,1479.470000,1.0830E-006,1479.470000,1.6230E-005,1479.470000,1.1029E001
1479.552500,1.7950E-004,1479.552500,1.0440E-006,1479.552500,1.7270E-005,1479.552500,1.0394E001
1479.635000,1.7930E-004,1479.635000,1.0560E-006,1479.635000,1.5470E-005,1479.635000,1.1590E001
1479.717500,1.7860E-004,1479.717500,1.0270E-006,1479.717500,1.5960E-005,1479.717500,1.1190E001
1479.800000,1.7290E-004,1479.800000,1.0640E-006,1479.800000,1.5400E-005,1479.800000,1.1227E001
1479.882500,1.7910E-004,1479.882500,1.1010E-006,1479.882500,1.4860E-005,1479.882500,1.2052E001
1479.965000,1.7940E-004,1479.965000,1.1150E-006,1479.965000,1.5540E-005,1479.965000,1.1544E001
1480.047500,1.7960E-004,1480.047500,1.0900E-006,1480.047500,1.4010E-005,1480.047500,1.2819E001
1480.130000,1.7940E-004,1480.130000,1.1280E-006,1480.130000,1.5870E-005,1480.130000,1.1304E001
1480.212500,1.7910E-004,1480.212500,1.1540E-006,1480.212500,1.5370E-005,1480.212500,1.1653E001
1480.295000,1.8010E-004,1480.295000,1.1300E-006,1480.295000,1.5710E-005,1480.295000,1.1464E001
1480.377500,1.7910E-004,1480.377500,1.0600E-006,1480.377500,1.3180E-005,1480.377500,1.3589E001
1480.460000,1.7900E-004,1480.460000,1.1130E-006,1480.460000,1.4090E-005,1480.460000,1.2704E001
1480.542500,1.7970E-004,1480.542500,1.1480E-006,1480.542500,1.5040E-005,1480.542500,1.1948E001
1480.625000,1.7170E-004,1480.625000,1.1440E-006,1480.625000,1.3610E-005,1480.625000,1.2616E001
1480.707500,1.7640E-004,1480.707500,1.0720E-006,1480.707500,1.4400E-005,1480.707500,1.2250E001
