
Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C),Wavelength(D),Level(D)
1463.135000,9.0330E-005,1463.135000,1.8320E-006,1463.135000,8.2910E-007,1463.135000,1.0895E002
1463.217500,9.0670E-005,1463.217500,1.7620E-006,1463.217500,7.5910E-007,1463.217500,1.1944E002
1463.300000,9.1150E-005,1463.300000,1.8080E-006,1463.300000,7.7860E-007,1463.300000,1.1707E002
1463.382500,9.1230E-005,1463.382500,1.8540E-006,1463.382500,7.8100E-007,1463.382500,1.1681E002
1463.465000,9.1570E-005,1463.465000,1.8990E-006,1463.465000,8.0160E-007,1463.465000,1.1423E002
1463.547500,8.4640E-005,1463.547500,1.7320E-006,1463.547500,7.7770E-007,1463.547500,1.0883E002
1463.630000,9.2630E-005,1463.630000,1.8280E-006,1463.630000,8.4870E-007,1463.630000,1.0914E002
1463.712500,9.3990E-005,1463.712500,1.8390E-006,1463.712500,7.4130E-007,1463.712500,1.2679E002
1463.795000,9.4840E-005,1463.795000,1.8790E-006,1463.795000,8.1960E-007,1463.795000,1.1571E002
1463.877500,9.5740E-005,1463.877500,1.9000E-006,1463.877500,8.2340E-007,1463.877500,1.1627E002
1463.960000,9.6880E-005,1463.960000,1.9070E-006,1463.960000,8.3410E-007,1463.960000,1.1615E002
1464.042500,9.7200E-005,1464.042500,1.9170E-006,1464.042500,8.1950E-007,1464.042500,1.1861E002
1464.125000,9.8140E-005,1464.125000,1.9540E-006,1464.125000,8.1630E-007,1464.125000,1.2023E002
1464.207500,9.8750E-005,1464.207500,2.0000E-006,1464.207500,8.2030E-007,1464.207500,1.2038E002
1464.290000,9.8860E-005,1464.290000,1.9570E-006,1464.290000,8.5720E-007,1464.290000,1.1533E002
1464.372500,9.9760E-005,1464.372500,1.8800E-006,1464.372500,8.6900E-007,1464.372500,1.1480E002
1464.455000,1.0010E-004,1464.455000,1.9810E-006,1464.455000,8.3100E-007,1464.455000,1.2046E002
1464.537500,1.0070E-004,1464.537500,1.9100E-006,1464.537500,8.5210E-007,1464.537500,1.1818E002
1464.620000,1.0140E-004,1464.620000,1.9870E-006,1464.620000,8.4760E-007,1464.620000,1.1963E002
1464.702500,1.0220E-004,1464.702500,1.8990E-006,1464.702500,8.1540E-007,1464.702500,1.2534E002
1464.785000,1.0270E-004,1464.785000,1.9730E-006,1464.785000,8.5620E-007,1464.785000,1.1995E002
1464.867500,1.0380E-004,1464.867500,1.9940E-006,1464.867500,8.2280E-007,1464.867500,1.2615E002
1464.950000,1.0460E-004,1464.950000,1.9240E-006,1464.950000,8.4230E-007,1464.950000,1.2418E002
1465.032500,1.0530E-004,1465.032500,2.0180E-006,1465.032500,9.0940E-007,1465.032500,1.1579E002
1465.115000,1.0600E-004,1465.115000,1.9340E-006,1465.115000,8.5050E-007,1465.115000,1.2463E002
1465.197500,1.0650E-004,1465.197500,2.0030E-006,1465.197500,9.2540E-007,1465.197500,1.1509E002
1465.280000,1.0680E-004,1465.280000,2.0010E-006,1465.280000,8.8860E-007,1465.280000,1.2019E002
1465.362500,1.0760E-004,1465.362500,1.9160E-006,1465.362500,8.6960E-007,1465.362500,1.2374E002
1465.445000,1.0730E-004,1465.445000,1.9800E-006,1465.445000,8.3990E-007,1465.445000,1.2775E002
1465.527500,1.0360E-004,1465.527500,1.8560E-006,1465.527500,8.5850E-007,1465.527500,1.2068E002
1465.610000,1.0660E-004,1465.610000,1.9160E-006,1465.610000,8.5600E-007,1465.610000,1.2453E002
1465.692500,1.0820E-004,1465.692500,1.8410E-006,1465.692500,9.3770E-007,1465.692500,1.1539E002
1465.775000,1.1050E-004,1465.775000,1.9140E-006,1465.775000,8.3320E-007,1465.775000,1.3262E002
1465.857500,1.1130E-004,1465.857500,1.9570E-006,1465.857500,9.1670E-007,1465.857500,1.2141E002
1465.940000,1.1200E-004,1465.940000,1.9670E-006,1465.940000,8.1490E-007,1465.940000,1.3744E002
1466.022500,1.1250E-004,1466.022500,1.9220E-006,1466.022500,8.6210E-007,1466.022500,1.3050E002
1466.105000,1.1350E-004,1466.105000,1.9230E-006,1466.105000,8.7560E-007,1466.105000,1.2963E002
1466.187500,1.1380E-004,1466.187500,1.9080E-006,1466.187500,8.9750E-007,1466.187500,1.2680E002
1466.270000,1.1450E-004,1466.270000,1.8600E-006,1466.270000,8.8350E-007,1466.270000,1.2960E002
1466.352500,1.1290E-004,1466.352500,1.8900E-006,1466.352500,8.4570E-007,1466.352500,1.3350E002
1466.435000,1.1530E-004,1466.435000,1.8780E-006,1466.435000,8.5980E-007,1466.435000,1.3410E002
1466.517500,1.1610E-004,1466.517500,1.9080E-006,1466.517500,9.3580E-007,1466.517500,1.2406E002
1466.600000,1.1650E-004,1466.600000,1.9090E-006,1466.600000,9.0380E-007,1466.600000,1.2890E002
1466.682500,1.1680E-004,1466.682500,1.8980E-006,1466.682500,9.1100E-007,1466.682500,1.2821E002
1466.765000,1.1470E-004,1466.765000,1.8350E-006,1466.765000,9.0440E-007,1466.765000,1.2682E002
1466.847500,1.1840E-004,1466.847500,1.9210E-006,1466.847500,7.8120E-007,1466.847500,1.5156E002
1466.930000,1.1880E-004,1466.930000,1.8830E-006,1466.930000,8.9590E-007,1466.930000,1.3260E002
1467.012500,1.1840E-004,1467.012500,1.7550E-006,1467.012500,8.3660E-007,1467.012500,1.4153E002
1467.095000,1.2030E-004,1467.095000,1.8410E-006,1467.095000,8.4690E-007,1467.095000,1.4205E002
1467.177500,1.2110E-004,1467.177500,1.8200E-006,1467.177500,8.3830E-007,1467.177500,1.4446E002
1467.260000,1.2170E-004,1467.260000,1.7900E-006,1467.260000,8.4990E-007,1467.260000,1.4319E002
1467.342500,1.1810E-004,1467.342500,1.7210E-006,1467.342500,8.4450E-007,1467.342500,1.3985E002
1467.425000,1.2080E-004,1467.425000,1.7090E-006,1467.425000,8.5110E-007,1467.425000,1.4193E002
1467.507500,1.2320E-004,1467.507500,1.7540E-006,1467.507500,8.5480E-007,1467.507500,1.4413E002
1467.590000,1.2360E-004,1467.590000,1.7840E-006,1467.590000,8.2570E-007,1467.590000,1.4969E002
1467.672500,1.2410E-004,1467.672500,1.7430E-006,1467.672500,8.4640E-007,1467.672500,1.4662E002
1467.755000,1.2480E-004,1467.755000,1.7390E-006,1467.755000,8.3700E-007,1467.755000,1.4910E002
1467.837500,1.2520E-004,1467.837500,1.6170E-006,1467.837500,8.7160E-007,1467.837500,1.4364E002
1467.920000,1.2630E-004,1467.920000,1.6440E-006,1467.920000,8.7180E-007,1467.920000,1.4487E002
1468.002500,1.2710E-004,1468.002500,1.6270E-006,1468.002500,8.3140E-007,1468.002500,1.5287E002
1468.085000,1.2660E-004,1468.085000,1.6150E-006,1468.085000,8.2430E-007,1468.085000,1.5358E002
1468.167500,1.2490E-004,1468.167500,1.5560E-006,1468.167500,8.0940E-007,1468.167500,1.5431E002
1468.250000,1.2890E-004,1468.250000,1.6270E-006,1468.250000,7.6600E-007,1468.250000,1.6828E002
1468.332500,1.2950E-004,1468.332500,1.5770E-006,1468.332500,8.7120E-007,1468.332500,1.4865E002
1468.415000,1.3030E-004,1468.415000,1.5970E-006,1468.415000,8.1280E-007,1468.415000,1.6031E002
1468.497500,1.3070E-004,1468.497500,1.5030E-006,1468.497500,8.1680E-007,1468.497500,1.6001E002
1468.580000,1.3070E-004,1468.580000,1.5510E-006,1468.580000,7.9250E-007,1468.580000,1.6492E002
1468.662500,1.3150E-004,1468.662500,1.4720E-006,1468.662500,7.7820E-007,1468.662500,1.6898E002
1468.745000,1.3190E-004,1468.745000,1.5000E-006,1468.745000,7.6060E-007,1468.745000,1.7342E002
1468.827500,1.3190E-004,1468.827500,1.4360E-006,1468.827500,7.7650E-007,1468.827500,1.6986E002
1468.910000,1.3280E-004,1468.910000,1.4390E-006,1468.910000,7.9720E-007,1468.910000,1.6658E002
1468.992500,1.3380E-004,1468.992500,1.4760E-006,1468.992500,7.6530E-007,1468.992500,1.7483E002
1469.075000,1.3450E-004,1469.075000,1.4290E-006,1469.075000,7.9560E-007,1469.075000,1.6905E002
1469.157500,1.3540E-004,1469.157500,1.4090E-006,1469.157500,8.0120E-007,1469.157500,1.6900E002
1469.240000,1.3580E-004,1469.240000,1.4240E-006,1469.240000,7.1360E-007,1469.240000,1.9030E002
1469.322500,1.3630E-004,1469.322500,1.3080E-006,1469.322500,7.1280E-007,1469.322500,1.9122E002
1469.405000,1.3670E-004,1469.405000,1.3510E-006,1469.405000,7.4010E-007,1469.405000,1.8470E002
1469.487500,1.3700E-004,1469.487500,1.2770E-006,1469.487500,7.5460E-007,1469.487500,1.8155E002
1469.570000,1.3720E-004,1469.570000,1.2630E-006,1469.570000,7.2320E-007,1469.570000,1.8971E002
1469.652500,1.3800E-004,1469.652500,1.2580E-006,1469.652500,7.3970E-007,1469.652500,1.8656E002
1469.735000,1.3800E-004,1469.735000,1.1810E-006,1469.735000,6.8130E-007,1469.735000,2.0255E002
1469.817500,1.3850E-004,1469.817500,1.1970E-006,1469.817500,6.9950E-007,1469.817500,1.9800E002
1469.900000,1.3500E-004,1469.900000,1.1440E-006,1469.900000,6.3990E-007,1469.900000,2.1097E002
1469.982500,1.2770E-004,1469.982500,9.7940E-007,1469.982500,6.2220E-007,1469.982500,2.0524E002
1470.065000,1.3910E-004,1470.065000,1.1140E-006,1470.065000,6.1430E-007,1470.065000,2.2644E002
1470.147500,1.4090E-004,1470.147500,1.0820E-006,1470.147500,6.5910E-007,1470.147500,2.1378E002
1470.230000,1.4150E-004,1470.230000,1.0780E-006,1470.230000,6.6720E-007,1470.230000,2.1208E002
1470.312500,1.4270E-004,1470.312500,1.0620E-006,1470.312500,6.5000E-007,1470.312500,2.1954E002
1470.395000,1.4290E-004,1470.395000,1.0590E-006,1470.395000,6.5130E-007,1470.395000,2.1941E002
1470.477500,1.4320E-004,1470.477500,9.7750E-007,1470.477500,6.3310E-007,1470.477500,2.2619E002
1470.560000,1.4380E-004,1470.560000,9.6620E-007,1470.560000,7.0950E-007,1470.560000,2.0268E002
1470.642500,1.4350E-004,1470.642500,9.4890E-007,1470.642500,6.6710E-007,1470.642500,2.1511E002
1470.725000,1.4420E-004,1470.725000,8.9270E-007,1470.725000,6.3650E-007,1470.725000,2.2655E002
1470.807500,1.4410E-004,1470.807500,8.4330E-007,1470.807500,5.4970E-007,1470.807500,2.6214E002
1470.890000,1.4460E-004,1470.890000,9.2270E-007,1470.890000,5.9330E-007,1470.890000,2.4372E002
1470.972500,1.4150E-004,1470.972500,8.7380E-007,1470.972500,6.1880E-007,1470.972500,2.2867E002
1471.055000,1.3280E-004,1471.055000,7.3830E-007,1471.055000,5.1110E-007,1471.055000,2.5983E002
1471.137500,1.4520E-004,1471.137500,8.4610E-007,1471.137500,5.7770E-007,1471.137500,2.5134E002
1471.220000,1.4710E-004,1471.220000,7.9190E-007,1471.220000,5.4420E-007,1471.220000,2.7031E002
1471.302500,1.4780E-004,1471.302500,7.6230E-007,1471.302500,5.7210E-007,1471.302500,2.5835E002
1471.385000,1.3980E-004,1471.385000,7.4940E-007,1471.385000,5.1080E-007,1471.385000,2.7369E002
1471.467500,1.4740E-004,1471.467500,7.1760E-007,1471.467500,4.7240E-007,1471.467500,3.1202E002
1471.550000,1.4930E-004,1471.550000,6.6110E-007,1471.550000,5.1570E-007,1471.550000,2.8951E002
1471.632500,1.4850E-004,1471.632500,6.3750E-007,1471.632500,5.0780E-007,1471.632500,2.9244E002
1471.715000,1.4960E-004,1471.715000,6.0140E-007,1471.715000,5.0520E-007,1471.715000,2.9612E002
1471.797500,1.5060E-004,1471.797500,5.8070E-007,1471.797500,4.6920E-007,1471.797500,3.2097E002
1471.880000,1.5070E-004,1471.880000,5.7560E-007,1471.880000,4.7010E-007,1471.880000,3.2057E002
1471.962500,1.5120E-004,1471.962500,5.5890E-007,1471.962500,4.7770E-007,1471.962500,3.1652E002
1472.045000,1.5180E-004,1472.045000,5.6650E-007,1472.045000,4.5630E-007,1472.045000,3.3268E002
1472.127500,1.5070E-004,1472.127500,5.2820E-007,1472.127500,4.7170E-007,1472.127500,3.1948E002
1472.210000,1.5270E-004,1472.210000,5.1450E-007,1472.210000,4.7150E-007,1472.210000,3.2386E002
1472.292500,1.5330E-004,1472.292500,5.0620E-007,1472.292500,4.8870E-007,1472.292500,3.1369E002
1472.375000,1.5350E-004,1472.375000,5.2370E-007,1472.375000,4.5250E-007,1472.375000,3.3923E002
1472.457500,1.5430E-004,1472.457500,4.8230E-007,1472.457500,3.9580E-007,1472.457500,3.8984E002
1472.540000,1.5390E-004,1472.540000,4.1900E-007,1472.540000,4.5290E-007,1472.540000,3.3981E002
1472.622500,1.4750E-004,1472.622500,4.0820E-007,1472.622500,3.7960E-007,1472.622500,3.8857E002
1472.705000,1.4750E-004,1472.705000,3.4550E-007,1472.705000,3.8240E-007,1472.705000,3.8572E002
1472.787500,1.5400E-004,1472.787500,3.0590E-007,1472.787500,4.6500E-007,1472.787500,3.3118E002
1472.870000,1.5470E-004,1472.870000,4.1710E-007,1472.870000,3.9600E-007,1472.870000,3.9066E002
1472.952500,1.5260E-004,1472.952500,3.5890E-007,1472.952500,3.1460E-007,1472.952500,4.8506E002
1473.035000,1.5610E-004,1473.035000,3.4960E-007,1473.035000,3.3700E-007,1473.035000,4.6320E002
1473.117500,1.5720E-004,1473.117500,3.0060E-007,1473.117500,3.8130E-007,1473.117500,4.1227E002
1473.200000,1.5780E-004,1473.200000,3.0760E-007,1473.200000,4.5600E-007,1473.200000,3.4605E002
1473.282500,1.5830E-004,1473.282500,2.7930E-007,1473.282500,4.0240E-007,1473.282500,3.9339E002
1473.365000,1.5860E-004,1473.365000,2.4700E-007,1473.365000,3.8040E-007,1473.365000,4.1693E002
1473.447500,1.5900E-004,1473.447500,2.4800E-007,1473.447500,3.2250E-007,1473.447500,4.9302E002
1473.530000,1.5630E-004,1473.530000,2.4360E-007,1473.530000,2.4610E-007,1473.530000,6.3511E002
1473.612500,1.5920E-004,1473.612500,1.8300E-007,1473.612500,2.8790E-007,1473.612500,5.5297E002
1473.695000,1.6000E-004,1473.695000,1.9600E-007,1473.695000,2.9550E-007,1473.695000,5.4146E002
1473.777500,1.5980E-004,1473.777500,2.1390E-007,1473.777500,3.2390E-007,1473.777500,4.9336E002
1473.860000,1.6030E-004,1473.860000,1.5230E-007,1473.860000,2.9770E-007,1473.860000,5.3846E002
1473.942500,1.6020E-004,1473.942500,1.6600E-007,1473.942500,2.7510E-007,1473.942500,5.8233E002
1474.025000,1.5860E-004,1474.025000,1.7230E-007,1474.025000,2.6110E-007,1474.025000,6.0743E002
1474.107500,1.5740E-004,1474.107500,1.2410E-007,1474.107500,2.3900E-007,1474.107500,6.5858E002
1474.190000,1.6130E-004,1474.190000,1.4630E-007,1474.190000,2.7820E-007,1474.190000,5.7980E002
1474.272500,1.6180E-004,1474.272500,1.1760E-007,1474.272500,2.7430E-007,1474.272500,5.8987E002
1474.355000,1.6270E-004,1474.355000,1.1050E-007,1474.355000,2.1010E-007,1474.355000,7.7439E002
1474.437500,1.6280E-004,1474.437500,1.1190E-007,1474.437500,2.8840E-007,1474.437500,5.6449E002
1474.520000,1.6340E-004,1474.520000,6.8620E-008,1474.520000,2.2800E-007,1474.520000,7.1667E002
1474.602500,1.6370E-004,1474.602500,7.2000E-008,1474.602500,3.0900E-007,1474.602500,5.2977E002
1474.685000,1.6380E-004,1474.685000,1.0440E-007,1474.685000,2.7570E-007,1474.685000,5.9412E002
1474.767500,1.6400E-004,1474.767500,8.0560E-008,1474.767500,2.8930E-007,1474.767500,5.6689E002
1474.850000,1.6450E-004,1474.850000,6.1880E-008,1474.850000,2.5740E-007,1474.850000,6.3908E002
1474.932500,1.6460E-004,1474.932500,7.8790E-008,1474.932500,2.0770E-007,1474.932500,7.9249E002
1475.015000,1.6440E-004,1475.015000,5.4740E-008,1475.015000,2.4060E-007,1475.015000,6.8329E002
1475.097500,1.6500E-004,1475.097500,5.0110E-008,1475.097500,2.1890E-007,1475.097500,7.5377E002
1475.180000,1.6520E-004,1475.180000,4.7500E-008,1475.180000,2.1620E-007,1475.180000,7.6411E002
1475.262500,1.6560E-004,1475.262500,6.1340E-008,1475.262500,2.1070E-007,1475.262500,7.8595E002
1475.345000,1.6620E-004,1475.345000,3.7360E-008,1475.345000,2.0330E-007,1475.345000,8.1751E002
1475.427500,1.6640E-004,1475.427500,4.6470E-009,1475.427500,2.2050E-007,1475.427500,7.5465E002
1475.510000,1.6680E-004,1475.510000,4.7700E-008,1475.510000,2.1350E-007,1475.510000,7.8126E002
1475.592500,1.6710E-004,1475.592500,6.1140E-008,1475.592500,1.9610E-007,1475.592500,8.5212E002
1475.675000,1.6740E-004,1475.675000,5.5350E-008,1475.675000,2.0770E-007,1475.675000,8.0597E002
1475.757500,1.6720E-004,1475.757500,3.6230E-008,1475.757500,1.9310E-007,1475.757500,8.6587E002
1475.840000,1.6750E-004,1475.840000,4.7310E-008,1475.840000,1.8040E-007,1475.840000,9.2849E002
1475.922500,1.6720E-004,1475.922500,5.2890E-008,1475.922500,1.9230E-007,1475.922500,8.6947E002
1476.005000,1.6760E-004,1476.005000,5.6210E-008,1476.005000,1.9420E-007,1476.005000,8.6303E002
1476.087500,1.6380E-004,1476.087500,4.2300E-008,1476.087500,1.4000E-007,1476.087500,1.1700E003
1476.170000,1.6610E-004,1476.170000,5.3340E-008,1476.170000,1.8000E-007,1476.170000,9.2278E002
1476.252500,1.6680E-004,1476.252500,6.0320E-008,1476.252500,1.8800E-007,1476.252500,8.8723E002
1476.335000,1.6750E-004,1476.335000,6.5930E-008,1476.335000,1.5790E-007,1476.335000,1.0608E003
1476.417500,1.6880E-004,1476.417500,6.9340E-008,1476.417500,1.4320E-007,1476.417500,1.1788E003
1476.500000,1.6900E-004,1476.500000,5.5410E-008,1476.500000,2.1170E-007,1476.500000,7.9830E002
1476.582500,1.6970E-004,1476.582500,9.1640E-008,1476.582500,1.8800E-007,1476.582500,9.0266E002
1476.665000,1.6950E-004,1476.665000,8.0920E-008,1476.665000,1.7430E-007,1476.665000,9.7246E002
1476.747500,1.6990E-004,1476.747500,7.2360E-008,1476.747500,1.8720E-007,1476.747500,9.0759E002
1476.830000,1.7010E-004,1476.830000,9.7570E-008,1476.830000,1.6160E-007,1476.830000,1.0526E003
1476.912500,1.6980E-004,1476.912500,8.1850E-008,1476.912500,1.6620E-007,1476.912500,1.0217E003
1476.995000,1.7000E-004,1476.995000,1.0720E-007,1476.995000,2.0160E-007,1476.995000,8.4325E002
1477.077500,1.6900E-004,1477.077500,1.3440E-007,1477.077500,1.8120E-007,1477.077500,9.3267E002
1477.160000,1.6960E-004,1477.160000,1.7060E-007,1477.160000,1.6150E-007,1477.160000,1.0502E003
1477.242500,1.7030E-004,1477.242500,1.4390E-007,1477.242500,1.6260E-007,1477.242500,1.0474E003
1477.325000,1.7020E-004,1477.325000,1.7690E-007,1477.325000,1.7350E-007,1477.325000,9.8098E002
1477.407500,1.6150E-004,1477.407500,1.4410E-007,1477.407500,1.8770E-007,1477.407500,8.6042E002
1477.490000,1.7090E-004,1477.490000,1.6710E-007,1477.490000,1.8970E-007,1477.490000,9.0090E002
1477.572500,1.7140E-004,1477.572500,2.0150E-007,1477.572500,1.5330E-007,1477.572500,1.1181E003
1477.655000,1.7190E-004,1477.655000,1.5770E-007,1477.655000,1.9940E-007,1477.655000,8.6209E002
1477.737500,1.7220E-004,1477.737500,1.9580E-007,1477.737500,1.7120E-007,1477.737500,1.0058E003
1477.820000,1.7190E-004,1477.820000,2.0640E-007,1477.820000,1.5790E-007,1477.820000,1.0887E003
1477.902500,1.7190E-004,1477.902500,1.9920E-007,1477.902500,2.2100E-007,1477.902500,7.7783E002
1477.985000,1.7250E-004,1477.985000,2.4840E-007,1477.985000,2.1790E-007,1477.985000,7.9165E002
1478.067500,1.7100E-004,1478.067500,2.6600E-007,1478.067500,1.7500E-007,1478.067500,9.7714E002
1478.150000,1.5900E-004,1478.150000,2.7720E-007,1478.150000,2.2810E-007,1478.150000,6.9706E002
1478.232500,1.6930E-004,1478.232500,2.4480E-007,1478.232500,1.7500E-007,1478.232500,9.6743E002
1478.315000,1.7160E-004,1478.315000,2.8270E-007,1478.315000,2.0690E-007,1478.315000,8.2939E002
1478.397500,1.7180E-004,1478.397500,3.3040E-007,1478.397500,2.2510E-007,1478.397500,7.6322E002
1478.480000,1.7080E-004,1478.480000,3.6280E-007,1478.480000,1.8030E-007,1478.480000,9.4731E002
1478.562500,1.7290E-004,1478.562500,3.7630E-007,1478.562500,2.1140E-007,1478.562500,8.1788E002
1478.645000,1.7350E-004,1478.645000,3.9360E-007,1478.645000,2.2060E-007,1478.645000,7.8649E002
1478.727500,1.7370E-004,1478.727500,3.4670E-007,1478.727500,2.3490E-007,1478.727500,7.3946E002
1478.810000,1.7320E-004,1478.810000,4.1880E-007,1478.810000,2.2500E-007,1478.810000,7.6978E002
1478.892500,1.7390E-004,1478.892500,4.4570E-007,1478.892500,2.5040E-007,1478.892500,6.9449E002
1478.975000,1.7410E-004,1478.975000,4.2910E-007,1478.975000,2.4280E-007,1478.975000,7.1705E002
1479.057500,1.7350E-004,1479.057500,4.2170E-007,1479.057500,2.1720E-007,1479.057500,7.9880E002
1479.140000,1.7360E-004,1479.140000,4.5090E-007,1479.140000,2.7710E-007,1479.140000,6.2649E002
1479.222500,1.7330E-004,1479.222500,5.0700E-007,1479.222500,2.7430E-007,1479.222500,6.3179E002
1479.305000,1.7250E-004,1479.305000,4.9510E-007,1479.305000,2.7240E-007,1479.305000,6.3326E002
1479.387500,1.7360E-004,1479.387500,5.3960E-007,1479.387500,2.8130E-007,1479.387500,6.1713E002
1479.470000,1.7390E-004,1479.470000,5.4650E-007,1479.470000,2.4310E-007,1479.470000,7.1534E002
1479.552500,1.7390E-004,1479.552500,5.3200E-007,1479.552500,2.7610E-007,1479.552500,6.2984E002
1479.635000,1.7430E-004,1479.635000,4.9210E-007,1479.635000,2.6000E-007,1479.635000,6.7038E002
1479.717500,1.7370E-004,1479.717500,5.7310E-007,1479.717500,2.4710E-007,1479.717500,7.0295E002
1479.800000,1.7260E-004,1479.800000,6.1090E-007,1479.800000,2.9680E-007,1479.800000,5.8154E002
1479.882500,1.7200E-004,1479.882500,5.5780E-007,1479.882500,2.8480E-007,1479.882500,6.0393E002
1479.965000,1.7430E-004,1479.965000,5.5170E-007,1479.965000,3.1370E-007,1479.965000,5.5563E002
1480.047500,1.7420E-004,1480.047500,6.5130E-007,1480.047500,2.9960E-007,1480.047500,5.8144E002
1480.130000,1.7460E-004,1480.130000,6.6000E-007,1480.130000,3.0590E-007,1480.130000,5.7077E002
1480.212500,1.7440E-004,1480.212500,6.8170E-007,1480.212500,2.9010E-007,1480.212500,6.0117E002
1480.295000,1.7400E-004,1480.295000,7.0640E-007,1480.295000,3.1180E-007,1480.295000,5.5805E002
1480.377500,1.7400E-004,1480.377500,6.8590E-007,1480.377500,3.2770E-007,1480.377500,5.3097E002
1480.460000,1.7310E-004,1480.460000,6.9370E-007,1480.460000,2.7090E-007,1480.460000,6.3898E002
1480.542500,1.7440E-004,1480.542500,7.5440E-007,1480.542500,3.5240E-007,1480.542500,4.9489E002
1480.625000,1.7320E-004,1480.625000,7.2770E-007,1480.625000,3.0090E-007,1480.625000,5.7561E002
1480.707500,1.6300E-004,1480.707500,6.8130E-007,1480.707500,2.7390E-007,1480.707500,5.9511E002
