
Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C)
1487.142500,1.8080E-004,1487.142500,9.9470E-005,1487.142500,1.8176E000
1487.159000,1.8050E-004,1487.159000,9.9480E-005,1487.159000,1.8144E000
1487.175500,1.8020E-004,1487.175500,9.9120E-005,1487.175500,1.8180E000
1487.192000,1.7970E-004,1487.192000,9.8890E-005,1487.192000,1.8172E000
1487.208500,1.7980E-004,1487.208500,9.9080E-005,1487.208500,1.8147E000
1487.225000,1.8020E-004,1487.225000,9.9220E-005,1487.225000,1.8162E000
1487.241500,1.8030E-004,1487.241500,9.9310E-005,1487.241500,1.8155E000
1487.258000,1.8060E-004,1487.258000,9.9580E-005,1487.258000,1.8136E000
1487.274500,1.8080E-004,1487.274500,9.9580E-005,1487.274500,1.8156E000
1487.291000,1.8100E-004,1487.291000,9.9540E-005,1487.291000,1.8184E000
1487.307500,1.8050E-004,1487.307500,9.9790E-005,1487.307500,1.8088E000
1487.324000,1.8060E-004,1487.324000,9.9600E-005,1487.324000,1.8133E000
1487.340500,1.8070E-004,1487.340500,9.9370E-005,1487.340500,1.8185E000
1487.357000,1.8070E-004,1487.357000,9.9500E-005,1487.357000,1.8161E000
1487.373500,1.8020E-004,1487.373500,9.9390E-005,1487.373500,1.8131E000
1487.390000,1.8010E-004,1487.390000,9.9220E-005,1487.390000,1.8152E000
1487.406500,1.7980E-004,1487.406500,9.9100E-005,1487.406500,1.8143E000
1487.423000,1.8020E-004,1487.423000,9.9060E-005,1487.423000,1.8191E000
1487.439500,1.7990E-004,1487.439500,9.9100E-005,1487.439500,1.8153E000
1487.456000,1.8000E-004,1487.456000,9.9080E-005,1487.456000,1.8167E000
1487.472500,1.7990E-004,1487.472500,9.9220E-005,1487.472500,1.8131E000
1487.489000,1.7990E-004,1487.489000,9.9160E-005,1487.489000,1.8142E000
1487.505500,1.7980E-004,1487.505500,9.8810E-005,1487.505500,1.8197E000
1487.522000,1.7980E-004,1487.522000,9.9040E-005,1487.522000,1.8154E000
1487.538500,1.7990E-004,1487.538500,9.9060E-005,1487.538500,1.8161E000
1487.555000,1.8010E-004,1487.555000,9.9180E-005,1487.555000,1.8159E000
1487.571500,1.8060E-004,1487.571500,9.9310E-005,1487.571500,1.8185E000
1487.588000,1.8070E-004,1487.588000,9.9160E-005,1487.588000,1.8223E000
1487.604500,1.8000E-004,1487.604500,9.9100E-005,1487.604500,1.8163E000
1487.621000,1.8010E-004,1487.621000,9.9200E-005,1487.621000,1.8155E000
1487.637500,1.7990E-004,1487.637500,9.9030E-005,1487.637500,1.8166E000
1487.654000,1.8000E-004,1487.654000,9.8950E-005,1487.654000,1.8191E000
1487.670500,1.7970E-004,1487.670500,9.8990E-005,1487.670500,1.8153E000
1487.687000,1.7950E-004,1487.687000,9.9100E-005,1487.687000,1.8113E000
1487.703500,1.7970E-004,1487.703500,9.9030E-005,1487.703500,1.8146E000
1487.720000,1.7970E-004,1487.720000,9.9180E-005,1487.720000,1.8119E000
1487.736500,1.8000E-004,1487.736500,9.9100E-005,1487.736500,1.8163E000
1487.753000,1.8020E-004,1487.753000,9.9240E-005,1487.753000,1.8158E000
1487.769500,1.8030E-004,1487.769500,9.9350E-005,1487.769500,1.8148E000
1487.786000,1.8070E-004,1487.786000,9.9160E-005,1487.786000,1.8223E000
1487.802500,1.8020E-004,1487.802500,9.9400E-005,1487.802500,1.8129E000
1487.819000,1.8020E-004,1487.819000,9.9360E-005,1487.819000,1.8136E000
1487.835500,1.8010E-004,1487.835500,9.9150E-005,1487.835500,1.8164E000
1487.852000,1.8010E-004,1487.852000,9.9000E-005,1487.852000,1.8192E000
1487.868500,1.7990E-004,1487.868500,9.9310E-005,1487.868500,1.8115E000
1487.885000,1.7990E-004,1487.885000,9.9060E-005,1487.885000,1.8161E000
1487.901500,1.7890E-004,1487.901500,9.8890E-005,1487.901500,1.8091E000
1487.918000,1.7850E-004,1487.918000,9.8370E-005,1487.918000,1.8146E000
1487.934500,1.7700E-004,1487.934500,9.7680E-005,1487.934500,1.8120E000
1487.951000,1.7610E-004,1487.951000,9.7180E-005,1487.951000,1.8121E000
1487.967500,1.7660E-004,1487.967500,9.7140E-005,1487.967500,1.8180E000
1487.984000,1.7790E-004,1487.984000,9.8000E-005,1487.984000,1.8153E000
1488.000500,1.7940E-004,1488.000500,9.8710E-005,1488.000500,1.8174E000
1488.017000,1.7940E-004,1488.017000,9.8890E-005,1488.017000,1.8141E000
1488.033500,1.7970E-004,1488.033500,9.8870E-005,1488.033500,1.8175E000
1488.050000,1.7980E-004,1488.050000,9.9170E-005,1488.050000,1.8130E000
1488.066500,1.7990E-004,1488.066500,9.9130E-005,1488.066500,1.8148E000
1488.083000,1.7970E-004,1488.083000,9.9120E-005,1488.083000,1.8130E000
1488.099500,1.7960E-004,1488.099500,9.8980E-005,1488.099500,1.8145E000
1488.116000,1.7920E-004,1488.116000,9.8770E-005,1488.116000,1.8143E000
1488.132500,1.7920E-004,1488.132500,9.8770E-005,1488.132500,1.8143E000
1488.149000,1.7900E-004,1488.149000,9.8660E-005,1488.149000,1.8143E000
1488.165500,1.7900E-004,1488.165500,9.8600E-005,1488.165500,1.8154E000
1488.182000,1.7880E-004,1488.182000,9.8600E-005,1488.182000,1.8134E000
1488.198500,1.7920E-004,1488.198500,9.8660E-005,1488.198500,1.8163E000
1488.215000,1.7890E-004,1488.215000,9.8810E-005,1488.215000,1.8105E000
1488.231500,1.7910E-004,1488.231500,9.8870E-005,1488.231500,1.8115E000
1488.248000,1.7930E-004,1488.248000,9.8710E-005,1488.248000,1.8164E000
1488.264500,1.7910E-004,1488.264500,9.8850E-005,1488.264500,1.8118E000
1488.281000,1.7880E-004,1488.281000,9.8790E-005,1488.281000,1.8099E000
1488.297500,1.7870E-004,1488.297500,9.8370E-005,1488.297500,1.8166E000
1488.314000,1.7850E-004,1488.314000,9.8410E-005,1488.314000,1.8138E000
1488.330500,1.7840E-004,1488.330500,9.8620E-005,1488.330500,1.8090E000
1488.347000,1.7850E-004,1488.347000,9.8460E-005,1488.347000,1.8129E000
1488.363500,1.7850E-004,1488.363500,9.8120E-005,1488.363500,1.8192E000
1488.380000,1.7840E-004,1488.380000,9.8460E-005,1488.380000,1.8119E000
1488.396500,1.7840E-004,1488.396500,9.8160E-005,1488.396500,1.8174E000
1488.413000,1.7850E-004,1488.413000,9.8390E-005,1488.413000,1.8142E000
1488.429500,1.7840E-004,1488.429500,9.8410E-005,1488.429500,1.8128E000
1488.446000,1.7830E-004,1488.446000,9.8390E-005,1488.446000,1.8122E000
1488.462500,1.7850E-004,1488.462500,9.8460E-005,1488.462500,1.8129E000
1488.479000,1.7900E-004,1488.479000,9.8460E-005,1488.479000,1.8180E000
1488.495500,1.7890E-004,1488.495500,9.8790E-005,1488.495500,1.8109E000
1488.512000,1.7840E-004,1488.512000,9.8350E-005,1488.512000,1.8139E000
1488.528500,1.7860E-004,1488.528500,9.8540E-005,1488.528500,1.8125E000
1488.545000,1.7850E-004,1488.545000,9.8460E-005,1488.545000,1.8129E000
1488.561500,1.7830E-004,1488.561500,9.8310E-005,1488.561500,1.8137E000
1488.578000,1.7830E-004,1488.578000,9.8390E-005,1488.578000,1.8122E000
1488.594500,1.7840E-004,1488.594500,9.8410E-005,1488.594500,1.8128E000
1488.611000,1.7830E-004,1488.611000,9.8350E-005,1488.611000,1.8129E000
1488.627500,1.7810E-004,1488.627500,9.7890E-005,1488.627500,1.8194E000
1488.644000,1.7790E-004,1488.644000,9.8040E-005,1488.644000,1.8146E000
1488.660500,1.7810E-004,1488.660500,9.8310E-005,1488.660500,1.8116E000
1488.677000,1.7790E-004,1488.677000,9.8040E-005,1488.677000,1.8146E000
1488.693500,1.7780E-004,1488.693500,9.8390E-005,1488.693500,1.8071E000
1488.710000,1.7840E-004,1488.710000,9.8540E-005,1488.710000,1.8104E000
1488.726500,1.7820E-004,1488.726500,9.8390E-005,1488.726500,1.8112E000
1488.743000,1.7850E-004,1488.743000,9.8580E-005,1488.743000,1.8107E000
1488.759500,1.7840E-004,1488.759500,9.8520E-005,1488.759500,1.8108E000
1488.776000,1.7840E-004,1488.776000,9.8430E-005,1488.776000,1.8125E000
1488.792500,1.7850E-004,1488.792500,9.8290E-005,1488.792500,1.8161E000
1488.809000,1.7840E-004,1488.809000,9.8230E-005,1488.809000,1.8161E000
1488.825500,1.7840E-004,1488.825500,9.8190E-005,1488.825500,1.8169E000
1488.842000,1.7800E-004,1488.842000,9.8150E-005,1488.842000,1.8136E000
1488.858500,1.7780E-004,1488.858500,9.8130E-005,1488.858500,1.8119E000
1488.875000,1.7790E-004,1488.875000,9.8090E-005,1488.875000,1.8136E000
1488.891500,1.7820E-004,1488.891500,9.8080E-005,1488.891500,1.8169E000
1488.908000,1.7810E-004,1488.908000,9.8290E-005,1488.908000,1.8120E000
1488.924500,1.7760E-004,1488.924500,9.8060E-005,1488.924500,1.8111E000
1488.941000,1.7810E-004,1488.941000,9.8420E-005,1488.941000,1.8096E000
1488.957500,1.7810E-004,1488.957500,9.8290E-005,1488.957500,1.8120E000
1488.974000,1.7810E-004,1488.974000,9.8360E-005,1488.974000,1.8107E000
1488.990500,1.7860E-004,1488.990500,9.8570E-005,1488.990500,1.8119E000
1489.007000,1.7840E-004,1489.007000,9.8420E-005,1489.007000,1.8126E000
1489.023500,1.7830E-004,1489.023500,9.8270E-005,1489.023500,1.8144E000
1489.040000,1.7820E-004,1489.040000,9.8060E-005,1489.040000,1.8173E000
1489.056500,1.7770E-004,1489.056500,9.8080E-005,1489.056500,1.8118E000
1489.073000,1.7770E-004,1489.073000,9.8060E-005,1489.073000,1.8122E000
1489.089500,1.7780E-004,1489.089500,9.7900E-005,1489.089500,1.8161E000
1489.106000,1.7760E-004,1489.106000,9.7880E-005,1489.106000,1.8145E000
1489.122500,1.7760E-004,1489.122500,9.8090E-005,1489.122500,1.8106E000
1489.139000,1.7740E-004,1489.139000,9.7880E-005,1489.139000,1.8124E000
1489.155500,1.7730E-004,1489.155500,9.8210E-005,1489.155500,1.8053E000
1489.172000,1.7750E-004,1489.172000,9.7980E-005,1489.172000,1.8116E000
1489.188500,1.7780E-004,1489.188500,9.8190E-005,1489.188500,1.8108E000
1489.205000,1.7760E-004,1489.205000,9.8190E-005,1489.205000,1.8087E000
1489.221500,1.7790E-004,1489.221500,9.8090E-005,1489.221500,1.8136E000
1489.238000,1.7760E-004,1489.238000,9.7880E-005,1489.238000,1.8145E000
1489.254500,1.7780E-004,1489.254500,9.8130E-005,1489.254500,1.8119E000
1489.271000,1.7790E-004,1489.271000,9.8060E-005,1489.271000,1.8142E000
1489.287500,1.7780E-004,1489.287500,9.7830E-005,1489.287500,1.8174E000
1489.304000,1.7760E-004,1489.304000,9.7520E-005,1489.304000,1.8212E000
1489.320500,1.7730E-004,1489.320500,9.7670E-005,1489.320500,1.8153E000
1489.337000,1.7710E-004,1489.337000,9.7540E-005,1489.337000,1.8157E000
1489.353500,1.7670E-004,1489.353500,9.7400E-005,1489.353500,1.8142E000
1489.370000,1.7660E-004,1489.370000,9.7500E-005,1489.370000,1.8113E000
1489.386500,1.7660E-004,1489.386500,9.7350E-005,1489.386500,1.8141E000
1489.403000,1.7660E-004,1489.403000,9.7390E-005,1489.403000,1.8133E000
1489.419500,1.7710E-004,1489.419500,9.7420E-005,1489.419500,1.8179E000
1489.436000,1.7690E-004,1489.436000,9.7580E-005,1489.436000,1.8129E000
1489.452500,1.7680E-004,1489.452500,9.7790E-005,1489.452500,1.8080E000
1489.469000,1.7710E-004,1489.469000,9.7420E-005,1489.469000,1.8179E000
1489.485500,1.7670E-004,1489.485500,9.7670E-005,1489.485500,1.8092E000
1489.502000,1.7730E-004,1489.502000,9.7670E-005,1489.502000,1.8153E000
1489.518500,1.7690E-004,1489.518500,9.7520E-005,1489.518500,1.8140E000
1489.535000,1.7670E-004,1489.535000,9.7460E-005,1489.535000,1.8131E000
1489.551500,1.7650E-004,1489.551500,9.7140E-005,1489.551500,1.8170E000
1489.568000,1.7630E-004,1489.568000,9.7160E-005,1489.568000,1.8145E000
1489.584500,1.7590E-004,1489.584500,9.7080E-005,1489.584500,1.8119E000
1489.601000,1.7570E-004,1489.601000,9.6870E-005,1489.601000,1.8138E000
1489.617500,1.7540E-004,1489.617500,9.6810E-005,1489.617500,1.8118E000
1489.634000,1.7490E-004,1489.634000,9.6480E-005,1489.634000,1.8128E000
1489.650500,1.7390E-004,1489.650500,9.5970E-005,1489.650500,1.8120E000
1489.667000,1.7310E-004,1489.667000,9.5580E-005,1489.667000,1.8110E000
1489.683500,1.7320E-004,1489.683500,9.5410E-005,1489.683500,1.8153E000
1489.700000,1.7330E-004,1489.700000,9.5780E-005,1489.700000,1.8094E000
1489.716500,1.7450E-004,1489.716500,9.6120E-005,1489.716500,1.8154E000
1489.733000,1.7560E-004,1489.733000,9.6830E-005,1489.733000,1.8135E000
1489.749500,1.7620E-004,1489.749500,9.7020E-005,1489.749500,1.8161E000
1489.766000,1.7620E-004,1489.766000,9.7230E-005,1489.766000,1.8122E000
1489.782500,1.7650E-004,1489.782500,9.7230E-005,1489.782500,1.8153E000
1489.799000,1.7650E-004,1489.799000,9.6930E-005,1489.799000,1.8209E000
1489.815500,1.7610E-004,1489.815500,9.7120E-005,1489.815500,1.8132E000
1489.832000,1.7580E-004,1489.832000,9.7040E-005,1489.832000,1.8116E000
1489.848500,1.7640E-004,1489.848500,9.6920E-005,1489.848500,1.8201E000
1489.865000,1.7590E-004,1489.865000,9.7090E-005,1489.865000,1.8117E000
1489.881500,1.7610E-004,1489.881500,9.7190E-005,1489.881500,1.8119E000
1489.898000,1.7620E-004,1489.898000,9.7110E-005,1489.898000,1.8144E000
1489.914500,1.7600E-004,1489.914500,9.6960E-005,1489.914500,1.8152E000
1489.931000,1.7640E-004,1489.931000,9.7280E-005,1489.931000,1.8133E000
1489.947500,1.7630E-004,1489.947500,9.7260E-005,1489.947500,1.8127E000
1489.964000,1.7630E-004,1489.964000,9.7240E-005,1489.964000,1.8130E000
1489.980500,1.7680E-004,1489.980500,9.7380E-005,1489.980500,1.8156E000
1489.997000,1.7680E-004,1489.997000,9.7110E-005,1489.997000,1.8206E000
1490.013500,1.7670E-004,1490.013500,9.7090E-005,1490.013500,1.8200E000
1490.030000,1.7640E-004,1490.030000,9.7090E-005,1490.030000,1.8169E000
1490.046500,1.7620E-004,1490.046500,9.7130E-005,1490.046500,1.8141E000
1490.063000,1.7580E-004,1490.063000,9.7110E-005,1490.063000,1.8103E000
1490.079500,1.7610E-004,1490.079500,9.7240E-005,1490.079500,1.8110E000
1490.096000,1.7610E-004,1490.096000,9.6770E-005,1490.096000,1.8198E000
1490.112500,1.7550E-004,1490.112500,9.6880E-005,1490.112500,1.8115E000
1490.129000,1.7570E-004,1490.129000,9.7070E-005,1490.129000,1.8100E000
1490.145500,1.7580E-004,1490.145500,9.7000E-005,1490.145500,1.8124E000
1490.162000,1.7590E-004,1490.162000,9.7210E-005,1490.162000,1.8095E000
1490.178500,1.7630E-004,1490.178500,9.7150E-005,1490.178500,1.8147E000
1490.195000,1.7620E-004,1490.195000,9.7130E-005,1490.195000,1.8141E000
1490.211500,1.7620E-004,1490.211500,9.7150E-005,1490.211500,1.8137E000
1490.228000,1.7600E-004,1490.228000,9.7170E-005,1490.228000,1.8113E000
1490.244500,1.7610E-004,1490.244500,9.7090E-005,1490.244500,1.8138E000
1490.261000,1.7590E-004,1490.261000,9.7050E-005,1490.261000,1.8125E000
1490.277500,1.7620E-004,1490.277500,9.6980E-005,1490.277500,1.8169E000
1490.294000,1.7560E-004,1490.294000,9.6630E-005,1490.294000,1.8172E000
1490.310500,1.7550E-004,1490.310500,9.6610E-005,1490.310500,1.8166E000
1490.327000,1.7540E-004,1490.327000,9.6610E-005,1490.327000,1.8155E000
1490.343500,1.7560E-004,1490.343500,9.6770E-005,1490.343500,1.8146E000
1490.360000,1.7540E-004,1490.360000,9.6670E-005,1490.360000,1.8144E000
1490.376500,1.7510E-004,1490.376500,9.6610E-005,1490.376500,1.8124E000
1490.393000,1.7540E-004,1490.393000,9.6860E-005,1490.393000,1.8109E000
1490.409500,1.7530E-004,1490.409500,9.6940E-005,1490.409500,1.8083E000
1490.426000,1.7510E-004,1490.426000,9.6730E-005,1490.426000,1.8102E000
1490.442500,1.7560E-004,1490.442500,9.6690E-005,1490.442500,1.8161E000
1490.459000,1.7540E-004,1490.459000,9.6710E-005,1490.459000,1.8137E000
1490.475500,1.7550E-004,1490.475500,9.6800E-005,1490.475500,1.8130E000
1490.492000,1.7570E-004,1490.492000,9.6670E-005,1490.492000,1.8175E000
1490.508500,1.7540E-004,1490.508500,9.6540E-005,1490.508500,1.8169E000
1490.525000,1.7550E-004,1490.525000,9.6690E-005,1490.525000,1.8151E000
1490.541500,1.7470E-004,1490.541500,9.6730E-005,1490.541500,1.8061E000
1490.558000,1.7500E-004,1490.558000,9.6340E-005,1490.558000,1.8165E000
1490.574500,1.7500E-004,1490.574500,9.6320E-005,1490.574500,1.8169E000
1490.591000,1.7450E-004,1490.591000,9.6310E-005,1490.591000,1.8119E000
1490.607500,1.7440E-004,1490.607500,9.6000E-005,1490.607500,1.8167E000
1490.624000,1.7450E-004,1490.624000,9.6230E-005,1490.624000,1.8134E000
1490.640500,1.7460E-004,1490.640500,9.6130E-005,1490.640500,1.8163E000
1490.657000,1.7450E-004,1490.657000,9.6400E-005,1490.657000,1.8102E000
1490.673500,1.7470E-004,1490.673500,9.6400E-005,1490.673500,1.8122E000
1490.690000,1.7520E-004,1490.690000,9.6220E-005,1490.690000,1.8208E000
1490.706500,1.7500E-004,1490.706500,9.6430E-005,1490.706500,1.8148E000
1490.723000,1.7540E-004,1490.723000,9.6450E-005,1490.723000,1.8186E000
1490.739500,1.7490E-004,1490.739500,9.6470E-005,1490.739500,1.8130E000
1490.756000,1.7500E-004,1490.756000,9.6200E-005,1490.756000,1.8191E000
1490.772500,1.7500E-004,1490.772500,9.6240E-005,1490.772500,1.8184E000
1490.789000,1.7440E-004,1490.789000,9.6130E-005,1490.789000,1.8142E000
1490.805500,1.7470E-004,1490.805500,9.6110E-005,1490.805500,1.8177E000
1490.822000,1.7430E-004,1490.822000,9.6010E-005,1490.822000,1.8154E000
1490.838500,1.7440E-004,1490.838500,9.5660E-005,1490.838500,1.8231E000
1490.855000,1.7440E-004,1490.855000,9.6200E-005,1490.855000,1.8129E000
1490.871500,1.7420E-004,1490.871500,9.6160E-005,1490.871500,1.8116E000
1490.888000,1.7440E-004,1490.888000,9.6160E-005,1490.888000,1.8136E000
1490.904500,1.7460E-004,1490.904500,9.6370E-005,1490.904500,1.8118E000
1490.921000,1.7470E-004,1490.921000,9.6160E-005,1490.921000,1.8168E000
1490.937500,1.7490E-004,1490.937500,9.6280E-005,1490.937500,1.8166E000
1490.954000,1.7490E-004,1490.954000,9.6640E-005,1490.954000,1.8098E000
1490.970500,1.7490E-004,1490.970500,9.6430E-005,1490.970500,1.8138E000
1490.987000,1.7510E-004,1490.987000,9.6240E-005,1490.987000,1.8194E000
1491.003500,1.7480E-004,1491.003500,9.5970E-005,1491.003500,1.8214E000
1491.020000,1.7470E-004,1491.020000,9.6130E-005,1491.020000,1.8173E000
1491.036500,1.7410E-004,1491.036500,9.5930E-005,1491.036500,1.8149E000
1491.053000,1.7450E-004,1491.053000,9.6160E-005,1491.053000,1.8147E000
1491.069500,1.7440E-004,1491.069500,9.6070E-005,1491.069500,1.8153E000
1491.086000,1.7440E-004,1491.086000,9.6090E-005,1491.086000,1.8150E000
1491.102500,1.7410E-004,1491.102500,9.5780E-005,1491.102500,1.8177E000
1491.119000,1.7420E-004,1491.119000,9.6050E-005,1491.119000,1.8136E000
1491.135500,1.7420E-004,1491.135500,9.6110E-005,1491.135500,1.8125E000
1491.152000,1.7410E-004,1491.152000,9.6030E-005,1491.152000,1.8130E000
1491.168500,1.7480E-004,1491.168500,9.6180E-005,1491.168500,1.8174E000
1491.185000,1.7450E-004,1491.185000,9.6260E-005,1491.185000,1.8128E000
1491.201500,1.7480E-004,1491.201500,9.5990E-005,1491.201500,1.8210E000
1491.218000,1.7460E-004,1491.218000,9.5900E-005,1491.218000,1.8206E000
1491.234500,1.7440E-004,1491.234500,9.6050E-005,1491.234500,1.8157E000
1491.251000,1.7410E-004,1491.251000,9.5910E-005,1491.251000,1.8152E000
1491.267500,1.7410E-004,1491.267500,9.6020E-005,1491.267500,1.8132E000
1491.284000,1.7430E-004,1491.284000,9.5910E-005,1491.284000,1.8173E000
1491.300500,1.7360E-004,1491.300500,9.5700E-005,1491.300500,1.8140E000
1491.317000,1.7380E-004,1491.317000,9.5660E-005,1491.317000,1.8169E000
1491.333500,1.7360E-004,1491.333500,9.5540E-005,1491.333500,1.8170E000
1491.350000,1.7360E-004,1491.350000,9.5230E-005,1491.350000,1.8230E000
1491.366500,1.7350E-004,1491.366500,9.5520E-005,1491.366500,1.8164E000
1491.383000,1.7240E-004,1491.383000,9.5100E-005,1491.383000,1.8128E000
1491.399500,1.7060E-004,1491.399500,9.4220E-005,1491.399500,1.8107E000
1491.416000,1.6980E-004,1491.416000,9.3260E-005,1491.416000,1.8207E000
1491.432500,1.7130E-004,1491.432500,9.4030E-005,1491.432500,1.8218E000
1491.449000,1.7220E-004,1491.449000,9.4640E-005,1491.449000,1.8195E000
1491.465500,1.7270E-004,1491.465500,9.4990E-005,1491.465500,1.8181E000
1491.482000,1.7270E-004,1491.482000,9.5270E-005,1491.482000,1.8127E000
1491.498500,1.7270E-004,1491.498500,9.4930E-005,1491.498500,1.8192E000
1491.515000,1.7200E-004,1491.515000,9.4720E-005,1491.515000,1.8159E000
1491.531500,1.7200E-004,1491.531500,9.4640E-005,1491.531500,1.8174E000
1491.548000,1.7240E-004,1491.548000,9.4740E-005,1491.548000,1.8197E000
1491.564500,1.7280E-004,1491.564500,9.5020E-005,1491.564500,1.8186E000
1491.581000,1.7290E-004,1491.581000,9.5100E-005,1491.581000,1.8181E000
1491.597500,1.7280E-004,1491.597500,9.5350E-005,1491.597500,1.8123E000
1491.614000,1.7310E-004,1491.614000,9.5140E-005,1491.614000,1.8194E000
1491.630500,1.7330E-004,1491.630500,9.5290E-005,1491.630500,1.8187E000
1491.647000,1.7320E-004,1491.647000,9.5410E-005,1491.647000,1.8153E000
1491.663500,1.7350E-004,1491.663500,9.5310E-005,1491.663500,1.8204E000
1491.680000,1.7310E-004,1491.680000,9.5350E-005,1491.680000,1.8154E000
1491.696500,1.7320E-004,1491.696500,9.5220E-005,1491.696500,1.8189E000
1491.713000,1.7340E-004,1491.713000,9.5390E-005,1491.713000,1.8178E000
1491.729500,1.7320E-004,1491.729500,9.5270E-005,1491.729500,1.8180E000
1491.746000,1.7310E-004,1491.746000,9.5160E-005,1491.746000,1.8190E000
1491.762500,1.7300E-004,1491.762500,9.5080E-005,1491.762500,1.8195E000
1491.779000,1.7280E-004,1491.779000,9.5120E-005,1491.779000,1.8167E000
1491.795500,1.7260E-004,1491.795500,9.5020E-005,1491.795500,1.8165E000
1491.812000,1.7260E-004,1491.812000,9.5140E-005,1491.812000,1.8142E000
1491.828500,1.7270E-004,1491.828500,9.5000E-005,1491.828500,1.8179E000
1491.845000,1.7300E-004,1491.845000,9.4840E-005,1491.845000,1.8241E000
1491.861500,1.7240E-004,1491.861500,9.4900E-005,1491.861500,1.8166E000
1491.878000,1.7260E-004,1491.878000,9.4880E-005,1491.878000,1.8191E000
1491.894500,1.7280E-004,1491.894500,9.5320E-005,1491.894500,1.8128E000
1491.911000,1.7280E-004,1491.911000,9.5150E-005,1491.911000,1.8161E000
1491.927500,1.7310E-004,1491.927500,9.5340E-005,1491.927500,1.8156E000
1491.944000,1.7290E-004,1491.944000,9.5230E-005,1491.944000,1.8156E000
1491.960500,1.7300E-004,1491.960500,9.5130E-005,1491.960500,1.8186E000
1491.977000,1.7290E-004,1491.977000,9.4980E-005,1491.977000,1.8204E000
1491.993500,1.7260E-004,1491.993500,9.4820E-005,1491.993500,1.8203E000
1492.010000,1.7230E-004,1492.010000,9.4750E-005,1492.010000,1.8185E000
1492.026500,1.7250E-004,1492.026500,9.4770E-005,1492.026500,1.8202E000
1492.043000,1.7200E-004,1492.043000,9.4690E-005,1492.043000,1.8165E000
1492.059500,1.7220E-004,1492.059500,9.5020E-005,1492.059500,1.8123E000
1492.076000,1.7220E-004,1492.076000,9.4650E-005,1492.076000,1.8193E000
1492.092500,1.7240E-004,1492.092500,9.4570E-005,1492.092500,1.8230E000
1492.109000,1.7220E-004,1492.109000,9.4500E-005,1492.109000,1.8222E000
1492.125500,1.7250E-004,1492.125500,9.4900E-005,1492.125500,1.8177E000
1492.142000,1.7260E-004,1492.142000,9.4940E-005,1492.142000,1.8180E000
1492.158500,1.7270E-004,1492.158500,9.4980E-005,1492.158500,1.8183E000
1492.175000,1.7300E-004,1492.175000,9.5040E-005,1492.175000,1.8203E000
1492.191500,1.7290E-004,1492.191500,9.4860E-005,1492.191500,1.8227E000
1492.208000,1.7290E-004,1492.208000,9.5000E-005,1492.208000,1.8200E000
1492.224500,1.7290E-004,1492.224500,9.4960E-005,1492.224500,1.8208E000
1492.241000,1.7230E-004,1492.241000,9.4980E-005,1492.241000,1.8141E000
1492.257500,1.7250E-004,1492.257500,9.4650E-005,1492.257500,1.8225E000
1492.274000,1.7220E-004,1492.274000,9.4800E-005,1492.274000,1.8165E000
1492.290500,1.7220E-004,1492.290500,9.4500E-005,1492.290500,1.8222E000
1492.307000,1.7230E-004,1492.307000,9.4790E-005,1492.307000,1.8177E000
1492.323500,1.7230E-004,1492.323500,9.4380E-005,1492.323500,1.8256E000
1492.340000,1.7230E-004,1492.340000,9.4590E-005,1492.340000,1.8215E000
1492.356500,1.7210E-004,1492.356500,9.4800E-005,1492.356500,1.8154E000
1492.373000,1.7230E-004,1492.373000,9.4570E-005,1492.373000,1.8219E000
1492.389500,1.7240E-004,1492.389500,9.4680E-005,1492.389500,1.8209E000
1492.406000,1.7270E-004,1492.406000,9.4950E-005,1492.406000,1.8189E000
1492.422500,1.7260E-004,1492.422500,9.4850E-005,1492.422500,1.8197E000
1492.439000,1.7240E-004,1492.439000,9.4640E-005,1492.439000,1.8216E000
1492.455500,1.7250E-004,1492.455500,9.4600E-005,1492.455500,1.8235E000
1492.472000,1.7200E-004,1492.472000,9.4570E-005,1492.472000,1.8188E000
1492.488500,1.7170E-004,1492.488500,9.4410E-005,1492.488500,1.8187E000
1492.505000,1.7190E-004,1492.505000,9.4180E-005,1492.505000,1.8252E000
1492.521500,1.7170E-004,1492.521500,9.4260E-005,1492.521500,1.8216E000
1492.538000,1.7120E-004,1492.538000,9.4300E-005,1492.538000,1.8155E000
1492.554500,1.7130E-004,1492.554500,9.4200E-005,1492.554500,1.8185E000
1492.571000,1.7160E-004,1492.571000,9.4320E-005,1492.571000,1.8193E000
1492.587500,1.7150E-004,1492.587500,9.4320E-005,1492.587500,1.8183E000
1492.604000,1.7170E-004,1492.604000,9.4260E-005,1492.604000,1.8216E000
1492.620500,1.7150E-004,1492.620500,9.4300E-005,1492.620500,1.8187E000
1492.637000,1.7160E-004,1492.637000,9.4370E-005,1492.637000,1.8184E000
1492.653500,1.7200E-004,1492.653500,9.4340E-005,1492.653500,1.8232E000
1492.670000,1.7180E-004,1492.670000,9.4320E-005,1492.670000,1.8215E000
1492.686500,1.7160E-004,1492.686500,9.4260E-005,1492.686500,1.8205E000
1492.703000,1.7130E-004,1492.703000,9.4260E-005,1492.703000,1.8173E000
1492.719500,1.7130E-004,1492.719500,9.3950E-005,1492.719500,1.8233E000
1492.736000,1.7130E-004,1492.736000,9.3990E-005,1492.736000,1.8225E000
