
Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C),Wavelength(D),Level(D),Wavelength(E),Level(E)
1477.407500,2.1880E-004,1477.407500,1.3070E-004,1477.407500,7.2350E-005,1477.407500,4.3970E-005,1477.407500,3.0242E000
1477.424000,2.1850E-004,1477.424000,1.3050E-004,1477.424000,7.2440E-005,1477.424000,4.3940E-005,1477.424000,3.0163E000
1477.440500,2.1850E-004,1477.440500,1.3040E-004,1477.440500,7.2330E-005,1477.440500,4.3940E-005,1477.440500,3.0209E000
1477.457000,2.1870E-004,1477.457000,1.3030E-004,1477.457000,7.2230E-005,1477.457000,4.3940E-005,1477.457000,3.0278E000
1477.473500,2.1850E-004,1477.473500,1.3040E-004,1477.473500,7.2000E-005,1477.473500,4.3950E-005,1477.473500,3.0347E000
1477.490000,2.1890E-004,1477.490000,1.3060E-004,1477.490000,7.2080E-005,1477.490000,4.3900E-005,1477.490000,3.0369E000
1477.506500,2.1890E-004,1477.506500,1.3060E-004,1477.506500,7.2230E-005,1477.506500,4.3920E-005,1477.506500,3.0306E000
1477.523000,2.1890E-004,1477.523000,1.3040E-004,1477.523000,7.2290E-005,1477.523000,4.3880E-005,1477.523000,3.0281E000
1477.539500,2.1910E-004,1477.539500,1.3070E-004,1477.539500,7.2400E-005,1477.539500,4.3840E-005,1477.539500,3.0262E000
1477.556000,2.1910E-004,1477.556000,1.3070E-004,1477.556000,7.2250E-005,1477.556000,4.3840E-005,1477.556000,3.0325E000
1477.572500,2.1910E-004,1477.572500,1.3070E-004,1477.572500,7.2290E-005,1477.572500,4.3800E-005,1477.572500,3.0308E000
1477.589000,2.1930E-004,1477.589000,1.3070E-004,1477.589000,7.2160E-005,1477.589000,4.3900E-005,1477.589000,3.0391E000
1477.605500,2.1910E-004,1477.605500,1.3080E-004,1477.605500,7.2380E-005,1477.605500,4.3750E-005,1477.605500,3.0271E000
1477.622000,2.1930E-004,1477.622000,1.3060E-004,1477.622000,7.2250E-005,1477.622000,4.3950E-005,1477.622000,3.0353E000
1477.638500,2.1910E-004,1477.638500,1.3090E-004,1477.638500,7.2120E-005,1477.638500,4.3900E-005,1477.638500,3.0380E000
1477.655000,2.1890E-004,1477.655000,1.3050E-004,1477.655000,7.2020E-005,1477.655000,4.3880E-005,1477.655000,3.0394E000
1477.671500,2.1850E-004,1477.671500,1.3050E-004,1477.671500,7.2140E-005,1477.671500,4.3840E-005,1477.671500,3.0288E000
1477.688000,2.1850E-004,1477.688000,1.3030E-004,1477.688000,7.1830E-005,1477.688000,4.3800E-005,1477.688000,3.0419E000
1477.704500,2.1830E-004,1477.704500,1.3000E-004,1477.704500,7.2000E-005,1477.704500,4.3750E-005,1477.704500,3.0319E000
1477.721000,2.1760E-004,1477.721000,1.3000E-004,1477.721000,7.1870E-005,1477.721000,4.3770E-005,1477.721000,3.0277E000
1477.737500,2.1830E-004,1477.737500,1.2990E-004,1477.737500,7.1660E-005,1477.737500,4.3670E-005,1477.737500,3.0463E000
1477.754000,2.1790E-004,1477.754000,1.2980E-004,1477.754000,7.1680E-005,1477.754000,4.3540E-005,1477.754000,3.0399E000
1477.770500,2.1680E-004,1477.770500,1.2910E-004,1477.770500,7.1400E-005,1477.770500,4.3290E-005,1477.770500,3.0364E000
1477.787000,2.1530E-004,1477.787000,1.2830E-004,1477.787000,7.0810E-005,1477.787000,4.2990E-005,1477.787000,3.0405E000
1477.803500,2.1280E-004,1477.803500,1.2670E-004,1477.803500,7.0050E-005,1477.803500,4.2420E-005,1477.803500,3.0378E000
1477.820000,2.1300E-004,1477.820000,1.2710E-004,1477.820000,7.0150E-005,1477.820000,4.2420E-005,1477.820000,3.0364E000
1477.836500,2.1550E-004,1477.836500,1.2820E-004,1477.836500,7.0960E-005,1477.836500,4.3240E-005,1477.836500,3.0369E000
1477.853000,2.1700E-004,1477.853000,1.2970E-004,1477.853000,7.1530E-005,1477.853000,4.3540E-005,1477.853000,3.0337E000
1477.869500,2.1850E-004,1477.869500,1.2990E-004,1477.869500,7.1700E-005,1477.869500,4.3750E-005,1477.869500,3.0474E000
1477.886000,2.1830E-004,1477.886000,1.3040E-004,1477.886000,7.1910E-005,1477.886000,4.3690E-005,1477.886000,3.0357E000
1477.902500,2.1870E-004,1477.902500,1.3030E-004,1477.902500,7.1890E-005,1477.902500,4.3670E-005,1477.902500,3.0421E000
1477.919000,2.1870E-004,1477.919000,1.3040E-004,1477.919000,7.1850E-005,1477.919000,4.3750E-005,1477.919000,3.0438E000
1477.935500,2.1870E-004,1477.935500,1.3050E-004,1477.935500,7.1800E-005,1477.935500,4.3880E-005,1477.935500,3.0460E000
1477.952000,2.1920E-004,1477.952000,1.3050E-004,1477.952000,7.2040E-005,1477.952000,4.3770E-005,1477.952000,3.0428E000
1477.968500,2.1880E-004,1477.968500,1.3050E-004,1477.968500,7.1870E-005,1477.968500,4.3750E-005,1477.968500,3.0444E000
1477.985000,2.1940E-004,1477.985000,1.3060E-004,1477.985000,7.1990E-005,1477.985000,4.3600E-005,1477.985000,3.0476E000
1478.001500,2.1920E-004,1478.001500,1.3060E-004,1478.001500,7.1890E-005,1478.001500,4.3620E-005,1478.001500,3.0491E000
1478.018000,2.1940E-004,1478.018000,1.3060E-004,1478.018000,7.2010E-005,1478.018000,4.3730E-005,1478.018000,3.0468E000
1478.034500,2.1960E-004,1478.034500,1.3090E-004,1478.034500,7.2180E-005,1478.034500,4.3860E-005,1478.034500,3.0424E000
1478.051000,2.1980E-004,1478.051000,1.3100E-004,1478.051000,7.2120E-005,1478.051000,4.3690E-005,1478.051000,3.0477E000
1478.067500,2.1940E-004,1478.067500,1.3090E-004,1478.067500,7.1910E-005,1478.067500,4.3770E-005,1478.067500,3.0510E000
1478.084000,2.1900E-004,1478.084000,1.3070E-004,1478.084000,7.1910E-005,1478.084000,4.3640E-005,1478.084000,3.0455E000
1478.100500,2.1860E-004,1478.100500,1.3030E-004,1478.100500,7.1740E-005,1478.100500,4.3540E-005,1478.100500,3.0471E000
1478.117000,2.1900E-004,1478.117000,1.3050E-004,1478.117000,7.1830E-005,1478.117000,4.3920E-005,1478.117000,3.0489E000
1478.133500,2.1960E-004,1478.133500,1.3080E-004,1478.133500,7.1930E-005,1478.133500,4.3790E-005,1478.133500,3.0530E000
1478.150000,2.1980E-004,1478.150000,1.3080E-004,1478.150000,7.1930E-005,1478.150000,4.3880E-005,1478.150000,3.0557E000
1478.166500,2.1980E-004,1478.166500,1.3070E-004,1478.166500,7.1990E-005,1478.166500,4.3830E-005,1478.166500,3.0532E000
1478.183000,2.1980E-004,1478.183000,1.3060E-004,1478.183000,7.1800E-005,1478.183000,4.3730E-005,1478.183000,3.0613E000
1478.199500,2.1960E-004,1478.199500,1.3100E-004,1478.199500,7.1970E-005,1478.199500,4.3920E-005,1478.199500,3.0513E000
1478.216000,2.1960E-004,1478.216000,1.3070E-004,1478.216000,7.1990E-005,1478.216000,4.3710E-005,1478.216000,3.0504E000
1478.232500,2.1980E-004,1478.232500,1.3090E-004,1478.232500,7.1950E-005,1478.232500,4.3710E-005,1478.232500,3.0549E000
1478.249000,2.2050E-004,1478.249000,1.3100E-004,1478.249000,7.2100E-005,1478.249000,4.3710E-005,1478.249000,3.0583E000
1478.265500,2.2030E-004,1478.265500,1.3100E-004,1478.265500,7.2040E-005,1478.265500,4.3690E-005,1478.265500,3.0580E000
1478.282000,2.2030E-004,1478.282000,1.3130E-004,1478.282000,7.2230E-005,1478.282000,4.3750E-005,1478.282000,3.0500E000
1478.298500,2.2070E-004,1478.298500,1.3140E-004,1478.298500,7.2230E-005,1478.298500,4.3830E-005,1478.298500,3.0555E000
1478.315000,2.2070E-004,1478.315000,1.3170E-004,1478.315000,7.2180E-005,1478.315000,4.3810E-005,1478.315000,3.0576E000
1478.331500,2.2090E-004,1478.331500,1.3180E-004,1478.331500,7.2330E-005,1478.331500,4.3750E-005,1478.331500,3.0541E000
1478.348000,2.2110E-004,1478.348000,1.3160E-004,1478.348000,7.2310E-005,1478.348000,4.3860E-005,1478.348000,3.0577E000
1478.364500,2.2050E-004,1478.364500,1.3150E-004,1478.364500,7.2060E-005,1478.364500,4.3770E-005,1478.364500,3.0600E000
1478.381000,2.2030E-004,1478.381000,1.3110E-004,1478.381000,7.1870E-005,1478.381000,4.3920E-005,1478.381000,3.0653E000
1478.397500,2.2000E-004,1478.397500,1.3090E-004,1478.397500,7.1950E-005,1478.397500,4.3790E-005,1478.397500,3.0577E000
1478.414000,2.1980E-004,1478.414000,1.3090E-004,1478.414000,7.1830E-005,1478.414000,4.3810E-005,1478.414000,3.0600E000
1478.430500,2.2030E-004,1478.430500,1.3100E-004,1478.430500,7.1720E-005,1478.430500,4.3670E-005,1478.430500,3.0717E000
1478.447000,2.2030E-004,1478.447000,1.3080E-004,1478.447000,7.1830E-005,1478.447000,4.3640E-005,1478.447000,3.0670E000
1478.463500,2.2010E-004,1478.463500,1.3090E-004,1478.463500,7.1950E-005,1478.463500,4.3570E-005,1478.463500,3.0591E000
1478.480000,2.2050E-004,1478.480000,1.3100E-004,1478.480000,7.1760E-005,1478.480000,4.3430E-005,1478.480000,3.0727E000
1478.496500,2.2050E-004,1478.496500,1.3120E-004,1478.496500,7.2040E-005,1478.496500,4.3660E-005,1478.496500,3.0608E000
1478.513000,2.2060E-004,1478.513000,1.3130E-004,1478.513000,7.2040E-005,1478.513000,4.3620E-005,1478.513000,3.0622E000
1478.529500,2.2080E-004,1478.529500,1.3120E-004,1478.529500,7.2010E-005,1478.529500,4.3620E-005,1478.529500,3.0662E000
1478.546000,2.2100E-004,1478.546000,1.3160E-004,1478.546000,7.2040E-005,1478.546000,4.3530E-005,1478.546000,3.0677E000
1478.562500,2.2120E-004,1478.562500,1.3170E-004,1478.562500,7.1930E-005,1478.562500,4.3740E-005,1478.562500,3.0752E000
1478.579000,2.2080E-004,1478.579000,1.3120E-004,1478.579000,7.1910E-005,1478.579000,4.3750E-005,1478.579000,3.0705E000
1478.595500,2.2080E-004,1478.595500,1.3160E-004,1478.595500,7.1850E-005,1478.595500,4.3740E-005,1478.595500,3.0731E000
1478.612000,2.2080E-004,1478.612000,1.3120E-004,1478.612000,7.1640E-005,1478.612000,4.3620E-005,1478.612000,3.0821E000
1478.628500,2.2010E-004,1478.628500,1.3090E-004,1478.628500,7.1550E-005,1478.628500,4.3660E-005,1478.628500,3.0762E000
1478.645000,2.1970E-004,1478.645000,1.3050E-004,1478.645000,7.1640E-005,1478.645000,4.3510E-005,1478.645000,3.0667E000
1478.661500,2.2050E-004,1478.661500,1.3080E-004,1478.661500,7.1360E-005,1478.661500,4.3390E-005,1478.661500,3.0900E000
1478.678000,2.1910E-004,1478.678000,1.3060E-004,1478.678000,7.1340E-005,1478.678000,4.3380E-005,1478.678000,3.0712E000
1478.694500,2.1990E-004,1478.694500,1.3070E-004,1478.694500,7.1270E-005,1478.694500,4.3470E-005,1478.694500,3.0854E000
1478.711000,2.1990E-004,1478.711000,1.3100E-004,1478.711000,7.1570E-005,1478.711000,4.3390E-005,1478.711000,3.0725E000
1478.727500,2.2060E-004,1478.727500,1.3080E-004,1478.727500,7.1420E-005,1478.727500,4.3380E-005,1478.727500,3.0888E000
1478.744000,2.2080E-004,1478.744000,1.3100E-004,1478.744000,7.1640E-005,1478.744000,4.3410E-005,1478.744000,3.0821E000
1478.760500,2.2060E-004,1478.760500,1.3120E-004,1478.760500,7.1760E-005,1478.760500,4.3340E-005,1478.760500,3.0741E000
1478.777000,2.2080E-004,1478.777000,1.3150E-004,1478.777000,7.1820E-005,1478.777000,4.3510E-005,1478.777000,3.0744E000
1478.793500,2.2050E-004,1478.793500,1.3150E-004,1478.793500,7.1640E-005,1478.793500,4.3470E-005,1478.793500,3.0779E000
1478.810000,2.2060E-004,1478.810000,1.3120E-004,1478.810000,7.1570E-005,1478.810000,4.3470E-005,1478.810000,3.0823E000
1478.826500,2.2010E-004,1478.826500,1.3110E-004,1478.826500,7.1570E-005,1478.826500,4.3390E-005,1478.826500,3.0753E000
1478.843000,2.1990E-004,1478.843000,1.3080E-004,1478.843000,7.1360E-005,1478.843000,4.3260E-005,1478.843000,3.0816E000
1478.859500,2.1990E-004,1478.859500,1.3080E-004,1478.859500,7.1300E-005,1478.859500,4.3260E-005,1478.859500,3.0842E000
1478.876000,2.1950E-004,1478.876000,1.3080E-004,1478.876000,7.1280E-005,1478.876000,4.3190E-005,1478.876000,3.0794E000
1478.892500,2.1970E-004,1478.892500,1.3070E-004,1478.892500,7.1150E-005,1478.892500,4.3240E-005,1478.892500,3.0878E000
1478.909000,2.1970E-004,1478.909000,1.3070E-004,1478.909000,7.1060E-005,1478.909000,4.3150E-005,1478.909000,3.0918E000
1478.925500,2.1930E-004,1478.925500,1.3060E-004,1478.925500,7.1150E-005,1478.925500,4.3050E-005,1478.925500,3.0822E000
1478.942000,2.1970E-004,1478.942000,1.3050E-004,1478.942000,7.1080E-005,1478.942000,4.3090E-005,1478.942000,3.0909E000
1478.958500,2.2060E-004,1478.958500,1.3090E-004,1478.958500,7.1190E-005,1478.958500,4.3050E-005,1478.958500,3.0987E000
1478.975000,2.2060E-004,1478.975000,1.3110E-004,1478.975000,7.1440E-005,1478.975000,4.3090E-005,1478.975000,3.0879E000
1478.991500,2.2060E-004,1478.991500,1.3090E-004,1478.991500,7.1280E-005,1478.991500,4.3000E-005,1478.991500,3.0948E000
1479.008000,2.2060E-004,1479.008000,1.3130E-004,1479.008000,7.1470E-005,1479.008000,4.3090E-005,1479.008000,3.0866E000
1479.024500,2.2080E-004,1479.024500,1.3140E-004,1479.024500,7.1470E-005,1479.024500,4.3210E-005,1479.024500,3.0894E000
1479.041000,2.2080E-004,1479.041000,1.3140E-004,1479.041000,7.1510E-005,1479.041000,4.3320E-005,1479.041000,3.0877E000
1479.057500,2.2110E-004,1479.057500,1.3140E-004,1479.057500,7.1270E-005,1479.057500,4.3130E-005,1479.057500,3.1023E000
1479.074000,2.2100E-004,1479.074000,1.3110E-004,1479.074000,7.1450E-005,1479.074000,4.3320E-005,1479.074000,3.0931E000
1479.090500,2.2080E-004,1479.090500,1.3110E-004,1479.090500,7.1420E-005,1479.090500,4.3170E-005,1479.090500,3.0916E000
1479.107000,2.2080E-004,1479.107000,1.3100E-004,1479.107000,7.1040E-005,1479.107000,4.3280E-005,1479.107000,3.1081E000
1479.123500,2.2080E-004,1479.123500,1.3110E-004,1479.123500,7.1090E-005,1479.123500,4.3230E-005,1479.123500,3.1059E000
1479.140000,2.2060E-004,1479.140000,1.3100E-004,1479.140000,7.1020E-005,1479.140000,4.3170E-005,1479.140000,3.1062E000
1479.156500,2.2060E-004,1479.156500,1.3110E-004,1479.156500,7.1090E-005,1479.156500,4.3000E-005,1479.156500,3.1031E000
1479.173000,2.2080E-004,1479.173000,1.3120E-004,1479.173000,7.1090E-005,1479.173000,4.3210E-005,1479.173000,3.1059E000
1479.189500,2.2100E-004,1479.189500,1.3120E-004,1479.189500,7.1080E-005,1479.189500,4.3020E-005,1479.189500,3.1092E000
1479.206000,2.2080E-004,1479.206000,1.3120E-004,1479.206000,7.1040E-005,1479.206000,4.2920E-005,1479.206000,3.1081E000
1479.222500,2.2110E-004,1479.222500,1.3150E-004,1479.222500,7.1190E-005,1479.222500,4.3020E-005,1479.222500,3.1058E000
1479.239000,2.2100E-004,1479.239000,1.3130E-004,1479.239000,7.1270E-005,1479.239000,4.2980E-005,1479.239000,3.1009E000
1479.255500,2.2150E-004,1479.255500,1.3140E-004,1479.255500,7.1320E-005,1479.255500,4.2810E-005,1479.255500,3.1057E000
1479.272000,2.2150E-004,1479.272000,1.3140E-004,1479.272000,7.1400E-005,1479.272000,4.3080E-005,1479.272000,3.1022E000
1479.288500,2.2110E-004,1479.288500,1.3140E-004,1479.288500,7.1230E-005,1479.288500,4.3090E-005,1479.288500,3.1040E000
1479.305000,2.2130E-004,1479.305000,1.3150E-004,1479.305000,7.1270E-005,1479.305000,4.3000E-005,1479.305000,3.1051E000
1479.321500,2.2110E-004,1479.321500,1.3140E-004,1479.321500,7.0900E-005,1479.321500,4.3000E-005,1479.321500,3.1185E000
1479.338000,2.2080E-004,1479.338000,1.3120E-004,1479.338000,7.1060E-005,1479.338000,4.2980E-005,1479.338000,3.1072E000
1479.354500,2.2080E-004,1479.354500,1.3110E-004,1479.354500,7.0920E-005,1479.354500,4.2920E-005,1479.354500,3.1134E000
1479.371000,2.2080E-004,1479.371000,1.3100E-004,1479.371000,7.0890E-005,1479.371000,4.2830E-005,1479.371000,3.1147E000
1479.387500,2.2100E-004,1479.387500,1.3110E-004,1479.387500,7.0720E-005,1479.387500,4.2810E-005,1479.387500,3.1250E000
1479.404000,2.2080E-004,1479.404000,1.3100E-004,1479.404000,7.0750E-005,1479.404000,4.2720E-005,1479.404000,3.1208E000
1479.420500,2.2020E-004,1479.420500,1.3090E-004,1479.420500,7.0600E-005,1479.420500,4.2750E-005,1479.420500,3.1190E000
1479.437000,2.2080E-004,1479.437000,1.3080E-004,1479.437000,7.0680E-005,1479.437000,4.2620E-005,1479.437000,3.1239E000
1479.453500,2.2000E-004,1479.453500,1.3050E-004,1479.453500,7.0580E-005,1479.453500,4.2680E-005,1479.453500,3.1170E000
1479.470000,2.1940E-004,1479.470000,1.3050E-004,1479.470000,7.0280E-005,1479.470000,4.2430E-005,1479.470000,3.1218E000
1479.486500,2.1890E-004,1479.486500,1.3000E-004,1479.486500,7.0130E-005,1479.486500,4.2340E-005,1479.486500,3.1213E000
1479.503000,2.1970E-004,1479.503000,1.3020E-004,1479.503000,7.0200E-005,1479.503000,4.2430E-005,1479.503000,3.1296E000
1479.519500,2.2030E-004,1479.519500,1.3100E-004,1479.519500,7.0490E-005,1479.519500,4.2640E-005,1479.519500,3.1253E000
1479.536000,2.2110E-004,1479.536000,1.3100E-004,1479.536000,7.0730E-005,1479.536000,4.2720E-005,1479.536000,3.1260E000
1479.552500,2.2090E-004,1479.552500,1.3150E-004,1479.552500,7.0700E-005,1479.552500,4.2830E-005,1479.552500,3.1245E000
1479.569000,2.2110E-004,1479.569000,1.3120E-004,1479.569000,7.0680E-005,1479.569000,4.2620E-005,1479.569000,3.1282E000
1479.585500,2.2110E-004,1479.585500,1.3120E-004,1479.585500,7.0490E-005,1479.585500,4.2640E-005,1479.585500,3.1366E000
1479.602000,2.2070E-004,1479.602000,1.3090E-004,1479.602000,7.0620E-005,1479.602000,4.2620E-005,1479.602000,3.1252E000
1479.618500,2.2110E-004,1479.618500,1.3110E-004,1479.618500,7.0450E-005,1479.618500,4.2570E-005,1479.618500,3.1384E000
1479.635000,2.2070E-004,1479.635000,1.3090E-004,1479.635000,7.0370E-005,1479.635000,4.2490E-005,1479.635000,3.1363E000
1479.651500,2.2110E-004,1479.651500,1.3070E-004,1479.651500,7.0370E-005,1479.651500,4.2380E-005,1479.651500,3.1420E000
1479.668000,2.2070E-004,1479.668000,1.3090E-004,1479.668000,7.0540E-005,1479.668000,4.2490E-005,1479.668000,3.1287E000
1479.684500,2.2110E-004,1479.684500,1.3090E-004,1479.684500,7.0330E-005,1479.684500,4.2320E-005,1479.684500,3.1438E000
1479.701000,2.2140E-004,1479.701000,1.3110E-004,1479.701000,7.0490E-005,1479.701000,4.2360E-005,1479.701000,3.1409E000
1479.717500,2.2110E-004,1479.717500,1.3130E-004,1479.717500,7.0510E-005,1479.717500,4.2240E-005,1479.717500,3.1357E000
1479.734000,2.2130E-004,1479.734000,1.3120E-004,1479.734000,7.0260E-005,1479.734000,4.2360E-005,1479.734000,3.1497E000
1479.750500,2.2140E-004,1479.750500,1.3130E-004,1479.750500,7.0390E-005,1479.750500,4.2360E-005,1479.750500,3.1453E000
1479.767000,2.2110E-004,1479.767000,1.3140E-004,1479.767000,7.0370E-005,1479.767000,4.2280E-005,1479.767000,3.1420E000
1479.783500,2.2130E-004,1479.783500,1.3110E-004,1479.783500,7.0450E-005,1479.783500,4.2490E-005,1479.783500,3.1412E000
1479.800000,2.2070E-004,1479.800000,1.3120E-004,1479.800000,7.0350E-005,1479.800000,4.2320E-005,1479.800000,3.1372E000
1479.816500,2.2090E-004,1479.816500,1.3090E-004,1479.816500,7.0010E-005,1479.816500,4.2340E-005,1479.816500,3.1553E000
1479.833000,2.2070E-004,1479.833000,1.3080E-004,1479.833000,7.0050E-005,1479.833000,4.2280E-005,1479.833000,3.1506E000
1479.849500,2.2010E-004,1479.849500,1.3080E-004,1479.849500,6.9860E-005,1479.849500,4.2320E-005,1479.849500,3.1506E000
1479.866000,2.2070E-004,1479.866000,1.3070E-004,1479.866000,6.9840E-005,1479.866000,4.2070E-005,1479.866000,3.1601E000
1479.882500,2.2010E-004,1479.882500,1.3070E-004,1479.882500,6.9970E-005,1479.882500,4.2150E-005,1479.882500,3.1456E000
1479.899000,2.2030E-004,1479.899000,1.3060E-004,1479.899000,7.0110E-005,1479.899000,4.1920E-005,1479.899000,3.1422E000
1479.915500,2.2070E-004,1479.915500,1.3050E-004,1479.915500,6.9920E-005,1479.915500,4.1980E-005,1479.915500,3.1565E000
1479.932000,2.2090E-004,1479.932000,1.3120E-004,1479.932000,6.9860E-005,1479.932000,4.2090E-005,1479.932000,3.1620E000
1479.948500,2.2090E-004,1479.948500,1.3140E-004,1479.948500,6.9960E-005,1479.948500,4.2070E-005,1479.948500,3.1575E000
1479.965000,2.2110E-004,1479.965000,1.3100E-004,1479.965000,6.9940E-005,1479.965000,4.2020E-005,1479.965000,3.1613E000
1479.981500,2.2110E-004,1479.981500,1.3140E-004,1479.981500,7.0050E-005,1479.981500,4.1960E-005,1479.981500,3.1563E000
1479.998000,2.2130E-004,1479.998000,1.3120E-004,1479.998000,7.0050E-005,1479.998000,4.1980E-005,1479.998000,3.1592E000
1480.014500,2.2120E-004,1480.014500,1.3120E-004,1480.014500,7.0030E-005,1480.014500,4.2040E-005,1480.014500,3.1586E000
1480.031000,2.2100E-004,1480.031000,1.3140E-004,1480.031000,6.9840E-005,1480.031000,4.2040E-005,1480.031000,3.1644E000
1480.047500,2.2120E-004,1480.047500,1.3100E-004,1480.047500,6.9970E-005,1480.047500,4.1960E-005,1480.047500,3.1614E000
1480.064000,2.2040E-004,1480.064000,1.3060E-004,1480.064000,6.9730E-005,1480.064000,4.2110E-005,1480.064000,3.1608E000
1480.080500,2.2020E-004,1480.080500,1.3080E-004,1480.080500,6.9540E-005,1480.080500,4.1810E-005,1480.080500,3.1665E000
1480.097000,2.2020E-004,1480.097000,1.3060E-004,1480.097000,6.9590E-005,1480.097000,4.1870E-005,1480.097000,3.1642E000
1480.113500,2.2080E-004,1480.113500,1.3080E-004,1480.113500,6.9440E-005,1480.113500,4.1870E-005,1480.113500,3.1797E000
1480.130000,2.2080E-004,1480.130000,1.3080E-004,1480.130000,6.9560E-005,1480.130000,4.1870E-005,1480.130000,3.1742E000
1480.146500,2.2100E-004,1480.146500,1.3060E-004,1480.146500,6.9690E-005,1480.146500,4.1850E-005,1480.146500,3.1712E000
1480.163000,2.2100E-004,1480.163000,1.3090E-004,1480.163000,6.9780E-005,1480.163000,4.1620E-005,1480.163000,3.1671E000
1480.179500,2.2140E-004,1480.179500,1.3080E-004,1480.179500,6.9840E-005,1480.179500,4.1660E-005,1480.179500,3.1701E000
1480.196000,2.2140E-004,1480.196000,1.3130E-004,1480.196000,6.9880E-005,1480.196000,4.1790E-005,1480.196000,3.1683E000
1480.212500,2.2160E-004,1480.212500,1.3120E-004,1480.212500,6.9690E-005,1480.212500,4.1740E-005,1480.212500,3.1798E000
1480.229000,2.2120E-004,1480.229000,1.3150E-004,1480.229000,6.9590E-005,1480.229000,4.1830E-005,1480.229000,3.1786E000
1480.245500,2.2140E-004,1480.245500,1.3120E-004,1480.245500,6.9670E-005,1480.245500,4.1740E-005,1480.245500,3.1778E000
1480.262000,2.2100E-004,1480.262000,1.3110E-004,1480.262000,6.9540E-005,1480.262000,4.1810E-005,1480.262000,3.1780E000
1480.278500,2.2020E-004,1480.278500,1.3080E-004,1480.278500,6.9290E-005,1480.278500,4.1660E-005,1480.278500,3.1779E000
1480.295000,2.2020E-004,1480.295000,1.3030E-004,1480.295000,6.9270E-005,1480.295000,4.1470E-005,1480.295000,3.1789E000
1480.311500,2.1850E-004,1480.311500,1.2930E-004,1480.311500,6.8590E-005,1480.311500,4.1220E-005,1480.311500,3.1856E000
1480.328000,2.1640E-004,1480.328000,1.2840E-004,1480.328000,6.8060E-005,1480.328000,4.0980E-005,1480.328000,3.1795E000
1480.344500,2.1610E-004,1480.344500,1.2800E-004,1480.344500,6.7770E-005,1480.344500,4.0560E-005,1480.344500,3.1887E000
1480.361000,2.1800E-004,1480.361000,1.2890E-004,1480.361000,6.8210E-005,1480.361000,4.0900E-005,1480.361000,3.1960E000
1480.377500,2.1970E-004,1480.377500,1.3010E-004,1480.377500,6.8830E-005,1480.377500,4.1150E-005,1480.377500,3.1919E000
1480.394000,2.2000E-004,1480.394000,1.3050E-004,1480.394000,6.9250E-005,1480.394000,4.1370E-005,1480.394000,3.1769E000
1480.410500,2.2080E-004,1480.410500,1.3070E-004,1480.410500,6.9210E-005,1480.410500,4.1370E-005,1480.410500,3.1903E000
1480.427000,2.2120E-004,1480.427000,1.3130E-004,1480.427000,6.9400E-005,1480.427000,4.1370E-005,1480.427000,3.1873E000
1480.443500,2.2160E-004,1480.443500,1.3130E-004,1480.443500,6.9500E-005,1480.443500,4.1390E-005,1480.443500,3.1885E000
1480.460000,2.2140E-004,1480.460000,1.3140E-004,1480.460000,6.9230E-005,1480.460000,4.1530E-005,1480.460000,3.1980E000
1480.476500,2.2180E-004,1480.476500,1.3150E-004,1480.476500,6.9420E-005,1480.476500,4.1340E-005,1480.476500,3.1950E000
1480.493000,2.2160E-004,1480.493000,1.3100E-004,1480.493000,6.9210E-005,1480.493000,4.1430E-005,1480.493000,3.2018E000
1480.509500,2.2180E-004,1480.509500,1.3120E-004,1480.509500,6.9350E-005,1480.509500,4.1370E-005,1480.509500,3.1983E000
1480.526000,2.2150E-004,1480.526000,1.3120E-004,1480.526000,6.9100E-005,1480.526000,4.1430E-005,1480.526000,3.2055E000
1480.542500,2.2110E-004,1480.542500,1.3110E-004,1480.542500,6.9160E-005,1480.542500,4.1430E-005,1480.542500,3.1969E000
1480.559000,2.2110E-004,1480.559000,1.3090E-004,1480.559000,6.9020E-005,1480.559000,4.1360E-005,1480.559000,3.2034E000
1480.575500,2.2110E-004,1480.575500,1.3090E-004,1480.575500,6.8790E-005,1480.575500,4.1260E-005,1480.575500,3.2141E000
1480.592000,2.2090E-004,1480.592000,1.3050E-004,1480.592000,6.8970E-005,1480.592000,4.1190E-005,1480.592000,3.2028E000
1480.608500,2.2020E-004,1480.608500,1.3060E-004,1480.608500,6.8870E-005,1480.608500,4.0880E-005,1480.608500,3.1973E000
1480.625000,2.2020E-004,1480.625000,1.3020E-004,1480.625000,6.8570E-005,1480.625000,4.0880E-005,1480.625000,3.2113E000
1480.641500,2.1900E-004,1480.641500,1.2930E-004,1480.641500,6.8170E-005,1480.641500,4.0670E-005,1480.641500,3.2126E000
1480.658000,2.1860E-004,1480.658000,1.2930E-004,1480.658000,6.7980E-005,1480.658000,4.0470E-005,1480.658000,3.2157E000
1480.674500,2.1920E-004,1480.674500,1.2990E-004,1480.674500,6.8260E-005,1480.674500,4.0580E-005,1480.674500,3.2113E000
1480.691000,2.2040E-004,1480.691000,1.3060E-004,1480.691000,6.8550E-005,1480.691000,4.0900E-005,1480.691000,3.2152E000
1480.707500,2.2110E-004,1480.707500,1.3080E-004,1480.707500,6.8720E-005,1480.707500,4.0860E-005,1480.707500,3.2174E000
