
Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C),Wavelength(D),Level(D),Wavelength(E),Level(E)
1460.495000,8.7300E-005,1460.495000,6.1650E-006,1460.495000,6.1650E-006,1460.495000,7.5610E-007,1460.495000,1.1546E002
1460.511500,8.7740E-005,1460.511500,6.1170E-006,1460.511500,6.1170E-006,1460.511500,7.3240E-007,1460.511500,1.1980E002
1460.528000,8.7520E-005,1460.528000,6.1630E-006,1460.528000,6.1630E-006,1460.528000,7.7990E-007,1460.528000,1.1222E002
1460.544500,8.8010E-005,1460.544500,6.3070E-006,1460.544500,6.3070E-006,1460.544500,7.0700E-007,1460.544500,1.2448E002
1460.561000,8.8190E-005,1460.561000,6.2740E-006,1460.561000,6.2740E-006,1460.561000,7.7040E-007,1460.561000,1.1447E002
1460.577500,8.8140E-005,1460.577500,6.2980E-006,1460.577500,6.2980E-006,1460.577500,7.4440E-007,1460.577500,1.1840E002
1460.594000,8.8170E-005,1460.594000,6.3150E-006,1460.594000,6.3150E-006,1460.594000,7.5880E-007,1460.594000,1.1620E002
1460.610500,8.8320E-005,1460.610500,6.3040E-006,1460.610500,6.3040E-006,1460.610500,7.3110E-007,1460.610500,1.2080E002
1460.627000,8.8420E-005,1460.627000,6.2510E-006,1460.627000,6.2510E-006,1460.627000,7.4620E-007,1460.627000,1.1849E002
1460.643500,8.8660E-005,1460.643500,6.3280E-006,1460.643500,6.3280E-006,1460.643500,7.7970E-007,1460.643500,1.1371E002
1460.660000,8.8810E-005,1460.660000,6.3200E-006,1460.660000,6.3200E-006,1460.660000,7.2530E-007,1460.660000,1.2245E002
1460.676500,8.8920E-005,1460.676500,6.3190E-006,1460.676500,6.3190E-006,1460.676500,7.8470E-007,1460.676500,1.1332E002
1460.693000,8.9070E-005,1460.693000,6.3670E-006,1460.693000,6.3670E-006,1460.693000,7.6900E-007,1460.693000,1.1583E002
1460.709500,8.9050E-005,1460.709500,6.3580E-006,1460.709500,6.3580E-006,1460.709500,7.2870E-007,1460.709500,1.2220E002
1460.726000,8.9460E-005,1460.726000,6.4050E-006,1460.726000,6.4050E-006,1460.726000,7.5880E-007,1460.726000,1.1790E002
1460.742500,8.9650E-005,1460.742500,6.3020E-006,1460.742500,6.3020E-006,1460.742500,7.6030E-007,1460.742500,1.1791E002
1460.759000,8.9610E-005,1460.759000,6.4050E-006,1460.759000,6.4050E-006,1460.759000,8.1610E-007,1460.759000,1.0980E002
1460.775500,8.9930E-005,1460.775500,6.3910E-006,1460.775500,6.3910E-006,1460.775500,7.3430E-007,1460.775500,1.2247E002
1460.792000,9.0060E-005,1460.792000,6.3580E-006,1460.792000,6.3580E-006,1460.792000,7.3970E-007,1460.792000,1.2175E002
1460.808500,9.0060E-005,1460.808500,6.4790E-006,1460.808500,6.4790E-006,1460.808500,7.8400E-007,1460.808500,1.1487E002
1460.825000,9.0080E-005,1460.825000,6.4610E-006,1460.825000,6.4610E-006,1460.825000,8.3300E-007,1460.825000,1.0814E002
1460.841500,9.0310E-005,1460.841500,6.3560E-006,1460.841500,6.3560E-006,1460.841500,7.3320E-007,1460.841500,1.2317E002
1460.858000,9.0210E-005,1460.858000,6.3800E-006,1460.858000,6.3800E-006,1460.858000,7.3240E-007,1460.858000,1.2317E002
1460.874500,9.0400E-005,1460.874500,6.4420E-006,1460.874500,6.4420E-006,1460.874500,7.8590E-007,1460.874500,1.1503E002
1460.891000,9.0510E-005,1460.891000,6.3970E-006,1460.891000,6.3970E-006,1460.891000,7.6700E-007,1460.891000,1.1801E002
1460.907500,9.0470E-005,1460.907500,6.4910E-006,1460.907500,6.4910E-006,1460.907500,8.0290E-007,1460.907500,1.1268E002
1460.924000,9.0660E-005,1460.924000,6.4460E-006,1460.924000,6.4460E-006,1460.924000,7.3610E-007,1460.924000,1.2316E002
1460.940500,9.0850E-005,1460.940500,6.4810E-006,1460.940500,6.4810E-006,1460.940500,7.8610E-007,1460.940500,1.1557E002
1460.957000,9.0830E-005,1460.957000,6.4060E-006,1460.957000,6.4060E-006,1460.957000,7.5750E-007,1460.957000,1.1991E002
1460.973500,9.1150E-005,1460.973500,6.5070E-006,1460.973500,6.5070E-006,1460.973500,8.0320E-007,1460.973500,1.1348E002
1460.990000,9.1330E-005,1460.990000,6.4960E-006,1460.990000,6.4960E-006,1460.990000,7.1990E-007,1460.990000,1.2686E002
1461.006500,9.1520E-005,1461.006500,6.4890E-006,1461.006500,6.4890E-006,1461.006500,7.7240E-007,1461.006500,1.1849E002
1461.023000,9.1690E-005,1461.023000,6.6080E-006,1461.023000,6.6080E-006,1461.023000,7.6180E-007,1461.023000,1.2036E002
1461.039500,9.1740E-005,1461.039500,6.4920E-006,1461.039500,6.4920E-006,1461.039500,8.0600E-007,1461.039500,1.1382E002
1461.056000,9.1580E-005,1461.056000,6.5050E-006,1461.056000,6.5050E-006,1461.056000,7.5860E-007,1461.056000,1.2072E002
1461.072500,9.2040E-005,1461.072500,6.4210E-006,1461.072500,6.4210E-006,1461.072500,7.6960E-007,1461.072500,1.1959E002
1461.089000,9.1980E-005,1461.089000,6.5630E-006,1461.089000,6.5630E-006,1461.089000,7.5360E-007,1461.089000,1.2205E002
1461.105500,9.2190E-005,1461.105500,6.4750E-006,1461.105500,6.4750E-006,1461.105500,7.9660E-007,1461.105500,1.1573E002
1461.122000,9.2350E-005,1461.122000,6.5460E-006,1461.122000,6.5460E-006,1461.122000,6.8530E-007,1461.122000,1.3476E002
1461.138500,9.2060E-005,1461.138500,6.4620E-006,1461.138500,6.4620E-006,1461.138500,6.9760E-007,1461.138500,1.3197E002
1461.155000,9.1810E-005,1461.155000,6.4120E-006,1461.155000,6.4120E-006,1461.155000,7.3970E-007,1461.155000,1.2412E002
1461.171500,9.1230E-005,1461.171500,6.3760E-006,1461.171500,6.3760E-006,1461.171500,7.2200E-007,1461.171500,1.2636E002
1461.188000,9.0670E-005,1461.188000,6.4490E-006,1461.188000,6.4490E-006,1461.188000,7.7810E-007,1461.188000,1.1653E002
1461.204500,9.0910E-005,1461.204500,6.4290E-006,1461.204500,6.4290E-006,1461.204500,7.4380E-007,1461.204500,1.2222E002
1461.221000,9.1920E-005,1461.221000,6.4660E-006,1461.221000,6.4660E-006,1461.221000,7.5390E-007,1461.221000,1.2193E002
1461.237500,9.2880E-005,1461.237500,6.5670E-006,1461.237500,6.5670E-006,1461.237500,7.4850E-007,1461.237500,1.2409E002
1461.254000,9.3440E-005,1461.254000,6.5130E-006,1461.254000,6.5130E-006,1461.254000,8.1280E-007,1461.254000,1.1496E002
1461.270500,9.3850E-005,1461.270500,6.6450E-006,1461.270500,6.6450E-006,1461.270500,7.7530E-007,1461.270500,1.2105E002
1461.287000,9.3870E-005,1461.287000,6.6120E-006,1461.287000,6.6120E-006,1461.287000,7.1520E-007,1461.287000,1.3125E002
1461.303500,9.4320E-005,1461.303500,6.6190E-006,1461.303500,6.6190E-006,1461.303500,7.6740E-007,1461.303500,1.2291E002
1461.320000,9.4340E-005,1461.320000,6.5950E-006,1461.320000,6.5950E-006,1461.320000,8.5550E-007,1461.320000,1.1027E002
1461.336500,9.4520E-005,1461.336500,6.5130E-006,1461.336500,6.5130E-006,1461.336500,7.5340E-007,1461.336500,1.2546E002
1461.353000,9.4690E-005,1461.353000,6.6310E-006,1461.353000,6.6310E-006,1461.353000,7.9680E-007,1461.353000,1.1884E002
1461.369500,9.4930E-005,1461.369500,6.5950E-006,1461.369500,6.5950E-006,1461.369500,7.3540E-007,1461.369500,1.2909E002
1461.386000,9.4930E-005,1461.386000,6.6310E-006,1461.386000,6.6310E-006,1461.386000,7.3900E-007,1461.386000,1.2846E002
1461.402500,9.5160E-005,1461.402500,6.6850E-006,1461.402500,6.6850E-006,1461.402500,8.2650E-007,1461.402500,1.1514E002
1461.419000,9.5460E-005,1461.419000,6.6290E-006,1461.419000,6.6290E-006,1461.419000,8.0160E-007,1461.419000,1.1909E002
1461.435500,9.5380E-005,1461.435500,6.6600E-006,1461.435500,6.6600E-006,1461.435500,8.1450E-007,1461.435500,1.1710E002
1461.452000,9.5810E-005,1461.452000,6.6380E-006,1461.452000,6.6380E-006,1461.452000,8.1660E-007,1461.452000,1.1733E002
1461.468500,9.6230E-005,1461.468500,6.6980E-006,1461.468500,6.6980E-006,1461.468500,8.1060E-007,1461.468500,1.1871E002
1461.485000,9.6580E-005,1461.485000,6.6210E-006,1461.485000,6.6210E-006,1461.485000,7.2400E-007,1461.485000,1.3340E002
1461.501500,9.6520E-005,1461.501500,6.7500E-006,1461.501500,6.7500E-006,1461.501500,7.6720E-007,1461.501500,1.2581E002
1461.518000,9.6600E-005,1461.518000,6.7450E-006,1461.518000,6.7450E-006,1461.518000,7.7150E-007,1461.518000,1.2521E002
1461.534500,9.6820E-005,1461.534500,6.7300E-006,1461.534500,6.7300E-006,1461.534500,7.8570E-007,1461.534500,1.2323E002
1461.551000,9.7030E-005,1461.551000,6.8420E-006,1461.551000,6.8420E-006,1461.551000,7.9360E-007,1461.551000,1.2227E002
1461.567500,9.7090E-005,1461.567500,6.7840E-006,1461.567500,6.7840E-006,1461.567500,8.2180E-007,1461.567500,1.1814E002
1461.584000,9.6800E-005,1461.584000,6.7280E-006,1461.584000,6.7280E-006,1461.584000,7.6780E-007,1461.584000,1.2607E002
1461.600500,9.7100E-005,1461.600500,6.7150E-006,1461.600500,6.7150E-006,1461.600500,8.1990E-007,1461.600500,1.1843E002
1461.617000,9.7310E-005,1461.617000,6.8060E-006,1461.617000,6.8060E-006,1461.617000,7.6440E-007,1461.617000,1.2730E002
1461.633500,9.7630E-005,1461.633500,6.7150E-006,1461.633500,6.7150E-006,1461.633500,7.9920E-007,1461.633500,1.2216E002
1461.650000,9.7650E-005,1461.650000,6.7560E-006,1461.650000,6.7560E-006,1461.650000,8.0440E-007,1461.650000,1.2139E002
1461.666500,9.8260E-005,1461.666500,6.7580E-006,1461.666500,6.7580E-006,1461.666500,8.1870E-007,1461.666500,1.2002E002
1461.683000,9.8190E-005,1461.683000,6.7740E-006,1461.683000,6.7740E-006,1461.683000,8.3460E-007,1461.683000,1.1765E002
1461.699500,9.8150E-005,1461.699500,6.7050E-006,1461.699500,6.7050E-006,1461.699500,7.7750E-007,1461.699500,1.2624E002
1461.716000,9.8220E-005,1461.716000,6.7180E-006,1461.716000,6.7180E-006,1461.716000,8.0240E-007,1461.716000,1.2241E002
1461.732500,9.8470E-005,1461.732500,6.8170E-006,1461.732500,6.8170E-006,1461.732500,8.1100E-007,1461.732500,1.2142E002
1461.749000,9.8690E-005,1461.749000,6.8100E-006,1461.749000,6.8100E-006,1461.749000,8.1720E-007,1461.749000,1.2077E002
1461.765500,9.8670E-005,1461.765500,6.7330E-006,1461.765500,6.7330E-006,1461.765500,8.2240E-007,1461.765500,1.1998E002
1461.782000,9.8990E-005,1461.782000,6.8100E-006,1461.782000,6.8100E-006,1461.782000,8.0020E-007,1461.782000,1.2371E002
1461.798500,9.8860E-005,1461.798500,6.7950E-006,1461.798500,6.7950E-006,1461.798500,8.5370E-007,1461.798500,1.1580E002
1461.815000,9.8990E-005,1461.815000,6.7820E-006,1461.815000,6.7820E-006,1461.815000,8.6170E-007,1461.815000,1.1488E002
1461.831500,9.9250E-005,1461.831500,6.8400E-006,1461.831500,6.8400E-006,1461.831500,8.4020E-007,1461.831500,1.1813E002
1461.848000,9.9610E-005,1461.848000,6.8470E-006,1461.848000,6.8470E-006,1461.848000,9.1970E-007,1461.848000,1.0831E002
1461.864500,9.9660E-005,1461.864500,6.8290E-006,1461.864500,6.8290E-006,1461.864500,8.3390E-007,1461.864500,1.1951E002
1461.881000,9.9480E-005,1461.881000,6.7820E-006,1461.881000,6.7820E-006,1461.881000,8.3870E-007,1461.881000,1.1861E002
1461.897500,9.9890E-005,1461.897500,6.7730E-006,1461.897500,6.7730E-006,1461.897500,8.3950E-007,1461.897500,1.1899E002
1461.914000,1.0000E-004,1461.914000,6.8770E-006,1461.914000,6.8770E-006,1461.914000,8.1460E-007,1461.914000,1.2276E002
1461.930500,9.9930E-005,1461.930500,6.8290E-006,1461.930500,6.8290E-006,1461.930500,8.3780E-007,1461.930500,1.1928E002
1461.947000,1.0030E-004,1461.947000,6.8490E-006,1461.947000,6.8490E-006,1461.947000,8.3270E-007,1461.947000,1.2045E002
1461.963500,1.0010E-004,1461.963500,6.8290E-006,1461.963500,6.8290E-006,1461.963500,9.1210E-007,1461.963500,1.0975E002
1461.980000,1.0030E-004,1461.980000,6.8250E-006,1461.980000,6.8250E-006,1461.980000,8.8250E-007,1461.980000,1.1365E002
1461.996500,1.0040E-004,1461.996500,6.8270E-006,1461.996500,6.8270E-006,1461.996500,8.3350E-007,1461.996500,1.2046E002
1462.013000,1.0070E-004,1462.013000,6.7760E-006,1462.013000,6.7760E-006,1462.013000,8.3160E-007,1462.013000,1.2109E002
1462.029500,1.0090E-004,1462.029500,6.8470E-006,1462.029500,6.8470E-006,1462.029500,8.5520E-007,1462.029500,1.1798E002
1462.046000,1.0110E-004,1462.046000,6.7390E-006,1462.046000,6.7390E-006,1462.046000,9.0210E-007,1462.046000,1.1207E002
1462.062500,1.0090E-004,1462.062500,6.7740E-006,1462.062500,6.7740E-006,1462.062500,8.4710E-007,1462.062500,1.1911E002
1462.079000,1.0120E-004,1462.079000,6.8140E-006,1462.079000,6.8140E-006,1462.079000,8.8610E-007,1462.079000,1.1421E002
1462.095500,1.0120E-004,1462.095500,6.8160E-006,1462.095500,6.8160E-006,1462.095500,9.4820E-007,1462.095500,1.0673E002
1462.112000,1.0130E-004,1462.112000,6.8400E-006,1462.112000,6.8400E-006,1462.112000,9.2550E-007,1462.112000,1.0945E002
1462.128500,1.0150E-004,1462.128500,6.8660E-006,1462.128500,6.8660E-006,1462.128500,8.2640E-007,1462.128500,1.2282E002
1462.145000,1.0190E-004,1462.145000,6.8120E-006,1462.145000,6.8120E-006,1462.145000,9.0210E-007,1462.145000,1.1296E002
1462.161500,1.0200E-004,1462.161500,6.8590E-006,1462.161500,6.8590E-006,1462.161500,8.5540E-007,1462.161500,1.1924E002
1462.178000,1.0220E-004,1462.178000,6.7990E-006,1462.178000,6.7990E-006,1462.178000,9.7740E-007,1462.178000,1.0456E002
1462.194500,1.0220E-004,1462.194500,6.8490E-006,1462.194500,6.8490E-006,1462.194500,8.8100E-007,1462.194500,1.1600E002
1462.211000,1.0260E-004,1462.211000,6.8060E-006,1462.211000,6.8060E-006,1462.211000,8.3760E-007,1462.211000,1.2249E002
1462.227500,1.0280E-004,1462.227500,6.8170E-006,1462.227500,6.8170E-006,1462.227500,8.8490E-007,1462.227500,1.1617E002
1462.244000,1.0290E-004,1462.244000,6.7310E-006,1462.244000,6.7310E-006,1462.244000,8.7790E-007,1462.244000,1.1721E002
1462.260500,1.0290E-004,1462.260500,6.8380E-006,1462.260500,6.8380E-006,1462.260500,9.5110E-007,1462.260500,1.0819E002
1462.277000,1.0290E-004,1462.277000,6.7990E-006,1462.277000,6.7990E-006,1462.277000,9.3110E-007,1462.277000,1.1051E002
1462.293500,1.0320E-004,1462.293500,6.7840E-006,1462.293500,6.7840E-006,1462.293500,9.5490E-007,1462.293500,1.0807E002
1462.310000,1.0320E-004,1462.310000,6.8640E-006,1462.310000,6.8640E-006,1462.310000,9.1120E-007,1462.310000,1.1326E002
1462.326500,1.0340E-004,1462.326500,6.9000E-006,1462.326500,6.9000E-006,1462.326500,9.8480E-007,1462.326500,1.0500E002
1462.343000,1.0380E-004,1462.343000,6.8150E-006,1462.343000,6.8150E-006,1462.343000,9.3220E-007,1462.343000,1.1135E002
1462.359500,1.0420E-004,1462.359500,6.9130E-006,1462.359500,6.9130E-006,1462.359500,9.4530E-007,1462.359500,1.1023E002
1462.376000,1.0420E-004,1462.376000,6.8450E-006,1462.376000,6.8450E-006,1462.376000,8.7570E-007,1462.376000,1.1899E002
1462.392500,1.0450E-004,1462.392500,6.9180E-006,1462.392500,6.9180E-006,1462.392500,9.2320E-007,1462.392500,1.1319E002
1462.409000,1.0470E-004,1462.409000,6.9260E-006,1462.409000,6.9260E-006,1462.409000,9.8090E-007,1462.409000,1.0674E002
1462.425500,1.0470E-004,1462.425500,6.9130E-006,1462.425500,6.9130E-006,1462.425500,1.0190E-006,1462.425500,1.0275E002
1462.442000,1.0510E-004,1462.442000,6.8850E-006,1462.442000,6.8850E-006,1462.442000,9.8030E-007,1462.442000,1.0721E002
1462.458500,1.0510E-004,1462.458500,6.8250E-006,1462.458500,6.8250E-006,1462.458500,9.5790E-007,1462.458500,1.0972E002
1462.475000,1.0540E-004,1462.475000,6.9020E-006,1462.475000,6.9020E-006,1462.475000,9.4030E-007,1462.475000,1.1209E002
1462.491500,1.0560E-004,1462.491500,6.8570E-006,1462.491500,6.8570E-006,1462.491500,9.9750E-007,1462.491500,1.0586E002
1462.508000,1.0550E-004,1462.508000,6.8440E-006,1462.508000,6.8440E-006,1462.508000,9.6950E-007,1462.508000,1.0882E002
1462.524500,1.0520E-004,1462.524500,6.9050E-006,1462.524500,6.9050E-006,1462.524500,9.9440E-007,1462.524500,1.0579E002
1462.541000,1.0570E-004,1462.541000,6.8980E-006,1462.541000,6.8980E-006,1462.541000,9.6960E-007,1462.541000,1.0901E002
1462.557500,1.0590E-004,1462.557500,6.8880E-006,1462.557500,6.8880E-006,1462.557500,9.6250E-007,1462.557500,1.1003E002
1462.574000,1.0630E-004,1462.574000,6.8920E-006,1462.574000,6.8920E-006,1462.574000,9.7730E-007,1462.574000,1.0877E002
1462.590500,1.0630E-004,1462.590500,6.8790E-006,1462.590500,6.8790E-006,1462.590500,9.9040E-007,1462.590500,1.0733E002
1462.607000,1.0680E-004,1462.607000,6.8250E-006,1462.607000,6.8250E-006,1462.607000,9.5490E-007,1462.607000,1.1184E002
1462.623500,1.0700E-004,1462.623500,6.8360E-006,1462.623500,6.8360E-006,1462.623500,1.0030E-006,1462.623500,1.0668E002
1462.640000,1.0740E-004,1462.640000,6.8870E-006,1462.640000,6.8870E-006,1462.640000,9.9750E-007,1462.640000,1.0767E002
1462.656500,1.0740E-004,1462.656500,6.7950E-006,1462.656500,6.7950E-006,1462.656500,1.0230E-006,1462.656500,1.0499E002
1462.673000,1.0720E-004,1462.673000,6.8470E-006,1462.673000,6.8470E-006,1462.673000,1.0240E-006,1462.673000,1.0469E002
1462.689500,1.0740E-004,1462.689500,6.8570E-006,1462.689500,6.8570E-006,1462.689500,1.0700E-006,1462.689500,1.0037E002
1462.706000,1.0750E-004,1462.706000,6.8510E-006,1462.706000,6.8510E-006,1462.706000,1.0040E-006,1462.706000,1.0707E002
1462.722500,1.0760E-004,1462.722500,6.8850E-006,1462.722500,6.8850E-006,1462.722500,9.3220E-007,1462.722500,1.1543E002
1462.739000,1.0760E-004,1462.739000,6.8600E-006,1462.739000,6.8600E-006,1462.739000,1.0740E-006,1462.739000,1.0019E002
1462.755500,1.0770E-004,1462.755500,6.8290E-006,1462.755500,6.8290E-006,1462.755500,1.0620E-006,1462.755500,1.0141E002
1462.772000,1.0800E-004,1462.772000,6.9110E-006,1462.772000,6.9110E-006,1462.772000,1.0580E-006,1462.772000,1.0208E002
1462.788500,1.0820E-004,1462.788500,6.8360E-006,1462.788500,6.8360E-006,1462.788500,9.8140E-007,1462.788500,1.1025E002
1462.805000,1.0830E-004,1462.805000,6.8320E-006,1462.805000,6.8320E-006,1462.805000,1.0400E-006,1462.805000,1.0413E002
1462.821500,1.0820E-004,1462.821500,6.8300E-006,1462.821500,6.8300E-006,1462.821500,1.0410E-006,1462.821500,1.0394E002
1462.838000,1.0830E-004,1462.838000,6.9150E-006,1462.838000,6.9150E-006,1462.838000,1.0090E-006,1462.838000,1.0733E002
1462.854500,1.0850E-004,1462.854500,6.8720E-006,1462.854500,6.8720E-006,1462.854500,1.0580E-006,1462.854500,1.0255E002
1462.871000,1.0880E-004,1462.871000,6.8940E-006,1462.871000,6.8940E-006,1462.871000,1.0120E-006,1462.871000,1.0751E002
1462.887500,1.0880E-004,1462.887500,6.8300E-006,1462.887500,6.8300E-006,1462.887500,1.0510E-006,1462.887500,1.0352E002
1462.904000,1.0890E-004,1462.904000,6.8360E-006,1462.904000,6.8360E-006,1462.904000,1.0760E-006,1462.904000,1.0121E002
1462.920500,1.0930E-004,1462.920500,6.9050E-006,1462.920500,6.9050E-006,1462.920500,1.0790E-006,1462.920500,1.0130E002
1462.937000,1.0920E-004,1462.937000,6.7980E-006,1462.937000,6.7980E-006,1462.937000,1.0390E-006,1462.937000,1.0510E002
1462.953500,1.0910E-004,1462.953500,6.8170E-006,1462.953500,6.8170E-006,1462.953500,1.0880E-006,1462.953500,1.0028E002
1462.970000,1.0910E-004,1462.970000,6.8280E-006,1462.970000,6.8280E-006,1462.970000,1.0390E-006,1462.970000,1.0500E002
1462.986500,1.0910E-004,1462.986500,6.7630E-006,1462.986500,6.7630E-006,1462.986500,1.0480E-006,1462.986500,1.0410E002
1463.003000,1.0930E-004,1463.003000,6.8130E-006,1463.003000,6.8130E-006,1463.003000,1.0690E-006,1463.003000,1.0225E002
1463.019500,1.0960E-004,1463.019500,6.8280E-006,1463.019500,6.8280E-006,1463.019500,1.0890E-006,1463.019500,1.0064E002
1463.036000,1.0980E-004,1463.036000,6.8230E-006,1463.036000,6.8230E-006,1463.036000,1.0830E-006,1463.036000,1.0139E002
1463.052500,1.1000E-004,1463.052500,6.7400E-006,1463.052500,6.7400E-006,1463.052500,1.1120E-006,1463.052500,9.8921E001
1463.069000,1.1010E-004,1463.069000,6.7030E-006,1463.069000,6.7030E-006,1463.069000,1.0970E-006,1463.069000,1.0036E002
1463.085500,1.0970E-004,1463.085500,6.7840E-006,1463.085500,6.7840E-006,1463.085500,1.1050E-006,1463.085500,9.9276E001
1463.102000,1.0920E-004,1463.102000,6.7850E-006,1463.102000,6.7850E-006,1463.102000,1.0870E-006,1463.102000,1.0046E002
1463.118500,1.0800E-004,1463.118500,6.6190E-006,1463.118500,6.6190E-006,1463.118500,1.1130E-006,1463.118500,9.7035E001
1463.135000,1.0560E-004,1463.135000,6.4950E-006,1463.135000,6.4950E-006,1463.135000,1.0470E-006,1463.135000,1.0086E002
1463.151500,1.0270E-004,1463.151500,6.2350E-006,1463.151500,6.2350E-006,1463.151500,1.0800E-006,1463.151500,9.5093E001
1463.168000,1.0220E-004,1463.168000,6.2250E-006,1463.168000,6.2250E-006,1463.168000,1.0950E-006,1463.168000,9.3333E001
1463.184500,1.0530E-004,1463.184500,6.3770E-006,1463.184500,6.3770E-006,1463.184500,1.0760E-006,1463.184500,9.7862E001
1463.201000,1.0830E-004,1463.201000,6.5700E-006,1463.201000,6.5700E-006,1463.201000,1.1190E-006,1463.201000,9.6783E001
1463.217500,1.0990E-004,1463.217500,6.6370E-006,1463.217500,6.6370E-006,1463.217500,1.0840E-006,1463.217500,1.0138E002
1463.234000,1.1120E-004,1463.234000,6.7050E-006,1463.234000,6.7050E-006,1463.234000,1.0670E-006,1463.234000,1.0422E002
1463.250500,1.1140E-004,1463.250500,6.7440E-006,1463.250500,6.7440E-006,1463.250500,1.1290E-006,1463.250500,9.8671E001
1463.267000,1.1170E-004,1463.267000,6.7610E-006,1463.267000,6.7610E-006,1463.267000,1.1890E-006,1463.267000,9.3944E001
1463.283500,1.1210E-004,1463.283500,6.7950E-006,1463.283500,6.7950E-006,1463.283500,1.1470E-006,1463.283500,9.7733E001
